#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,End of File
1,02/06/2021 20:00:00,4.93,1136,,,,
2,02/06/2021 20:10:00,4.84,974,,,,
3,02/06/2021 20:20:00,4.72,798,,,,
4,02/06/2021 20:30:00,4.54,632,,,,
5,02/06/2021 20:40:00,4.50,545,,,,
6,02/06/2021 20:50:00,4.50,437,,,,
7,02/06/2021 21:00:00,4.46,384,,,,
8,02/06/2021 21:10:00,4.42,320,,,,
9,02/06/2021 21:20:00,4.37,260,,,,
10,02/06/2021 21:30:00,4.54,196,,,,
11,02/06/2021 21:40:00,4.89,133,,,,
12,02/06/2021 21:50:00,5.27,69,,,,
13,02/06/2021 22:00:00,5.53,0,,,,
14,02/06/2021 22:10:00,5.66,0,,,,
15,02/06/2021 22:20:00,5.36,0,,,,
16,02/06/2021 22:30:00,5.15,0,,,,
17,02/06/2021 22:40:00,4.89,0,,,,
18,02/06/2021 22:50:00,4.72,0,,,,
19,02/06/2021 23:00:00,4.59,0,,,,
20,02/06/2021 23:10:00,4.46,0,,,,
21,02/06/2021 23:20:00,4.46,0,,,,
22,02/06/2021 23:30:00,4.80,0,,,,
23,02/06/2021 23:40:00,5.10,0,,,,
24,02/06/2021 23:50:00,5.40,0,,,,
25,02/07/2021 00:00:00,5.62,0,,,,
26,02/07/2021 00:10:00,5.62,0,,,,
27,02/07/2021 00:20:00,5.23,0,,,,
28,02/07/2021 00:30:00,4.97,0,,,,
29,02/07/2021 00:40:00,4.84,0,,,,
30,02/07/2021 00:50:00,4.63,0,,,,
31,02/07/2021 01:00:00,4.50,0,,,,
32,02/07/2021 01:10:00,4.42,0,,,,
33,02/07/2021 01:20:00,4.72,0,,,,
34,02/07/2021 01:30:00,5.10,0,,,,
35,02/07/2021 01:40:00,5.36,0,,,,
36,02/07/2021 01:50:00,5.66,0,,,,
37,02/07/2021 02:00:00,5.57,0,,,,
38,02/07/2021 02:10:00,5.27,0,,,,
39,02/07/2021 02:20:00,5.02,0,,,,
40,02/07/2021 02:30:00,4.76,0,,,,
41,02/07/2021 02:40:00,4.67,0,,,,
42,02/07/2021 02:50:00,4.50,0,,,,
43,02/07/2021 03:00:00,4.46,0,,,,
44,02/07/2021 03:10:00,4.63,0,,,,
45,02/07/2021 03:20:00,5.02,0,,,,
46,02/07/2021 03:30:00,5.36,0,,,,
47,02/07/2021 03:40:00,5.66,0,,,,
48,02/07/2021 03:50:00,5.57,0,,,,
49,02/07/2021 04:00:00,5.32,0,,,,
50,02/07/2021 04:10:00,5.10,0,,,,
51,02/07/2021 04:20:00,4.93,0,,,,
52,02/07/2021 04:30:00,4.80,0,,,,
53,02/07/2021 04:40:00,4.72,0,,,,
54,02/07/2021 04:50:00,4.72,0,,,,
55,02/07/2021 05:00:00,4.72,0,,,,
56,02/07/2021 05:10:00,4.67,0,,,,
57,02/07/2021 05:20:00,4.67,0,,,,
58,02/07/2021 05:30:00,4.67,0,,,,
59,02/07/2021 05:40:00,4.67,0,,,,
60,02/07/2021 05:50:00,4.63,0,,,,
61,02/07/2021 06:00:00,4.63,0,,,,
62,02/07/2021 06:10:00,4.67,57,,,,
63,02/07/2021 06:20:00,4.63,123,,,,
64,02/07/2021 06:30:00,4.67,189,,,,
65,02/07/2021 06:40:00,4.67,247,,,,
66,02/07/2021 06:50:00,4.63,319,,,,
67,02/07/2021 07:00:00,4.59,377,,,,
68,02/07/2021 07:10:00,4.63,440,,,,
69,02/07/2021 07:20:00,4.59,755,,,,
70,02/07/2021 07:30:00,4.59,883,,,,
71,02/07/2021 07:40:00,4.54,1019,,,,
72,02/07/2021 07:50:00,4.54,1172,,,,
73,02/07/2021 08:00:00,4.54,1340,,,,
74,02/07/2021 08:10:00,4.50,1516,,,,
75,02/07/2021 08:20:00,4.50,1683,,,,
76,02/07/2021 08:30:00,4.50,1836,,,,
77,02/07/2021 08:40:00,4.46,1986,,,,
78,02/07/2021 08:50:00,4.46,2157,,,,
79,02/07/2021 09:00:00,4.46,2308,,,,
80,02/07/2021 09:10:00,4.46,2444,,,,
81,02/07/2021 09:20:00,4.46,2627,,,,
82,02/07/2021 09:30:00,4.50,2744,,,,
83,02/07/2021 09:40:00,4.50,2893,,,,
84,02/07/2021 09:50:00,4.50,3018,,,,
85,02/07/2021 10:00:00,4.46,3172,,,,
86,02/07/2021 10:10:00,4.46,3197,,,,
87,02/07/2021 10:20:00,4.46,3186,,,,
88,02/07/2021 10:30:00,4.84,3173,,,,
89,02/07/2021 10:40:00,5.23,3183,,,,
90,02/07/2021 10:50:00,5.53,3222,,,,
91,02/07/2021 11:00:00,5.75,3201,,,,
92,02/07/2021 11:10:00,5.45,3206,,,,
93,02/07/2021 11:20:00,5.23,3196,,,,
94,02/07/2021 11:30:00,5.02,3172,,,,
95,02/07/2021 11:40:00,4.80,3203,,,,
96,02/07/2021 11:50:00,4.63,3173,,,,
97,02/07/2021 12:00:00,4.54,3197,,,,
98,02/07/2021 12:10:00,4.46,3172,,,,
99,02/07/2021 12:20:00,4.42,3200,,,,
100,02/07/2021 12:30:00,4.50,3158,,,,
101,02/07/2021 12:40:00,4.89,3160,,,,
102,02/07/2021 12:50:00,5.23,3197,,,,
103,02/07/2021 13:00:00,5.57,3196,,,,
104,02/07/2021 13:10:00,5.79,3196,,,,
105,02/07/2021 13:20:00,5.45,3196,,,,
106,02/07/2021 13:30:00,5.19,3191,,,,
107,02/07/2021 13:40:00,4.93,3178,,,,
108,02/07/2021 13:50:00,4.76,3192,,,,
109,02/07/2021 14:00:00,4.59,3182,,,,
110,02/07/2021 14:10:00,4.50,3188,,,,
111,02/07/2021 14:20:00,4.42,3180,,,,
112,02/07/2021 14:30:00,4.80,3186,,,,
113,02/07/2021 14:40:00,5.15,3177,,,,
114,02/07/2021 14:50:00,5.45,3182,,,,
115,02/07/2021 15:00:00,5.66,3187,,,,
116,02/07/2021 15:10:00,5.79,3177,,,,
117,02/07/2021 15:20:00,5.40,3180,,,,
118,02/07/2021 15:30:00,5.06,3180,,,,
119,02/07/2021 15:40:00,4.80,3182,,,,
120,02/07/2021 15:50:00,4.59,3186,,,,
121,02/07/2021 16:00:00,4.46,3187,,,,
122,02/07/2021 16:10:00,4.42,3188,,,,
123,02/07/2021 16:20:00,4.76,3174,,,,
124,02/07/2021 16:30:00,5.06,3182,,,,
125,02/07/2021 16:40:00,5.32,3187,,,,
126,02/07/2021 16:50:00,5.53,3183,,,,
127,02/07/2021 17:00:00,5.75,3183,,,,
128,02/07/2021 17:10:00,5.66,3183,,,,
129,02/07/2021 17:20:00,5.27,3174,,,,
130,02/07/2021 17:30:00,4.97,3196,,,,
131,02/07/2021 17:40:00,4.72,3182,,,,
132,02/07/2021 17:50:00,4.54,3186,,,,
133,02/07/2021 18:00:00,4.42,3178,,,,
134,02/07/2021 18:10:00,4.72,3048,,,,
135,02/07/2021 18:20:00,5.06,2911,,,,
136,02/07/2021 18:30:00,5.36,2761,,,,
137,02/07/2021 18:40:00,5.57,2628,,,,
138,02/07/2021 18:50:00,5.70,2472,,,,
139,02/07/2021 19:00:00,5.49,2322,,,,
140,02/07/2021 19:10:00,5.15,2174,,,,
141,02/07/2021 19:20:00,4.84,2024,,,,
142,02/07/2021 19:30:00,4.67,1605,,,,
143,02/07/2021 19:40:00,4.59,1437,,,,
144,02/07/2021 19:50:00,4.50,1278,,,,
145,02/07/2021 20:00:00,4.42,1123,,,,
146,02/07/2021 20:10:00,4.37,969,,,,
147,02/07/2021 20:20:00,4.67,789,,,,
148,02/07/2021 20:30:00,5.06,624,,,,
149,02/07/2021 20:40:00,5.40,542,,,,
150,02/07/2021 20:50:00,5.57,431,,,,
151,02/07/2021 21:00:00,5.70,379,,,,
152,02/07/2021 21:10:00,5.27,320,,,,
153,02/07/2021 21:20:00,4.93,255,,,,
154,02/07/2021 21:30:00,4.67,193,,,,
155,02/07/2021 21:40:00,4.50,131,,,,
156,02/07/2021 21:50:00,4.42,68,,,,
157,02/07/2021 22:00:00,4.37,0,,,,
158,02/07/2021 22:10:00,4.72,0,,,,
159,02/07/2021 22:20:00,5.06,0,,,,
160,02/07/2021 22:30:00,5.32,0,,,,
161,02/07/2021 22:40:00,5.49,0,,,,
162,02/07/2021 22:50:00,5.57,0,,,,
163,02/07/2021 23:00:00,5.75,0,,,,
164,02/07/2021 23:10:00,5.36,0,,,,
165,02/07/2021 23:20:00,4.97,0,,,,
166,02/07/2021 23:30:00,4.63,0,,,,
167,02/07/2021 23:40:00,4.46,0,,,,
168,02/07/2021 23:50:00,4.67,0,,,,
169,02/08/2021 00:00:00,4.97,0,,,,
170,02/08/2021 00:10:00,5.19,0,,,,
171,02/08/2021 00:20:00,5.32,0,,,,
172,02/08/2021 00:30:00,5.53,0,,,,
173,02/08/2021 00:40:00,5.57,0,,,,
174,02/08/2021 00:50:00,5.70,0,,,,
175,02/08/2021 01:00:00,5.70,0,,,,
176,02/08/2021 01:10:00,5.19,0,,,,
177,02/08/2021 01:20:00,4.80,0,,,,
178,02/08/2021 01:30:00,4.50,0,,,,
179,02/08/2021 01:40:00,4.54,0,,,,
180,02/08/2021 01:50:00,4.76,0,,,,
181,02/08/2021 02:00:00,5.02,0,,,,
182,02/08/2021 02:10:00,5.23,0,,,,
183,02/08/2021 02:20:00,5.36,0,,,,
184,02/08/2021 02:30:00,5.49,0,,,,
185,02/08/2021 02:40:00,5.57,0,,,,
186,02/08/2021 02:50:00,5.70,0,,,,
187,02/08/2021 03:00:00,5.75,0,,,,
188,02/08/2021 03:10:00,5.40,0,,,,
189,02/08/2021 03:20:00,4.93,0,,,,
190,02/08/2021 03:30:00,4.63,0,,,,
191,02/08/2021 03:40:00,4.37,0,,,,
192,02/08/2021 03:50:00,4.63,0,,,,
193,02/08/2021 04:00:00,4.93,0,,,,
194,02/08/2021 04:10:00,5.15,0,,,,
195,02/08/2021 04:20:00,5.32,0,,,,
196,02/08/2021 04:30:00,5.49,0,,,,
197,02/08/2021 04:40:00,5.70,0,,,,
198,02/08/2021 04:50:00,5.79,0,,,,
199,02/08/2021 05:00:00,5.45,0,,,,
200,02/08/2021 05:10:00,5.06,0,,,,
201,02/08/2021 05:20:00,4.80,0,,,,
202,02/08/2021 05:30:00,4.63,0,,,,
203,02/08/2021 05:40:00,4.50,0,,,,
204,02/08/2021 05:50:00,4.46,0,,,,
205,02/08/2021 06:00:00,4.80,0,,,,
206,02/08/2021 06:10:00,5.10,55,,,,
207,02/08/2021 06:20:00,5.40,121,,,,
208,02/08/2021 06:30:00,5.62,186,,,,
209,02/08/2021 06:40:00,5.70,245,,,,
210,02/08/2021 06:50:00,5.36,315,,,,
211,02/08/2021 07:00:00,5.06,373,,,,
212,02/08/2021 07:10:00,4.84,433,,,,
213,02/08/2021 07:20:00,4.72,742,,,,
214,02/08/2021 07:30:00,4.59,867,,,,
215,02/08/2021 07:40:00,4.46,1009,,,,
216,02/08/2021 07:50:00,4.63,1158,,,,
217,02/08/2021 08:00:00,5.02,1329,,,,
218,02/08/2021 08:10:00,5.36,1492,,,,
219,02/08/2021 08:20:00,5.66,1656,,,,
220,02/08/2021 08:30:00,5.79,1819,,,,
221,02/08/2021 08:40:00,5.49,1981,,,,
222,02/08/2021 08:50:00,5.15,2137,,,,
223,02/08/2021 09:00:00,4.84,2299,,,,
224,02/08/2021 09:10:00,4.63,2433,,,,
225,02/08/2021 09:20:00,4.46,2568,,,,
226,02/08/2021 09:30:00,4.67,2740,,,,
227,02/08/2021 09:40:00,5.02,2874,,,,
228,02/08/2021 09:50:00,5.32,2990,,,,
229,02/08/2021 10:00:00,5.57,3113,,,,
230,02/08/2021 10:10:00,5.75,3160,,,,
231,02/08/2021 10:20:00,5.62,3164,,,,
232,02/08/2021 10:30:00,5.27,3187,,,,
233,02/08/2021 10:40:00,4.97,3146,,,,
234,02/08/2021 10:50:00,4.67,3159,,,,
235,02/08/2021 11:00:00,4.54,3168,,,,
236,02/08/2021 11:10:00,4.76,3155,,,,
237,02/08/2021 11:20:00,5.06,3149,,,,
238,02/08/2021 11:30:00,5.32,3150,,,,
239,02/08/2021 11:40:00,5.53,3139,,,,
240,02/08/2021 11:50:00,5.75,3131,,,,
241,02/08/2021 12:00:00,5.79,3177,,,,
242,02/08/2021 12:10:00,5.45,3153,,,,
243,02/08/2021 12:20:00,5.02,3172,,,,
244,02/08/2021 12:30:00,4.72,3197,,,,
245,02/08/2021 12:40:00,4.54,3146,,,,
246,02/08/2021 12:50:00,4.46,3180,,,,
247,02/08/2021 13:00:00,4.80,3194,,,,
248,02/08/2021 13:10:00,5.15,3149,,,,
249,02/08/2021 13:20:00,5.45,3167,,,,
250,02/08/2021 13:30:00,5.66,3226,,,,
251,02/08/2021 13:40:00,5.79,3160,,,,
252,02/08/2021 13:50:00,5.45,3144,,,,
253,02/08/2021 14:00:00,5.06,3121,,,,
254,02/08/2021 14:10:00,4.80,3163,,,,
255,02/08/2021 14:20:00,4.59,3154,,,,
256,02/08/2021 14:30:00,4.46,3173,,,,
257,02/08/2021 14:40:00,4.80,3140,,,,
258,02/08/2021 14:50:00,5.15,3163,,,,
259,02/08/2021 15:00:00,5.45,3167,,,,
260,02/08/2021 15:10:00,5.66,3169,,,,
261,02/08/2021 15:20:00,5.70,3153,,,,
262,02/08/2021 15:30:00,5.32,3160,,,,
263,02/08/2021 15:40:00,5.02,3159,,,,
264,02/08/2021 15:50:00,4.80,3167,,,,
265,02/08/2021 16:00:00,4.63,3146,,,,
266,02/08/2021 16:10:00,4.59,3158,,,,
267,02/08/2021 16:20:00,4.50,3158,,,,
268,02/08/2021 16:30:00,4.42,3160,,,,
269,02/08/2021 16:40:00,4.46,3160,,,,
270,02/08/2021 16:50:00,4.76,3178,,,,
271,02/08/2021 17:00:00,5.19,3131,,,,
272,02/08/2021 17:10:00,5.45,3169,,,,
273,02/08/2021 17:20:00,5.70,3160,,,,
274,02/08/2021 17:30:00,5.70,3173,,,,
275,02/08/2021 17:40:00,5.36,3155,,,,
276,02/08/2021 17:50:00,5.10,3183,,,,
277,02/08/2021 18:00:00,4.93,3169,,,,
278,02/08/2021 18:10:00,4.80,3031,,,,
279,02/08/2021 18:20:00,4.63,2893,,,,
280,02/08/2021 18:30:00,4.54,2732,,,,
281,02/08/2021 18:40:00,4.59,2602,,,,
282,02/08/2021 18:50:00,4.97,2456,,,,
283,02/08/2021 19:00:00,5.32,2287,,,,
284,02/08/2021 19:10:00,5.66,2171,,,,
285,02/08/2021 19:20:00,5.70,1787,,,,
286,02/08/2021 19:30:00,5.45,1601,,,,
287,02/08/2021 19:40:00,5.15,1436,,,,
288,02/08/2021 19:50:00,4.97,1260,,,,
289,02/08/2021 20:00:00,4.80,1111,,,,
290,02/08/2021 20:10:00,4.63,965,,,,
291,02/08/2021 20:20:00,4.54,782,,,,
292,02/08/2021 20:30:00,4.46,623,,,,
293,02/08/2021 20:40:00,4.59,532,,,,
