Serial Number:21002973 --

"Date Time, GMT -0400","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2021-04-30 14:00:00,13.68,"3,971", , , , 
2021-04-30 14:10:00,13.60,"3,729", , , , 
2021-04-30 14:20:00,13.51,"3,553", , , , 
2021-04-30 14:30:00,13.73,"3,540", , , , 
2021-04-30 14:40:00,13.68,"3,188", , , , 
2021-04-30 14:50:00,13.64,"2,990", , , , 
2021-04-30 15:00:00,13.55,"2,724", , , , 
2021-04-30 15:10:00,13.51,"2,516", , , , 
2021-04-30 15:20:00,13.47,"2,306", , , , 
2021-04-30 15:30:00,13.47,"2,125", , , , 
2021-04-30 15:40:00,13.43,"1,907", , , , 
2021-04-30 15:50:00,13.43,"1,711", , , , 
2021-04-30 16:00:00,13.47,"1,539", , , , 
2021-04-30 16:10:00,13.43,"1,250", , , , 
2021-04-30 16:20:00,13.43,"1,051", , , , 
2021-04-30 16:30:00,13.47,834, , , , 
2021-04-30 16:40:00,13.47,653, , , , 
2021-04-30 16:50:00,13.60,567, , , , 
2021-04-30 17:00:00,13.60,498, , , , 
2021-04-30 17:10:00,13.64,423, , , , 
2021-04-30 17:20:00,13.73,326, , , , 
2021-04-30 17:30:00,13.77,239, , , , 
2021-04-30 17:40:00,13.81,160, , , , 
2021-04-30 17:50:00,13.90,82, , , , 
2021-04-30 18:00:00,13.90,0, , , , 
2021-04-30 18:10:00,14.03,0, , , , 
2021-04-30 18:20:00,13.98,0, , , , 
2021-04-30 18:30:00,14.03,0, , , , 
2021-04-30 18:40:00,14.11,0, , , , 
2021-04-30 18:50:00,14.07,0, , , , 
2021-04-30 19:00:00,14.03,0, , , , 
2021-04-30 19:10:00,14.03,0, , , , 
2021-04-30 19:20:00,14.07,0, , , , 
2021-04-30 19:30:00,14.07,0, , , , 
2021-04-30 19:40:00,14.03,0, , , , 
2021-04-30 19:50:00,13.98,0, , , , 
2021-04-30 20:00:00,13.94,0, , , , 
2021-04-30 20:10:00,13.94,0, , , , 
2021-04-30 20:20:00,13.81,0, , , , 
2021-04-30 20:30:00,13.81,0, , , , 
2021-04-30 20:40:00,13.77,0, , , , 
2021-04-30 20:50:00,13.68,0, , , , 
2021-04-30 21:00:00,13.64,0, , , , 
2021-04-30 21:10:00,13.60,0, , , , 
2021-04-30 21:20:00,13.55,0, , , , 
