Serial Number:21002975 --

"Date Time, GMT -0500","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2021-02-06 20:00:00,5.57,"1,270", , , , 
2021-02-06 20:10:00,5.92,"1,125", , , , 
2021-02-06 20:20:00,5.75,964, , , , 
2021-02-06 20:30:00,5.32,804, , , , 
2021-02-06 20:40:00,5.02,670, , , , 
2021-02-06 20:50:00,5.02,541, , , , 
2021-02-06 21:00:00,5.45,471, , , , 
2021-02-06 21:10:00,5.83,398, , , , 
2021-02-06 21:20:00,5.75,326, , , , 
2021-02-06 21:30:00,5.32,246, , , , 
2021-02-06 21:40:00,4.97,166, , , , 
2021-02-06 21:50:00,5.27,87, , , , 
2021-02-06 22:00:00,5.62,0, , , , 
2021-02-06 22:10:00,5.87,0, , , , 
2021-02-06 22:20:00,5.57,0, , , , 
2021-02-06 22:30:00,5.19,0, , , , 
2021-02-06 22:40:00,4.97,0, , , , 
2021-02-06 22:50:00,5.32,0, , , , 
2021-02-06 23:00:00,5.66,0, , , , 
2021-02-06 23:10:00,5.92,0, , , , 
2021-02-06 23:20:00,5.62,0, , , , 
2021-02-06 23:30:00,5.19,0, , , , 
2021-02-06 23:40:00,4.97,0, , , , 
2021-02-06 23:50:00,5.40,0, , , , 
2021-02-07 00:00:00,5.66,0, , , , 
2021-02-07 00:10:00,5.87,0, , , , 
2021-02-07 00:20:00,5.70,0, , , , 
2021-02-07 00:30:00,5.27,0, , , , 
2021-02-07 00:40:00,4.93,0, , , , 
2021-02-07 00:50:00,5.27,0, , , , 
2021-02-07 01:00:00,5.66,0, , , , 
2021-02-07 01:10:00,5.92,0, , , , 
2021-02-07 01:20:00,5.53,0, , , , 
2021-02-07 01:30:00,5.15,0, , , , 
2021-02-07 01:40:00,5.10,0, , , , 
2021-02-07 01:50:00,5.40,0, , , , 
2021-02-07 02:00:00,5.70,0, , , , 
2021-02-07 02:10:00,5.96,0, , , , 
2021-02-07 02:20:00,5.70,0, , , , 
2021-02-07 02:30:00,5.23,0, , , , 
2021-02-07 02:40:00,4.97,0, , , , 
2021-02-07 02:50:00,5.23,0, , , , 
2021-02-07 03:00:00,5.62,0, , , , 
2021-02-07 03:10:00,5.92,0, , , , 
2021-02-07 03:20:00,5.53,0, , , , 
2021-02-07 03:30:00,5.15,0, , , , 
2021-02-07 03:40:00,5.10,0, , , , 
2021-02-07 03:50:00,5.53,0, , , , 
2021-02-07 04:00:00,5.83,0, , , , 
2021-02-07 04:10:00,5.75,0, , , , 
2021-02-07 04:20:00,5.40,0, , , , 
2021-02-07 04:30:00,5.15,0, , , , 
2021-02-07 04:40:00,4.93,0, , , , 
2021-02-07 04:50:00,5.45,0, , , , 
2021-02-07 05:00:00,5.83,0, , , , 
2021-02-07 05:10:00,5.75,0, , , , 
2021-02-07 05:20:00,5.40,0, , , , 
2021-02-07 05:30:00,5.02,0, , , , 
2021-02-07 05:40:00,5.10,0, , , , 
2021-02-07 05:50:00,5.57,0, , , , 
2021-02-07 06:00:00,5.87,0, , , , 
2021-02-07 06:10:00,5.62,72, , , , 
2021-02-07 06:20:00,5.32,155, , , , 
2021-02-07 06:30:00,5.10,236, , , , 
2021-02-07 06:40:00,4.97,312, , , , 
2021-02-07 06:50:00,5.49,399, , , , 
2021-02-07 07:00:00,5.87,475, , , , 
2021-02-07 07:10:00,5.66,546, , , , 
2021-02-07 07:20:00,5.27,666, , , , 
2021-02-07 07:30:00,5.02,835, , , , 
2021-02-07 07:40:00,5.27,"1,002", , , , 
2021-02-07 07:50:00,5.70,"1,143", , , , 
2021-02-07 08:00:00,5.92,"1,278", , , , 
2021-02-07 08:10:00,5.57,"1,434", , , , 
2021-02-07 08:20:00,5.23,"1,552", , , , 
2021-02-07 08:30:00,4.97,"1,700", , , , 
2021-02-07 08:40:00,5.32,"1,838", , , , 
2021-02-07 08:50:00,5.75,"1,996", , , , 
2021-02-07 09:00:00,5.96,"2,136", , , , 
2021-02-07 09:10:00,5.57,"2,273", , , , 
2021-02-07 09:20:00,5.19,"2,406", , , , 
2021-02-07 09:30:00,5.06,"2,547", , , , 
2021-02-07 09:40:00,5.53,"2,652", , , , 
2021-02-07 09:50:00,5.92,"2,779", , , , 
2021-02-07 10:00:00,5.79,"2,890", , , , 
2021-02-07 10:10:00,5.45,"2,917", , , , 
2021-02-07 10:20:00,5.10,"2,920", , , , 
2021-02-07 10:30:00,5.19,"2,927", , , , 
2021-02-07 10:40:00,5.57,"2,934", , , , 
2021-02-07 10:50:00,6.00,"2,966", , , , 
2021-02-07 11:00:00,5.66,"2,967", , , , 
