#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,End of File
1,02/06/2021 20:00:00,8.58,1215,,,,
2,02/06/2021 20:10:00,8.53,1080,,,,
3,02/06/2021 20:20:00,8.53,923,,,,
4,02/06/2021 20:30:00,8.58,770,,,,
5,02/06/2021 20:40:00,8.49,624,,,,
6,02/06/2021 20:50:00,8.62,508,,,,
7,02/06/2021 21:00:00,8.45,407,,,,
8,02/06/2021 21:10:00,8.62,362,,,,
9,02/06/2021 21:20:00,8.36,296,,,,
10,02/06/2021 21:30:00,8.62,210,,,,
11,02/06/2021 21:40:00,8.41,151,,,,
12,02/06/2021 21:50:00,8.58,77,,,,
13,02/06/2021 22:00:00,8.45,0,,,,
14,02/06/2021 22:10:00,8.45,0,,,,
15,02/06/2021 22:20:00,8.58,0,,,,
16,02/06/2021 22:30:00,8.41,0,,,,
17,02/06/2021 22:40:00,8.62,0,,,,
18,02/06/2021 22:50:00,8.41,0,,,,
19,02/06/2021 23:00:00,8.62,0,,,,
20,02/06/2021 23:10:00,8.36,0,,,,
21,02/06/2021 23:20:00,8.53,0,,,,
22,02/06/2021 23:30:00,8.45,0,,,,
23,02/06/2021 23:40:00,8.45,0,,,,
24,02/06/2021 23:50:00,8.58,0,,,,
25,02/07/2021 00:00:00,8.36,0,,,,
26,02/07/2021 00:10:00,8.58,0,,,,
27,02/07/2021 00:20:00,8.41,0,,,,
28,02/07/2021 00:30:00,8.62,0,,,,
29,02/07/2021 00:40:00,8.45,0,,,,
30,02/07/2021 00:50:00,8.53,0,,,,
31,02/07/2021 01:00:00,8.58,0,,,,
32,02/07/2021 01:10:00,8.49,0,,,,
33,02/07/2021 01:20:00,8.58,0,,,,
34,02/07/2021 01:30:00,8.36,0,,,,
35,02/07/2021 01:40:00,8.62,0,,,,
36,02/07/2021 01:50:00,8.36,0,,,,
37,02/07/2021 02:00:00,8.58,0,,,,
38,02/07/2021 02:10:00,8.45,0,,,,
39,02/07/2021 02:20:00,8.53,0,,,,
40,02/07/2021 02:30:00,8.45,0,,,,
41,02/07/2021 02:40:00,8.53,0,,,,
42,02/07/2021 02:50:00,8.53,0,,,,
43,02/07/2021 03:00:00,8.41,0,,,,
44,02/07/2021 03:10:00,8.58,0,,,,
45,02/07/2021 03:20:00,8.41,0,,,,
46,02/07/2021 03:30:00,8.66,0,,,,
47,02/07/2021 03:40:00,8.45,0,,,,
48,02/07/2021 03:50:00,8.62,0,,,,
49,02/07/2021 04:00:00,8.41,0,,,,
50,02/07/2021 04:10:00,8.62,0,,,,
51,02/07/2021 04:20:00,8.41,0,,,,
52,02/07/2021 04:30:00,8.66,0,,,,
53,02/07/2021 04:40:00,8.41,0,,,,
54,02/07/2021 04:50:00,8.62,0,,,,
55,02/07/2021 05:00:00,8.45,0,,,,
56,02/07/2021 05:10:00,8.66,0,,,,
57,02/07/2021 05:20:00,8.45,0,,,,
58,02/07/2021 05:30:00,8.66,0,,,,
59,02/07/2021 05:40:00,8.53,0,,,,
60,02/07/2021 05:50:00,8.58,0,,,,
61,02/07/2021 06:00:00,8.58,0,,,,
62,02/07/2021 06:10:00,8.58,81,,,,
63,02/07/2021 06:20:00,8.58,169,,,,
64,02/07/2021 06:30:00,8.53,257,,,,
65,02/07/2021 06:40:00,8.53,333,,,,
66,02/07/2021 06:50:00,8.58,440,,,,
67,02/07/2021 07:00:00,8.58,486,,,,
68,02/07/2021 07:10:00,8.49,590,,,,
69,02/07/2021 07:20:00,8.62,681,,,,
70,02/07/2021 07:30:00,8.45,791,,,,
71,02/07/2021 07:40:00,8.58,896,,,,
72,02/07/2021 07:50:00,8.49,1084,,,,
73,02/07/2021 08:00:00,8.58,1226,,,,
74,02/07/2021 08:10:00,8.58,1457,,,,
75,02/07/2021 08:20:00,8.53,1567,,,,
76,02/07/2021 08:30:00,8.53,1749,,,,
77,02/07/2021 08:40:00,8.53,1880,,,,
78,02/07/2021 08:50:00,8.62,2015,,,,
79,02/07/2021 09:00:00,8.53,2157,,,,
80,02/07/2021 09:10:00,8.62,2295,,,,
81,02/07/2021 09:20:00,8.53,2465,,,,
82,02/07/2021 09:30:00,8.66,2465,,,,
83,02/07/2021 09:40:00,8.53,2743,,,,
84,02/07/2021 09:50:00,8.66,2751,,,,
85,02/07/2021 10:00:00,8.49,2962,,,,
86,02/07/2021 10:10:00,8.66,3050,,,,
87,02/07/2021 10:20:00,8.49,3044,,,,
88,02/07/2021 10:30:00,8.66,2936,,,,
89,02/07/2021 10:40:00,8.45,2988,,,,
90,02/07/2021 10:50:00,8.71,3077,,,,
91,02/07/2021 11:00:00,8.41,3041,,,,
92,02/07/2021 11:10:00,8.66,2958,,,,
93,02/07/2021 11:20:00,8.45,3080,,,,
94,02/07/2021 11:30:00,8.71,2870,,,,
95,02/07/2021 11:40:00,8.49,3220,,,,
96,02/07/2021 11:50:00,8.58,3050,,,,
97,02/07/2021 12:00:00,8.58,3053,,,,
98,02/07/2021 12:10:00,8.58,3071,,,,
99,02/07/2021 12:20:00,8.62,3107,,,,
100,02/07/2021 12:30:00,8.49,2944,,,,
101,02/07/2021 12:40:00,8.71,3071,,,,
102,02/07/2021 12:50:00,8.41,3178,,,,
103,02/07/2021 13:00:00,8.71,3013,,,,
104,02/07/2021 13:10:00,8.45,2938,,,,
105,02/07/2021 13:20:00,8.66,3127,,,,
106,02/07/2021 13:30:00,8.49,3030,,,,
107,02/07/2021 13:40:00,8.58,3110,,,,
108,02/07/2021 13:50:00,8.62,3265,,,,
109,02/07/2021 14:00:00,8.53,3116,,,,
110,02/07/2021 14:10:00,8.66,3109,,,,
