#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2021	1	1	5	36	288	3.1	3.8	99	99	99	999	1029	1.3	6.3	999	99	99
2021	1	1	5	42	288	3	3.9	99	99	99	999	1029.1	1.2	6.3	999	99	99
2021	1	1	5	48	297	3.1	4.3	99	99	99	999	1029.2	1.3	6.3	999	99	99
2021	1	1	5	54	999	99	99	99	99	99	999	1029.3	1.5	6.3	999	99	99
2021	1	1	6	0	999	99	99	99	99	99	999	1029.4	1.5	6.1	999	99	99
2021	1	1	6	6	298	3.3	5.1	99	99	99	999	1029.4	1.4	6	999	99	99
2021	1	1	6	12	310	3.7	5.1	99	99	99	999	1029.6	1.4	6.1	999	99	99
2021	1	1	6	18	306	3.5	4.6	99	99	99	999	1029.7	1.4	6	999	99	99
2021	1	1	6	24	295	3.2	4.8	99	99	99	999	1029.8	1.3	5.8	999	99	99
2021	1	1	6	30	292	2.7	4.3	99	99	99	999	1030	1.2	5.9	999	99	99
2021	1	1	6	36	309	2.5	3.5	99	99	99	999	1030.1	1.1	5.9	999	99	99
2021	1	1	6	42	305	3.2	3.8	99	99	99	999	1030	1	5.9	999	99	99
2021	1	1	6	48	315	2.5	4.6	99	99	99	999	1030.2	1	5.9	999	99	99
2021	1	1	6	54	312	3.1	3.8	99	99	99	999	1030.3	0.7	6	999	99	99
2021	1	1	7	0	309	2.9	4.3	99	99	99	999	1030.5	0.6	6	999	99	99
2021	1	1	7	6	308	2.9	3.9	99	99	99	999	1030.6	0.7	6	999	99	99
2021	1	1	7	12	307	3.4	4.2	99	99	99	999	1030.6	0.7	5.9	999	99	99
2021	1	1	7	24	303	3	3.9	99	99	99	999	1030.5	0.6	5.9	999	99	99
2021	1	1	7	30	312	2.9	3.7	99	99	99	999	1030.7	0.7	5.9	999	99	99
2021	1	1	7	36	308	2.4	4.4	99	99	99	999	1030.7	0.7	5.9	999	99	99
2021	1	1	7	42	307	2.8	3.6	99	99	99	999	1030.5	0.5	5.9	999	99	99
2021	1	1	7	48	324	2.3	3.6	99	99	99	999	1030.6	0.3	5.9	999	99	99
2021	1	1	7	54	323	2.1	3.1	99	99	99	999	1030.6	0.2	5.8	999	99	99
2021	1	1	8	0	315	2.5	3.2	99	99	99	999	1030.7	0.2	5.8	999	99	99
2021	1	1	8	6	324	2.5	3.7	99	99	99	999	1030.8	0.3	5.9	999	99	99
2021	1	1	8	12	322	1.7	2.7	99	99	99	999	1030.9	0.2	5.9	999	99	99
2021	1	1	8	18	320	3	3.6	99	99	99	999	1030.8	0.3	5.9	999	99	99
2021	1	1	8	24	328	2.1	4.1	99	99	99	999	1030.9	999	5.8	999	99	99
2021	1	1	8	30	319	2.7	3.5	99	99	99	999	1030.8	999	5.8	999	99	99
2021	1	1	8	36	309	3	3.8	99	99	99	999	1030.8	0.1	5.7	999	99	99
2021	1	1	8	42	323	2.5	3.7	99	99	99	999	1030.9	0.2	5.8	999	99	99
2021	1	1	8	48	323	2.2	3.3	99	99	99	999	1030.9	0.1	5.7	999	99	99
2021	1	1	8	54	315	2.5	3.3	99	99	99	999	1030.8	0.1	5.7	999	99	99
2021	1	1	9	0	318	2.2	3.5	99	99	99	999	1031	0.2	5.7	999	99	99
2021	1	1	9	6	321	1.8	3.2	99	99	99	999	1031.1	0.2	5.6	999	99	99
2021	1	1	9	12	356	1.5	2.3	99	99	99	999	1031.3	0	5.6	999	99	99
2021	1	1	9	18	352	1.5	1.8	99	99	99	999	1031.3	-0.3	5.6	999	99	99
2021	1	1	9	24	337	1	1.8	99	99	99	999	1031.4	-0.3	5.6	999	99	99
2021	1	1	9	30	328	1.1	1.5	99	99	99	999	1031.5	-0.3	5.6	999	99	99
2021	1	1	9	36	343	0.7	1.5	99	99	99	999	1031.5	-0.3	5.6	999	99	99
2021	1	1	9	42	319	1.1	1.6	99	99	99	999	1031.4	-0.2	5.6	999	99	99
2021	1	1	9	48	287	0.5	1.3	99	99	99	999	1031.5	-0.2	5.6	999	99	99
2021	1	1	9	54	307	1.3	1.7	99	99	99	999	1031.6	-0.2	5.5	999	99	99
2021	1	1	10	0	299	1	1.4	99	99	99	999	1031.6	-0.2	5.5	999	99	99
2021	1	1	10	6	310	1.2	1.5	99	99	99	999	1031.7	-0.1	5.6	999	99	99
2021	1	1	10	12	298	1	1.6	99	99	99	999	1031.8	-0.2	5.5	999	99	99
2021	1	1	10	18	310	1.7	1.9	99	99	99	999	1031.7	-0.1	5.5	999	99	99
2021	1	1	10	24	319	1.2	1.8	99	99	99	999	1031.8	-0.2	5.5	999	99	99
2021	1	1	10	30	321	1.1	1.6	99	99	99	999	1032	-0.3	5.5	999	99	99
2021	1	1	10	36	312	1.7	2.1	99	99	99	999	1031.9	-0.4	5.5	999	99	99
2021	1	1	10	42	309	1.5	1.9	99	99	99	999	1032.1	-0.5	5.5	999	99	99
2021	1	1	10	48	311	1.3	2.2	99	99	99	999	1032.2	-0.5	5.5	999	99	99
2021	1	1	10	54	311	2.1	2.4	99	99	99	999	1032.2	-0.4	5.4	999	99	99
2021	1	1	11	0	318	1.4	2.7	99	99	99	999	1032.3	-0.4	5.4	999	99	99
2021	1	1	11	6	327	1.9	2.3	99	99	99	999	1032.3	-0.5	5.5	999	99	99
2021	1	1	11	12	325	1.5	2.4	99	99	99	999	1032.4	-0.6	5.4	999	99	99
2021	1	1	11	18	323	2.1	2.4	99	99	99	999	1032.4	-0.7	5.4	999	99	99
2021	1	1	11	24	329	1.7	2.5	99	99	99	999	1032.6	-0.7	5.4	999	99	99
2021	1	1	11	30	328	1.7	2.3	99	99	99	999	1032.7	-0.9	5.4	999	99	99
2021	1	1	11	36	334	1.6	2.1	99	99	99	999	1032.6	-1	5.5	999	99	99
2021	1	1	11	48	328	1.4	1.9	99	99	99	999	1032.8	-1.3	5.5	999	99	99
2021	1	1	12	12	316	1.2	2.1	99	99	99	999	1033.1	-1.1	5.6	999	99	99
2021	1	1	12	42	344	2.3	2.8	99	99	99	999	1032.9	-0.6	5.5	999	99	99
2021	1	1	12	48	324	0.5	2.5	99	99	99	999	9999	999	999	999	99	99
2021	1	1	12	54	311	0.9	1.5	99	99	99	999	1033.3	-0.4	5.5	999	99	99
2021	1	1	13	18	339	1.5	2.2	99	99	99	999	1033.7	0.3	5.4	999	99	99
2021	1	1	13	24	322	0.8	2.3	99	99	99	999	1034.1	0.7	5.4	999	99	99
2021	1	1	13	30	294	1.2	1.5	99	99	99	999	1034.2	0.8	5.4	999	99	99
2021	1	1	13	36	292	1	1.6	99	99	99	999	1034.5	1	5.4	999	99	99
2021	1	1	13	42	301	1.6	1.9	99	99	99	999	1034.5	0.7	5.4	999	99	99
2021	1	1	13	48	310	1.3	1.8	99	99	99	999	1034.3	1	5.4	999	99	99
2021	1	1	13	54	305	0.9	1.6	99	99	99	999	1034.4	1.2	5.4	999	99	99
2021	1	1	14	0	338	1.2	2	99	99	99	999	1034.4	1.3	5.4	999	99	99
2021	1	1	14	6	999	99	99	99	99	99	999	1034.3	1.1	5.4	999	99	99
2021	1	1	14	12	999	99	99	99	99	99	999	1034.4	1.4	5.5	999	99	99
2021	1	1	14	18	999	99	99	99	99	99	999	1034.5	1.4	5.5	999	99	99
2021	1	1	14	24	346	0.9	1.7	99	99	99	999	1034.4	1.6	5.6	999	99	99
2021	1	1	14	30	1	1.8	2.5	99	99	99	999	1034.5	1.1	5.8	999	99	99
2021	1	1	14	36	39	2	2.9	99	99	99	999	1034.3	1.2	5.8	999	99	99
2021	1	1	14	42	17	2.5	3.5	99	99	99	999	1034.1	1.2	5.8	999	99	99
2021	1	1	14	48	19	3.4	4.6	99	99	99	999	1034.2	1.1	5.8	999	99	99
2021	1	1	14	54	29	3.6	4.8	99	99	99	999	1034	1.1	5.8	999	99	99
2021	1	1	15	0	39	5	5.8	99	99	99	999	1033.9	1	5.9	999	99	99
2021	1	1	15	6	18	4.1	5.5	99	99	99	999	1033.8	1.2	5.9	999	99	99
2021	1	1	15	12	23	4.4	5.5	99	99	99	999	1033.6	1	6.1	999	99	99
2021	1	1	15	18	21	3.6	5	99	99	99	999	1033.7	1	6	999	99	99
2021	1	1	15	24	12	3.6	4.6	99	99	99	999	9999	1.1	6.1	999	99	99
2021	1	1	15	30	10	4.1	4.7	99	99	99	999	9999	1.1	6.1	999	99	99
2021	1	1	15	36	18	3.6	4.6	99	99	99	999	1033.3	1.1	6.1	999	99	99
2021	1	1	15	42	17	4.1	5	99	99	99	999	1033.3	1.2	6.1	999	99	99
2021	1	1	15	48	11	4.6	5.2	99	99	99	999	1033.1	1.1	6.1	999	99	99
2021	1	1	15	54	25	4.4	5.4	99	99	99	999	1032.9	1.1	6.3	999	99	99
2021	1	1	16	0	17	4.5	5.1	99	99	99	999	1032.8	1.2	6.2	999	99	99
2021	1	1	16	6	18	4.7	5.4	99	99	99	999	1032.7	1.4	6	999	99	99
2021	1	1	16	12	22	4.6	5.2	99	99	99	999	1032.6	1.3	6	999	99	99
2021	1	1	16	18	23	4.5	5.3	99	99	99	999	1032.5	1.3	6	999	99	99
2021	1	1	16	24	999	99	99	99	99	99	999	1032.2	1.4	6	999	99	99
2021	1	1	16	30	999	99	99	99	99	99	999	1032.3	1.6	6	999	99	99
2021	1	1	16	36	12	4.2	4.8	99	99	99	999	1032.2	1.5	6.1	999	99	99
2021	1	1	16	42	26	4	5.3	99	99	99	999	1032.2	1.6	6.1	999	99	99
2021	1	1	16	48	15	3.4	4.6	99	99	99	999	9999	999	999	999	99	99
2021	1	1	16	54	15	3.6	4.1	99	99	99	999	9999	1.8	6	999	99	99
2021	1	1	17	0	16	3.5	5	99	99	99	999	9999	1.8	6.1	999	99	99
2021	1	1	17	6	30	3.6	4.7	99	99	99	999	1031.8	1.9	999	999	99	99
2021	1	1	17	12	16	2.8	4.6	99	99	99	999	1031.8	2	999	999	99	99
2021	1	1	17	18	21	3.1	3.7	99	99	99	999	1031.7	2	999	999	99	99
2021	1	1	17	24	28	2.4	3.5	99	99	99	999	1031.5	2.1	6	999	99	99
2021	1	1	17	30	32	2.8	3.4	99	99	99	999	1031.4	2	6	999	99	99
2021	1	1	17	36	5	2.4	2.9	99	99	99	999	1031.4	2.1	6.1	999	99	99
2021	1	1	17	42	23	2.4	2.9	99	99	99	999	1031.4	2.1	6	999	99	99
2021	1	1	17	48	26	1.7	2.6	99	99	99	999	1031.4	2.2	6	999	99	99
2021	1	1	17	54	340	1.5	2.5	99	99	99	999	1031.5	2.3	5.9	999	99	99
2021	1	1	18	0	3	1.3	1.9	99	99	99	999	1031.5	2.3	5.9	999	99	99
2021	1	1	18	6	999	99	99	99	99	99	999	1031.5	2.4	5.9	999	99	99
2021	1	1	18	12	999	99	99	99	99	99	999	1031.3	2.4	5.9	999	99	99
2021	1	1	18	18	999	99	99	99	99	99	999	1031.2	2.5	5.8	999	99	99
2021	1	1	18	24	69	0.2	0.7	99	99	99	999	1031.4	2.8	5.8	999	99	99
2021	1	1	18	30	330	1.1	1.3	99	99	99	999	1031.5	2.6	5.9	999	99	99
2021	1	1	18	36	0	0.1	1.2	99	99	99	999	1031.5	3	5.9	999	99	99
2021	1	1	18	42	226	0.5	0.7	99	99	99	999	1031.3	3.4	5.9	999	99	99
2021	1	1	18	48	145	0.5	0.8	99	99	99	999	1031	3.1	5.9	999	99	99
2021	1	1	18	54	128	0.6	1.1	99	99	99	999	1030.8	2.8	5.8	999	99	99
2021	1	1	19	0	91	0.3	0.7	99	99	99	999	1030.7	2.9	5.8	999	99	99
2021	1	1	19	6	117	0.6	1.1	99	99	99	999	1030.7	2.6	5.8	999	99	99
2021	1	1	19	12	141	0.6	0.9	99	99	99	999	1030.6	2.7	5.7	999	99	99
2021	1	1	19	18	178	1.1	1.4	99	99	99	999	1030.7	2.7	5.7	999	99	99
2021	1	1	19	24	187	1.4	1.7	99	99	99	999	1030.7	2.7	5.5	999	99	99
2021	1	1	19	30	187	1.8	2.3	99	99	99	999	1030.7	2.7	5.5	999	99	99
2021	1	1	19	36	169	1.2	1.9	99	99	99	999	1030.8	2.7	5.5	999	99	99
2021	1	1	19	42	172	1.4	1.7	99	99	99	999	1030.7	2.6	5.5	999	99	99
2021	1	1	19	48	174	1.6	2.1	99	99	99	999	1030.7	2.6	5.5	999	99	99
2021	1	1	19	54	149	1.2	1.7	99	99	99	999	1030.6	2.6	5.6	999	99	99
2021	1	1	20	0	181	1.6	2	99	99	99	999	1030.6	2.6	5.5	999	99	99
2021	1	1	20	6	156	1.5	2.1	99	99	99	999	1030.4	2.6	5.5	999	99	99
2021	1	1	20	12	142	1.3	1.8	99	99	99	999	1030.1	2.7	5.5	999	99	99
2021	1	1	20	18	171	0.4	1.8	99	99	99	999	1029.9	2.7	5.5	999	99	99
2021	1	1	20	24	208	0.1	0.7	99	99	99	999	1030	2.8	5.5	999	99	99
2021	1	1	20	30	142	0	0.3	99	99	99	999	1030	2.8	5.5	999	99	99
2021	1	1	20	36	142	0	0	99	99	99	999	1029.9	2.8	5.5	999	99	99
2021	1	1	20	42	32	0.2	0.7	99	99	99	999	1030	2.7	5.5	999	99	99
2021	1	1	20	48	54	0.5	0.7	99	99	99	999	1029.9	2.7	5.5	999	99	99
2021	1	1	20	54	27	0.4	0.7	99	99	99	999	1029.9	2.7	5.6	999	99	99
2021	1	1	21	0	117	0.6	0.8	99	99	99	999	1029.8	2.7	5.6	999	99	99
2021	1	1	21	6	133	0.2	0.6	99	99	99	999	1029.6	2.7	5.6	999	99	99
2021	1	1	21	12	173	0.2	0.7	99	99	99	999	1029.7	2.7	5.5	999	99	99
2021	1	1	21	18	145	1	1.1	99	99	99	999	1029.6	2.7	5.5	999	99	99
2021	1	1	21	24	144	0.7	1	99	99	99	999	1029.6	2.7	5.5	999	99	99
2021	1	1	21	30	179	1.2	1.4	99	99	99	999	1029.5	2.7	5.5	999	99	99
2021	1	1	21	36	147	0.6	1.5	99	99	99	999	9999	2.7	5.5	999	99	99
2021	1	1	21	42	187	0.8	1.4	99	99	99	999	9999	2.7	5.5	999	99	99
2021	1	1	21	48	128	1.2	1.4	99	99	99	999	9999	2.7	5.5	999	99	99
2021	1	1	21	54	107	1.2	1.9	99	99	99	999	9999	2.7	5.5	999	99	99
2021	1	1	22	0	94	1.3	1.7	99	99	99	999	9999	2.8	5.5	999	99	99
2021	1	1	22	6	122	1.4	1.8	99	99	99	999	1028.8	2.8	5.5	999	99	99
2021	1	1	22	12	108	1.6	2	99	99	99	999	1028.8	2.8	5.5	999	99	99
2021	1	1	22	18	99	1.8	2.3	99	99	99	999	1028.8	2.8	5.4	999	99	99
2021	1	1	22	24	84	1.7	2.2	99	99	99	999	1028.9	2.8	5.4	999	99	99
2021	1	1	22	30	92	1.3	1.7	99	99	99	999	1028.9	2.8	5.4	999	99	99
2021	1	1	22	36	41	0.7	1.8	99	99	99	999	1029	2.8	5.4	999	99	99
2021	1	1	22	42	33	0	0.4	99	99	99	999	1029.1	2.8	5.4	999	99	99
2021	1	1	22	48	264	0	0	99	99	99	999	1029.1	2.8	5.5	999	99	99
2021	1	1	22	54	71	0.3	0.7	99	99	99	999	1028.8	2.9	5.5	999	99	99
2021	1	1	23	0	72	0.5	1	99	99	99	999	1028.8	2.9	5.4	999	99	99
2021	1	1	23	6	345	0.7	0.8	99	99	99	999	1028.7	2.8	999	999	99	99
2021	1	1	23	12	20	0.6	0.9	99	99	99	999	1028.5	2.9	999	999	99	99
2021	1	1	23	18	9	0.6	0.9	99	99	99	999	1028.3	2.8	999	999	99	99
2021	1	1	23	24	44	0.9	1.2	99	99	99	999	1028.1	2.9	5.4	999	99	99
2021	1	1	23	30	65	1	1.7	99	99	99	999	1028.1	2.9	5.4	999	99	99
2021	1	1	23	36	81	1.2	1.4	99	99	99	999	1028	2.9	5.4	999	99	99
2021	1	1	23	42	92	0.8	1.2	99	99	99	999	1028.3	2.9	5.4	999	99	99
2021	1	1	23	48	112	0.8	1	99	99	99	999	1028.4	2.9	5.4	999	99	99
2021	1	1	23	54	102	0.3	0.9	99	99	99	999	1028.4	3	5.4	999	99	99
2021	1	2	0	0	144	0	0.4	99	99	99	999	1028.4	3	5.4	999	99	99
2021	1	2	0	6	74	0.8	1	99	99	99	999	1028.3	3	5.4	999	99	99
2021	1	2	0	12	58	0.7	1.1	99	99	99	999	1028.2	3	5.4	999	99	99
2021	1	2	0	18	51	1.5	1.6	99	99	99	999	1027.9	3	5.4	999	99	99
2021	1	2	0	24	25	1.6	1.8	99	99	99	999	1027.7	2.9	5.4	999	99	99
2021	1	2	0	30	36	1.5	2	99	99	99	999	1027.6	2.9	5.4	999	99	99
2021	1	2	0	36	352	1.5	2	99	99	99	999	1027.6	2.6	5.4	999	99	99
2021	1	2	0	42	10	1.8	2.1	99	99	99	999	1027.4	2.8	5.4	999	99	99
2021	1	2	0	48	30	2.3	2.6	99	99	99	999	1027.6	3.1	5.4	999	99	99
2021	1	2	0	54	999	99	99	99	99	99	999	1027.6	3.1	999	999	99	99
2021	1	2	1	0	999	99	99	99	99	99	999	1027.2	3.1	999	999	99	99
2021	1	2	1	6	48	4	4.4	99	99	99	999	1026.8	3.1	5.4	999	99	99
2021	1	2	1	12	38	4.1	4.7	99	99	99	999	1026.8	3	5.4	999	99	99
2021	1	2	1	18	42	3.8	4.4	99	99	99	999	1026.5	3	5.4	999	99	99
2021	1	2	1	24	37	4.2	5	99	99	99	999	1026.3	3	5.4	999	99	99
2021	1	2	1	30	40	4.5	5	99	99	99	999	1025.9	3	5.4	999	99	99
2021	1	2	1	36	36	4.9	5.4	99	99	99	999	1025.7	3	5.4	999	99	99
2021	1	2	1	42	36	4.8	5.7	99	99	99	999	1025.6	3	5.4	999	99	99
2021	1	2	1	48	45	4.3	5.5	99	99	99	999	1025.4	3	5.4	999	99	99
2021	1	2	1	54	999	99	99	99	99	99	999	1025.2	3	5.4	999	99	99
2021	1	2	2	0	999	99	99	99	99	99	999	1025	3	5.4	999	99	99
2021	1	2	2	6	43	3.8	4.6	99	99	99	999	1025.1	3	5.4	999	99	99
2021	1	2	2	12	38	3.8	4.7	99	99	99	999	1024.9	3	5.5	999	99	99
2021	1	2	2	18	42	4.5	4.9	99	99	99	999	1024.6	3	5.4	999	99	99
2021	1	2	2	24	42	4.9	5.3	99	99	99	999	1024.3	3	5.4	999	99	99
2021	1	2	2	30	51	5.3	6	99	99	99	999	1024	2.9	5.4	999	99	99
2021	1	2	2	36	50	5	5.7	99	99	99	999	1023.8	2.8	5.4	999	99	99
2021	1	2	2	42	45	4.3	5.4	99	99	99	999	1024.1	2.9	5.5	999	99	99
2021	1	2	2	48	39	4.1	4.6	99	99	99	999	1023.9	3	5.5	999	99	99
2021	1	2	2	54	57	4.2	4.8	99	99	99	999	1023.4	3	999	999	99	99
2021	1	2	3	0	67	4.3	4.9	99	99	99	999	1023	3	999	999	99	99
2021	1	2	3	6	75	5	5.4	99	99	99	999	1022.4	3.1	5.6	999	99	99
2021	1	2	3	12	77	4.7	5.9	99	99	99	999	1022.3	3.2	5.7	999	99	99
2021	1	2	3	18	81	5.1	6.7	99	99	99	999	1021.8	3.4	5.8	999	99	99
2021	1	2	3	24	80	4.9	6.1	99	99	99	999	1022	3.4	5.9	999	99	99
2021	1	2	3	30	82	4	5.7	99	99	99	999	1022.1	3.5	6	999	99	99
2021	1	2	3	36	88	5.3	5.8	99	99	99	999	1021.6	3.7	6	999	99	99
2021	1	2	3	42	89	4.8	6.2	99	99	99	999	1021.7	3.8	6.1	999	99	99
2021	1	2	3	48	92	3.1	5.7	99	99	99	999	1022.3	3.9	6	999	99	99
2021	1	2	3	54	64	2.7	3.8	99	99	99	999	1022.4	3.9	6.1	999	99	99
2021	1	2	4	0	4	2.7	3.4	99	99	99	999	1022.3	3.8	6.3	999	99	99
2021	1	2	4	6	19	3.4	3.7	99	99	99	999	9999	3.6	6.3	999	99	99
2021	1	2	4	12	25	4	4.9	99	99	99	999	9999	3.6	6.2	999	99	99
2021	1	2	4	18	27	4.8	5.5	99	99	99	999	9999	3.6	6.3	999	99	99
2021	1	2	4	24	12	6.2	6.7	99	99	99	999	1020.8	2.5	6.3	999	99	99
2021	1	2	4	30	0	5.8	6.6	99	99	99	999	1020.5	2.6	6.3	999	99	99
2021	1	2	4	36	5	5.5	6.8	99	99	99	999	1020.2	3	6.1	999	99	99
2021	1	2	4	42	25	6.7	7.5	99	99	99	999	1019.7	2.9	6.1	999	99	99
2021	1	2	4	48	14	5.8	7.5	99	99	99	999	1020	2.7	6.2	999	99	99
2021	1	2	4	54	12	5.5	6.6	99	99	99	999	1020	999	6	999	99	99
2021	1	2	5	0	29	4.5	5.9	99	99	99	999	1019.8	999	6	999	99	99
2021	1	2	5	6	50	4.3	5.2	99	99	99	999	1019.4	4.1	5.9	999	99	99
2021	1	2	5	12	86	4.4	6	99	99	99	999	1018.9	4.5	6.1	999	99	99
2021	1	2	5	18	87	5.3	6.4	99	99	99	999	1018.7	4.8	6.1	999	99	99
2021	1	2	5	24	95	5.5	6.5	99	99	99	999	1018	4.8	6.1	999	99	99
2021	1	2	5	30	108	8	9	99	99	99	999	1016.6	4.8	6.2	999	99	99
2021	1	2	5	36	118	8.4	9.4	99	99	99	999	1016.3	4.8	6.2	999	99	99
2021	1	2	5	42	117	4	8.2	99	99	99	999	1018.1	5	6.2	999	99	99
2021	1	2	5	48	118	6.1	7.8	99	99	99	999	1017.6	5.1	6	999	99	99
2021	1	2	5	54	105	7.7	9.5	99	99	99	999	1017.3	5.2	5.9	999	99	99
2021	1	2	6	0	93	6.2	7.8	99	99	99	999	1017.4	5.2	5.8	999	99	99
2021	1	2	6	6	73	6.2	7.4	99	99	99	999	1017.6	5.3	5.9	999	99	99
2021	1	2	6	12	90	6.8	7.9	99	99	99	999	1017	5.3	5.8	999	99	99
2021	1	2	6	18	86	5.6	7	99	99	99	999	1017.2	5.4	5.6	999	99	99
2021	1	2	6	24	103	6.9	8.1	99	99	99	999	1016.6	5.4	5.6	999	99	99
2021	1	2	6	30	105	6.8	8.3	99	99	99	999	1016.3	5.3	5.6	999	99	99
2021	1	2	6	36	104	7	8.5	99	99	99	999	1016	5.4	5.5	999	99	99
2021	1	2	6	42	103	7	8	99	99	99	999	1015.9	5.4	5.4	999	99	99
2021	1	2	6	48	103	6.6	8	99	99	99	999	1015.8	5.4	5.5	999	99	99
2021	1	2	6	54	101	5.4	6.7	99	99	99	999	1016	5.4	5.5	999	99	99
