#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2021	3	17	16	36	175	4.8	6	99	99	99	999	9999	999	999	999	99	99
2021	3	17	16	42	166	5.1	5.4	99	99	99	999	9999	999	999	999	99	99
2021	3	17	16	48	168	5.4	6.5	99	99	99	999	9999	999	999	999	99	99
2021	3	17	16	54	166	5.2	6.1	99	99	99	999	9999	999	999	999	99	99
2021	3	17	17	0	164	6.1	6.5	99	99	99	999	9999	999	999	999	99	99
2021	3	17	17	6	186	4.8	7	99	99	99	999	9999	999	999	999	99	99
2021	3	17	17	12	179	5.4	5.8	99	99	99	999	9999	999	999	999	99	99
2021	3	17	17	18	177	4.6	6.4	99	99	99	999	9999	999	999	999	99	99
2021	3	17	17	24	177	4.5	6	99	99	99	999	9999	999	999	999	99	99
2021	3	17	17	30	171	4.8	5.2	99	99	99	999	9999	999	999	999	99	99
2021	3	17	17	36	181	4.8	6	99	99	99	999	9999	999	999	999	99	99
2021	3	17	17	42	191	3.9	6.1	99	99	99	999	9999	999	999	999	99	99
2021	3	17	17	48	196	5.1	6	99	99	99	999	9999	999	999	999	99	99
2021	3	18	12	30	202	2.7	3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	12	36	198	2.6	3.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	12	42	208	3.2	3.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	12	48	213	2.8	3.5	99	99	99	999	9999	999	999	999	99	99
2021	3	18	12	54	213	3.1	3.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	13	0	212	3.5	4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	13	6	222	3.7	4.2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	13	12	226	3.7	4.3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	13	18	217	3.4	4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	13	24	212	3.4	3.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	13	30	209	3.1	3.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	13	36	213	3.2	3.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	13	42	208	3.6	4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	13	48	206	2.9	4.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	13	54	209	2.5	3.2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	14	0	213	2.7	3.6	99	99	99	999	9999	999	999	999	99	99
2021	3	18	14	6	216	2.3	3.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	14	12	214	2.1	2.8	99	99	99	999	9999	999	999	999	99	99
2021	3	18	14	18	198	2.5	2.8	99	99	99	999	9999	999	999	999	99	99
2021	3	18	14	24	190	2.6	2.8	99	99	99	999	9999	999	999	999	99	99
2021	3	18	14	30	201	3.2	3.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	14	36	215	3.5	3.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	14	42	209	3.4	4.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	14	48	211	2.5	3.5	99	99	99	999	9999	999	999	999	99	99
2021	3	18	14	54	205	2.1	2.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	15	0	197	1.7	2.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	15	6	203	2.3	2.5	99	99	99	999	9999	999	999	999	99	99
2021	3	18	15	12	211	2.6	3.6	99	99	99	999	9999	999	999	999	99	99
2021	3	18	15	18	193	2.5	3.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	15	24	214	1.9	2.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	15	30	208	2.3	2.5	99	99	99	999	9999	999	999	999	99	99
2021	3	18	15	36	210	3.2	3.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	15	42	210	2.9	3.5	99	99	99	999	9999	999	999	999	99	99
2021	3	18	15	48	220	2.7	3.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	15	54	212	3.9	4.3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	16	0	208	3.2	4.3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	16	6	213	3.1	3.8	99	99	99	999	9999	999	999	999	99	99
2021	3	18	16	12	217	3.2	3.6	99	99	99	999	9999	999	999	999	99	99
2021	3	18	16	18	213	3.1	3.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	16	24	222	2.2	3.3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	16	30	202	2.3	2.5	99	99	99	999	9999	999	999	999	99	99
2021	3	18	16	36	237	1.1	2.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	16	42	299	0	1.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	16	48	350	0	0.6	99	99	99	999	9999	999	999	999	99	99
2021	3	18	16	54	180	1.9	99	99	99	99	999	9999	999	999	999	99	99
2021	3	18	17	0	111	0.2	2.6	99	99	99	999	9999	999	999	999	99	99
2021	3	18	17	12	140	0.6	0.8	99	99	99	999	9999	999	999	999	99	99
2021	3	18	17	18	165	1	1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	17	24	184	1.7	1.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	17	30	187	2.5	2.6	99	99	99	999	9999	999	999	999	99	99
2021	3	18	17	36	191	1.9	2.8	99	99	99	999	9999	999	999	999	99	99
2021	3	18	17	42	167	0.5	2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	17	48	211	2	99	99	99	99	999	9999	999	999	999	99	99
2021	3	18	17	54	187	2.4	4.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	18	6	187	5.1	5.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	18	12	189	2	6.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	18	18	198	2.5	4.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	18	24	144	0.9	2.8	99	99	99	999	9999	999	999	999	99	99
2021	3	18	18	30	118	1.1	1.2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	18	36	99	0.6	1.3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	18	42	86	0.3	1.3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	18	48	45	1.9	1.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	18	54	64	2.8	3.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	19	0	27	1.9	3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	19	6	30	2.4	3.2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	19	12	32	2.6	3.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	19	18	81	1.4	2.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	19	24	86	1.7	2.5	99	99	99	999	9999	999	999	999	99	99
2021	3	18	19	30	107	1.5	2.5	99	99	99	999	9999	999	999	999	99	99
2021	3	18	19	36	99	1.9	2.2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	19	42	136	3.8	4.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	19	48	85	1.9	4.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	19	54	104	2.3	2.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	20	0	148	3.7	4.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	20	6	163	3.8	5.3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	20	12	123	2.1	4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	20	18	95	1.9	2.6	99	99	99	999	9999	999	999	999	99	99
2021	3	18	20	24	109	1.1	2.2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	20	30	79	2.4	3.2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	20	36	113	2.8	3.3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	20	42	87	2.2	3.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	20	48	85	2.9	3.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	20	54	82	2.4	3.8	99	99	99	999	9999	999	999	999	99	99
2021	3	18	21	0	70	1.7	3.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	21	6	64	1.3	2.2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	21	12	48	1.4	2.3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	21	18	29	1.3	2.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	21	24	28	1.6	1.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	21	30	40	1.6	2.2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	21	36	118	0.7	1.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	21	42	167	1.6	1.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	21	48	125	1.5	1.8	99	99	99	999	9999	999	999	999	99	99
2021	3	18	21	54	108	1.8	2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	22	0	96	2.3	3.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	22	6	94	1.9	3.3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	22	12	97	2	2.8	99	99	99	999	9999	999	999	999	99	99
2021	3	18	22	18	112	2.3	2.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	22	24	96	2.9	3.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	22	30	118	2.1	3.8	99	99	99	999	9999	999	999	999	99	99
2021	3	18	22	36	70	1.5	2.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	22	42	83	2	4.2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	22	48	105	2.3	2.7	99	99	99	999	9999	999	999	999	99	99
2021	3	18	22	54	66	2.6	3.9	99	99	99	999	9999	999	999	999	99	99
2021	3	18	23	0	51	1.3	3.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	23	6	11	1.8	2.3	99	99	99	999	9999	999	999	999	99	99
2021	3	18	23	12	355	1.9	2.6	99	99	99	999	9999	999	999	999	99	99
2021	3	18	23	18	6	2.5	3.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	23	24	27	2.7	3.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	23	30	10	2.4	3.2	99	99	99	999	9999	999	999	999	99	99
2021	3	18	23	36	34	2.1	3.1	99	99	99	999	9999	999	999	999	99	99
2021	3	18	23	42	45	3.1	3.5	99	99	99	999	9999	999	999	999	99	99
2021	3	18	23	48	30	2.3	4.4	99	99	99	999	9999	999	999	999	99	99
2021	3	18	23	54	21	2	3.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	0	0	26	3.8	4.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	0	6	24	3	5.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	0	12	5	3.1	4.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	0	18	12	5	6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	0	24	11	5.3	7.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	0	30	12	5.9	7.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	0	36	10	6.4	8.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	0	42	10	6.4	8.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	0	48	12	6.2	7.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	0	54	10	6.1	8.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	1	0	8	6	8.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	1	6	9	6.4	8.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	1	12	7	5.4	8.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	1	18	9	6.3	9.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	1	24	9	6.3	9.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	1	30	13	7.1	9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	1	36	9	6.2	8.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	1	42	8	6.9	9.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	1	48	8	6.8	9.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	1	54	11	7.7	10.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	2	0	11	5.9	9.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	2	6	16	6.8	9.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	2	12	11	7.5	10.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	2	18	10	7.1	9.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	2	24	20	7.7	10	99	99	99	999	9999	999	999	999	99	99
2021	3	19	2	30	9	6.4	10	99	99	99	999	9999	999	999	999	99	99
2021	3	19	2	36	17	7.2	9.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	2	42	9	7.3	9.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	2	48	17	6	9.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	2	54	16	6.3	7.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	3	0	13	5.2	9.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	3	6	14	6.6	8.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	3	12	12	6.5	9.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	3	18	13	5.7	9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	3	24	22	7.4	10.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	3	30	23	8.9	11.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	3	36	23	9	12.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	3	42	21	7.1	13.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	3	48	18	7.2	12.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	3	54	14	8.9	11.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	4	0	14	9.2	12.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	4	6	20	7.8	12.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	4	12	25	9.9	12.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	4	18	26	8.1	13.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	4	24	25	8.6	11.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	4	30	28	11.1	14.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	4	36	20	8.8	12.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	4	42	26	7.7	14.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	4	48	22	9.6	12.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	4	54	24	10.5	14.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	5	0	17	10.5	15	99	99	99	999	9999	999	999	999	99	99
2021	3	19	5	6	23	9.2	14.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	5	12	20	10.4	13.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	5	18	23	8.9	13.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	5	24	12	9.2	12	99	99	99	999	9999	999	999	999	99	99
2021	3	19	5	30	13	8.9	11.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	5	36	11	9.2	12.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	5	42	12	9.1	13.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	5	48	14	9	13.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	5	54	12	10.3	14	99	99	99	999	9999	999	999	999	99	99
2021	3	19	6	0	11	9.6	12.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	6	6	16	9	13.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	6	12	20	8.4	13.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	6	18	16	9	10.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	6	24	22	8.6	14.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	6	30	24	8.5	11.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	6	36	22	10.1	15.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	6	42	21	8.2	13.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	6	48	16	7.9	13.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	6	54	23	8.5	12.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	7	0	23	10.1	13.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	7	6	16	10.1	14.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	7	12	16	10.4	14.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	7	18	10	11.5	15.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	7	24	13	10.3	17.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	7	30	11	9.8	14.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	7	36	10	9.8	14.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	7	42	12	7.9	13.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	7	48	13	9.3	11.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	7	54	10	8.6	13.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	8	0	20	7.8	12.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	8	6	14	8.8	12.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	8	12	13	9.7	13.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	8	18	13	9.8	14.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	8	24	15	9.8	16.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	8	30	9	8.1	11.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	8	36	9	8	13.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	8	42	18	7.8	12.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	8	48	16	9.7	13.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	8	54	17	9.4	13.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	9	0	26	10.1	14.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	9	6	12	9.4	13.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	9	12	15	11.2	15.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	9	18	21	9.9	14.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	9	24	12	10	13.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	9	30	15	9	13.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	9	36	14	10.4	14	99	99	99	999	9999	999	999	999	99	99
2021	3	19	9	42	16	9.7	14.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	9	48	13	8.2	13.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	9	54	27	8.4	13	99	99	99	999	9999	999	999	999	99	99
2021	3	19	10	0	26	7.4	11.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	10	6	28	10.9	13.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	10	12	14	7.7	14.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	10	18	17	8.3	11.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	10	24	18	7.9	13.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	10	30	10	8	11.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	10	36	11	8	11.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	10	42	6	8.5	11	99	99	99	999	9999	999	999	999	99	99
2021	3	19	10	48	9	9.1	12.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	10	54	7	10.2	14.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	11	0	8	9.5	13.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	11	6	8	8.9	13.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	11	12	358	9	11.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	11	18	10	8.8	13.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	11	24	11	9.8	12.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	11	30	5	8.2	12.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	11	36	6	8.5	11.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	11	42	7	9.2	13.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	11	48	10	8.7	12.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	11	54	2	7.8	11.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	12	0	7	8.6	11.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	12	6	10	9.7	12.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	12	12	10	9.6	12.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	12	18	4	8.4	11.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	12	24	9	7.8	12.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	12	30	13	10.5	13.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	12	36	13	9.7	13.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	12	42	9	10	12.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	12	48	6	9.6	12.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	12	54	13	8.3	14.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	13	0	17	9.4	12	99	99	99	999	9999	999	999	999	99	99
2021	3	19	13	6	5	8.3	13.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	13	12	10	8	13.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	13	18	8	9	13.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	13	24	358	9.9	13.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	13	30	0	7.7	12.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	13	36	6	9.4	12.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	13	42	9	9.8	13.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	13	48	6	10.2	13.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	13	54	9	10.4	13.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	14	0	4	8.2	13.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	14	6	5	9.9	14.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	14	12	4	10.3	14.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	14	18	6	8.9	12.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	14	24	8	9.1	12.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	14	30	6	8.3	12.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	14	36	6	8.4	13.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	14	42	9	9.3	11.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	14	48	4	8.6	11.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	14	54	353	7.9	12.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	15	0	2	7.5	12.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	15	6	13	8.8	12.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	15	12	13	6.8	12.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	15	18	10	8.1	10.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	15	24	2	8	11.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	15	30	10	8.9	11.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	15	36	10	8.1	11.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	15	42	356	9.4	13.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	15	48	7	9.4	12.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	15	54	12	9	11.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	16	0	12	9.3	12.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	16	6	10	8.7	13.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	16	12	2	7.5	12.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	16	18	359	7.9	13.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	16	24	11	8.1	11.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	16	30	4	8.3	10.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	16	36	6	7.6	11.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	16	42	10	8.2	11.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	16	48	356	8.8	11.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	16	54	2	9	12.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	17	0	349	6.9	12	99	99	99	999	9999	999	999	999	99	99
2021	3	19	17	6	355	9.2	13.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	17	12	354	7.8	12.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	17	18	355	8.4	12.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	17	24	360	6.4	11.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	17	30	351	7.1	10.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	17	36	354	8.3	9.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	17	42	356	7.4	11.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	17	48	355	7.5	12.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	17	54	355	7.9	11.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	18	0	352	7.3	10.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	18	6	345	6.1	11.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	18	12	3	7.7	11.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	18	18	354	6.8	11.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	18	24	356	6.9	10.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	18	30	354	8	11.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	18	36	1	7.7	11.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	18	42	1	7.7	11.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	18	48	349	6.8	10.2	99	99	99	999	9999	999	999	999	99	99
2021	3	19	18	54	355	7.1	10.7	99	99	99	999	9999	999	999	999	99	99
2021	3	19	19	0	351	6.2	8.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	19	6	347	5.9	10.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	19	12	357	8	10.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	19	18	359	7.3	9.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	19	24	350	6	9.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	19	30	357	6.1	9.5	99	99	99	999	9999	999	999	999	99	99
2021	3	19	20	54	15	6.2	8.8	99	99	99	999	9999	999	999	999	99	99
2021	3	19	21	0	6	5.9	7.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	21	6	13	5.9	8.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	21	12	10	6.4	9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	21	18	10	5.9	8.4	99	99	99	999	9999	999	999	999	99	99
2021	3	19	21	24	355	5.1	7.6	99	99	99	999	9999	999	999	999	99	99
2021	3	19	21	30	12	6	8.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	21	36	3	4.6	8.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	21	42	7	6.1	8.9	99	99	99	999	9999	999	999	999	99	99
2021	3	19	21	48	3	4.7	8.1	99	99	99	999	9999	999	999	999	99	99
2021	3	19	21	54	6	5.3	8.3	99	99	99	999	9999	999	999	999	99	99
2021	3	19	22	0	11	5.7	7.6	99	99	99	999	9999	999	999	999	99	99
