#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,Stopped,End of File
122,01/27/2021 14:10:00,4.16,1,,,,,
123,01/27/2021 14:20:00,4.20,1,,,,,
124,01/27/2021 14:30:00,4.20,1,,,,,
125,01/27/2021 14:40:00,4.16,0,,,,,
126,01/27/2021 14:50:00,4.16,0,,,,,
127,01/27/2021 15:00:00,4.16,0,,,,,
128,01/27/2021 15:10:00,4.12,0,,,,,
129,01/27/2021 15:20:00,4.12,0,,,,,
130,01/27/2021 15:30:00,4.12,0,,,,,
131,01/27/2021 15:40:00,4.07,0,,,,,
132,01/27/2021 15:50:00,4.03,0,,,,,
133,01/27/2021 16:00:00,4.07,0,,,,,
134,01/27/2021 16:10:00,4.03,0,,,,,
135,01/27/2021 16:20:00,4.03,0,,,,,
136,01/27/2021 16:30:00,3.99,0,,,,,
137,01/27/2021 16:40:00,3.99,0,,,,,
138,01/27/2021 16:50:00,3.99,0,,,,,
139,01/27/2021 17:00:00,3.99,0,,,,,
140,01/27/2021 17:10:00,3.99,0,,,,,
141,01/27/2021 17:20:00,3.99,0,,,,,
142,01/27/2021 17:30:00,3.99,0,,,,,
143,01/27/2021 17:40:00,3.94,0,,,,,
144,01/27/2021 17:50:00,3.99,0,,,,,
145,01/27/2021 18:00:00,3.94,0,,,,,
146,01/27/2021 18:10:00,3.94,0,,,,,
147,01/27/2021 18:20:00,3.94,0,,,,,
148,01/27/2021 18:30:00,3.94,0,,,,,
149,01/27/2021 18:40:00,3.94,0,,,,,
150,01/27/2021 18:50:00,3.99,0,,,,,
151,01/27/2021 19:00:00,3.99,0,,,,,
152,01/27/2021 19:10:00,3.99,0,,,,,
153,01/27/2021 19:20:00,3.94,0,,,,,
154,01/27/2021 19:30:00,3.99,0,,,,,
155,01/27/2021 19:40:00,4.03,0,,,,,
156,01/27/2021 19:50:00,4.03,0,,,,,
157,01/27/2021 20:00:00,4.12,0,,,,,
158,01/27/2021 20:10:00,4.03,0,,,,,
159,01/27/2021 20:20:00,4.12,0,,,,,
160,01/27/2021 20:30:00,4.07,0,,,,,
161,01/27/2021 20:40:00,4.12,0,,,,,
162,01/27/2021 20:50:00,4.12,0,,,,,
163,01/27/2021 21:00:00,4.12,0,,,,,
164,01/27/2021 21:10:00,4.16,0,,,,,
165,01/27/2021 21:20:00,4.16,0,,,,,
166,01/27/2021 21:30:00,4.20,0,,,,,
167,01/27/2021 21:40:00,4.20,0,,,,,
168,01/27/2021 21:50:00,4.24,0,,,,,
169,01/27/2021 22:00:00,4.24,0,,,,,
170,01/27/2021 22:10:00,4.24,0,,,,,
171,01/27/2021 22:20:00,4.20,0,,,,,
172,01/27/2021 22:30:00,4.16,0,,,,,
173,01/27/2021 22:40:00,4.07,0,,,,,
174,01/27/2021 22:50:00,4.07,0,,,,,
175,01/27/2021 23:00:00,4.07,0,,,,,
176,01/27/2021 23:10:00,4.03,0,,,,,
177,01/27/2021 23:20:00,4.03,0,,,,,
178,01/27/2021 23:30:00,3.99,0,,,,,
179,01/27/2021 23:40:00,3.99,0,,,,,
180,01/27/2021 23:50:00,3.99,0,,,,,
181,01/28/2021 00:00:00,3.94,0,,,,,
182,01/28/2021 00:10:00,3.94,0,,,,,
183,01/28/2021 00:20:00,3.90,0,,,,,
184,01/28/2021 00:30:00,3.90,0,,,,,
185,01/28/2021 00:40:00,3.82,0,,,,,
186,01/28/2021 00:50:00,3.82,0,,,,,
187,01/28/2021 01:00:00,3.73,0,,,,,
188,01/28/2021 01:10:00,3.73,0,,,,,
189,01/28/2021 01:20:00,3.69,0,,,,,
190,01/28/2021 01:30:00,3.64,0,,,,,
191,01/28/2021 01:40:00,3.64,0,,,,,
192,01/28/2021 01:50:00,3.60,0,,,,,
193,01/28/2021 02:00:00,3.60,0,,,,,
194,01/28/2021 02:10:00,3.60,0,,,,,
195,01/28/2021 02:20:00,3.56,0,,,,,
196,01/28/2021 02:30:00,3.56,0,,,,,
197,01/28/2021 02:40:00,3.52,0,,,,,
198,01/28/2021 02:50:00,3.52,0,,,,,
199,01/28/2021 03:00:00,3.52,0,,,,,
200,01/28/2021 03:10:00,3.52,0,,,,,
201,01/28/2021 03:20:00,3.47,0,,,,,
202,01/28/2021 03:30:00,3.47,0,,,,,
203,01/28/2021 03:40:00,3.47,0,,,,,
204,01/28/2021 03:50:00,3.43,0,,,,,
205,01/28/2021 04:00:00,3.43,0,,,,,
206,01/28/2021 04:10:00,3.43,0,,,,,
207,01/28/2021 04:20:00,3.47,0,,,,,
208,01/28/2021 04:30:00,3.43,0,,,,,
209,01/28/2021 04:40:00,3.47,0,,,,,
210,01/28/2021 04:50:00,3.47,0,,,,,
211,01/28/2021 05:00:00,3.52,0,,,,,
212,01/28/2021 05:10:00,3.47,0,,,,,
213,01/28/2021 05:20:00,3.47,0,,,,,
214,01/28/2021 05:30:00,3.47,0,,,,,
215,01/28/2021 05:40:00,3.52,0,,,,,
216,01/28/2021 05:50:00,3.47,0,,,,,
217,01/28/2021 06:00:00,3.52,0,,,,,
218,01/28/2021 06:10:00,3.56,0,,,,,
219,01/28/2021 06:20:00,3.52,0,,,,,
220,01/28/2021 06:30:00,3.56,0,,,,,
221,01/28/2021 06:40:00,3.60,0,,,,,
222,01/28/2021 06:50:00,3.69,0,,,,,
223,01/28/2021 07:00:00,3.69,0,,,,,
224,01/28/2021 07:10:00,3.77,0,,,,,
225,01/28/2021 07:20:00,3.77,0,,,,,
226,01/28/2021 07:30:00,3.82,0,,,,,
227,01/28/2021 07:40:00,3.86,0,,,,,
228,01/28/2021 07:50:00,3.82,0,,,,,
229,01/28/2021 08:00:00,3.82,0,,,,,
230,01/28/2021 08:10:00,3.82,0,,,,,
231,01/28/2021 08:20:00,3.86,0,,,,,
232,01/28/2021 08:30:00,3.82,0,,,,,
233,01/28/2021 08:40:00,3.82,0,,,,,
234,01/28/2021 08:50:00,3.82,0,,,,,
235,01/28/2021 09:00:00,3.86,0,,,,,
236,01/28/2021 09:10:00,3.90,0,,,,,
237,01/28/2021 09:20:00,3.90,0,,,,,
238,01/28/2021 09:30:00,4.03,0,,,,,
239,01/28/2021 09:40:00,4.12,0,,,,,
240,01/28/2021 09:50:00,4.16,0,,,,,
241,01/28/2021 10:00:00,4.16,0,,,,,
242,01/28/2021 10:10:00,4.24,0,,,,,
243,01/28/2021 10:20:00,4.24,0,,,,,
244,01/28/2021 10:30:00,4.24,1,,,,,
245,01/28/2021 10:40:00,4.20,1,,,,,
246,01/28/2021 10:50:00,4.24,1,,,,,
247,01/28/2021 11:00:00,4.20,1,,,,,
248,01/28/2021 11:10:00,4.24,1,,,,,
249,01/28/2021 11:20:00,4.24,1,,,,,
250,01/28/2021 11:30:00,4.24,1,,,,,
251,01/28/2021 11:40:00,4.16,1,,,,,
252,01/28/2021 11:50:00,4.24,1,,,,,
253,01/28/2021 12:00:00,4.20,1,,,,,
254,01/28/2021 12:10:00,4.24,1,,,,,
255,01/28/2021 12:20:00,4.16,1,,,,,
256,01/28/2021 12:30:00,4.24,1,,,,,
257,01/28/2021 12:40:00,4.16,1,,,,,
258,01/28/2021 12:50:00,4.16,1,,,,,
259,01/28/2021 13:00:00,4.20,1,,,,,
260,01/28/2021 13:10:00,4.12,1,,,,,
261,01/28/2021 13:20:00,4.07,1,,,,,
262,01/28/2021 13:30:00,4.07,1,,,,,
263,01/28/2021 13:40:00,4.07,1,,,,,
264,01/28/2021 13:50:00,4.03,1,,,,,
265,01/28/2021 14:00:00,4.03,1,,,,,
266,01/28/2021 14:10:00,4.03,1,,,,,
267,01/28/2021 14:20:00,4.03,1,,,,,
268,01/28/2021 14:30:00,3.99,1,,,,,
269,01/28/2021 14:40:00,3.99,0,,,,,
270,01/28/2021 14:50:00,3.99,0,,,,,
271,01/28/2021 15:00:00,3.94,1,,,,,
272,01/28/2021 15:10:00,3.86,0,,,,,
273,01/28/2021 15:20:00,3.90,0,,,,,
274,01/28/2021 15:30:00,3.86,0,,,,,
275,01/28/2021 15:40:00,3.90,0,,,,,
276,01/28/2021 15:50:00,3.86,0,,,,,
277,01/28/2021 16:00:00,3.82,0,,,,,
278,01/28/2021 16:10:00,3.77,0,,,,,
279,01/28/2021 16:20:00,3.82,0,,,,,
280,01/28/2021 16:30:00,3.77,0,,,,,
281,01/28/2021 16:40:00,3.73,0,,,,,
282,01/28/2021 16:50:00,3.77,0,,,,,
283,01/28/2021 17:00:00,3.77,0,,,,,
284,01/28/2021 17:10:00,3.73,0,,,,,
285,01/28/2021 17:20:00,3.73,0,,,,,
286,01/28/2021 17:30:00,3.73,0,,,,,
287,01/28/2021 17:40:00,3.64,0,,,,,
288,01/28/2021 17:50:00,3.69,0,,,,,
289,01/28/2021 18:00:00,3.64,0,,,,,
290,01/28/2021 18:10:00,3.64,0,,,,,
291,01/28/2021 18:20:00,3.64,0,,,,,
292,01/28/2021 18:30:00,3.56,0,,,,,
293,01/28/2021 18:40:00,3.56,0,,,,,
294,01/28/2021 18:50:00,3.56,0,,,,,
295,01/28/2021 19:00:00,3.52,0,,,,,
296,01/28/2021 19:10:00,3.52,0,,,,,
297,01/28/2021 19:20:00,3.52,0,,,,,
298,01/28/2021 19:30:00,3.47,0,,,,,
299,01/28/2021 19:40:00,3.52,0,,,,,
300,01/28/2021 19:50:00,3.47,0,,,,,
301,01/28/2021 20:00:00,3.52,0,,,,,
302,01/28/2021 20:10:00,3.52,0,,,,,
303,01/28/2021 20:20:00,3.52,0,,,,,
304,01/28/2021 20:30:00,3.52,0,,,,,
305,01/28/2021 20:40:00,3.52,0,,,,,
306,01/28/2021 20:50:00,3.60,0,,,,,
307,01/28/2021 21:00:00,3.69,0,,,,,
308,01/28/2021 21:10:00,3.77,0,,,,,
309,01/28/2021 21:20:00,3.86,0,,,,,
310,01/28/2021 21:30:00,4.03,0,,,,,
311,01/28/2021 21:40:00,4.03,0,,,,,
312,01/28/2021 21:50:00,4.07,0,,,,,
313,01/28/2021 22:00:00,4.07,0,,,,,
314,01/28/2021 22:10:00,4.07,0,,,,,
315,01/28/2021 22:20:00,4.03,0,,,,,
316,01/28/2021 22:30:00,4.03,0,,,,,
317,01/28/2021 22:40:00,3.94,0,,,,,
318,01/28/2021 22:50:00,3.86,0,,,,,
319,01/28/2021 23:00:00,3.82,0,,,,,
320,01/28/2021 23:10:00,3.77,0,,,,,
321,01/28/2021 23:20:00,3.69,0,,,,,
322,01/28/2021 23:30:00,3.64,0,,,,,
323,01/28/2021 23:40:00,3.64,0,,,,,
324,01/28/2021 23:50:00,3.52,0,,,,,
325,01/29/2021 00:00:00,3.47,0,,,,,
326,01/29/2021 00:10:00,3.43,0,,,,,
327,01/29/2021 00:20:00,3.39,0,,,,,
328,01/29/2021 00:30:00,3.30,0,,,,,
329,01/29/2021 00:40:00,3.26,0,,,,,
330,01/29/2021 00:50:00,3.26,0,,,,,
331,01/29/2021 01:00:00,3.21,0,,,,,
332,01/29/2021 01:10:00,3.17,0,,,,,
333,01/29/2021 01:20:00,3.09,0,,,,,
334,01/29/2021 01:30:00,3.00,0,,,,,
335,01/29/2021 01:40:00,2.96,0,,,,,
336,01/29/2021 01:50:00,2.91,0,,,,,
337,01/29/2021 02:00:00,2.83,0,,,,,
338,01/29/2021 02:10:00,2.83,0,,,,,
339,01/29/2021 02:20:00,2.74,0,,,,,
340,01/29/2021 02:30:00,2.70,0,,,,,
341,01/29/2021 02:40:00,2.70,0,,,,,
342,01/29/2021 02:50:00,2.66,0,,,,,
343,01/29/2021 03:00:00,2.61,0,,,,,
344,01/29/2021 03:10:00,2.57,0,,,,,
345,01/29/2021 03:20:00,2.61,0,,,,,
346,01/29/2021 03:30:00,2.53,0,,,,,
347,01/29/2021 03:40:00,2.53,0,,,,,
348,01/29/2021 03:50:00,2.53,0,,,,,
349,01/29/2021 04:00:00,2.53,0,,,,,
350,01/29/2021 04:10:00,2.53,0,,,,,
351,01/29/2021 04:20:00,2.49,0,,,,,
352,01/29/2021 04:30:00,2.49,0,,,,,
353,01/29/2021 04:40:00,2.40,0,,,,,
354,01/29/2021 04:50:00,2.40,0,,,,,
355,01/29/2021 05:00:00,2.36,0,,,,,
356,01/29/2021 05:10:00,2.40,0,,,,,
357,01/29/2021 05:20:00,2.44,0,,,,,
358,01/29/2021 05:30:00,2.44,0,,,,,
359,01/29/2021 05:40:00,2.44,0,,,,,
360,01/29/2021 05:50:00,2.44,0,,,,,
361,01/29/2021 06:00:00,2.40,0,,,,,
362,01/29/2021 06:10:00,2.44,0,,,,,
363,01/29/2021 06:20:00,2.40,0,,,,,
364,01/29/2021 06:30:00,2.40,0,,,,,
365,01/29/2021 06:40:00,2.49,0,,,,,
366,01/29/2021 06:50:00,2.53,0,,,,,
367,01/29/2021 07:00:00,2.53,0,,,,,
368,01/29/2021 07:10:00,2.57,0,,,,,
369,01/29/2021 07:20:00,2.66,0,,,,,
370,01/29/2021 07:30:00,2.83,0,,,,,
371,01/29/2021 07:40:00,2.87,0,,,,,
372,01/29/2021 07:50:00,2.91,0,,,,,
373,01/29/2021 08:00:00,3.09,0,,,,,
374,01/29/2021 08:10:00,3.21,0,,,,,
375,01/29/2021 08:20:00,3.34,0,,,,,
376,01/29/2021 08:30:00,3.47,0,,,,,
377,01/29/2021 08:40:00,3.60,0,,,,,
378,01/29/2021 08:50:00,3.73,3,,,,,
379,01/29/2021 09:00:00,3.94,11,,,,,
380,01/29/2021 09:10:00,9.65,74,,,,,
381,01/29/2021 09:20:00,12.40,73,,,,,
382,01/29/2021 09:30:00,13.55,74,,,,,
383,01/29/2021 09:40:00,14.07,72,,,,,
384,01/29/2021 09:50:00,14.20,48,,,,,
385,01/29/2021 10:00:00,14.15,71,,,,,
386,01/29/2021 10:09:57,,,Logged,,,,
387,01/29/2021 10:09:58,,,,Logged,,,
388,01/29/2021 10:10:00,14.63,46,,,Logged,,
389,01/29/2021 10:11:25,,,,,Logged,,
390,01/29/2021 10:11:32,,,,,,Logged,Logged
