#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,Stopped,End of File
199,12/23/2020 03:00:00,7.33,0,,,,,
200,12/23/2020 03:10:00,7.33,0,,,,,
201,12/23/2020 03:20:00,7.38,0,,,,,
202,12/23/2020 03:30:00,7.46,0,,,,,
203,12/23/2020 03:40:00,7.50,0,,,,,
204,12/23/2020 03:50:00,7.63,0,,,,,
205,12/23/2020 04:00:00,7.76,0,,,,,
206,12/23/2020 04:10:00,7.85,0,,,,,
207,12/23/2020 04:20:00,7.93,0,,,,,
208,12/23/2020 04:30:00,8.06,0,,,,,
209,12/23/2020 04:40:00,7.98,0,,,,,
210,12/23/2020 04:50:00,7.98,0,,,,,
211,12/23/2020 05:00:00,7.98,0,,,,,
212,12/23/2020 05:10:00,7.89,0,,,,,
213,12/23/2020 05:20:00,7.81,0,,,,,
214,12/23/2020 05:30:00,7.72,0,,,,,
215,12/23/2020 05:40:00,7.63,0,,,,,
216,12/23/2020 05:50:00,7.63,0,,,,,
217,12/23/2020 06:00:00,7.55,0,,,,,
218,12/23/2020 06:10:00,7.55,9,,,,,
219,12/23/2020 06:20:00,7.59,18,,,,,
220,12/23/2020 06:30:00,7.55,31,,,,,
221,12/23/2020 06:40:00,7.59,49,,,,,
222,12/23/2020 06:50:00,7.59,69,,,,,
223,12/23/2020 07:00:00,7.59,93,,,,,
224,12/23/2020 07:10:00,7.50,112,,,,,
225,12/23/2020 07:20:00,7.50,190,,,,,
226,12/23/2020 07:30:00,7.46,205,,,,,
227,12/23/2020 07:40:00,7.46,220,,,,,
228,12/23/2020 07:50:00,7.46,238,,,,,
229,12/23/2020 08:00:00,7.42,257,,,,,
230,12/23/2020 08:10:00,7.50,273,,,,,
231,12/23/2020 08:20:00,7.46,290,,,,,
232,12/23/2020 08:30:00,7.46,303,,,,,
233,12/23/2020 08:40:00,7.50,315,,,,,
234,12/23/2020 08:50:00,7.46,328,,,,,
235,12/23/2020 09:00:00,7.46,336,,,,,
236,12/23/2020 09:10:00,7.46,355,,,,,
237,12/23/2020 09:20:00,7.46,366,,,,,
238,12/23/2020 09:30:00,7.46,379,,,,,
239,12/23/2020 09:40:00,7.46,392,,,,,
240,12/23/2020 09:50:00,7.42,403,,,,,
241,12/23/2020 10:00:00,7.46,410,,,,,
242,12/23/2020 10:10:00,7.42,414,,,,,
243,12/23/2020 10:20:00,7.46,407,,,,,
244,12/23/2020 10:30:00,7.50,413,,,,,
245,12/23/2020 10:40:00,7.42,407,,,,,
246,12/23/2020 10:50:00,7.50,413,,,,,
247,12/23/2020 11:00:00,7.46,413,,,,,
248,12/23/2020 11:10:00,7.50,410,,,,,
249,12/23/2020 11:20:00,7.50,412,,,,,
250,12/23/2020 11:30:00,7.55,407,,,,,
251,12/23/2020 11:40:00,7.55,406,,,,,
252,12/23/2020 11:50:00,7.59,406,,,,,
253,12/23/2020 12:00:00,7.59,411,,,,,
254,12/23/2020 12:10:00,7.59,405,,,,,
255,12/23/2020 12:20:00,7.59,409,,,,,
256,12/23/2020 12:30:00,7.63,407,,,,,
257,12/23/2020 12:40:00,7.68,411,,,,,
258,12/23/2020 12:50:00,7.72,405,,,,,
259,12/23/2020 13:00:00,7.76,406,,,,,
260,12/23/2020 13:10:00,7.72,404,,,,,
261,12/23/2020 13:20:00,7.76,406,,,,,
262,12/23/2020 13:30:00,7.76,402,,,,,
263,12/23/2020 13:40:00,7.76,407,,,,,
264,12/23/2020 13:50:00,7.76,403,,,,,
265,12/23/2020 14:00:00,7.81,403,,,,,
266,12/23/2020 14:10:00,7.85,391,,,,,
267,12/23/2020 14:20:00,7.81,380,,,,,
268,12/23/2020 14:30:00,7.85,368,,,,,
269,12/23/2020 14:40:00,7.81,357,,,,,
270,12/23/2020 14:50:00,7.85,343,,,,,
271,12/23/2020 15:00:00,7.89,333,,,,,
272,12/23/2020 15:10:00,7.85,322,,,,,
273,12/23/2020 15:20:00,7.93,224,,,,,
274,12/23/2020 15:30:00,7.89,212,,,,,
275,12/23/2020 15:40:00,7.89,203,,,,,
276,12/23/2020 15:50:00,7.93,191,,,,,
277,12/23/2020 16:00:00,7.89,178,,,,,
278,12/23/2020 16:10:00,7.89,172,,,,,
279,12/23/2020 16:20:00,8.02,163,,,,,
280,12/23/2020 16:30:00,8.02,150,,,,,
281,12/23/2020 16:40:00,8.06,133,,,,,
282,12/23/2020 16:50:00,8.11,103,,,,,
283,12/23/2020 17:00:00,8.06,104,,,,,
284,12/23/2020 17:10:00,8.06,89,,,,,
285,12/23/2020 17:20:00,8.06,79,,,,,
286,12/23/2020 17:30:00,8.06,72,,,,,
287,12/23/2020 17:40:00,8.02,66,,,,,
288,12/23/2020 17:50:00,7.98,6,,,,,
289,12/23/2020 18:00:00,7.93,0,,,,,
290,12/23/2020 18:10:00,7.85,0,,,,,
291,12/23/2020 18:20:00,7.81,0,,,,,
292,12/23/2020 18:30:00,7.72,0,,,,,
293,12/23/2020 18:40:00,7.72,0,,,,,
294,12/23/2020 18:50:00,7.63,0,,,,,
295,12/23/2020 19:00:00,7.59,0,,,,,
296,12/23/2020 19:10:00,7.59,0,,,,,
297,12/23/2020 19:20:00,7.55,0,,,,,
298,12/23/2020 19:30:00,7.59,0,,,,,
299,12/23/2020 19:40:00,7.59,0,,,,,
300,12/23/2020 19:50:00,7.59,0,,,,,
301,12/23/2020 20:00:00,7.59,0,,,,,
302,12/23/2020 20:10:00,7.63,0,,,,,
303,12/23/2020 20:20:00,7.55,0,,,,,
304,12/23/2020 20:30:00,7.46,0,,,,,
305,12/23/2020 20:40:00,7.42,0,,,,,
306,12/23/2020 20:50:00,7.29,0,,,,,
307,12/23/2020 21:00:00,7.25,0,,,,,
308,12/23/2020 21:10:00,7.20,0,,,,,
309,12/23/2020 21:20:00,7.16,0,,,,,
310,12/23/2020 21:30:00,7.16,0,,,,,
311,12/23/2020 21:40:00,7.12,0,,,,,
312,12/23/2020 21:50:00,7.12,0,,,,,
313,12/23/2020 22:00:00,7.08,0,,,,,
314,12/23/2020 22:10:00,7.12,0,,,,,
315,12/23/2020 22:20:00,7.16,0,,,,,
316,12/23/2020 22:30:00,7.12,0,,,,,
317,12/23/2020 22:40:00,7.16,0,,,,,
318,12/23/2020 22:50:00,7.08,0,,,,,
319,12/23/2020 23:00:00,7.08,0,,,,,
320,12/23/2020 23:10:00,7.08,0,,,,,
321,12/23/2020 23:20:00,7.12,0,,,,,
322,12/23/2020 23:30:00,7.12,0,,,,,
323,12/23/2020 23:40:00,7.08,0,,,,,
324,12/23/2020 23:50:00,7.08,0,,,,,
325,12/24/2020 00:00:00,7.08,0,,,,,
326,12/24/2020 00:10:00,7.03,0,,,,,
327,12/24/2020 00:20:00,7.08,0,,,,,
328,12/24/2020 00:30:00,7.08,0,,,,,
329,12/24/2020 00:40:00,7.08,0,,,,,
330,12/24/2020 00:50:00,7.08,0,,,,,
331,12/24/2020 01:00:00,7.08,0,,,,,
332,12/24/2020 01:10:00,7.16,0,,,,,
333,12/24/2020 01:20:00,7.12,0,,,,,
334,12/24/2020 01:30:00,7.20,0,,,,,
335,12/24/2020 01:40:00,7.25,0,,,,,
336,12/24/2020 01:50:00,7.20,0,,,,,
337,12/24/2020 02:00:00,7.20,0,,,,,
338,12/24/2020 02:10:00,7.25,0,,,,,
339,12/24/2020 02:20:00,7.33,0,,,,,
340,12/24/2020 02:30:00,7.29,0,,,,,
341,12/24/2020 02:40:00,7.33,0,,,,,
342,12/24/2020 02:50:00,7.46,0,,,,,
343,12/24/2020 03:00:00,7.63,0,,,,,
344,12/24/2020 03:10:00,7.72,0,,,,,
345,12/24/2020 03:20:00,7.81,0,,,,,
346,12/24/2020 03:30:00,7.89,0,,,,,
347,12/24/2020 03:40:00,7.98,0,,,,,
348,12/24/2020 03:50:00,7.89,0,,,,,
349,12/24/2020 04:00:00,7.98,0,,,,,
350,12/24/2020 04:10:00,8.02,0,,,,,
351,12/24/2020 04:20:00,8.11,0,,,,,
352,12/24/2020 04:30:00,8.11,0,,,,,
353,12/24/2020 04:40:00,8.06,0,,,,,
354,12/24/2020 04:50:00,8.06,0,,,,,
355,12/24/2020 05:00:00,8.11,0,,,,,
356,12/24/2020 05:10:00,8.11,0,,,,,
357,12/24/2020 05:20:00,8.11,0,,,,,
358,12/24/2020 05:30:00,8.11,0,,,,,
359,12/24/2020 05:40:00,8.06,0,,,,,
360,12/24/2020 05:50:00,8.11,0,,,,,
361,12/24/2020 06:00:00,8.06,0,,,,,
362,12/24/2020 06:10:00,8.02,5,,,,,
363,12/24/2020 06:20:00,7.98,10,,,,,
364,12/24/2020 06:30:00,7.93,15,,,,,
365,12/24/2020 06:40:00,8.02,20,,,,,
366,12/24/2020 06:50:00,8.02,30,,,,,
367,12/24/2020 07:00:00,8.11,43,,,,,
368,12/24/2020 07:10:00,8.19,53,,,,,
369,12/24/2020 07:20:00,8.36,122,,,,,
370,12/24/2020 07:30:00,8.32,133,,,,,
371,12/24/2020 07:40:00,8.32,141,,,,,
372,12/24/2020 07:50:00,8.28,150,,,,,
373,12/24/2020 08:00:00,8.23,161,,,,,
374,12/24/2020 08:10:00,8.19,170,,,,,
375,12/24/2020 08:20:00,8.19,181,,,,,
376,12/24/2020 08:30:00,8.15,190,,,,,
377,12/24/2020 08:40:00,8.15,201,,,,,
378,12/24/2020 08:50:00,8.19,212,,,,,
379,12/24/2020 09:00:00,8.19,221,,,,,
380,12/24/2020 09:10:00,8.19,230,,,,,
381,12/24/2020 09:20:00,8.23,239,,,,,
382,12/24/2020 09:30:00,8.23,249,,,,,
383,12/24/2020 09:40:00,8.23,255,,,,,
384,12/24/2020 09:50:00,8.28,265,,,,,
385,12/24/2020 10:00:00,8.32,274,,,,,
386,12/24/2020 10:10:00,8.36,272,,,,,
387,12/24/2020 10:20:00,8.32,274,,,,,
388,12/24/2020 10:30:00,8.41,276,,,,,
389,12/24/2020 10:40:00,8.41,275,,,,,
390,12/24/2020 10:50:00,8.45,280,,,,,
391,12/24/2020 11:00:00,8.49,285,,,,,
392,12/24/2020 11:10:00,8.53,286,,,,,
393,12/24/2020 11:20:00,8.53,292,,,,,
394,12/24/2020 11:30:00,8.53,294,,,,,
395,12/24/2020 11:40:00,8.53,295,,,,,
396,12/24/2020 11:50:00,8.62,291,,,,,
397,12/24/2020 12:00:00,8.66,289,,,,,
398,12/24/2020 12:10:00,8.71,283,,,,,
399,12/24/2020 12:20:00,8.71,277,,,,,
400,12/24/2020 12:30:00,8.75,274,,,,,
401,12/24/2020 12:40:00,8.75,272,,,,,
402,12/24/2020 12:50:00,8.79,272,,,,,
403,12/24/2020 13:00:00,8.79,274,,,,,
404,12/24/2020 13:10:00,8.83,269,,,,,
405,12/24/2020 13:20:00,8.79,269,,,,,
406,12/24/2020 13:30:00,8.83,269,,,,,
407,12/24/2020 13:40:00,8.83,269,,,,,
408,12/24/2020 13:50:00,8.88,269,,,,,
409,12/24/2020 14:00:00,8.83,268,,,,,
410,12/24/2020 14:10:00,8.79,262,,,,,
411,12/24/2020 14:20:00,8.83,255,,,,,
412,12/24/2020 14:30:00,8.83,246,,,,,
413,12/24/2020 14:40:00,8.83,237,,,,,
414,12/24/2020 14:50:00,8.88,231,,,,,
415,12/24/2020 15:00:00,8.83,220,,,,,
416,12/24/2020 15:10:00,8.83,213,,,,,
417,12/24/2020 15:20:00,8.88,207,,,,,
418,12/24/2020 15:30:00,8.88,201,,,,,
419,12/24/2020 15:40:00,8.92,192,,,,,
420,12/24/2020 15:50:00,8.92,184,,,,,
421,12/24/2020 16:00:00,8.96,173,,,,,
422,12/24/2020 16:10:00,8.92,165,,,,,
423,12/24/2020 16:20:00,8.92,156,,,,,
424,12/24/2020 16:30:00,9.01,146,,,,,
425,12/24/2020 16:40:00,9.05,134,,,,,
426,12/24/2020 16:50:00,9.01,122,,,,,
427,12/24/2020 17:00:00,9.01,106,,,,,
428,12/24/2020 17:10:00,8.96,93,,,,,
429,12/24/2020 17:20:00,8.96,81,,,,,
430,12/24/2020 17:30:00,8.96,72,,,,,
431,12/24/2020 17:40:00,8.96,66,,,,,
432,12/24/2020 17:50:00,8.92,62,,,,,
433,12/24/2020 18:00:00,8.88,56,,,,,
434,12/24/2020 18:10:00,8.92,54,,,,,
435,12/24/2020 18:20:00,8.96,55,,,,,
436,12/24/2020 18:30:00,8.96,54,,,,,
437,12/24/2020 18:40:00,8.92,53,,,,,
438,12/24/2020 18:50:00,9.01,54,,,,,
439,12/24/2020 19:00:00,8.96,54,,,,,
440,12/24/2020 19:10:00,9.01,54,,,,,
441,12/24/2020 19:20:00,9.05,55,,,,,
442,12/24/2020 19:30:00,8.96,0,,,,,
443,12/24/2020 19:40:00,9.01,0,,,,,
444,12/24/2020 19:50:00,9.01,0,,,,,
445,12/24/2020 20:00:00,9.05,0,,,,,
446,12/24/2020 20:10:00,9.05,0,,,,,
447,12/24/2020 20:20:00,9.01,0,,,,,
448,12/24/2020 20:30:00,9.05,0,,,,,
449,12/24/2020 20:40:00,9.05,0,,,,,
450,12/24/2020 20:50:00,9.14,0,,,,,
451,12/24/2020 21:00:00,9.18,0,,,,,
452,12/24/2020 21:10:00,9.18,0,,,,,
453,12/24/2020 21:20:00,9.22,0,,,,,
454,12/24/2020 21:30:00,9.26,0,,,,,
455,12/24/2020 21:40:00,9.26,0,,,,,
456,12/24/2020 21:50:00,9.26,0,,,,,
457,12/24/2020 22:00:00,9.35,0,,,,,
458,12/24/2020 22:10:00,9.35,0,,,,,
459,12/24/2020 22:20:00,9.35,0,,,,,
460,12/24/2020 22:30:00,9.39,0,,,,,
461,12/24/2020 22:40:00,9.39,0,,,,,
462,12/24/2020 22:50:00,9.35,0,,,,,
463,12/24/2020 23:00:00,9.44,0,,,,,
464,12/24/2020 23:10:00,9.39,0,,,,,
465,12/24/2020 23:20:00,9.44,0,,,,,
466,12/24/2020 23:30:00,9.44,0,,,,,
467,12/24/2020 23:40:00,9.48,0,,,,,
468,12/24/2020 23:50:00,9.48,0,,,,,
469,12/25/2020 00:00:00,9.52,0,,,,,
470,12/25/2020 00:10:00,9.56,0,,,,,
471,12/25/2020 00:20:00,9.56,0,,,,,
472,12/25/2020 00:30:00,9.61,0,,,,,
473,12/25/2020 00:40:00,9.61,0,,,,,
474,12/25/2020 00:50:00,9.69,0,,,,,
475,12/25/2020 01:00:00,9.69,0,,,,,
476,12/25/2020 01:10:00,9.74,0,,,,,
477,12/25/2020 01:20:00,9.69,0,,,,,
478,12/25/2020 01:30:00,9.69,0,,,,,
479,12/25/2020 01:40:00,9.74,0,,,,,
480,12/25/2020 01:50:00,9.78,0,,,,,
481,12/25/2020 02:00:00,9.74,0,,,,,
482,12/25/2020 02:10:00,9.74,0,,,,,
483,12/25/2020 02:20:00,9.74,0,,,,,
484,12/25/2020 02:30:00,9.74,0,,,,,
485,12/25/2020 02:40:00,9.74,0,,,,,
486,12/25/2020 02:50:00,9.74,0,,,,,
487,12/25/2020 03:00:00,9.78,0,,,,,
488,12/25/2020 03:10:00,9.74,0,,,,,
489,12/25/2020 03:20:00,9.78,0,,,,,
490,12/25/2020 03:30:00,9.78,0,,,,,
491,12/25/2020 03:40:00,9.78,0,,,,,
492,12/25/2020 03:50:00,9.82,0,,,,,
493,12/25/2020 04:00:00,9.82,0,,,,,
494,12/25/2020 04:10:00,9.82,0,,,,,
495,12/25/2020 04:20:00,9.82,0,,,,,
496,12/25/2020 04:30:00,9.82,0,,,,,
497,12/25/2020 04:40:00,9.78,0,,,,,
498,12/25/2020 04:50:00,9.78,0,,,,,
499,12/25/2020 05:00:00,9.78,0,,,,,
500,12/25/2020 05:10:00,9.74,0,,,,,
501,12/25/2020 05:20:00,9.69,0,,,,,
502,12/25/2020 05:30:00,9.69,0,,,,,
503,12/25/2020 05:40:00,9.69,0,,,,,
504,12/25/2020 05:50:00,9.69,0,,,,,
505,12/25/2020 06:00:00,9.61,0,,,,,
506,12/25/2020 06:10:00,9.61,7,,,,,
507,12/25/2020 06:20:00,9.61,13,,,,,
508,12/25/2020 06:30:00,9.56,21,,,,,
509,12/25/2020 06:40:00,9.61,27,,,,,
510,12/25/2020 06:50:00,9.56,41,,,,,
511,12/25/2020 07:00:00,9.56,58,,,,,
512,12/25/2020 07:10:00,9.56,74,,,,,
513,12/25/2020 07:20:00,9.61,142,,,,,
514,12/25/2020 07:30:00,9.61,156,,,,,
515,12/25/2020 07:40:00,9.61,169,,,,,
516,12/25/2020 07:50:00,9.65,184,,,,,
517,12/25/2020 08:00:00,9.65,195,,,,,
518,12/25/2020 08:10:00,9.69,210,,,,,
519,12/25/2020 08:20:00,9.78,222,,,,,
520,12/25/2020 08:30:00,9.86,239,,,,,
521,12/25/2020 08:40:00,9.91,251,,,,,
522,12/25/2020 08:50:00,10.04,266,,,,,
523,12/25/2020 09:00:00,10.12,277,,,,,
524,12/25/2020 09:10:00,10.21,289,,,,,
525,12/25/2020 09:20:00,10.29,295,,,,,
526,12/25/2020 09:30:00,10.29,307,,,,,
527,12/25/2020 09:40:00,10.34,316,,,,,
528,12/25/2020 09:50:00,10.46,328,,,,,
529,12/25/2020 10:00:00,10.46,333,,,,,
530,12/25/2020 10:10:00,10.51,336,,,,,
531,12/25/2020 10:20:00,10.55,334,,,,,
532,12/25/2020 10:30:00,10.68,336,,,,,
