Id,Time,Delta T [min],Device,Channel,Sensor,Calibration,User,Value,Oxygen Unit,Temp,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
9230392,8:28,0.449,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.449,µmol/L,11.278,°C,1031.000,hPa,Humid,35,0
9230402,8:28,0.465,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.361,µmol/L,11.274,°C,1031.000,hPa,Humid,35,0
9230414,8:28,0.482,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.279,µmol/L,11.279,°C,1031.000,hPa,Humid,35,0
9230416,8:28,0.499,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.399,µmol/L,11.279,°C,1031.000,hPa,Humid,35,0
9230431,8:28,0.516,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.561,µmol/L,11.260,°C,1031.000,hPa,Humid,35,0
9230437,8:28,0.532,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.345,µmol/L,11.276,°C,1031.000,hPa,Humid,35,0
9230445,8:28,0.549,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.406,µmol/L,11.270,°C,1031.000,hPa,Humid,35,0
9230454,8:28,0.566,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.355,µmol/L,11.285,°C,1031.000,hPa,Humid,35,0
9230457,8:28,0.583,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.431,µmol/L,11.285,°C,1031.000,hPa,Humid,35,0
9230466,8:28,0.599,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.473,µmol/L,11.269,°C,1031.000,hPa,Humid,35,0
9230475,8:28,0.615,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.399,µmol/L,11.271,°C,1031.000,hPa,Humid,35,0
9230485,8:29,0.632,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.380,µmol/L,11.277,°C,1031.000,hPa,Humid,35,0
9230494,8:29,0.649,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.157,µmol/L,11.282,°C,1031.000,hPa,Humid,35,0
9230503,8:29,0.666,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.368,µmol/L,11.275,°C,1031.000,hPa,Humid,35,0
9230506,8:29,0.682,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.294,µmol/L,11.275,°C,1031.000,hPa,Humid,35,0
9230518,8:29,0.699,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.426,µmol/L,11.270,°C,1031.000,hPa,Humid,35,0
9230526,8:29,0.716,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.175,µmol/L,11.298,°C,1031.000,hPa,Humid,35,0
9230535,8:29,0.733,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.207,µmol/L,11.299,°C,1031.000,hPa,Humid,35,0
9230539,8:29,0.749,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.314,µmol/L,11.290,°C,1031.000,hPa,Humid,35,0
9230549,8:29,0.766,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.159,µmol/L,11.295,°C,1031.000,hPa,Humid,35,0
9230558,8:29,0.782,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.279,µmol/L,11.285,°C,1031.000,hPa,Humid,35,0
9230560,8:29,0.799,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.388,µmol/L,11.283,°C,1031.000,hPa,Humid,35,0
9230568,8:29,0.815,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.302,µmol/L,11.295,°C,1031.000,hPa,Humid,35,0
9230576,8:29,0.832,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.215,µmol/L,11.296,°C,1031.000,hPa,Humid,35,0
9230584,8:29,0.849,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.265,µmol/L,11.286,°C,1031.000,hPa,Humid,35,0
9230593,8:29,0.866,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.367,µmol/L,11.294,°C,1031.000,hPa,Humid,35,0
9230602,8:29,0.883,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.154,µmol/L,11.309,°C,1031.000,hPa,Humid,35,0
9230608,8:29,0.899,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.213,µmol/L,11.296,°C,1031.000,hPa,Humid,35,0
9230616,8:29,0.916,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.171,µmol/L,11.296,°C,1031.000,hPa,Humid,35,0
9230630,8:29,0.933,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.372,µmol/L,11.291,°C,1031.000,hPa,Humid,35,0
9230638,8:29,0.949,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.141,µmol/L,11.293,°C,1031.000,hPa,Humid,35,0
9230643,8:29,0.966,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.327,µmol/L,11.286,°C,1031.000,hPa,Humid,35,0
9230654,8:29,0.982,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.273,µmol/L,11.285,°C,1031.000,hPa,Humid,35,0
9230663,8:29,0.999,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.214,µmol/L,11.288,°C,1031.000,hPa,Humid,35,0
9230664,8:29,1.015,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.362,µmol/L,11.284,°C,1031.000,hPa,Humid,35,0
9230676,8:29,1.032,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.048,µmol/L,11.307,°C,1031.000,hPa,Humid,35,0
9230686,8:29,1.049,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.052,µmol/L,11.307,°C,1031.000,hPa,Humid,35,0
9230689,8:29,1.066,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.276,µmol/L,11.301,°C,1031.000,hPa,Humid,35,0
9230699,8:29,1.082,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.184,µmol/L,11.300,°C,1031.000,hPa,Humid,35,0
9230708,8:29,1.099,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.236,µmol/L,11.306,°C,1031.000,hPa,Humid,35,0
9230714,8:29,1.116,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.313,µmol/L,11.296,°C,1031.000,hPa,Humid,35,0
9230722,8:29,1.133,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.106,µmol/L,11.305,°C,1031.000,hPa,Humid,35,0
9230729,8:29,1.149,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.204,µmol/L,11.289,°C,1031.000,hPa,Humid,35,0
9230736,8:29,1.165,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.140,µmol/L,11.293,°C,1031.000,hPa,Humid,35,0
9230744,8:29,1.182,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.115,µmol/L,11.304,°C,1031.000,hPa,Humid,35,0
9230753,8:29,1.199,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.150,µmol/L,11.315,°C,1031.000,hPa,Humid,35,0
9230762,8:29,1.216,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.220,µmol/L,11.292,°C,1031.000,hPa,Humid,35,0
9230768,8:29,1.232,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.127,µmol/L,11.300,°C,1031.000,hPa,Humid,35,0
9230782,8:29,1.249,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.378,µmol/L,11.295,°C,1031.000,hPa,Humid,35,0
9230786,8:29,1.266,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.290,µmol/L,11.291,°C,1031.000,hPa,Humid,35,0
9230795,8:29,1.282,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.348,µmol/L,11.291,°C,1031.000,hPa,Humid,35,0
9230806,8:29,1.299,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.507,µmol/L,11.283,°C,1031.000,hPa,Humid,35,0
9230815,8:29,1.316,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.205,µmol/L,11.289,°C,1031.000,hPa,Humid,35,0
9230823,8:29,1.333,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.298,µmol/L,11.287,°C,1031.000,hPa,Humid,35,0
9230829,8:29,1.349,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.186,µmol/L,11.302,°C,1031.000,hPa,Humid,35,0
9230837,8:29,1.366,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.152,µmol/L,11.304,°C,1031.000,hPa,Humid,35,0
9230847,8:29,1.383,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.173,µmol/L,11.301,°C,1031.000,hPa,Humid,35,0
9230855,8:29,1.399,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.098,µmol/L,11.311,°C,1031.000,hPa,Humid,35,0
9230856,8:29,1.415,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.034,µmol/L,11.304,°C,1031.000,hPa,Humid,35,0
9230865,8:29,1.432,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.218,µmol/L,11.306,°C,1031.000,hPa,Humid,35,0
9230874,8:29,1.449,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.295,µmol/L,11.298,°C,1031.000,hPa,Humid,35,0
9230880,8:29,1.465,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.116,µmol/L,11.301,°C,1031.000,hPa,Humid,35,0
9230888,8:29,1.482,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.214,µmol/L,11.304,°C,1031.000,hPa,Humid,35,0
9230897,8:29,1.499,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.225,µmol/L,11.297,°C,1031.000,hPa,Humid,35,0
9230907,8:29,1.516,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.073,µmol/L,11.322,°C,1031.000,hPa,Humid,35,0
9230916,8:29,1.533,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.194,µmol/L,11.306,°C,1031.000,hPa,Humid,35,0
9230926,8:29,1.549,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.273,µmol/L,11.293,°C,1031.000,hPa,Humid,35,0
9230929,8:29,1.566,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.311,µmol/L,11.291,°C,1031.000,hPa,Humid,35,0
9230939,8:29,1.582,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.206,µmol/L,11.305,°C,1031.000,hPa,Humid,35,0
9230949,8:29,1.599,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.165,µmol/L,11.297,°C,1031.000,hPa,Humid,35,0
9230952,8:29,1.615,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.073,µmol/L,11.304,°C,1031.000,hPa,Humid,35,0
9230961,8:30,1.632,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.169,µmol/L,11.307,°C,1031.000,hPa,Humid,35,0
9230970,8:30,1.649,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.249,µmol/L,11.294,°C,1031.000,hPa,Humid,35,0
9230982,8:30,1.666,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.263,µmol/L,11.297,°C,1031.000,hPa,Humid,35,0
9230984,8:30,1.682,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.198,µmol/L,11.311,°C,1031.000,hPa,Humid,35,0
9230992,8:30,1.699,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,237.901,µmol/L,11.332,°C,1031.000,hPa,Humid,35,0
9231001,8:30,1.716,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.130,µmol/L,11.318,°C,1031.000,hPa,Humid,35,0
9231013,8:30,1.733,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.094,µmol/L,11.314,°C,1031.000,hPa,Humid,35,0
9231020,8:30,1.749,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.102,µmol/L,11.308,°C,1031.000,hPa,Humid,35,0
9231024,8:30,1.765,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.163,µmol/L,11.311,°C,1031.000,hPa,Humid,35,0
9231037,8:30,1.782,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.236,µmol/L,11.314,°C,1031.000,hPa,Humid,35,0
9231047,8:30,1.799,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.243,µmol/L,11.300,°C,1031.000,hPa,Humid,35,0
9231051,8:30,1.815,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.095,µmol/L,11.312,°C,1031.000,hPa,Humid,35,0
9231062,8:30,1.832,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.128,µmol/L,11.315,°C,1031.000,hPa,Humid,35,0
9231064,8:30,1.849,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.160,µmol/L,11.314,°C,1031.000,hPa,Humid,35,0
9231073,8:30,1.866,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.017,µmol/L,11.317,°C,1031.000,hPa,Humid,35,0
9231085,8:30,1.883,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.250,µmol/L,11.304,°C,1031.000,hPa,Humid,35,0
9231088,8:30,1.899,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.091,µmol/L,11.315,°C,1031.000,hPa,Humid,35,0
9231096,8:30,1.916,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.137,µmol/L,11.317,°C,1031.000,hPa,Humid,35,0
9231105,8:30,1.932,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.045,µmol/L,11.313,°C,1031.000,hPa,Humid,35,0
9231116,8:30,1.949,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.176,µmol/L,11.311,°C,1031.000,hPa,Humid,35,0
9231120,8:30,1.965,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.184,µmol/L,11.310,°C,1031.000,hPa,Humid,35,0
9231129,8:30,1.982,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.081,µmol/L,11.308,°C,1031.000,hPa,Humid,35,0
9231138,8:30,1.999,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.204,µmol/L,11.316,°C,1031.000,hPa,Humid,35,0
9231147,8:30,2.016,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.269,µmol/L,11.310,°C,1031.000,hPa,Humid,35,0
9231158,8:30,2.033,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.145,µmol/L,11.310,°C,1031.000,hPa,Humid,35,0
9231162,8:30,2.049,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.179,µmol/L,11.316,°C,1031.000,hPa,Humid,35,0
9231170,8:30,2.066,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.089,µmol/L,11.312,°C,1031.000,hPa,Humid,35,0
9231180,8:30,2.082,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.294,µmol/L,11.309,°C,1031.000,hPa,Humid,35,0
9231190,8:30,2.099,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.137,µmol/L,11.322,°C,1031.000,hPa,Humid,35,0
9231194,8:30,2.115,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.307,µmol/L,11.310,°C,1031.000,hPa,Humid,35,0
9231201,8:30,2.132,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.162,µmol/L,11.311,°C,1031.000,hPa,Humid,35,0
9231211,8:30,2.149,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.327,µmol/L,11.307,°C,1031.000,hPa,Humid,35,0
9231218,8:30,2.166,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.195,µmol/L,11.314,°C,1031.000,hPa,Humid,35,0
9231229,8:30,2.183,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.184,µmol/L,11.310,°C,1031.000,hPa,Humid,35,0
9231232,8:30,2.199,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.272,µmol/L,11.296,°C,1031.000,hPa,Humid,35,0
9231241,8:30,2.216,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.351,µmol/L,11.296,°C,1031.000,hPa,Humid,35,0
9231250,8:30,2.232,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.199,µmol/L,11.311,°C,1031.000,hPa,Humid,35,0
9231261,8:30,2.249,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.288,µmol/L,11.294,°C,1031.000,hPa,Humid,35,0
9231270,8:30,2.266,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.335,µmol/L,11.293,°C,1031.000,hPa,Humid,35,0
9231274,8:30,2.282,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.109,µmol/L,11.302,°C,1031.000,hPa,Humid,35,0
9231283,8:30,2.299,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.301,µmol/L,11.295,°C,1031.000,hPa,Humid,35,0
9231293,8:30,2.316,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.280,µmol/L,11.298,°C,1031.000,hPa,Humid,35,0
9231302,8:30,2.333,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.112,µmol/L,11.309,°C,1031.000,hPa,Humid,35,0
9231304,8:30,2.349,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.148,µmol/L,11.313,°C,1031.000,hPa,Humid,35,0
9231313,8:30,2.366,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.167,µmol/L,11.313,°C,1031.000,hPa,Humid,35,0
9231324,8:30,2.383,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),16/12/20 8:11:22,default,238.165,µmol/L,11.313,°C,1031.000,hPa,Humid,35,0
