"Plot Title: 20987160"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20987160, SEN S/N: 20987160)","Coupler Detached (LGR S/N: 20987160)","Coupler Attached (LGR S/N: 20987160)","Stopped (LGR S/N: 20987160)","End Of File (LGR S/N: 20987160)"
549,01/20/21 05:20:00 AM,8.394,,,,
550,01/20/21 05:30:00 AM,8.295,,,,
551,01/20/21 05:40:00 AM,8.220,,,,
552,01/20/21 05:50:00 AM,8.170,,,,
553,01/20/21 06:00:00 AM,8.145,,,,
554,01/20/21 06:10:00 AM,8.444,,,,
555,01/20/21 06:20:00 AM,8.444,,,,
556,01/20/21 06:30:00 AM,8.344,,,,
557,01/20/21 06:40:00 AM,8.295,,,,
558,01/20/21 06:50:00 AM,8.245,,,,
559,01/20/21 07:00:00 AM,8.195,,,,
560,01/20/21 07:10:00 AM,8.145,,,,
561,01/20/21 07:20:00 AM,8.319,,,,
562,01/20/21 07:30:00 AM,8.469,,,,
563,01/20/21 07:40:00 AM,8.394,,,,
564,01/20/21 07:50:00 AM,8.344,,,,
565,01/20/21 08:00:00 AM,8.295,,,,
566,01/20/21 08:10:00 AM,8.270,,,,
567,01/20/21 08:20:00 AM,8.220,,,,
568,01/20/21 08:30:00 AM,8.195,,,,
569,01/20/21 08:40:00 AM,8.170,,,,
570,01/20/21 08:50:00 AM,8.145,,,,
571,01/20/21 09:00:00 AM,8.469,,,,
572,01/20/21 09:10:00 AM,8.444,,,,
573,01/20/21 09:20:00 AM,8.369,,,,
574,01/20/21 09:30:00 AM,8.295,,,,
575,01/20/21 09:40:00 AM,8.245,,,,
576,01/20/21 09:50:00 AM,8.220,,,,
577,01/20/21 10:00:00 AM,8.195,,,,
578,01/20/21 10:10:00 AM,8.170,,,,
579,01/20/21 10:20:00 AM,8.170,,,,
580,01/20/21 10:30:00 AM,8.145,,,,
581,01/20/21 10:40:00 AM,8.170,,,,
582,01/20/21 10:50:00 AM,8.170,,,,
583,01/20/21 11:00:00 AM,8.195,,,,
584,01/20/21 11:10:00 AM,8.195,,,,
585,01/20/21 11:20:00 AM,8.195,,,,
586,01/20/21 11:30:00 AM,8.195,,,,
587,01/20/21 11:40:00 AM,8.195,,,,
588,01/20/21 11:50:00 AM,8.195,,,,
589,01/20/21 12:00:00 PM,8.195,,,,
590,01/20/21 12:10:00 PM,8.170,,,,
591,01/20/21 12:20:00 PM,8.170,,,,
592,01/20/21 12:30:00 PM,8.145,,,,
593,01/20/21 12:40:00 PM,8.444,,,,
594,01/20/21 12:50:00 PM,8.419,,,,
595,01/20/21 01:00:00 PM,8.344,,,,
596,01/20/21 01:10:00 PM,8.270,,,,
597,01/20/21 01:20:00 PM,8.220,,,,
598,01/20/21 01:30:00 PM,8.170,,,,
599,01/20/21 01:40:00 PM,8.220,,,,
600,01/20/21 01:50:00 PM,8.444,,,,
601,01/20/21 02:00:00 PM,8.369,,,,
602,01/20/21 02:10:00 PM,8.270,,,,
603,01/20/21 02:20:00 PM,8.195,,,,
604,01/20/21 02:30:00 PM,8.195,,,,
605,01/20/21 02:40:00 PM,8.444,,,,
606,01/20/21 02:50:00 PM,8.344,,,,
607,01/20/21 03:00:00 PM,8.220,,,,
608,01/20/21 03:10:00 PM,8.120,,,,
609,01/20/21 03:20:00 PM,8.444,,,,
610,01/20/21 03:30:00 PM,8.394,,,,
611,01/20/21 03:40:00 PM,8.245,,,,
612,01/20/21 03:50:00 PM,8.120,,,,
613,01/20/21 04:00:00 PM,8.394,,,,
614,01/20/21 04:10:00 PM,8.369,,,,
615,01/20/21 04:20:00 PM,8.220,,,,
616,01/20/21 04:30:00 PM,8.170,,,,
617,01/20/21 04:40:00 PM,8.419,,,,
618,01/20/21 04:50:00 PM,8.270,,,,
619,01/20/21 05:00:00 PM,8.120,,,,
620,01/20/21 05:10:00 PM,8.444,,,,
621,01/20/21 05:20:00 PM,8.394,,,,
622,01/20/21 05:30:00 PM,8.220,,,,
623,01/20/21 05:40:00 PM,8.145,,,,
624,01/20/21 05:50:00 PM,8.444,,,,
625,01/20/21 06:00:00 PM,8.295,,,,
626,01/20/21 06:10:00 PM,8.145,,,,
627,01/20/21 06:20:00 PM,8.394,,,,
628,01/20/21 06:30:00 PM,8.394,,,,
629,01/20/21 06:40:00 PM,8.220,,,,
630,01/20/21 06:50:00 PM,8.120,,,,
631,01/20/21 07:00:00 PM,8.444,,,,
632,01/20/21 07:10:00 PM,8.295,,,,
633,01/20/21 07:20:00 PM,8.145,,,,
634,01/20/21 07:30:00 PM,8.369,,,,
635,01/20/21 07:40:00 PM,8.394,,,,
636,01/20/21 07:50:00 PM,8.195,,,,
637,01/20/21 08:00:00 PM,8.170,,,,
638,01/20/21 08:10:00 PM,8.444,,,,
639,01/20/21 08:20:00 PM,8.295,,,,
640,01/20/21 08:30:00 PM,8.120,,,,
641,01/20/21 08:40:00 PM,8.394,,,,
642,01/20/21 08:50:00 PM,8.419,,,,
643,01/20/21 09:00:00 PM,8.245,,,,
644,01/20/21 09:10:00 PM,8.120,,,,
645,01/20/21 09:20:00 PM,8.419,,,,
646,01/20/21 09:30:00 PM,8.394,,,,
647,01/20/21 09:40:00 PM,8.270,,,,
648,01/20/21 09:50:00 PM,8.145,,,,
649,01/20/21 10:00:00 PM,8.369,,,,
650,01/20/21 10:10:00 PM,8.444,,,,
651,01/20/21 10:20:00 PM,8.295,,,,
652,01/20/21 10:30:00 PM,8.145,,,,
653,01/20/21 10:40:00 PM,8.344,,,,
654,01/20/21 10:50:00 PM,8.469,,,,
655,01/20/21 11:00:00 PM,8.344,,,,
656,01/20/21 11:10:00 PM,8.245,,,,
657,01/20/21 11:20:00 PM,8.120,,,,
658,01/20/21 11:30:00 PM,8.444,,,,
659,01/20/21 11:40:00 PM,8.394,,,,
660,01/20/21 11:50:00 PM,8.270,,,,
661,01/21/21 12:00:00 AM,8.170,,,,
662,01/21/21 12:10:00 AM,8.319,,,,
663,01/21/21 12:20:00 AM,8.444,,,,
664,01/21/21 12:30:00 AM,8.295,,,,
665,01/21/21 12:40:00 AM,8.145,,,,
666,01/21/21 12:50:00 AM,8.344,,,,
667,01/21/21 01:00:00 AM,8.394,,,,
668,01/21/21 01:10:00 AM,8.195,,,,
669,01/21/21 01:20:00 AM,8.220,,,,
670,01/21/21 01:30:00 AM,8.369,,,,
671,01/21/21 01:40:00 AM,8.195,,,,
672,01/21/21 01:50:00 AM,8.220,,,,
673,01/21/21 02:00:00 AM,8.394,,,,
674,01/21/21 02:10:00 AM,8.195,,,,
675,01/21/21 02:20:00 AM,8.220,,,,
676,01/21/21 02:30:00 AM,8.394,,,,
677,01/21/21 02:40:00 AM,8.170,,,,
678,01/21/21 02:50:00 AM,8.245,,,,
679,01/21/21 03:00:00 AM,8.369,,,,
680,01/21/21 03:10:00 AM,8.170,,,,
681,01/21/21 03:20:00 AM,8.245,,,,
682,01/21/21 03:30:00 AM,8.394,,,,
683,01/21/21 03:40:00 AM,8.170,,,,
684,01/21/21 03:50:00 AM,8.270,,,,
685,01/21/21 04:00:00 AM,8.344,,,,
686,01/21/21 04:10:00 AM,8.095,,,,
687,01/21/21 04:20:00 AM,8.369,,,,
688,01/21/21 04:30:00 AM,8.270,,,,
689,01/21/21 04:40:00 AM,8.095,,,,
690,01/21/21 04:50:00 AM,8.394,,,,
691,01/21/21 05:00:00 AM,8.170,,,,
692,01/21/21 05:10:00 AM,8.220,,,,
693,01/21/21 05:20:00 AM,8.344,,,,
694,01/21/21 05:30:00 AM,8.095,,,,
695,01/21/21 05:40:00 AM,8.369,,,,
696,01/21/21 05:50:00 AM,8.245,,,,
697,01/21/21 06:00:00 AM,8.120,,,,
698,01/21/21 06:10:00 AM,8.394,,,,
699,01/21/21 06:20:00 AM,8.170,,,,
700,01/21/21 06:30:00 AM,8.245,,,,
701,01/21/21 06:40:00 AM,8.344,,,,
702,01/21/21 06:50:00 AM,8.095,,,,
703,01/21/21 07:00:00 AM,8.394,,,,
704,01/21/21 07:10:00 AM,8.319,,,,
705,01/21/21 07:20:00 AM,8.095,,,,
706,01/21/21 07:30:00 AM,8.394,,,,
707,01/21/21 07:40:00 AM,8.270,,,,
708,01/21/21 07:50:00 AM,8.095,,,,
709,01/21/21 08:00:00 AM,8.419,,,,
710,01/21/21 08:10:00 AM,8.245,,,,
711,01/21/21 08:20:00 AM,8.120,,,,
712,01/21/21 08:30:00 AM,8.444,,,,
713,01/21/21 08:40:00 AM,8.270,,,,
714,01/21/21 08:50:00 AM,8.095,,,,
715,01/21/21 09:00:00 AM,8.419,,,,
716,01/21/21 09:10:00 AM,8.270,,,,
717,01/21/21 09:20:00 AM,8.095,,,,
718,01/21/21 09:30:00 AM,8.444,,,,
719,01/21/21 09:40:00 AM,8.369,,,,
720,01/21/21 09:50:00 AM,8.195,,,,
721,01/21/21 10:00:00 AM,8.170,,,,
722,01/21/21 10:10:00 AM,8.469,,,,
723,01/21/21 10:20:00 AM,8.344,,,,
724,01/21/21 10:30:00 AM,8.195,,,,
725,01/21/21 10:40:00 AM,8.145,,,,
726,01/21/21 10:50:00 AM,8.469,,,,
727,01/21/21 11:00:00 AM,8.369,,,,
728,01/21/21 11:10:00 AM,8.220,,,,
729,01/21/21 11:20:00 AM,8.120,,,,
730,01/21/21 11:30:00 AM,8.469,,,,
731,01/21/21 11:40:00 AM,8.369,,,,
732,01/21/21 11:50:00 AM,8.245,,,,
733,01/21/21 12:00:00 PM,8.145,,,,
734,01/21/21 12:10:00 PM,8.394,,,,
735,01/21/21 12:20:00 PM,8.419,,,,
736,01/21/21 12:30:00 PM,8.270,,,,
737,01/21/21 12:40:00 PM,8.120,,,,
738,01/21/21 12:50:00 PM,8.444,,,,
739,01/21/21 01:00:00 PM,8.344,,,,
740,01/21/21 01:10:00 PM,8.170,,,,
741,01/21/21 01:20:00 PM,8.319,,,,
742,01/21/21 01:30:00 PM,8.394,,,,
743,01/21/21 01:40:00 PM,8.170,,,,
744,01/21/21 01:50:00 PM,8.295,,,,
745,01/21/21 02:00:00 PM,8.394,,,,
746,01/21/21 02:10:00 PM,8.145,,,,
747,01/21/21 02:20:00 PM,8.369,,,,
748,01/21/21 02:30:00 PM,8.369,,,,
749,01/21/21 02:40:00 PM,8.095,,,,
750,01/21/21 02:50:00 PM,8.394,,,,
751,01/21/21 03:00:00 PM,8.295,,,,
752,01/21/21 03:10:00 PM,8.045,,,,
753,01/21/21 03:20:00 PM,8.444,,,,
754,01/21/21 03:30:00 PM,8.245,,,,
755,01/21/21 03:40:00 PM,8.095,,,,
756,01/21/21 03:50:00 PM,8.394,,,,
757,01/21/21 04:00:00 PM,8.170,,,,
758,01/21/21 04:10:00 PM,8.270,,,,
759,01/21/21 04:20:00 PM,8.344,,,,
760,01/21/21 04:30:00 PM,8.070,,,,
761,01/21/21 04:40:00 PM,8.070,,,,
762,01/21/21 04:50:00 PM,7.845,,,,
763,01/21/21 05:00:00 PM,7.645,,,,
764,01/21/21 05:10:00 PM,7.494,,,,
765,01/21/21 05:20:00 PM,7.393,,,,
766,01/21/21 05:30:00 PM,7.293,,,,
767,01/21/21 05:40:00 PM,7.242,,,,
768,01/21/21 05:50:00 PM,7.192,,,,
769,01/21/21 06:00:00 PM,7.142,,,,
770,01/21/21 06:10:00 PM,7.116,,,,
771,01/21/21 06:20:00 PM,7.091,,,,
772,01/21/21 06:30:00 PM,7.091,,,,
773,01/21/21 06:40:00 PM,7.066,,,,
774,01/21/21 06:50:00 PM,7.041,,,,
775,01/21/21 07:00:00 PM,7.041,,,,
776,01/21/21 07:10:00 PM,7.041,,,,
777,01/21/21 07:20:00 PM,7.041,,,,
778,01/21/21 07:30:00 PM,7.041,,,,
779,01/21/21 07:40:00 PM,7.015,,,,
780,01/21/21 07:50:00 PM,7.015,,,,
781,01/21/21 08:00:00 PM,7.015,,,,
782,01/21/21 08:10:00 PM,6.990,,,,
783,01/21/21 08:20:00 PM,6.990,,,,
784,01/21/21 08:30:00 PM,6.990,,,,
785,01/21/21 08:40:00 PM,7.015,,,,
786,01/21/21 08:50:00 PM,7.015,,,,
787,01/21/21 09:00:00 PM,7.041,,,,
788,01/21/21 09:10:00 PM,7.041,,,,
789,01/21/21 09:20:00 PM,7.066,,,,
790,01/21/21 09:30:00 PM,7.066,,,,
791,01/21/21 09:40:00 PM,7.091,,,,
792,01/21/21 09:50:00 PM,7.142,,,,
793,01/21/21 10:00:00 PM,7.167,,,,
794,01/21/21 10:10:00 PM,7.192,,,,
795,01/21/21 10:20:00 PM,7.217,,,,
796,01/21/21 10:30:00 PM,7.242,,,,
797,01/21/21 10:40:00 PM,7.242,,,,
798,01/21/21 10:50:00 PM,7.242,,,,
799,01/21/21 11:00:00 PM,7.242,,,,
800,01/21/21 11:10:00 PM,7.268,,,,
801,01/21/21 11:20:00 PM,7.293,,,,
802,01/21/21 11:30:00 PM,7.318,,,,
803,01/21/21 11:40:00 PM,7.343,,,,
804,01/21/21 11:50:00 PM,7.368,,,,
805,01/22/21 12:00:00 AM,7.393,,,,
806,01/22/21 12:10:00 AM,7.393,,,,
807,01/22/21 12:20:00 AM,7.419,,,,
808,01/22/21 12:30:00 AM,7.419,,,,
809,01/22/21 12:40:00 AM,7.444,,,,
810,01/22/21 12:50:00 AM,7.444,,,,
811,01/22/21 01:00:00 AM,7.444,,,,
812,01/22/21 01:10:00 AM,7.444,,,,
813,01/22/21 01:20:00 AM,7.444,,,,
814,01/22/21 01:30:00 AM,7.419,,,,
815,01/22/21 01:40:00 AM,7.393,,,,
816,01/22/21 01:50:00 AM,7.368,,,,
817,01/22/21 02:00:00 AM,7.343,,,,
818,01/22/21 02:10:00 AM,7.343,,,,
819,01/22/21 02:20:00 AM,7.293,,,,
820,01/22/21 02:30:00 AM,7.419,,,,
821,01/22/21 02:40:00 AM,8.220,,,,
822,01/22/21 02:50:00 AM,8.394,,,,
823,01/22/21 03:00:00 AM,8.120,,,,
824,01/22/21 03:10:00 AM,8.344,,,,
825,01/22/21 03:20:00 AM,8.344,,,,
826,01/22/21 03:30:00 AM,8.070,,,,
827,01/22/21 03:40:00 AM,8.419,,,,
828,01/22/21 03:50:00 AM,8.270,,,,
829,01/22/21 04:00:00 AM,8.095,,,,
830,01/22/21 04:10:00 AM,8.419,,,,
831,01/22/21 04:20:00 AM,8.195,,,,
832,01/22/21 04:30:00 AM,8.245,,,,
833,01/22/21 04:40:00 AM,8.369,,,,
834,01/22/21 04:50:00 AM,8.145,,,,
835,01/22/21 05:00:00 AM,8.319,,,,
836,01/22/21 05:10:00 AM,8.344,,,,
837,01/22/21 05:20:00 AM,8.095,,,,
838,01/22/21 05:30:00 AM,8.444,,,,
839,01/22/21 05:40:00 AM,8.344,,,,
840,01/22/21 05:50:00 AM,8.120,,,,
841,01/22/21 06:00:00 AM,8.394,,,,
842,01/22/21 06:10:00 AM,8.319,,,,
843,01/22/21 06:20:00 AM,8.095,,,,
844,01/22/21 06:30:00 AM,8.444,,,,
845,01/22/21 06:40:00 AM,8.344,,,,
846,01/22/21 06:50:00 AM,8.120,,,,
847,01/22/21 07:00:00 AM,8.394,,,,
848,01/22/21 07:10:00 AM,8.344,,,,
849,01/22/21 07:20:00 AM,8.145,,,,
850,01/22/21 07:30:00 AM,8.419,,,,
851,01/22/21 07:40:00 AM,8.394,,,,
852,01/22/21 07:50:00 AM,8.195,,,,
853,01/22/21 08:00:00 AM,8.295,,,,
854,01/22/21 08:10:00 AM,8.394,,,,
855,01/22/21 08:20:00 AM,8.220,,,,
856,01/22/21 08:30:00 AM,8.170,,,,
857,01/22/21 08:40:00 AM,8.444,,,,
858,01/22/21 08:50:00 AM,8.270,,,,
859,01/22/21 09:00:00 AM,8.095,,,,
860,01/22/21 09:10:00 AM,8.444,,,,
861,01/22/21 09:20:00 AM,8.344,,,,
862,01/22/21 09:30:00 AM,8.145,,,,
863,01/22/21 09:40:00 AM,8.369,,,,
864,01/22/21 09:50:00 AM,8.494,,,,
865,01/22/21 10:00:00 AM,8.394,,,,
866,01/22/21 10:10:00 AM,8.295,,,,
867,01/22/21 10:20:00 AM,8.170,,,,
868,01/22/21 10:30:00 AM,8.344,,,,
869,01/22/21 10:40:00 AM,8.618,,,,
870,01/22/21 10:50:00 AM,8.643,,,,
871,01/22/21 11:00:00 AM,8.643,,,,
872,01/22/21 11:10:00 AM,8.643,,,,
873,01/22/21 11:20:00 AM,8.643,,,,
874,01/22/21 11:30:00 AM,8.643,,,,
875,01/22/21 11:40:00 AM,8.643,,,,
876,01/22/21 11:50:00 AM,8.643,,,,
877,01/22/21 12:00:00 PM,8.643,,,,
878,01/22/21 12:10:00 PM,8.643,,,,
879,01/22/21 12:20:00 PM,8.643,,,,
880,01/22/21 12:30:00 PM,8.643,,,,
881,01/22/21 12:40:00 PM,8.643,,,,
882,01/22/21 12:50:00 PM,8.643,,,,
883,01/22/21 01:00:00 PM,8.618,,,,
884,01/22/21 01:10:00 PM,8.618,,,,
885,01/22/21 01:20:00 PM,8.593,,,,
886,01/22/21 01:30:00 PM,8.593,,,,
887,01/22/21 01:40:00 PM,8.568,,,,
888,01/22/21 01:50:00 PM,8.568,,,,
889,01/22/21 02:00:00 PM,8.543,,,,
890,01/22/21 02:10:00 PM,8.519,,,,
891,01/22/21 02:20:00 PM,8.519,,,,
892,01/22/21 02:30:00 PM,8.494,,,,
893,01/22/21 02:40:00 PM,8.494,,,,
894,01/22/21 02:50:00 PM,8.469,,,,
895,01/22/21 03:00:00 PM,8.444,,,,
896,01/22/21 03:10:00 PM,8.444,,,,
897,01/22/21 03:20:00 PM,8.444,,,,
898,01/22/21 03:30:00 PM,8.419,,,,
899,01/22/21 03:40:00 PM,8.394,,,,
900,01/22/21 03:50:00 PM,8.369,,,,
901,01/22/21 04:00:00 PM,8.344,,,,
902,01/22/21 04:10:00 PM,8.344,,,,
903,01/22/21 04:20:00 PM,8.319,,,,
904,01/22/21 04:30:00 PM,8.295,,,,
905,01/22/21 04:40:00 PM,8.270,,,,
906,01/22/21 04:50:00 PM,8.245,,,,
907,01/22/21 05:00:00 PM,8.245,,,,
908,01/22/21 05:10:00 PM,8.220,,,,
909,01/22/21 05:20:00 PM,8.195,,,,
910,01/22/21 05:30:00 PM,8.195,,,,
911,01/22/21 05:40:00 PM,8.195,,,,
912,01/22/21 05:50:00 PM,8.170,,,,
913,01/22/21 06:00:00 PM,8.145,,,,
914,01/22/21 06:10:00 PM,8.245,,,,
915,01/22/21 06:20:00 PM,8.319,,,,
916,01/22/21 06:30:00 PM,8.295,,,,
917,01/22/21 06:40:00 PM,8.245,,,,
918,01/22/21 06:50:00 PM,8.245,,,,
919,01/22/21 07:00:00 PM,8.195,,,,
920,01/22/21 07:10:00 PM,8.170,,,,
921,01/22/21 07:20:00 PM,8.145,,,,
922,01/22/21 07:30:00 PM,8.245,,,,
923,01/22/21 07:40:00 PM,8.469,,,,
924,01/22/21 07:50:00 PM,8.444,,,,
925,01/22/21 08:00:00 PM,8.394,,,,
926,01/22/21 08:10:00 PM,8.344,,,,
927,01/22/21 08:20:00 PM,8.295,,,,
928,01/22/21 08:30:00 PM,8.245,,,,
929,01/22/21 08:40:00 PM,8.220,,,,
930,01/22/21 08:50:00 PM,8.195,,,,
931,01/22/21 09:00:00 PM,8.170,,,,
932,01/22/21 09:10:00 PM,8.145,,,,
933,01/22/21 09:20:00 PM,8.419,,,,
934,01/22/21 09:30:00 PM,8.469,,,,
935,01/22/21 09:40:00 PM,8.444,,,,
936,01/22/21 09:50:00 PM,8.369,,,,
937,01/22/21 10:00:00 PM,8.319,,,,
938,01/22/21 10:10:00 PM,8.295,,,,
939,01/22/21 10:20:00 PM,8.245,,,,
940,01/22/21 10:30:00 PM,8.220,,,,
941,01/22/21 10:40:00 PM,8.195,,,,
942,01/22/21 10:50:00 PM,8.145,,,,
943,01/22/21 11:00:00 PM,8.394,,,,
944,01/22/21 11:10:00 PM,8.394,,,,
945,01/22/21 11:20:00 PM,8.344,,,,
946,01/22/21 11:30:00 PM,8.295,,,,
947,01/22/21 11:40:00 PM,8.245,,,,
948,01/22/21 11:50:00 PM,8.220,,,,
949,01/23/21 12:00:00 AM,8.195,,,,
950,01/23/21 12:10:00 AM,8.170,,,,
951,01/23/21 12:20:00 AM,8.145,,,,
952,01/23/21 12:30:00 AM,8.444,,,,
953,01/23/21 12:40:00 AM,8.469,,,,
954,01/23/21 12:50:00 AM,8.419,,,,
955,01/23/21 01:00:00 AM,8.394,,,,
956,01/23/21 01:10:00 AM,8.344,,,,
957,01/23/21 01:20:00 AM,8.344,,,,
958,01/23/21 01:30:00 AM,8.319,,,,
959,01/23/21 01:40:00 AM,8.295,,,,
960,01/23/21 01:50:00 AM,8.270,,,,
961,01/23/21 02:00:00 AM,8.270,,,,
962,01/23/21 02:10:00 AM,8.245,,,,
963,01/23/21 02:20:00 AM,8.220,,,,
964,01/23/21 02:30:00 AM,8.195,,,,
965,01/23/21 02:40:00 AM,8.195,,,,
966,01/23/21 02:50:00 AM,8.170,,,,
967,01/23/21 03:00:00 AM,8.145,,,,
968,01/23/21 03:10:00 AM,8.295,,,,
969,01/23/21 03:20:00 AM,8.419,,,,
970,01/23/21 03:30:00 AM,8.369,,,,
971,01/23/21 03:40:00 AM,8.344,,,,
972,01/23/21 03:50:00 AM,8.295,,,,
973,01/23/21 04:00:00 AM,8.270,,,,
974,01/23/21 04:10:00 AM,8.245,,,,
975,01/23/21 04:20:00 AM,8.195,,,,
976,01/23/21 04:30:00 AM,8.170,,,,
977,01/23/21 04:40:00 AM,8.170,,,,
978,01/23/21 04:50:00 AM,8.195,,,,
979,01/23/21 05:00:00 AM,8.494,,,,
980,01/23/21 05:10:00 AM,8.494,,,,
981,01/23/21 05:20:00 AM,8.444,,,,
982,01/23/21 05:30:00 AM,8.394,,,,
983,01/23/21 05:40:00 AM,8.344,,,,
984,01/23/21 05:50:00 AM,8.295,,,,
985,01/23/21 06:00:00 AM,8.270,,,,
986,01/23/21 06:10:00 AM,8.245,,,,
987,01/23/21 06:20:00 AM,8.195,,,,
988,01/23/21 06:30:00 AM,8.145,,,,
989,01/23/21 06:40:00 AM,8.444,,,,
990,01/23/21 06:50:00 AM,8.494,,,,
991,01/23/21 07:00:00 AM,8.444,,,,
992,01/23/21 07:10:00 AM,8.394,,,,
993,01/23/21 07:20:00 AM,8.344,,,,
994,01/23/21 07:30:00 AM,8.295,,,,
995,01/23/21 07:40:00 AM,8.270,,,,
996,01/23/21 07:50:00 AM,8.245,,,,
997,01/23/21 08:00:00 AM,8.220,,,,
998,01/23/21 08:10:00 AM,8.195,,,,
999,01/23/21 08:20:00 AM,8.195,,,,
1000,01/23/21 08:30:00 AM,8.170,,,,
1001,01/23/21 08:40:00 AM,8.170,,,,
1002,01/23/21 08:50:00 AM,8.145,,,,
1003,01/23/21 09:00:00 AM,8.270,,,,
1004,01/23/21 09:10:00 AM,8.319,,,,
1005,01/23/21 09:20:00 AM,8.295,,,,
1006,01/23/21 09:30:00 AM,8.295,,,,
1007,01/23/21 09:40:00 AM,8.295,,,,
1008,01/23/21 09:50:00 AM,8.295,,,,
1009,01/23/21 10:00:00 AM,8.270,,,,
1010,01/23/21 10:10:00 AM,8.270,,,,
1011,01/23/21 10:20:00 AM,8.245,,,,
1012,01/23/21 10:30:00 AM,8.245,,,,
1013,01/23/21 10:40:00 AM,8.245,,,,
1014,01/23/21 10:50:00 AM,8.220,,,,
1015,01/23/21 11:00:00 AM,8.220,,,,
1016,01/23/21 11:10:00 AM,8.195,,,,
1017,01/23/21 11:20:00 AM,8.195,,,,
1018,01/23/21 11:30:00 AM,8.195,,,,
1019,01/23/21 11:40:00 AM,8.195,,,,
1020,01/23/21 11:50:00 AM,8.195,,,,
1021,01/23/21 12:00:00 PM,8.195,,,,
1022,01/23/21 12:10:00 PM,8.170,,,,
1023,01/23/21 12:20:00 PM,8.170,,,,
1024,01/23/21 12:30:00 PM,8.170,,,,
1025,01/23/21 12:40:00 PM,8.170,,,,
1026,01/23/21 12:50:00 PM,8.170,,,,
1027,01/23/21 01:00:00 PM,8.145,,,,
1028,01/23/21 01:10:00 PM,8.220,,,,
1029,01/23/21 01:20:00 PM,8.220,,,,
1030,01/23/21 01:30:00 PM,8.195,,,,
1031,01/23/21 01:40:00 PM,8.195,,,,
1032,01/23/21 01:50:00 PM,8.170,,,,
1033,01/23/21 02:00:00 PM,8.170,,,,
1034,01/23/21 02:10:00 PM,8.145,,,,
1035,01/23/21 02:20:00 PM,8.195,,,,
1036,01/23/21 02:30:00 PM,8.469,,,,
1037,01/23/21 02:40:00 PM,8.444,,,,
1038,01/23/21 02:50:00 PM,8.394,,,,
1039,01/23/21 03:00:00 PM,8.344,,,,
1040,01/23/21 03:10:00 PM,8.295,,,,
1041,01/23/21 03:20:00 PM,8.270,,,,
1042,01/23/21 03:30:00 PM,8.220,,,,
1043,01/23/21 03:40:00 PM,8.170,,,,
1044,01/23/21 03:50:00 PM,8.145,,,,
1045,01/23/21 04:00:00 PM,8.369,,,,
1046,01/23/21 04:10:00 PM,8.519,,,,
1047,01/23/21 04:20:00 PM,8.469,,,,
1048,01/23/21 04:30:00 PM,8.394,,,,
1049,01/23/21 04:40:00 PM,8.319,,,,
1050,01/23/21 04:50:00 PM,8.245,,,,
1051,01/23/21 05:00:00 PM,8.170,,,,
1052,01/23/21 05:10:00 PM,8.145,,,,
1053,01/23/21 05:20:00 PM,8.494,,,,
1054,01/23/21 05:30:00 PM,8.469,,,,
1055,01/23/21 05:40:00 PM,8.369,,,,
1056,01/23/21 05:50:00 PM,8.295,,,,
1057,01/23/21 06:00:00 PM,8.195,,,,
1058,01/23/21 06:10:00 PM,8.120,,,,
1059,01/23/21 06:20:00 PM,8.519,,,,
1060,01/23/21 06:30:00 PM,8.494,,,,
1061,01/23/21 06:40:00 PM,8.394,,,,
1062,01/23/21 06:50:00 PM,8.270,,,,
1063,01/23/21 07:00:00 PM,8.170,,,,
1064,01/23/21 07:10:00 PM,8.295,,,,
1065,01/23/21 07:20:00 PM,8.494,,,,
1066,01/23/21 07:30:00 PM,8.394,,,,
1067,01/23/21 07:40:00 PM,8.270,,,,
1068,01/23/21 07:50:00 PM,8.145,,,,
1069,01/23/21 08:00:00 PM,8.319,,,,
1070,01/23/21 08:10:00 PM,8.494,,,,
1071,01/23/21 08:20:00 PM,8.394,,,,
1072,01/23/21 08:30:00 PM,8.270,,,,
1073,01/23/21 08:40:00 PM,8.145,,,,
1074,01/23/21 08:50:00 PM,8.344,,,,
1075,01/23/21 09:00:00 PM,8.469,,,,
1076,01/23/21 09:10:00 PM,8.344,,,,
1077,01/23/21 09:20:00 PM,8.220,,,,
1078,01/23/21 09:30:00 PM,8.145,,,,
1079,01/23/21 09:40:00 PM,8.519,,,,
1080,01/23/21 09:50:00 PM,8.469,,,,
1081,01/23/21 10:00:00 PM,8.319,,,,
1082,01/23/21 10:10:00 PM,8.195,,,,
1083,01/23/21 10:20:00 PM,8.245,,,,
1084,01/23/21 10:30:00 PM,8.494,,,,
1085,01/23/21 10:40:00 PM,8.369,,,,
1086,01/23/21 10:50:00 PM,8.245,,,,
1087,01/23/21 11:00:00 PM,8.120,,,,
1088,01/23/21 11:10:00 PM,8.444,,,,
1089,01/23/21 11:20:00 PM,8.469,,,,
1090,01/23/21 11:30:00 PM,8.344,,,,
1091,01/23/21 11:40:00 PM,8.220,,,,
1092,01/23/21 11:50:00 PM,8.120,,,,
1093,01/24/21 12:00:00 AM,8.444,,,,
1094,01/24/21 12:10:00 AM,8.444,,,,
1095,01/24/21 12:20:00 AM,8.344,,,,
1096,01/24/21 12:30:00 AM,8.220,,,,
1097,01/24/21 12:40:00 AM,8.145,,,,
1098,01/24/21 12:50:00 AM,8.494,,,,
