"Plot Title: 20987156"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20987156, SEN S/N: 20987156)","Coupler Detached (LGR S/N: 20987156)","Coupler Attached (LGR S/N: 20987156)","Stopped (LGR S/N: 20987156)","End Of File (LGR S/N: 20987156)"
84,01/16/21 11:50:00 PM,7.945,,,,
85,01/17/21 12:00:00 AM,7.845,,,,
86,01/17/21 12:10:00 AM,7.745,,,,
87,01/17/21 12:20:00 AM,7.695,,,,
88,01/17/21 12:30:00 AM,7.645,,,,
89,01/17/21 12:40:00 AM,7.619,,,,
90,01/17/21 12:50:00 AM,7.569,,,,
91,01/17/21 01:00:00 AM,7.569,,,,
92,01/17/21 01:10:00 AM,7.544,,,,
93,01/17/21 01:20:00 AM,7.519,,,,
94,01/17/21 01:30:00 AM,7.494,,,,
95,01/17/21 01:40:00 AM,7.494,,,,
96,01/17/21 01:50:00 AM,7.494,,,,
97,01/17/21 02:00:00 AM,7.469,,,,
98,01/17/21 02:10:00 AM,7.469,,,,
99,01/17/21 02:20:00 AM,7.469,,,,
100,01/17/21 02:30:00 AM,7.469,,,,
101,01/17/21 02:40:00 AM,7.469,,,,
102,01/17/21 02:50:00 AM,7.469,,,,
103,01/17/21 03:00:00 AM,7.469,,,,
104,01/17/21 03:10:00 AM,7.469,,,,
105,01/17/21 03:20:00 AM,7.494,,,,
106,01/17/21 03:30:00 AM,7.494,,,,
107,01/17/21 03:40:00 AM,7.494,,,,
108,01/17/21 03:50:00 AM,7.494,,,,
109,01/17/21 04:00:00 AM,7.519,,,,
110,01/17/21 04:10:00 AM,7.544,,,,
111,01/17/21 04:20:00 AM,7.594,,,,
112,01/17/21 04:30:00 AM,7.645,,,,
113,01/17/21 04:40:00 AM,7.745,,,,
114,01/17/21 04:50:00 AM,7.820,,,,
115,01/17/21 05:00:00 AM,7.895,,,,
116,01/17/21 05:10:00 AM,7.970,,,,
117,01/17/21 05:20:00 AM,8.020,,,,
118,01/17/21 05:30:00 AM,8.070,,,,
119,01/17/21 05:40:00 AM,8.120,,,,
120,01/17/21 05:50:00 AM,8.170,,,,
121,01/17/21 06:00:00 AM,8.195,,,,
122,01/17/21 06:10:00 AM,8.220,,,,
123,01/17/21 06:20:00 AM,8.245,,,,
124,01/17/21 06:30:00 AM,8.295,,,,
125,01/17/21 06:40:00 AM,8.319,,,,
126,01/17/21 06:50:00 AM,8.344,,,,
127,01/17/21 07:00:00 AM,8.369,,,,
128,01/17/21 07:10:00 AM,8.394,,,,
129,01/17/21 07:20:00 AM,8.444,,,,
130,01/17/21 07:30:00 AM,8.444,,,,
131,01/17/21 07:40:00 AM,8.469,,,,
132,01/17/21 07:50:00 AM,8.494,,,,
133,01/17/21 08:00:00 AM,8.543,,,,
134,01/17/21 08:10:00 AM,8.568,,,,
135,01/17/21 08:20:00 AM,8.568,,,,
136,01/17/21 08:30:00 AM,8.568,,,,
137,01/17/21 08:40:00 AM,8.543,,,,
138,01/17/21 08:50:00 AM,8.543,,,,
139,01/17/21 09:00:00 AM,8.543,,,,
140,01/17/21 09:10:00 AM,8.494,,,,
141,01/17/21 09:20:00 AM,8.494,,,,
142,01/17/21 09:30:00 AM,8.469,,,,
143,01/17/21 09:40:00 AM,8.444,,,,
144,01/17/21 09:50:00 AM,8.394,,,,
145,01/17/21 10:00:00 AM,8.369,,,,
146,01/17/21 10:10:00 AM,8.344,,,,
147,01/17/21 10:20:00 AM,8.295,,,,
148,01/17/21 10:30:00 AM,8.270,,,,
149,01/17/21 10:40:00 AM,8.245,,,,
150,01/17/21 10:50:00 AM,8.245,,,,
151,01/17/21 11:00:00 AM,8.220,,,,
152,01/17/21 11:10:00 AM,8.220,,,,
153,01/17/21 11:20:00 AM,8.195,,,,
154,01/17/21 11:30:00 AM,8.195,,,,
155,01/17/21 11:40:00 AM,8.195,,,,
156,01/17/21 11:50:00 AM,8.195,,,,
157,01/17/21 12:00:00 PM,8.195,,,,
158,01/17/21 12:10:00 PM,8.170,,,,
159,01/17/21 12:20:00 PM,8.145,,,,
160,01/17/21 12:30:00 PM,8.120,,,,
161,01/17/21 12:40:00 PM,8.095,,,,
162,01/17/21 12:50:00 PM,8.070,,,,
163,01/17/21 01:00:00 PM,8.045,,,,
164,01/17/21 01:10:00 PM,8.045,,,,
165,01/17/21 01:20:00 PM,8.045,,,,
166,01/17/21 01:30:00 PM,8.045,,,,
167,01/17/21 01:40:00 PM,8.020,,,,
168,01/17/21 01:50:00 PM,8.020,,,,
169,01/17/21 02:00:00 PM,8.020,,,,
170,01/17/21 02:10:00 PM,7.995,,,,
171,01/17/21 02:20:00 PM,7.995,,,,
172,01/17/21 02:30:00 PM,7.995,,,,
173,01/17/21 02:40:00 PM,7.995,,,,
174,01/17/21 02:50:00 PM,7.995,,,,
175,01/17/21 03:00:00 PM,7.970,,,,
176,01/17/21 03:10:00 PM,7.970,,,,
177,01/17/21 03:20:00 PM,7.995,,,,
178,01/17/21 03:30:00 PM,7.995,,,,
179,01/17/21 03:40:00 PM,7.995,,,,
180,01/17/21 03:50:00 PM,7.995,,,,
181,01/17/21 04:00:00 PM,7.995,,,,
182,01/17/21 04:10:00 PM,7.995,,,,
183,01/17/21 04:20:00 PM,7.995,,,,
184,01/17/21 04:30:00 PM,7.970,,,,
185,01/17/21 04:40:00 PM,7.970,,,,
186,01/17/21 04:50:00 PM,7.970,,,,
187,01/17/21 05:00:00 PM,7.970,,,,
188,01/17/21 05:10:00 PM,7.945,,,,
189,01/17/21 05:20:00 PM,7.970,,,,
190,01/17/21 05:30:00 PM,7.970,,,,
191,01/17/21 05:40:00 PM,7.995,,,,
192,01/17/21 05:50:00 PM,8.020,,,,
193,01/17/21 06:00:00 PM,8.045,,,,
194,01/17/21 06:10:00 PM,8.070,,,,
195,01/17/21 06:20:00 PM,8.095,,,,
196,01/17/21 06:30:00 PM,8.120,,,,
197,01/17/21 06:40:00 PM,8.145,,,,
198,01/17/21 06:50:00 PM,8.145,,,,
199,01/17/21 07:00:00 PM,8.170,,,,
200,01/17/21 07:10:00 PM,8.195,,,,
201,01/17/21 07:20:00 PM,8.195,,,,
202,01/17/21 07:30:00 PM,8.220,,,,
203,01/17/21 07:40:00 PM,8.245,,,,
204,01/17/21 07:50:00 PM,8.245,,,,
205,01/17/21 08:00:00 PM,8.245,,,,
206,01/17/21 08:10:00 PM,8.245,,,,
207,01/17/21 08:20:00 PM,8.270,,,,
208,01/17/21 08:30:00 PM,8.270,,,,
209,01/17/21 08:40:00 PM,8.270,,,,
210,01/17/21 08:50:00 PM,8.270,,,,
211,01/17/21 09:00:00 PM,8.295,,,,
212,01/17/21 09:10:00 PM,8.295,,,,
213,01/17/21 09:20:00 PM,8.295,,,,
214,01/17/21 09:30:00 PM,8.319,,,,
215,01/17/21 09:40:00 PM,8.319,,,,
216,01/17/21 09:50:00 PM,8.319,,,,
217,01/17/21 10:00:00 PM,8.319,,,,
218,01/17/21 10:10:00 PM,8.319,,,,
219,01/17/21 10:20:00 PM,8.295,,,,
220,01/17/21 10:30:00 PM,8.270,,,,
221,01/17/21 10:40:00 PM,8.245,,,,
222,01/17/21 10:50:00 PM,8.195,,,,
223,01/17/21 11:00:00 PM,8.145,,,,
224,01/17/21 11:10:00 PM,8.095,,,,
225,01/17/21 11:20:00 PM,8.045,,,,
226,01/17/21 11:30:00 PM,7.995,,,,
227,01/17/21 11:40:00 PM,7.970,,,,
228,01/17/21 11:50:00 PM,7.945,,,,
229,01/18/21 12:00:00 AM,7.920,,,,
230,01/18/21 12:10:00 AM,7.895,,,,
231,01/18/21 12:20:00 AM,7.870,,,,
232,01/18/21 12:30:00 AM,7.870,,,,
233,01/18/21 12:40:00 AM,7.845,,,,
234,01/18/21 12:50:00 AM,7.845,,,,
235,01/18/21 01:00:00 AM,7.845,,,,
236,01/18/21 01:10:00 AM,7.895,,,,
237,01/18/21 01:20:00 AM,7.870,,,,
238,01/18/21 01:30:00 AM,7.820,,,,
239,01/18/21 01:40:00 AM,7.895,,,,
240,01/18/21 01:50:00 AM,7.845,,,,
241,01/18/21 02:00:00 AM,7.845,,,,
242,01/18/21 02:10:00 AM,7.995,,,,
243,01/18/21 02:20:00 AM,7.920,,,,
244,01/18/21 02:30:00 AM,7.870,,,,
245,01/18/21 02:40:00 AM,7.845,,,,
246,01/18/21 02:50:00 AM,7.970,,,,
247,01/18/21 03:00:00 AM,7.895,,,,
248,01/18/21 03:10:00 AM,7.845,,,,
249,01/18/21 03:20:00 AM,8.020,,,,
250,01/18/21 03:30:00 AM,7.970,,,,
251,01/18/21 03:40:00 AM,7.895,,,,
252,01/18/21 03:50:00 AM,7.845,,,,
253,01/18/21 04:00:00 AM,7.945,,,,
254,01/18/21 04:10:00 AM,7.995,,,,
255,01/18/21 04:20:00 AM,7.920,,,,
256,01/18/21 04:30:00 AM,7.870,,,,
257,01/18/21 04:40:00 AM,7.820,,,,
258,01/18/21 04:50:00 AM,7.995,,,,
259,01/18/21 05:00:00 AM,7.945,,,,
260,01/18/21 05:10:00 AM,7.895,,,,
261,01/18/21 05:20:00 AM,7.870,,,,
262,01/18/21 05:30:00 AM,7.870,,,,
263,01/18/21 05:40:00 AM,7.895,,,,
264,01/18/21 05:50:00 AM,7.920,,,,
265,01/18/21 06:00:00 AM,7.945,,,,
266,01/18/21 06:10:00 AM,7.970,,,,
267,01/18/21 06:20:00 AM,8.020,,,,
268,01/18/21 06:30:00 AM,8.045,,,,
269,01/18/21 06:40:00 AM,8.070,,,,
270,01/18/21 06:50:00 AM,8.095,,,,
271,01/18/21 07:00:00 AM,8.120,,,,
272,01/18/21 07:10:00 AM,8.145,,,,
273,01/18/21 07:20:00 AM,8.170,,,,
274,01/18/21 07:30:00 AM,8.195,,,,
275,01/18/21 07:40:00 AM,8.220,,,,
276,01/18/21 07:50:00 AM,8.220,,,,
277,01/18/21 08:00:00 AM,8.245,,,,
278,01/18/21 08:10:00 AM,8.270,,,,
279,01/18/21 08:20:00 AM,8.295,,,,
280,01/18/21 08:30:00 AM,8.295,,,,
281,01/18/21 08:40:00 AM,8.295,,,,
282,01/18/21 08:50:00 AM,8.295,,,,
283,01/18/21 09:00:00 AM,8.295,,,,
284,01/18/21 09:10:00 AM,8.295,,,,
285,01/18/21 09:20:00 AM,8.295,,,,
286,01/18/21 09:30:00 AM,8.319,,,,
287,01/18/21 09:40:00 AM,8.344,,,,
288,01/18/21 09:50:00 AM,8.369,,,,
289,01/18/21 10:00:00 AM,8.369,,,,
290,01/18/21 10:10:00 AM,8.369,,,,
291,01/18/21 10:20:00 AM,8.369,,,,
292,01/18/21 10:30:00 AM,8.394,,,,
293,01/18/21 10:40:00 AM,8.394,,,,
294,01/18/21 10:50:00 AM,8.369,,,,
295,01/18/21 11:00:00 AM,8.369,,,,
296,01/18/21 11:10:00 AM,8.344,,,,
297,01/18/21 11:20:00 AM,8.344,,,,
298,01/18/21 11:30:00 AM,8.319,,,,
299,01/18/21 11:40:00 AM,8.295,,,,
300,01/18/21 11:50:00 AM,8.270,,,,
301,01/18/21 12:00:00 PM,8.270,,,,
302,01/18/21 12:10:00 PM,8.245,,,,
303,01/18/21 12:20:00 PM,8.220,,,,
304,01/18/21 12:30:00 PM,8.195,,,,
305,01/18/21 12:40:00 PM,8.195,,,,
306,01/18/21 12:50:00 PM,8.170,,,,
307,01/18/21 01:00:00 PM,8.145,,,,
308,01/18/21 01:10:00 PM,8.120,,,,
309,01/18/21 01:20:00 PM,8.120,,,,
310,01/18/21 01:30:00 PM,8.095,,,,
311,01/18/21 01:40:00 PM,8.095,,,,
312,01/18/21 01:50:00 PM,8.070,,,,
313,01/18/21 02:00:00 PM,8.070,,,,
314,01/18/21 02:10:00 PM,8.070,,,,
315,01/18/21 02:20:00 PM,8.070,,,,
316,01/18/21 02:30:00 PM,8.045,,,,
317,01/18/21 02:40:00 PM,8.045,,,,
318,01/18/21 02:50:00 PM,8.045,,,,
319,01/18/21 03:00:00 PM,8.020,,,,
320,01/18/21 03:10:00 PM,7.995,,,,
321,01/18/21 03:20:00 PM,7.970,,,,
322,01/18/21 03:30:00 PM,7.945,,,,
323,01/18/21 03:40:00 PM,7.945,,,,
324,01/18/21 03:50:00 PM,7.920,,,,
325,01/18/21 04:00:00 PM,7.895,,,,
326,01/18/21 04:10:00 PM,7.870,,,,
327,01/18/21 04:20:00 PM,7.870,,,,
328,01/18/21 04:30:00 PM,7.845,,,,
329,01/18/21 04:40:00 PM,7.845,,,,
330,01/18/21 04:50:00 PM,7.845,,,,
331,01/18/21 05:00:00 PM,7.895,,,,
332,01/18/21 05:10:00 PM,7.895,,,,
333,01/18/21 05:20:00 PM,7.870,,,,
334,01/18/21 05:30:00 PM,7.870,,,,
335,01/18/21 05:40:00 PM,7.870,,,,
336,01/18/21 05:50:00 PM,7.870,,,,
337,01/18/21 06:00:00 PM,7.870,,,,
338,01/18/21 06:10:00 PM,7.870,,,,
339,01/18/21 06:20:00 PM,7.870,,,,
340,01/18/21 06:30:00 PM,7.870,,,,
341,01/18/21 06:40:00 PM,7.895,,,,
342,01/18/21 06:50:00 PM,7.895,,,,
343,01/18/21 07:00:00 PM,7.895,,,,
344,01/18/21 07:10:00 PM,7.895,,,,
345,01/18/21 07:20:00 PM,7.920,,,,
346,01/18/21 07:30:00 PM,7.920,,,,
347,01/18/21 07:40:00 PM,7.920,,,,
348,01/18/21 07:50:00 PM,7.920,,,,
349,01/18/21 08:00:00 PM,7.945,,,,
350,01/18/21 08:10:00 PM,7.945,,,,
351,01/18/21 08:20:00 PM,7.945,,,,
352,01/18/21 08:30:00 PM,7.945,,,,
353,01/18/21 08:40:00 PM,7.945,,,,
354,01/18/21 08:50:00 PM,7.945,,,,
355,01/18/21 09:00:00 PM,7.970,,,,
356,01/18/21 09:10:00 PM,7.970,,,,
357,01/18/21 09:20:00 PM,7.995,,,,
358,01/18/21 09:30:00 PM,7.995,,,,
359,01/18/21 09:40:00 PM,8.020,,,,
360,01/18/21 09:50:00 PM,8.045,,,,
361,01/18/21 10:00:00 PM,8.070,,,,
362,01/18/21 10:10:00 PM,8.070,,,,
363,01/18/21 10:20:00 PM,8.095,,,,
364,01/18/21 10:30:00 PM,8.070,,,,
365,01/18/21 10:40:00 PM,8.070,,,,
366,01/18/21 10:50:00 PM,8.070,,,,
367,01/18/21 11:00:00 PM,8.045,,,,
368,01/18/21 11:10:00 PM,8.045,,,,
369,01/18/21 11:20:00 PM,8.020,,,,
370,01/18/21 11:30:00 PM,7.995,,,,
371,01/18/21 11:40:00 PM,7.970,,,,
372,01/18/21 11:50:00 PM,7.945,,,,
373,01/19/21 12:00:00 AM,7.920,,,,
374,01/19/21 12:10:00 AM,7.895,,,,
375,01/19/21 12:20:00 AM,7.845,,,,
376,01/19/21 12:30:00 AM,7.845,,,,
377,01/19/21 12:40:00 AM,7.820,,,,
378,01/19/21 12:50:00 AM,7.995,,,,
379,01/19/21 01:00:00 AM,7.920,,,,
380,01/19/21 01:10:00 AM,7.845,,,,
381,01/19/21 01:20:00 AM,8.045,,,,
382,01/19/21 01:30:00 AM,7.945,,,,
383,01/19/21 01:40:00 AM,7.820,,,,
384,01/19/21 01:50:00 AM,8.020,,,,
385,01/19/21 02:00:00 AM,7.920,,,,
386,01/19/21 02:10:00 AM,7.795,,,,
387,01/19/21 02:20:00 AM,8.020,,,,
388,01/19/21 02:30:00 AM,7.895,,,,
389,01/19/21 02:40:00 AM,7.845,,,,
390,01/19/21 02:50:00 AM,7.995,,,,
391,01/19/21 03:00:00 AM,7.870,,,,
392,01/19/21 03:10:00 AM,7.970,,,,
393,01/19/21 03:20:00 AM,7.970,,,,
394,01/19/21 03:30:00 AM,7.845,,,,
395,01/19/21 03:40:00 AM,8.045,,,,
396,01/19/21 03:50:00 AM,7.995,,,,
397,01/19/21 04:00:00 AM,7.870,,,,
398,01/19/21 04:10:00 AM,7.995,,,,
399,01/19/21 04:20:00 AM,7.970,,,,
400,01/19/21 04:30:00 AM,7.870,,,,
401,01/19/21 04:40:00 AM,7.920,,,,
402,01/19/21 04:50:00 AM,7.995,,,,
403,01/19/21 05:00:00 AM,7.895,,,,
404,01/19/21 05:10:00 AM,7.870,,,,
405,01/19/21 05:20:00 AM,7.995,,,,
406,01/19/21 05:30:00 AM,7.870,,,,
407,01/19/21 05:40:00 AM,7.870,,,,
408,01/19/21 05:50:00 AM,7.970,,,,
409,01/19/21 06:00:00 AM,7.945,,,,
410,01/19/21 06:10:00 AM,7.945,,,,
411,01/19/21 06:20:00 AM,7.970,,,,
412,01/19/21 06:30:00 AM,8.020,,,,
413,01/19/21 06:40:00 AM,8.045,,,,
414,01/19/21 06:50:00 AM,8.045,,,,
415,01/19/21 07:00:00 AM,8.045,,,,
416,01/19/21 07:10:00 AM,8.020,,,,
417,01/19/21 07:20:00 AM,7.995,,,,
418,01/19/21 07:30:00 AM,7.970,,,,
419,01/19/21 07:40:00 AM,7.970,,,,
420,01/19/21 07:50:00 AM,7.945,,,,
421,01/19/21 08:00:00 AM,7.945,,,,
422,01/19/21 08:10:00 AM,7.945,,,,
423,01/19/21 08:20:00 AM,7.945,,,,
424,01/19/21 08:30:00 AM,7.920,,,,
425,01/19/21 08:40:00 AM,7.920,,,,
426,01/19/21 08:50:00 AM,7.970,,,,
427,01/19/21 09:00:00 AM,7.945,,,,
428,01/19/21 09:10:00 AM,7.945,,,,
429,01/19/21 09:20:00 AM,7.920,,,,
430,01/19/21 09:30:00 AM,7.920,,,,
431,01/19/21 09:40:00 AM,7.945,,,,
432,01/19/21 09:50:00 AM,7.945,,,,
433,01/19/21 10:00:00 AM,7.970,,,,
434,01/19/21 10:10:00 AM,7.995,,,,
435,01/19/21 10:20:00 AM,8.045,,,,
436,01/19/21 10:30:00 AM,8.045,,,,
437,01/19/21 10:40:00 AM,8.070,,,,
438,01/19/21 10:50:00 AM,8.095,,,,
439,01/19/21 11:00:00 AM,8.120,,,,
440,01/19/21 11:10:00 AM,8.145,,,,
441,01/19/21 11:20:00 AM,8.145,,,,
442,01/19/21 11:30:00 AM,8.120,,,,
443,01/19/21 11:40:00 AM,8.120,,,,
444,01/19/21 11:50:00 AM,8.095,,,,
445,01/19/21 12:00:00 PM,8.070,,,,
446,01/19/21 12:10:00 PM,8.045,,,,
447,01/19/21 12:20:00 PM,8.045,,,,
448,01/19/21 12:30:00 PM,7.995,,,,
449,01/19/21 12:40:00 PM,7.995,,,,
450,01/19/21 12:50:00 PM,7.970,,,,
451,01/19/21 01:00:00 PM,7.945,,,,
452,01/19/21 01:10:00 PM,7.920,,,,
453,01/19/21 01:20:00 PM,7.895,,,,
454,01/19/21 01:30:00 PM,7.870,,,,
455,01/19/21 01:40:00 PM,7.845,,,,
456,01/19/21 01:50:00 PM,7.820,,,,
457,01/19/21 02:00:00 PM,7.795,,,,
458,01/19/21 02:10:00 PM,7.795,,,,
459,01/19/21 02:20:00 PM,7.770,,,,
460,01/19/21 02:30:00 PM,7.745,,,,
461,01/19/21 02:40:00 PM,7.720,,,,
462,01/19/21 02:50:00 PM,7.720,,,,
463,01/19/21 03:00:00 PM,7.920,,,,
464,01/19/21 03:10:00 PM,7.845,,,,
465,01/19/21 03:20:00 PM,7.770,,,,
466,01/19/21 03:30:00 PM,7.720,,,,
467,01/19/21 03:40:00 PM,7.895,,,,
468,01/19/21 03:50:00 PM,7.820,,,,
469,01/19/21 04:00:00 PM,7.745,,,,
470,01/19/21 04:10:00 PM,7.895,,,,
471,01/19/21 04:20:00 PM,7.870,,,,
472,01/19/21 04:30:00 PM,7.795,,,,
473,01/19/21 04:40:00 PM,7.720,,,,
474,01/19/21 04:50:00 PM,7.920,,,,
475,01/19/21 05:00:00 PM,7.895,,,,
476,01/19/21 05:10:00 PM,7.820,,,,
477,01/19/21 05:20:00 PM,7.770,,,,
478,01/19/21 05:30:00 PM,7.745,,,,
479,01/19/21 05:40:00 PM,7.845,,,,
480,01/19/21 05:50:00 PM,7.795,,,,
481,01/19/21 06:00:00 PM,7.745,,,,
482,01/19/21 06:10:00 PM,7.920,,,,
483,01/19/21 06:20:00 PM,7.895,,,,
484,01/19/21 06:30:00 PM,7.820,,,,
485,01/19/21 06:40:00 PM,7.770,,,,
486,01/19/21 06:50:00 PM,7.720,,,,
487,01/19/21 07:00:00 PM,7.770,,,,
488,01/19/21 07:10:00 PM,7.745,,,,
489,01/19/21 07:20:00 PM,7.770,,,,
490,01/19/21 07:30:00 PM,7.795,,,,
491,01/19/21 07:40:00 PM,7.770,,,,
492,01/19/21 07:50:00 PM,7.745,,,,
493,01/19/21 08:00:00 PM,7.745,,,,
494,01/19/21 08:10:00 PM,7.770,,,,
495,01/19/21 08:20:00 PM,7.770,,,,
496,01/19/21 08:30:00 PM,7.770,,,,
497,01/19/21 08:40:00 PM,7.795,,,,
498,01/19/21 08:50:00 PM,7.820,,,,
499,01/19/21 09:00:00 PM,7.820,,,,
500,01/19/21 09:10:00 PM,7.845,,,,
501,01/19/21 09:20:00 PM,7.845,,,,
502,01/19/21 09:30:00 PM,7.845,,,,
503,01/19/21 09:40:00 PM,7.820,,,,
504,01/19/21 09:50:00 PM,7.820,,,,
505,01/19/21 10:00:00 PM,7.795,,,,
506,01/19/21 10:10:00 PM,7.795,,,,
507,01/19/21 10:20:00 PM,7.795,,,,
508,01/19/21 10:30:00 PM,7.795,,,,
509,01/19/21 10:40:00 PM,7.820,,,,
510,01/19/21 10:50:00 PM,7.845,,,,
511,01/19/21 11:00:00 PM,7.845,,,,
512,01/19/21 11:10:00 PM,7.845,,,,
513,01/19/21 11:20:00 PM,7.845,,,,
514,01/19/21 11:30:00 PM,7.820,,,,
515,01/19/21 11:40:00 PM,7.820,,,,
516,01/19/21 11:50:00 PM,7.795,,,,
517,01/20/21 12:00:00 AM,7.745,,,,
518,01/20/21 12:10:00 AM,7.720,,,,
519,01/20/21 12:20:00 AM,7.945,,,,
520,01/20/21 12:30:00 AM,7.845,,,,
521,01/20/21 12:40:00 AM,7.745,,,,
522,01/20/21 12:50:00 AM,7.920,,,,
523,01/20/21 01:00:00 AM,7.820,,,,
524,01/20/21 01:10:00 AM,7.720,,,,
525,01/20/21 01:20:00 AM,7.945,,,,
526,01/20/21 01:30:00 AM,7.820,,,,
527,01/20/21 01:40:00 AM,7.745,,,,
528,01/20/21 01:50:00 AM,7.870,,,,
529,01/20/21 02:00:00 AM,7.745,,,,
530,01/20/21 02:10:00 AM,7.945,,,,
531,01/20/21 02:20:00 AM,7.845,,,,
532,01/20/21 02:30:00 AM,7.745,,,,
533,01/20/21 02:40:00 AM,7.895,,,,
534,01/20/21 02:50:00 AM,7.745,,,,
535,01/20/21 03:00:00 AM,7.920,,,,
536,01/20/21 03:10:00 AM,7.845,,,,
537,01/20/21 03:20:00 AM,7.720,,,,
538,01/20/21 03:30:00 AM,7.895,,,,
539,01/20/21 03:40:00 AM,7.745,,,,
540,01/20/21 03:50:00 AM,7.920,,,,
541,01/20/21 04:00:00 AM,7.895,,,,
542,01/20/21 04:10:00 AM,7.795,,,,
543,01/20/21 04:20:00 AM,7.770,,,,
544,01/20/21 04:30:00 AM,7.920,,,,
545,01/20/21 04:40:00 AM,7.845,,,,
546,01/20/21 04:50:00 AM,7.795,,,,
547,01/20/21 05:00:00 AM,7.770,,,,
548,01/20/21 05:10:00 AM,7.770,,,,
