#miRNA	read_count	precursor	total	seq	seq(norm)
chromosome_10_386939	1237.00	chromosome_10_386939	1237.00	1237.00	1019.44
chromosome_10_387079	65.00	chromosome_10_387079	65.00	65.00	53.57
chromosome_10_387335	7.00	chromosome_10_387335	7.00	7.00	5.77
chromosome_10_387449	9.00	chromosome_10_387449	9.00	9.00	7.42
chromosome_10_388650	0.00	chromosome_10_388650	0.00	0	0
chromosome_10_388660	25.00	chromosome_10_388660	25.00	25.00	20.60
chromosome_10_389402	2.00	chromosome_10_389402	2.00	2.00	1.65
chromosome_10_389646	12861.00	chromosome_10_389646	12861.00	12861.00	10599.04
chromosome_10_389652	87765.00	chromosome_10_389652	87765.00	87765.00	72329.10
chromosome_10_389679	0.00	chromosome_10_389679	0.00	0	0
chromosome_10_389860	12861.00	chromosome_10_389860	12861.00	12861.00	10599.04
chromosome_10_389864	87765.00	chromosome_10_389864	87765.00	87765.00	72329.10
chromosome_10_389884	12861.00	chromosome_10_389884	12861.00	12861.00	10599.04
chromosome_10_389890	87765.00	chromosome_10_389890	87765.00	87765.00	72329.10
chromosome_10_390163	0.00	chromosome_10_390163	0.00	0	0
chromosome_10_390165	49.00	chromosome_10_390165	49.00	49.00	40.38
chromosome_10_390433	14.00	chromosome_10_390433	14.00	14.00	11.54
chromosome_10_390434	14.00	chromosome_10_390434	14.00	14.00	11.54
chromosome_10_390519	44.00	chromosome_10_390519	44.00	44.00	36.26
chromosome_10_390725	153.00	chromosome_10_390725	153.00	153.00	126.09
chromosome_10_390728	15.00	chromosome_10_390728	15.00	15.00	12.36
chromosome_10_391205	0.00	chromosome_10_391205	0.00	0	0
chromosome_10_391371	17.00	chromosome_10_391371	17.00	17.00	14.01
chromosome_10_391545	2.00	chromosome_10_391545	2.00	2.00	1.65
chromosome_10_392162	7.00	chromosome_10_392162	7.00	7.00	5.77
chromosome_10_392315	20.00	chromosome_10_392315	20.00	20.00	16.48
chromosome_10_392818	6.00	chromosome_10_392818	6.00	6.00	4.94
chromosome_10_393091	19.00	chromosome_10_393091	19.00	19.00	15.66
chromosome_10_393301	101.00	chromosome_10_393301	101.00	101.00	83.24
chromosome_10_393303	1.00	chromosome_10_393303	1.00	1.00	0.82
chromosome_10_394021	9.00	chromosome_10_394021	9.00	9.00	7.42
chromosome_10_394071	14.00	chromosome_10_394071	14.00	14.00	11.54
chromosome_10_394365	241.00	chromosome_10_394365	241.00	241.00	198.61
chromosome_10_394648	174.00	chromosome_10_394648	174.00	174.00	143.40
chromosome_10_395442	0.00	chromosome_10_395442	0.00	0	0
chromosome_10_395495	304.00	chromosome_10_395495	304.00	304.00	250.53
chromosome_10_395813	7.00	chromosome_10_395813	7.00	7.00	5.77
chromosome_10_396173	0.00	chromosome_10_396173	0.00	0	0
chromosome_10_396210	0.00	chromosome_10_396210	0.00	0	0
chromosome_10_396624	647.00	chromosome_10_396624	647.00	647.00	533.21
chromosome_10_397430	11.00	chromosome_10_397430	11.00	11.00	9.07
chromosome_10_397926	1.00	chromosome_10_397926	1.00	1.00	0.82
chromosome_10_397941	11.00	chromosome_10_397941	11.00	11.00	9.07
chromosome_10_398562	3.00	chromosome_10_398562	3.00	3.00	2.47
chromosome_10_399065	3.00	chromosome_10_399065	3.00	3.00	2.47
chromosome_10_399354	7.00	chromosome_10_399354	7.00	7.00	5.77
chromosome_10_399378	0.00	chromosome_10_399378	0.00	0	0
chromosome_10_400081	0.00	chromosome_10_400081	0.00	0	0
chromosome_10_400118	17732.00	chromosome_10_400118	17732.00	17732.00	14613.34
chromosome_10_400397	8.00	chromosome_10_400397	8.00	8.00	6.59
chromosome_10_400398	8.00	chromosome_10_400398	8.00	8.00	6.59
chromosome_10_400515	10.00	chromosome_10_400515	10.00	10.00	8.24
chromosome_10_400553	2.00	chromosome_10_400553	2.00	2.00	1.65
chromosome_10_400851	4.00	chromosome_10_400851	4.00	4.00	3.30
chromosome_10_401878	1.00	chromosome_10_401878	1.00	1.00	0.82
chromosome_10_401880	68.00	chromosome_10_401880	68.00	68.00	56.04
chromosome_10_401882	59.00	chromosome_10_401882	59.00	59.00	48.62
chromosome_10_402109	4.00	chromosome_10_402109	4.00	4.00	3.30
chromosome_10_402571	324.00	chromosome_10_402571	324.00	324.00	267.02
chromosome_10_403052	22.00	chromosome_10_403052	22.00	22.00	18.13
chromosome_10_403517	19.00	chromosome_10_403517	19.00	19.00	15.66
chromosome_10_403576	41.00	chromosome_10_403576	41.00	41.00	33.79
chromosome_10_403973	0.00	chromosome_10_403973	0.00	0	0
chromosome_10_404510	95.00	chromosome_10_404510	95.00	95.00	78.29
chromosome_10_404707	17.00	chromosome_10_404707	17.00	17.00	14.01
chromosome_10_404976	0.00	chromosome_10_404976	0.00	0	0
chromosome_10_404976	0.00	chromosome_10_404976	0.00	0	0
chromosome_10_404976	0.00	chromosome_10_404976	0.00	0	0
chromosome_10_404976	0.00	chromosome_10_404976	0.00	0	0
chromosome_10_404976	0.00	chromosome_10_404976	0.00	0	0
chromosome_10_404976	0.00	chromosome_10_404976	0.00	0	0
chromosome_10_405300	0.00	chromosome_10_405300	0.00	0	0
chromosome_10_406031	8.00	chromosome_10_406031	8.00	8.00	6.59
chromosome_10_407255	234.00	chromosome_10_407255	234.00	234.00	192.84
chromosome_10_408014	58.00	chromosome_10_408014	58.00	58.00	47.80
chromosome_10_409039	0.00	chromosome_10_409039	0.00	0	0
chromosome_10_409645	7.00	chromosome_10_409645	7.00	7.00	5.77
chromosome_10_409652	18.00	chromosome_10_409652	18.00	18.00	14.83
chromosome_10_409800	328.00	chromosome_10_409800	328.00	328.00	270.31
chromosome_10_409984	19.00	chromosome_10_409984	19.00	19.00	15.66
chromosome_10_410000	19.00	chromosome_10_410000	19.00	19.00	15.66
chromosome_10_410803	345.00	chromosome_10_410803	345.00	345.00	284.32
chromosome_10_411408	8.00	chromosome_10_411408	8.00	8.00	6.59
chromosome_10_411442	0.00	chromosome_10_411442	0.00	0	0
chromosome_10_411634	1.00	chromosome_10_411634	1.00	1.00	0.82
chromosome_10_411980	5.00	chromosome_10_411980	5.00	5.00	4.12
chromosome_10_412280	216.00	chromosome_10_412280	216.00	216.00	178.01
chromosome_10_413500	7.00	chromosome_10_413500	7.00	7.00	5.77
chromosome_10_413512	7.00	chromosome_10_413512	7.00	7.00	5.77
chromosome_10_414096	0.00	chromosome_10_414096	0.00	0	0
chromosome_10_414097	18.00	chromosome_10_414097	18.00	18.00	14.83
chromosome_10_415373	0.00	chromosome_10_415373	0.00	0	0
chromosome_10_415592	954.00	chromosome_10_415592	954.00	954.00	786.21
chromosome_10_415634	1.00	chromosome_10_415634	1.00	1.00	0.82
chromosome_10_415862	259.00	chromosome_10_415862	259.00	259.00	213.45
chromosome_10_416223	7.00	chromosome_10_416223	7.00	7.00	5.77
chromosome_10_416425	80.00	chromosome_10_416425	80.00	80.00	65.93
chromosome_10_416561	7.00	chromosome_10_416561	7.00	7.00	5.77
chromosome_10_416886	1.00	chromosome_10_416886	1.00	1.00	0.82
chromosome_10_416958	1344.00	chromosome_10_416958	1344.00	1344.00	1107.62
chromosome_11_418596	19.00	chromosome_11_418596	19.00	19.00	15.66
chromosome_11_418637	2.00	chromosome_11_418637	2.00	2.00	1.65
chromosome_11_418795	0.00	chromosome_11_418795	0.00	0	0
chromosome_11_419262	2.00	chromosome_11_419262	2.00	2.00	1.65
chromosome_11_419347	85.00	chromosome_11_419347	85.00	85.00	70.05
chromosome_11_419381	452.00	chromosome_11_419381	452.00	452.00	372.50
chromosome_11_419903	278.00	chromosome_11_419903	278.00	278.00	229.11
chromosome_11_420228	408.00	chromosome_11_420228	408.00	408.00	336.24
chromosome_11_420330	2.00	chromosome_11_420330	2.00	2.00	1.65
chromosome_11_420343	25.00	chromosome_11_420343	25.00	25.00	20.60
chromosome_11_420620	20.00	chromosome_11_420620	20.00	20.00	16.48
chromosome_11_420621	3848.00	chromosome_11_420621	3848.00	3848.00	3171.22
chromosome_11_420710	53.00	chromosome_11_420710	53.00	53.00	43.68
chromosome_11_420822	182.00	chromosome_11_420822	182.00	182.00	149.99
chromosome_11_420826	182.00	chromosome_11_420826	182.00	182.00	149.99
chromosome_11_420991	39.00	chromosome_11_420991	39.00	39.00	32.14
chromosome_11_421018	0.00	chromosome_11_421018	0.00	0	0
chromosome_11_421022	109.00	chromosome_11_421022	109.00	109.00	89.83
chromosome_11_421079	0.00	chromosome_11_421079	0.00	0	0
chromosome_11_421175	105.00	chromosome_11_421175	105.00	105.00	86.53
chromosome_11_421569	0.00	chromosome_11_421569	0.00	0	0
chromosome_11_421573	452.00	chromosome_11_421573	452.00	452.00	372.50
chromosome_11_421583	1.00	chromosome_11_421583	1.00	1.00	0.82
chromosome_11_421587	0.00	chromosome_11_421587	0.00	0	0
chromosome_11_421644	0.00	chromosome_11_421644	0.00	0	0
chromosome_11_422171	8.00	chromosome_11_422171	8.00	8.00	6.59
chromosome_11_422547	0.00	chromosome_11_422547	0.00	0	0
chromosome_11_422794	324.00	chromosome_11_422794	324.00	324.00	267.02
chromosome_11_423090	0.00	chromosome_11_423090	0.00	0	0
chromosome_11_423273	0.00	chromosome_11_423273	0.00	0	0
chromosome_11_423614	0.00	chromosome_11_423614	0.00	0	0
chromosome_11_423796	2.00	chromosome_11_423796	2.00	2.00	1.65
chromosome_11_424027	1.00	chromosome_11_424027	1.00	1.00	0.82
chromosome_11_424330	0.00	chromosome_11_424330	0.00	0	0
chromosome_11_426266	32.00	chromosome_11_426266	32.00	32.00	26.37
chromosome_11_426272	56.00	chromosome_11_426272	56.00	56.00	46.15
chromosome_11_426332	0.00	chromosome_11_426332	0.00	0	0
chromosome_11_427929	25.00	chromosome_11_427929	25.00	25.00	20.60
chromosome_11_428399	51.00	chromosome_11_428399	51.00	51.00	42.03
chromosome_11_428635	2.00	chromosome_11_428635	2.00	2.00	1.65
chromosome_11_428926	1.00	chromosome_11_428926	1.00	1.00	0.82
chromosome_11_430846	1.00	chromosome_11_430846	1.00	1.00	0.82
chromosome_11_431803	8.00	chromosome_11_431803	8.00	8.00	6.59
chromosome_11_431858	24.00	chromosome_11_431858	24.00	24.00	19.78
chromosome_11_432701	18.00	chromosome_11_432701	18.00	18.00	14.83
chromosome_11_432741	37.00	chromosome_11_432741	37.00	37.00	30.49
chromosome_11_433464	2.00	chromosome_11_433464	2.00	2.00	1.65
chromosome_11_433546	577.00	chromosome_11_433546	577.00	577.00	475.52
chromosome_11_433610	0.00	chromosome_11_433610	0.00	0	0
chromosome_11_433912	720.00	chromosome_11_433912	720.00	720.00	593.37
chromosome_11_434538	39.00	chromosome_11_434538	39.00	39.00	32.14
chromosome_11_434923	0.00	chromosome_11_434923	0.00	0	0
chromosome_11_434987	0.00	chromosome_11_434987	0.00	0	0
chromosome_11_435257	6.00	chromosome_11_435257	6.00	6.00	4.94
chromosome_11_435502	19.00	chromosome_11_435502	19.00	19.00	15.66
chromosome_11_435718	0.00	chromosome_11_435718	0.00	0	0
chromosome_11_436516	259.00	chromosome_11_436516	259.00	259.00	213.45
chromosome_11_436950	0.00	chromosome_11_436950	0.00	0	0
chromosome_11_436955	97.00	chromosome_11_436955	97.00	97.00	79.94
chromosome_11_438064	128.00	chromosome_11_438064	128.00	128.00	105.49
chromosome_11_438551	0.00	chromosome_11_438551	0.00	0	0
chromosome_11_439228	8.00	chromosome_11_439228	8.00	8.00	6.59
chromosome_11_439345	7.00	chromosome_11_439345	7.00	7.00	5.77
chromosome_11_439398	12.00	chromosome_11_439398	12.00	12.00	9.89
chromosome_11_439485	95.00	chromosome_11_439485	95.00	95.00	78.29
chromosome_11_439486	345.00	chromosome_11_439486	345.00	345.00	284.32
chromosome_11_440059	108.00	chromosome_11_440059	108.00	108.00	89.01
chromosome_11_440237	1.00	chromosome_11_440237	1.00	1.00	0.82
chromosome_11_440240	1.00	chromosome_11_440240	1.00	1.00	0.82
chromosome_11_440328	10.00	chromosome_11_440328	10.00	10.00	8.24
chromosome_11_440350	6.00	chromosome_11_440350	6.00	6.00	4.94
chromosome_11_440552	0.00	chromosome_11_440552	0.00	0	0
chromosome_11_441571	4.00	chromosome_11_441571	4.00	4.00	3.30
chromosome_11_441573	0.00	chromosome_11_441573	0.00	0	0
chromosome_11_441729	638.00	chromosome_11_441729	638.00	638.00	525.79
chromosome_11_442104	101.00	chromosome_11_442104	101.00	101.00	83.24
chromosome_11_442803	1101.00	chromosome_11_442803	1101.00	1101.00	907.36
chromosome_11_445279	220.00	chromosome_11_445279	220.00	220.00	181.31
chromosome_11_445354	153.00	chromosome_11_445354	153.00	153.00	126.09
chromosome_11_445414	10.00	chromosome_11_445414	10.00	10.00	8.24
chromosome_11_445554	0.00	chromosome_11_445554	0.00	0	0
chromosome_11_445577	31.00	chromosome_11_445577	31.00	31.00	25.55
chromosome_11_445718	15.00	chromosome_11_445718	15.00	15.00	12.36
chromosome_11_446022	0.00	chromosome_11_446022	0.00	0	0
chromosome_11_446029	0.00	chromosome_11_446029	0.00	0	0
chromosome_11_446313	11.00	chromosome_11_446313	11.00	11.00	9.07
chromosome_11_446818	1.00	chromosome_11_446818	1.00	1.00	0.82
chromosome_11_446869	358.00	chromosome_11_446869	358.00	358.00	295.04
chromosome_11_446886	5.00	chromosome_11_446886	5.00	5.00	4.12
chromosome_11_446906	36.00	chromosome_11_446906	36.00	36.00	29.67
chromosome_11_447748	6.00	chromosome_11_447748	6.00	6.00	4.94
chromosome_11_450029	2.00	chromosome_11_450029	2.00	2.00	1.65
chromosome_11_450279	0.00	chromosome_11_450279	0.00	0	0
chromosome_11_450280	0.00	chromosome_11_450280	0.00	0	0
chromosome_11_450536	0.00	chromosome_11_450536	0.00	0	0
chromosome_11_451373	26.00	chromosome_11_451373	26.00	26.00	21.43
chromosome_11_451865	0.00	chromosome_11_451865	0.00	0	0
chromosome_11_452035	11.00	chromosome_11_452035	11.00	11.00	9.07
chromosome_11_452596	0.00	chromosome_11_452596	0.00	0	0
chromosome_11_452996	3.00	chromosome_11_452996	3.00	3.00	2.47
chromosome_11_453925	1.00	chromosome_11_453925	1.00	1.00	0.82
chromosome_11_453933	1.00	chromosome_11_453933	1.00	1.00	0.82
chromosome_11_454524	0.00	chromosome_11_454524	0.00	0	0
chromosome_11_454798	3.00	chromosome_11_454798	3.00	3.00	2.47
chromosome_11_454818	110.00	chromosome_11_454818	110.00	110.00	90.65
chromosome_11_454867	37.00	chromosome_11_454867	37.00	37.00	30.49
chromosome_11_455049	177.00	chromosome_11_455049	177.00	177.00	145.87
chromosome_11_455096	1.00	chromosome_11_455096	1.00	1.00	0.82
chromosome_11_455972	0.00	chromosome_11_455972	0.00	0	0
chromosome_11_456359	1.00	chromosome_11_456359	1.00	1.00	0.82
chromosome_11_456360	1.00	chromosome_11_456360	1.00	1.00	0.82
chromosome_11_457952	0.00	chromosome_11_457952	0.00	0	0
chromosome_11_458155	11.00	chromosome_11_458155	11.00	11.00	9.07
chromosome_11_458211	0.00	chromosome_11_458211	0.00	0	0
chromosome_11_458422	720.00	chromosome_11_458422	720.00	720.00	593.37
chromosome_11_458428	2.00	chromosome_11_458428	2.00	2.00	1.65
chromosome_11_458625	3.00	chromosome_11_458625	3.00	3.00	2.47
chromosome_11_458670	11.00	chromosome_11_458670	11.00	11.00	9.07
chromosome_11_459118	184.00	chromosome_11_459118	184.00	184.00	151.64
chromosome_11_459413	28.00	chromosome_11_459413	28.00	28.00	23.08
chromosome_11_459885	0.00	chromosome_11_459885	0.00	0	0
chromosome_11_459888	3.00	chromosome_11_459888	3.00	3.00	2.47
chromosome_11_460482	0.00	chromosome_11_460482	0.00	0	0
chromosome_11_460988	36.00	chromosome_11_460988	36.00	36.00	29.67
chromosome_11_461051	106.00	chromosome_11_461051	106.00	106.00	87.36
chromosome_11_461064	3.00	chromosome_11_461064	3.00	3.00	2.47
chromosome_11_461965	28.00	chromosome_11_461965	28.00	28.00	23.08
chromosome_11_461966	28.00	chromosome_11_461966	28.00	28.00	23.08
chromosome_11_462653	4.00	chromosome_11_462653	4.00	4.00	3.30
chromosome_11_462874	3.00	chromosome_11_462874	3.00	3.00	2.47
chromosome_11_463484	0.00	chromosome_11_463484	0.00	0	0
chromosome_11_463487	0.00	chromosome_11_463487	0.00	0	0
chromosome_11_464397	11125.00	chromosome_11_464397	11125.00	11125.00	9168.36
chromosome_11_464803	4.00	chromosome_11_464803	4.00	4.00	3.30
chromosome_11_464878	108.00	chromosome_11_464878	108.00	108.00	89.01
chromosome_11_464941	0.00	chromosome_11_464941	0.00	0	0
chromosome_11_464942	0.00	chromosome_11_464942	0.00	0	0
chromosome_11_464968	0.00	chromosome_11_464968	0.00	0	0
chromosome_11_465124	0.00	chromosome_11_465124	0.00	0	0
chromosome_11_465276	17.00	chromosome_11_465276	17.00	17.00	14.01
chromosome_11_465290	17.00	chromosome_11_465290	17.00	17.00	14.01
chromosome_11_465731	0.00	chromosome_11_465731	0.00	0	0
chromosome_11_465849	28.00	chromosome_11_465849	28.00	28.00	23.08
chromosome_11_465972	1101.00	chromosome_11_465972	1101.00	1101.00	907.36
chromosome_12_467356	0.00	chromosome_12_467356	0.00	0	0
chromosome_12_467445	2.00	chromosome_12_467445	2.00	2.00	1.65
chromosome_12_467463	2.00	chromosome_12_467463	2.00	2.00	1.65
chromosome_12_467503	73.00	chromosome_12_467503	73.00	73.00	60.16
chromosome_12_468213	44.00	chromosome_12_468213	44.00	44.00	36.26
chromosome_12_469058	347.00	chromosome_12_469058	347.00	347.00	285.97
chromosome_12_469295	0.00	chromosome_12_469295	0.00	0	0
chromosome_12_469904	26.00	chromosome_12_469904	26.00	26.00	21.43
chromosome_12_469971	0.00	chromosome_12_469971	0.00	0	0
chromosome_12_471505	157.00	chromosome_12_471505	157.00	157.00	129.39
chromosome_12_473255	1.00	chromosome_12_473255	1.00	1.00	0.82
chromosome_12_473764	345.00	chromosome_12_473764	345.00	345.00	284.32
chromosome_12_474175	0.00	chromosome_12_474175	0.00	0	0
chromosome_12_474735	42.00	chromosome_12_474735	42.00	42.00	34.61
chromosome_12_475326	44.00	chromosome_12_475326	44.00	44.00	36.26
chromosome_12_476125	3.00	chromosome_12_476125	3.00	3.00	2.47
chromosome_12_476431	0.00	chromosome_12_476431	0.00	0	0
chromosome_12_476722	328.00	chromosome_12_476722	328.00	328.00	270.31
chromosome_12_476991	66.00	chromosome_12_476991	66.00	66.00	54.39
chromosome_12_477416	2.00	chromosome_12_477416	2.00	2.00	1.65
chromosome_12_477529	107.00	chromosome_12_477529	107.00	107.00	88.18
chromosome_12_477549	241.00	chromosome_12_477549	241.00	241.00	198.61
chromosome_12_477785	35.00	chromosome_12_477785	35.00	35.00	28.84
chromosome_12_478694	18.00	chromosome_12_478694	18.00	18.00	14.83
chromosome_12_478697	22.00	chromosome_12_478697	22.00	22.00	18.13
chromosome_12_479647	2.00	chromosome_12_479647	2.00	2.00	1.65
chromosome_12_479677	0.00	chromosome_12_479677	0.00	0	0
chromosome_12_479677	0.00	chromosome_12_479677	0.00	0	0
chromosome_12_479677	0.00	chromosome_12_479677	0.00	0	0
chromosome_12_480017	43.00	chromosome_12_480017	43.00	43.00	35.44
chromosome_12_480151	2.00	chromosome_12_480151	2.00	2.00	1.65
chromosome_12_480495	1101.00	chromosome_12_480495	1101.00	1101.00	907.36
chromosome_12_480496	1257.00	chromosome_12_480496	1257.00	1257.00	1035.92
chromosome_12_481048	1395.00	chromosome_12_481048	1395.00	1395.00	1149.65
chromosome_12_481499	8.00	chromosome_12_481499	8.00	8.00	6.59
chromosome_12_481905	10.00	chromosome_12_481905	10.00	10.00	8.24
chromosome_12_482609	1.00	chromosome_12_482609	1.00	1.00	0.82
chromosome_12_482716	8.00	chromosome_12_482716	8.00	8.00	6.59
chromosome_12_483380	151.00	chromosome_12_483380	151.00	151.00	124.44
chromosome_12_483477	3.00	chromosome_12_483477	3.00	3.00	2.47
chromosome_12_483492	0.00	chromosome_12_483492	0.00	0	0
chromosome_12_483496	0.00	chromosome_12_483496	0.00	0	0
chromosome_12_483624	947.00	chromosome_12_483624	947.00	947.00	780.44
chromosome_12_483625	3948.00	chromosome_12_483625	3948.00	3948.00	3253.64
chromosome_12_483627	3948.00	chromosome_12_483627	3948.00	3948.00	3253.64
chromosome_12_484016	1.00	chromosome_12_484016	1.00	1.00	0.82
chromosome_12_484155	3.00	chromosome_12_484155	3.00	3.00	2.47
chromosome_12_484202	3536.00	chromosome_12_484202	3536.00	3536.00	2914.10
chromosome_12_484211	3.00	chromosome_12_484211	3.00	3.00	2.47
chromosome_12_484880	2.00	chromosome_12_484880	2.00	2.00	1.65
chromosome_12_485337	0.00	chromosome_12_485337	0.00	0	0
chromosome_12_485346	144.00	chromosome_12_485346	144.00	144.00	118.67
chromosome_12_487095	9.00	chromosome_12_487095	9.00	9.00	7.42
chromosome_12_487321	0.00	chromosome_12_487321	0.00	0	0
chromosome_12_488133	0.00	chromosome_12_488133	0.00	0	0
chromosome_12_488915	0.00	chromosome_12_488915	0.00	0	0
chromosome_12_488933	4030.00	chromosome_12_488933	4030.00	4030.00	3321.21
chromosome_12_489447	508.00	chromosome_12_489447	508.00	508.00	418.65
chromosome_12_489673	0.00	chromosome_12_489673	0.00	0	0
chromosome_12_490134	248.00	chromosome_12_490134	248.00	248.00	204.38
chromosome_12_490622	328.00	chromosome_12_490622	328.00	328.00	270.31
chromosome_12_490695	8.00	chromosome_12_490695	8.00	8.00	6.59
chromosome_12_491359	12.00	chromosome_12_491359	12.00	12.00	9.89
chromosome_12_491429	47.00	chromosome_12_491429	47.00	47.00	38.73
chromosome_12_492676	1.00	chromosome_12_492676	1.00	1.00	0.82
chromosome_12_492783	9.00	chromosome_12_492783	9.00	9.00	7.42
chromosome_12_492785	9.00	chromosome_12_492785	9.00	9.00	7.42
chromosome_12_493281	9.00	chromosome_12_493281	9.00	9.00	7.42
chromosome_12_493285	345.00	chromosome_12_493285	345.00	345.00	284.32
chromosome_12_493788	0.00	chromosome_12_493788	0.00	0	0
chromosome_12_494397	0.00	chromosome_12_494397	0.00	0	0
chromosome_12_494412	0.00	chromosome_12_494412	0.00	0	0
chromosome_12_494463	0.00	chromosome_12_494463	0.00	0	0
chromosome_12_494472	0.00	chromosome_12_494472	0.00	0	0
chromosome_12_494474	0.00	chromosome_12_494474	0.00	0	0
chromosome_12_494742	24.00	chromosome_12_494742	24.00	24.00	19.78
chromosome_12_495286	27.00	chromosome_12_495286	27.00	27.00	22.25
chromosome_12_495669	1.00	chromosome_12_495669	1.00	1.00	0.82
chromosome_12_495879	52.00	chromosome_12_495879	52.00	52.00	42.85
chromosome_12_496359	1.00	chromosome_12_496359	1.00	1.00	0.82
chromosome_12_496671	241.00	chromosome_12_496671	241.00	241.00	198.61
chromosome_12_497822	0.00	chromosome_12_497822	0.00	0	0
chromosome_12_497836	10.00	chromosome_12_497836	10.00	10.00	8.24
chromosome_12_497842	10.00	chromosome_12_497842	10.00	10.00	8.24
chromosome_12_498735	241.00	chromosome_12_498735	241.00	241.00	198.61
chromosome_12_499728	116.00	chromosome_12_499728	116.00	116.00	95.60
chromosome_12_500402	452.00	chromosome_12_500402	452.00	452.00	372.50
chromosome_12_500416	0.00	chromosome_12_500416	0.00	0	0
chromosome_12_500503	8.00	chromosome_12_500503	8.00	8.00	6.59
chromosome_12_500720	1.00	chromosome_12_500720	1.00	1.00	0.82
chromosome_12_501295	27.00	chromosome_12_501295	27.00	27.00	22.25
chromosome_12_501742	48.00	chromosome_12_501742	48.00	48.00	39.56
chromosome_12_502417	1.00	chromosome_12_502417	1.00	1.00	0.82
chromosome_12_502951	1.00	chromosome_12_502951	1.00	1.00	0.82
chromosome_12_503140	4553.00	chromosome_12_503140	4553.00	4553.00	3752.23
chromosome_12_503770	235.00	chromosome_12_503770	235.00	235.00	193.67
chromosome_12_503780	5.00	chromosome_12_503780	5.00	5.00	4.12
chromosome_12_503851	438.00	chromosome_12_503851	438.00	438.00	360.97
chromosome_12_503859	1.00	chromosome_12_503859	1.00	1.00	0.82
chromosome_12_504074	50.00	chromosome_12_504074	50.00	50.00	41.21
chromosome_12_504447	720.00	chromosome_12_504447	720.00	720.00	593.37
chromosome_12_505115	96.00	chromosome_12_505115	96.00	96.00	79.12
chromosome_12_505247	13.00	chromosome_12_505247	13.00	13.00	10.71
