#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,Stopped,End of File
44,01/27/2021 01:10:00,3.69,0,,,,,
45,01/27/2021 01:20:00,3.69,0,,,,,
46,01/27/2021 01:30:00,3.69,0,,,,,
47,01/27/2021 01:40:00,3.69,0,,,,,
48,01/27/2021 01:50:00,3.73,0,,,,,
49,01/27/2021 02:00:00,3.69,0,,,,,
50,01/27/2021 02:10:00,3.69,0,,,,,
51,01/27/2021 02:20:00,3.69,0,,,,,
52,01/27/2021 02:30:00,3.60,0,,,,,
53,01/27/2021 02:40:00,3.56,0,,,,,
54,01/27/2021 02:50:00,3.56,0,,,,,
55,01/27/2021 03:00:00,3.56,0,,,,,
56,01/27/2021 03:10:00,3.56,0,,,,,
57,01/27/2021 03:20:00,3.60,0,,,,,
58,01/27/2021 03:30:00,3.60,0,,,,,
59,01/27/2021 03:40:00,3.64,0,,,,,
60,01/27/2021 03:50:00,3.60,0,,,,,
61,01/27/2021 04:00:00,3.60,0,,,,,
62,01/27/2021 04:10:00,3.69,0,,,,,
63,01/27/2021 04:20:00,3.64,0,,,,,
64,01/27/2021 04:30:00,3.64,0,,,,,
65,01/27/2021 04:40:00,3.64,0,,,,,
66,01/27/2021 04:50:00,3.69,0,,,,,
67,01/27/2021 05:00:00,3.64,0,,,,,
68,01/27/2021 05:10:00,3.64,0,,,,,
69,01/27/2021 05:20:00,3.64,0,,,,,
70,01/27/2021 05:30:00,3.73,0,,,,,
71,01/27/2021 05:40:00,3.69,0,,,,,
72,01/27/2021 05:50:00,3.73,0,,,,,
73,01/27/2021 06:00:00,3.73,0,,,,,
74,01/27/2021 06:10:00,3.82,0,,,,,
75,01/27/2021 06:20:00,3.82,0,,,,,
76,01/27/2021 06:30:00,3.86,0,,,,,
77,01/27/2021 06:40:00,3.90,0,,,,,
78,01/27/2021 06:50:00,3.90,1,,,,,
79,01/27/2021 07:00:00,3.90,6,,,,,
80,01/27/2021 07:10:00,3.94,13,,,,,
81,01/27/2021 07:20:00,3.94,27,,,,,
82,01/27/2021 07:30:00,3.94,44,,,,,
83,01/27/2021 07:40:00,3.99,59,,,,,
84,01/27/2021 07:50:00,4.03,69,,,,,
85,01/27/2021 08:00:00,4.07,78,,,,,
86,01/27/2021 08:10:00,4.03,99,,,,,
87,01/27/2021 08:20:00,4.12,133,,,,,
88,01/27/2021 08:30:00,4.07,173,,,,,
89,01/27/2021 08:40:00,4.16,217,,,,,
90,01/27/2021 08:50:00,4.20,339,,,,,
91,01/27/2021 09:00:00,4.20,391,,,,,
92,01/27/2021 09:10:00,4.24,297,,,,,
93,01/27/2021 09:20:00,4.29,335,,,,,
94,01/27/2021 09:30:00,4.24,473,,,,,
95,01/27/2021 09:40:00,4.29,514,,,,,
96,01/27/2021 09:50:00,4.33,531,,,,,
97,01/27/2021 10:00:00,4.37,636,,,,,
98,01/27/2021 10:10:00,4.37,787,,,,,
99,01/27/2021 10:20:00,4.37,639,,,,,
100,01/27/2021 10:30:00,4.42,710,,,,,
101,01/27/2021 10:40:00,4.46,701,,,,,
102,01/27/2021 10:50:00,4.42,651,,,,,
103,01/27/2021 11:00:00,4.50,770,,,,,
104,01/27/2021 11:10:00,4.50,846,,,,,
105,01/27/2021 11:20:00,4.67,916,,,,,
106,01/27/2021 11:30:00,4.54,113,,,,,
107,01/27/2021 11:40:00,4.46,97,,,,,
108,01/27/2021 11:50:00,4.46,89,,,,,
109,01/27/2021 12:00:00,4.46,84,,,,,
110,01/27/2021 12:10:00,4.46,108,,,,,
111,01/27/2021 12:20:00,4.42,106,,,,,
112,01/27/2021 12:30:00,4.37,107,,,,,
113,01/27/2021 12:40:00,4.37,110,,,,,
114,01/27/2021 12:50:00,4.37,98,,,,,
115,01/27/2021 13:00:00,4.37,90,,,,,
116,01/27/2021 13:10:00,4.37,85,,,,,
117,01/27/2021 13:20:00,4.33,69,,,,,
118,01/27/2021 13:30:00,4.33,73,,,,,
119,01/27/2021 13:40:00,4.33,81,,,,,
120,01/27/2021 13:50:00,4.33,89,,,,,
121,01/27/2021 14:00:00,4.29,88,,,,,
122,01/27/2021 14:10:00,4.29,75,,,,,
123,01/27/2021 14:20:00,4.29,68,,,,,
124,01/27/2021 14:30:00,4.29,42,,,,,
125,01/27/2021 14:40:00,4.20,37,,,,,
126,01/27/2021 14:50:00,4.29,28,,,,,
127,01/27/2021 15:00:00,4.29,29,,,,,
128,01/27/2021 15:10:00,4.20,23,,,,,
129,01/27/2021 15:20:00,4.20,19,,,,,
130,01/27/2021 15:30:00,4.24,17,,,,,
131,01/27/2021 15:40:00,4.16,15,,,,,
132,01/27/2021 15:50:00,4.16,15,,,,,
133,01/27/2021 16:00:00,4.16,7,,,,,
134,01/27/2021 16:10:00,4.16,7,,,,,
135,01/27/2021 16:20:00,4.12,6,,,,,
136,01/27/2021 16:30:00,4.12,4,,,,,
137,01/27/2021 16:40:00,4.12,2,,,,,
138,01/27/2021 16:50:00,4.07,1,,,,,
139,01/27/2021 17:00:00,4.07,0,,,,,
140,01/27/2021 17:10:00,4.07,0,,,,,
141,01/27/2021 17:20:00,4.03,0,,,,,
142,01/27/2021 17:30:00,4.07,0,,,,,
143,01/27/2021 17:40:00,4.03,0,,,,,
144,01/27/2021 17:50:00,4.07,0,,,,,
145,01/27/2021 18:00:00,4.03,0,,,,,
146,01/27/2021 18:10:00,4.07,0,,,,,
147,01/27/2021 18:20:00,4.03,0,,,,,
148,01/27/2021 18:30:00,4.07,0,,,,,
149,01/27/2021 18:40:00,4.03,0,,,,,
150,01/27/2021 18:50:00,4.07,0,,,,,
151,01/27/2021 19:00:00,4.03,0,,,,,
152,01/27/2021 19:10:00,4.03,0,,,,,
153,01/27/2021 19:20:00,4.03,0,,,,,
154,01/27/2021 19:30:00,4.07,0,,,,,
155,01/27/2021 19:40:00,4.12,0,,,,,
156,01/27/2021 19:50:00,4.12,0,,,,,
157,01/27/2021 20:00:00,4.16,0,,,,,
158,01/27/2021 20:10:00,4.12,0,,,,,
159,01/27/2021 20:20:00,4.12,0,,,,,
160,01/27/2021 20:30:00,4.16,0,,,,,
161,01/27/2021 20:40:00,4.20,0,,,,,
162,01/27/2021 20:50:00,4.16,0,,,,,
163,01/27/2021 21:00:00,4.20,0,,,,,
164,01/27/2021 21:10:00,4.24,0,,,,,
165,01/27/2021 21:20:00,4.24,0,,,,,
166,01/27/2021 21:30:00,4.24,0,,,,,
167,01/27/2021 21:40:00,4.29,0,,,,,
168,01/27/2021 21:50:00,4.37,0,,,,,
169,01/27/2021 22:00:00,4.29,0,,,,,
170,01/27/2021 22:10:00,4.29,0,,,,,
171,01/27/2021 22:20:00,4.29,0,,,,,
172,01/27/2021 22:30:00,4.24,0,,,,,
173,01/27/2021 22:40:00,4.20,0,,,,,
174,01/27/2021 22:50:00,4.20,0,,,,,
175,01/27/2021 23:00:00,4.16,0,,,,,
176,01/27/2021 23:10:00,4.12,0,,,,,
177,01/27/2021 23:20:00,4.07,0,,,,,
178,01/27/2021 23:30:00,4.07,0,,,,,
179,01/27/2021 23:40:00,4.12,0,,,,,
180,01/27/2021 23:50:00,4.07,0,,,,,
181,01/28/2021 00:00:00,4.03,0,,,,,
182,01/28/2021 00:10:00,4.03,0,,,,,
183,01/28/2021 00:20:00,3.99,0,,,,,
184,01/28/2021 00:30:00,3.90,0,,,,,
185,01/28/2021 00:40:00,3.90,0,,,,,
186,01/28/2021 00:50:00,3.86,0,,,,,
187,01/28/2021 01:00:00,3.86,0,,,,,
188,01/28/2021 01:10:00,3.82,0,,,,,
189,01/28/2021 01:20:00,3.77,0,,,,,
190,01/28/2021 01:30:00,3.73,0,,,,,
191,01/28/2021 01:40:00,3.77,0,,,,,
192,01/28/2021 01:50:00,3.69,0,,,,,
193,01/28/2021 02:00:00,3.69,0,,,,,
194,01/28/2021 02:10:00,3.69,0,,,,,
195,01/28/2021 02:20:00,3.69,0,,,,,
196,01/28/2021 02:30:00,3.64,0,,,,,
197,01/28/2021 02:40:00,3.64,0,,,,,
198,01/28/2021 02:50:00,3.60,0,,,,,
199,01/28/2021 03:00:00,3.60,0,,,,,
200,01/28/2021 03:10:00,3.60,0,,,,,
201,01/28/2021 03:20:00,3.56,0,,,,,
202,01/28/2021 03:30:00,3.60,0,,,,,
203,01/28/2021 03:40:00,3.56,0,,,,,
204,01/28/2021 03:50:00,3.56,0,,,,,
205,01/28/2021 04:00:00,3.56,0,,,,,
206,01/28/2021 04:10:00,3.56,0,,,,,
207,01/28/2021 04:20:00,3.52,0,,,,,
208,01/28/2021 04:30:00,3.52,0,,,,,
209,01/28/2021 04:40:00,3.56,0,,,,,
210,01/28/2021 04:50:00,3.56,0,,,,,
211,01/28/2021 05:00:00,3.56,0,,,,,
212,01/28/2021 05:10:00,3.56,0,,,,,
213,01/28/2021 05:20:00,3.56,0,,,,,
214,01/28/2021 05:30:00,3.56,0,,,,,
215,01/28/2021 05:40:00,3.56,0,,,,,
216,01/28/2021 05:50:00,3.56,0,,,,,
217,01/28/2021 06:00:00,3.60,0,,,,,
218,01/28/2021 06:10:00,3.60,0,,,,,
219,01/28/2021 06:20:00,3.64,0,,,,,
220,01/28/2021 06:30:00,3.64,0,,,,,
221,01/28/2021 06:40:00,3.64,0,,,,,
222,01/28/2021 06:50:00,3.64,0,,,,,
223,01/28/2021 07:00:00,3.77,1,,,,,
224,01/28/2021 07:10:00,3.77,1,,,,,
225,01/28/2021 07:20:00,3.86,4,,,,,
226,01/28/2021 07:30:00,3.86,6,,,,,
227,01/28/2021 07:40:00,3.90,9,,,,,
228,01/28/2021 07:50:00,3.90,7,,,,,
229,01/28/2021 08:00:00,3.86,10,,,,,
230,01/28/2021 08:10:00,3.90,16,,,,,
231,01/28/2021 08:20:00,3.90,26,,,,,
232,01/28/2021 08:30:00,3.90,24,,,,,
233,01/28/2021 08:40:00,3.94,27,,,,,
234,01/28/2021 08:50:00,3.90,30,,,,,
235,01/28/2021 09:00:00,3.94,34,,,,,
236,01/28/2021 09:10:00,3.90,39,,,,,
237,01/28/2021 09:20:00,3.99,37,,,,,
238,01/28/2021 09:30:00,4.07,41,,,,,
239,01/28/2021 09:40:00,4.12,41,,,,,
240,01/28/2021 09:50:00,4.20,39,,,,,
241,01/28/2021 10:00:00,4.24,41,,,,,
242,01/28/2021 10:10:00,4.29,47,,,,,
243,01/28/2021 10:20:00,4.29,49,,,,,
244,01/28/2021 10:30:00,4.33,64,,,,,
245,01/28/2021 10:40:00,4.29,62,,,,,
246,01/28/2021 10:50:00,4.29,69,,,,,
247,01/28/2021 11:00:00,4.33,71,,,,,
248,01/28/2021 11:10:00,4.33,73,,,,,
249,01/28/2021 11:20:00,4.29,64,,,,,
250,01/28/2021 11:30:00,4.33,73,,,,,
251,01/28/2021 11:40:00,4.33,72,,,,,
252,01/28/2021 11:50:00,4.33,61,,,,,
253,01/28/2021 12:00:00,4.29,62,,,,,
254,01/28/2021 12:10:00,4.29,66,,,,,
255,01/28/2021 12:20:00,4.29,67,,,,,
256,01/28/2021 12:30:00,4.24,62,,,,,
257,01/28/2021 12:40:00,4.24,62,,,,,
258,01/28/2021 12:50:00,4.24,65,,,,,
259,01/28/2021 13:00:00,4.20,75,,,,,
260,01/28/2021 13:10:00,4.16,71,,,,,
261,01/28/2021 13:20:00,4.16,80,,,,,
262,01/28/2021 13:30:00,4.16,81,,,,,
263,01/28/2021 13:40:00,4.16,81,,,,,
264,01/28/2021 13:50:00,4.16,78,,,,,
265,01/28/2021 14:00:00,4.07,70,,,,,
266,01/28/2021 14:10:00,4.12,65,,,,,
267,01/28/2021 14:20:00,4.07,64,,,,,
268,01/28/2021 14:30:00,4.07,59,,,,,
269,01/28/2021 14:40:00,4.07,47,,,,,
270,01/28/2021 14:50:00,4.07,47,,,,,
271,01/28/2021 15:00:00,3.99,57,,,,,
272,01/28/2021 15:10:00,3.94,44,,,,,
273,01/28/2021 15:20:00,3.99,41,,,,,
274,01/28/2021 15:30:00,3.99,35,,,,,
275,01/28/2021 15:40:00,3.99,32,,,,,
276,01/28/2021 15:50:00,3.94,28,,,,,
277,01/28/2021 16:00:00,3.90,20,,,,,
278,01/28/2021 16:10:00,3.90,17,,,,,
279,01/28/2021 16:20:00,3.90,13,,,,,
280,01/28/2021 16:30:00,3.90,9,,,,,
281,01/28/2021 16:40:00,3.86,6,,,,,
282,01/28/2021 16:50:00,3.86,3,,,,,
283,01/28/2021 17:00:00,3.82,1,,,,,
284,01/28/2021 17:10:00,3.82,0,,,,,
285,01/28/2021 17:20:00,3.77,0,,,,,
286,01/28/2021 17:30:00,3.77,0,,,,,
287,01/28/2021 17:40:00,3.77,0,,,,,
288,01/28/2021 17:50:00,3.77,0,,,,,
289,01/28/2021 18:00:00,3.73,0,,,,,
290,01/28/2021 18:10:00,3.69,0,,,,,
291,01/28/2021 18:20:00,3.69,0,,,,,
292,01/28/2021 18:30:00,3.64,0,,,,,
293,01/28/2021 18:40:00,3.69,0,,,,,
294,01/28/2021 18:50:00,3.60,0,,,,,
295,01/28/2021 19:00:00,3.64,0,,,,,
296,01/28/2021 19:10:00,3.60,0,,,,,
297,01/28/2021 19:20:00,3.60,0,,,,,
298,01/28/2021 19:30:00,3.60,0,,,,,
299,01/28/2021 19:40:00,3.60,0,,,,,
300,01/28/2021 19:50:00,3.60,0,,,,,
301,01/28/2021 20:00:00,3.60,0,,,,,
302,01/28/2021 20:10:00,3.56,0,,,,,
303,01/28/2021 20:20:00,3.60,0,,,,,
304,01/28/2021 20:30:00,3.60,0,,,,,
305,01/28/2021 20:40:00,3.56,0,,,,,
306,01/28/2021 20:50:00,3.64,0,,,,,
307,01/28/2021 21:00:00,3.77,0,,,,,
308,01/28/2021 21:10:00,3.82,0,,,,,
309,01/28/2021 21:20:00,3.90,0,,,,,
310,01/28/2021 21:30:00,4.07,0,,,,,
311,01/28/2021 21:40:00,4.07,0,,,,,
312,01/28/2021 21:50:00,4.12,0,,,,,
313,01/28/2021 22:00:00,4.12,0,,,,,
314,01/28/2021 22:10:00,4.16,0,,,,,
315,01/28/2021 22:20:00,4.16,0,,,,,
316,01/28/2021 22:30:00,4.03,0,,,,,
317,01/28/2021 22:40:00,3.99,0,,,,,
318,01/28/2021 22:50:00,3.94,0,,,,,
319,01/28/2021 23:00:00,3.86,0,,,,,
320,01/28/2021 23:10:00,3.77,0,,,,,
321,01/28/2021 23:20:00,3.73,0,,,,,
322,01/28/2021 23:30:00,3.73,0,,,,,
323,01/28/2021 23:40:00,3.64,0,,,,,
324,01/28/2021 23:50:00,3.60,0,,,,,
325,01/29/2021 00:00:00,3.60,0,,,,,
326,01/29/2021 00:10:00,3.47,0,,,,,
327,01/29/2021 00:20:00,3.47,0,,,,,
328,01/29/2021 00:30:00,3.39,0,,,,,
329,01/29/2021 00:40:00,3.39,0,,,,,
330,01/29/2021 00:50:00,3.30,0,,,,,
331,01/29/2021 01:00:00,3.21,0,,,,,
332,01/29/2021 01:10:00,3.17,0,,,,,
333,01/29/2021 01:20:00,3.13,0,,,,,
334,01/29/2021 01:30:00,3.04,0,,,,,
335,01/29/2021 01:40:00,3.04,0,,,,,
336,01/29/2021 01:50:00,3.00,0,,,,,
337,01/29/2021 02:00:00,2.91,0,,,,,
338,01/29/2021 02:10:00,2.83,0,,,,,
339,01/29/2021 02:20:00,2.79,0,,,,,
340,01/29/2021 02:30:00,2.79,0,,,,,
341,01/29/2021 02:40:00,2.74,0,,,,,
342,01/29/2021 02:50:00,2.74,0,,,,,
343,01/29/2021 03:00:00,2.70,0,,,,,
344,01/29/2021 03:10:00,2.70,0,,,,,
345,01/29/2021 03:20:00,2.66,0,,,,,
346,01/29/2021 03:30:00,2.66,0,,,,,
347,01/29/2021 03:40:00,2.61,0,,,,,
348,01/29/2021 03:50:00,2.61,0,,,,,
349,01/29/2021 04:00:00,2.61,0,,,,,
350,01/29/2021 04:10:00,2.57,0,,,,,
351,01/29/2021 04:20:00,2.57,0,,,,,
352,01/29/2021 04:30:00,2.53,0,,,,,
353,01/29/2021 04:40:00,2.49,0,,,,,
354,01/29/2021 04:50:00,2.53,0,,,,,
355,01/29/2021 05:00:00,2.44,0,,,,,
356,01/29/2021 05:10:00,2.49,0,,,,,
357,01/29/2021 05:20:00,2.53,0,,,,,
358,01/29/2021 05:30:00,2.53,0,,,,,
359,01/29/2021 05:40:00,2.49,0,,,,,
360,01/29/2021 05:50:00,2.53,0,,,,,
361,01/29/2021 06:00:00,2.53,0,,,,,
362,01/29/2021 06:10:00,2.49,0,,,,,
363,01/29/2021 06:20:00,2.49,0,,,,,
364,01/29/2021 06:30:00,2.49,0,,,,,
365,01/29/2021 06:40:00,2.57,0,,,,,
366,01/29/2021 06:50:00,2.61,0,,,,,
367,01/29/2021 07:00:00,2.66,1,,,,,
368,01/29/2021 07:10:00,2.70,4,,,,,
369,01/29/2021 07:20:00,2.79,6,,,,,
370,01/29/2021 07:30:00,2.87,9,,,,,
371,01/29/2021 07:40:00,2.91,13,,,,,
372,01/29/2021 07:50:00,2.96,15,,,,,
373,01/29/2021 08:00:00,3.17,19,,,,,
374,01/29/2021 08:10:00,3.30,22,,,,,
375,01/29/2021 08:20:00,3.43,24,,,,,
376,01/29/2021 08:30:00,3.52,26,,,,,
377,01/29/2021 08:40:00,3.60,30,,,,,
378,01/29/2021 08:50:00,3.77,36,,,,,
379,01/29/2021 09:00:00,4.54,9,,,,,
380,01/29/2021 09:10:00,8.79,53,,,,,
381,01/29/2021 09:20:00,11.02,52,,,,,
382,01/29/2021 09:30:00,12.44,53,,,,,
383,01/29/2021 09:40:00,13.38,53,,,,,
384,01/29/2021 09:50:00,14.07,32,,,,,
385,01/29/2021 10:00:00,14.28,36,,,,,
386,01/29/2021 10:10:00,14.28,16,,,,,
387,01/29/2021 10:11:18,,,Logged,,,,
388,01/29/2021 10:11:19,,,,Logged,,,
389,01/29/2021 10:11:42,,,,,Logged,,
390,01/29/2021 10:11:51,,,,,,Logged,Logged
