"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster_4531_chromosome_13:14325090-14325180",23.8886521465469,-0.660512206469343,0.765128817014838,-0.863269284571376,0.38798942781572,0.774352011955519
"Cluster_4640_chromosome_13:25495271-25495363",215.822022824727,0.60905160578947,0.533192289195492,1.14227384403559,0.253340209839727,0.680018457990846
"Cluster_4646_chromosome_13:25927738-25927830",762.511018090871,-0.0347332985467746,0.60711019052773,-0.0572108640057296,0.9543772241112,0.99088284495012
"Cluster_4696_chromosome_13:30863765-30863855",38.2100179315789,0.22062147766905,0.599719337334365,0.367874543865251,0.712966782304776,0.88762118012267
"Cluster_4754_chromosome_13:36030275-36030371",80.0015967895877,-0.816618437350007,0.575234416789466,-1.41962722242485,0.155716235866321,0.610886771475566
"Cluster_4806_chromosome_13:38827795-38827885",33.6007588160951,-0.0429652499323611,0.587267097049209,-0.0731613437024567,0.9416777271739,0.99088284495012
"Cluster_4831_chromosome_13:39611451-39611543",795.128730283475,-0.909468407029963,0.609661500418796,-1.49175961809171,0.135762173705877,0.610886771475566
"Cluster_5061_chromosome_14:8601339-8601434",59.8398688716055,-0.69060317976604,0.626671054088912,-1.10201863523133,0.270453570102766,0.689656603762053
"Cluster_6059_chromosome_14:21497245-21497336",7.49667168145833,-3.32359648013256,2.90702532974012,-1.14329808073247,0.252914851608452,0.680018457990846
"Cluster_8986_chromosome_14:39291980-39292070",28.293209411282,0.942493346600466,0.659757812546736,1.42854442748065,0.153135216567728,0.610886771475566
"Cluster_9000_chromosome_14:40086341-40086433",91.207145267092,-1.08801703163366,0.522395047869909,-2.08274759891026,0.0372742362648826,0.426327933045809
"Cluster_9082_chromosome_14:44009475-44009567",61.7883514092944,-0.520803468750684,0.578575925506213,-0.900147147144117,0.368041948509562,0.774352011955519
"Cluster_9205_chromosome_14:53448648-53448739",2118.71399953207,0.360623397311931,1.39314035109333,0.258856472737233,0.795745983440688,0.88762118012267
