"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster_30_chromosome_1:2984897-2984988",105.381723231997,1.09189584871062,0.520717261482883,2.09690734200197,0.0360017784786531,0.141237746339331
"Cluster_137_chromosome_1:16932585-16932677",102.800921634174,0.584637302431636,0.579987277820069,1.00801745967436,0.313446080439944,0.515669358143135
"Cluster_247_chromosome_2:2155518-2155610",156.060982273071,-0.322306956684007,0.438052706982318,-0.735772092140084,0.461869407859856,0.631713670812598
"Cluster_449_chromosome_2:20014602-20014694",60.8471188739145,-0.467902902306635,0.62630804452863,-0.74708109913994,0.455014608541867,0.631713670812598
"Cluster_492_chromosome_3:3503348-3503440",5042.3690484182,-0.196086246054931,0.498235972252324,-0.393560997148609,0.693905181661816,0.773645936498997
"Cluster_508_chromosome_3:4941258-4941354",1459.51138995306,-0.712693278600747,0.439516878571495,-1.62153790524979,0.104902327494823,0.272516069627296
"Cluster_860_chromosome_4:10324776-10324865",50.0435054693086,0.341118831378482,0.507803444476635,0.671753677705071,0.501740522839444,0.639719166620291
"Cluster_995_chromosome_4:21646377-21646462",571.87237621575,0.806414057499416,0.500124373127636,1.61242702981326,0.106869046912665,0.272516069627296
"Cluster_996_chromosome_4:21646970-21647061",146.82760580023,1.07463212206854,0.580542377424912,1.85108299386385,0.0641576142517169,0.204502395427348
"Cluster_998_chromosome_4:21649547-21649634",124.477843470602,0.902964705811931,0.525327839013162,1.71885942216229,0.0856399723854575,0.256919917156372
"Cluster_1155_chromosome_5:8149568-8149660",92.2893104898239,0.480527816003987,0.450156387190521,1.06746861685784,0.285760277852006,0.502543936912148
"Cluster_1192_chromosome_5:12612059-12612149",30.2060099661269,0.219569611794622,0.604318292461541,0.363334379471222,0.71635511446984,0.777321507190678
"Cluster_1411_chromosome_6:4849414-4849507",573.071337968258,0.141478021261219,0.656425547388627,0.215527902325013,0.829355760283825,0.863207015805614
"Cluster_1452_chromosome_6:9195228-9195318",550.58755585527,-1.91081838224239,0.643002991190797,-2.97170994290973,0.00296146321987614,0.0348782021335544
"Cluster_1453_chromosome_6:9302199-9302289",183.711563238798,-1.91604663132552,0.506707133152787,-3.78136897225753,0.00015596830669807,0.0039771918208008
"Cluster_1473_chromosome_6:10443372-10443462",25.4318805091381,-0.132020577904975,0.543505057492206,-0.242905886679571,0.80807830521807,0.8585831992942
"Cluster_1483_chromosome_6:11028835-11028927",41.0952327451703,0.466220069567925,0.646307898404498,0.721359077800001,0.47068861746821,0.631713670812598
"Cluster_1567_chromosome_6:15161760-15161851",5.71088981896396,1.40113812607932,1.80529054970122,0.776128876490937,0.437672895234476,0.631713670812598
"Cluster_1663_chromosome_6:21902734-21902826",28.7571410744489,-0.453629406205317,0.552807624456974,-0.820591804700449,0.411878817324415,0.631713670812598
"Cluster_1765_chromosome_7:1696720-1696810",29.0751849728624,1.3612840075174,0.486088733994901,2.80048458710354,0.00510259441177207,0.0379462900055039
"Cluster_1772_chromosome_7:2303817-2303911",55.2674909252641,0.622914175133315,0.55347208404398,1.12546629376852,0.260391492579328,0.491850597094287
"Cluster_2003_chromosome_7:21599176-21599270",24993.5885558369,-1.80788972364058,0.539615107037635,-3.35033193115272,0.000807147745564859,0.0137215116746026
"Cluster_2073_chromosome_7:28589761-28589956",449.078894437771,-0.820816329648713,0.591653853670493,-1.38732524863405,0.165342607415609,0.350944793889397
"Cluster_2097_chromosome_8:223816-223904",255.437230974295,0.0368444383424747,0.478989524826582,0.0769211776725477,0.938686250112805,0.938686250112805
"Cluster_2151_chromosome_8:4117884-4117974",59.8793522491332,-0.425717899908254,0.545754153937131,-0.780054346516793,0.435358886942995,0.631713670812598
"Cluster_2972_chromosome_10:5278782-5278872",53.9289209040342,-0.459317110624601,0.667118366501157,-0.688509166721921,0.491132199729406,0.639719166620291
"Cluster_3037_chromosome_10:11981301-11981397",3753.66207843411,-2.10050778544854,0.407669998558031,-5.15247085357824,2.57076582275196e-07,1.3110905696035e-05
"Cluster_3044_chromosome_10:12450144-12450240",265.216528285268,1.18966931056161,0.473336990718085,2.51336644692991,0.0119585046789371,0.0668493439303375
"Cluster_3293_chromosome_10:27379383-27379471",178.864135154078,-0.730124680760241,0.493597640328486,-1.47918997399247,0.13908954840558,0.337788903270695
"Cluster_3331_chromosome_10:30762009-30762103",2403.20294747405,1.35011066762509,0.564051544562822,2.39359448731147,0.0166841833707355,0.077353941082501
"Cluster_3337_chromosome_10:30943312-30943406",1137.79036810385,-3.2120084064209,2.35190601908316,-1.36570440330479,0.172031761710489,0.350944793889397
"Cluster_3338_chromosome_10:30952312-30952406",1148.82585544192,-3.22741818172635,2.36205667583509,-1.36635933199414,0.171826206740996,0.350944793889397
"Cluster_3406_chromosome_11:4453816-4453908",85.3855266537256,-1.3773391866381,1.00184837185745,-1.37479804861537,0.169194063279194,0.350944793889397
"Cluster_3423_chromosome_11:5587646-5587736",26.1899231375381,0.519641551673352,1.08325828812784,0.47970235480167,0.631439053248795,0.746532712898404
"Cluster_3730_chromosome_11:30949714-30949806",333.671345525026,1.37667833000391,0.500538534126336,2.75039429762752,0.00595235921654963,0.0379462900055039
"Cluster_3889_chromosome_12:9275018-9275111",224.136532390689,-0.808333375380799,0.494250155861298,-1.63547419418041,0.101949680094268,0.272516069627296
