"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster_30_chromosome_1:2984897-2984988",105.381723231997,0.058546865442526,0.56829603002581,0.103021774478817,0.917945689367172,0.917945689367172
"Cluster_137_chromosome_1:16932585-16932677",102.800921634174,0.136354017505551,0.640746859818687,0.212804815842774,0.831479207282363,0.914766331801352
"Cluster_247_chromosome_2:2155518-2155610",156.060982273071,0.0600430565710969,0.493817206633171,0.121589640386305,0.903224018384997,0.917945689367172
"Cluster_449_chromosome_2:20014602-20014694",60.8471188739145,-0.562280775662189,0.69862377815837,-0.804840592664063,0.420911673762769,0.773149528939213
"Cluster_492_chromosome_3:3503348-3503440",5042.3690484182,-0.077719235416764,0.53905197274529,-0.144177629145766,0.885360205718122,0.917945689367172
"Cluster_508_chromosome_3:4941258-4941354",1459.51138995306,-0.423980240617254,0.478247031831941,-0.886529789830966,0.375332108770223,0.765677501891254
"Cluster_860_chromosome_4:10324776-10324865",50.0435054693086,0.620110449720051,0.57341774320628,1.08142877869926,0.279506425877603,0.712741385987887
"Cluster_995_chromosome_4:21646377-21646462",571.87237621575,-0.593539714238829,0.541365089764152,-1.09637604171596,0.272914244191239,0.712741385987887
"Cluster_996_chromosome_4:21646970-21647061",146.82760580023,-0.236696241859772,0.630214373034535,-0.375580519879385,0.707228775120556,0.880752152127813
"Cluster_998_chromosome_4:21649547-21649634",124.477843470602,0.3617332047941,0.580301959430817,0.623353409230088,0.533052307524517,0.799578461286776
"Cluster_1155_chromosome_5:8149568-8149660",92.2893104898239,-0.0868311927473516,0.495734496889697,-0.175156647947927,0.860956547577743,0.914766331801352
"Cluster_1192_chromosome_5:12612059-12612149",30.2060099661269,-0.231719111082869,0.662089470533504,-0.349981568044199,0.726352530520359,0.881797706732244
"Cluster_1411_chromosome_6:4849414-4849507",573.071337968258,-0.266961616064373,0.71290772241158,-0.374468683213743,0.708055651710594,0.880752152127813
"Cluster_1452_chromosome_6:9195228-9195318",550.58755585527,-0.86033238198486,0.702506139501014,-1.22466172693658,0.220702700159902,0.662108100479706
"Cluster_1453_chromosome_6:9302199-9302289",183.711563238798,-2.11084246984522,0.558281481450363,-3.78096451338749,0.00015622194344135,0.00796731911550886
"Cluster_1473_chromosome_6:10443372-10443462",25.4318805091381,-0.109980513898603,0.597909974379637,-0.183941594238687,0.854059274000244,0.914766331801352
"Cluster_1483_chromosome_6:11028835-11028927",41.0952327451703,0.763315000912502,0.730480273931975,1.04494950534911,0.296046307686209,0.718969604380794
"Cluster_1567_chromosome_6:15161760-15161851",5.71088981896396,4.87028648479625,2.09622468475969,2.32336090697003,0.0201597723692964,0.171358065139019
"Cluster_1663_chromosome_6:21902734-21902826",28.7571410744489,0.206170912636138,0.630004551805888,0.327253052450424,0.743476497833069,0.881797706732244
"Cluster_1765_chromosome_7:1696720-1696810",29.0751849728624,0.743343584916951,0.510481586934417,1.45616140511734,0.14534800592711,0.556405709740413
"Cluster_1772_chromosome_7:2303817-2303911",55.2674909252641,1.62135673900842,0.639458430354074,2.53551546440737,0.0112281970799944,0.152676880799559
"Cluster_2003_chromosome_7:21599176-21599270",24993.5885558369,-2.08402257311384,0.582933059053357,-3.57506327827443,0.000350143199105057,0.00892865157717894
"Cluster_2073_chromosome_7:28589761-28589956",449.078894437771,-0.342628187491654,0.646434189963284,-0.530027948415159,0.596092553306476,0.850485496771999
"Cluster_2097_chromosome_8:223816-223904",255.437230974295,0.448481024916609,0.534145557776277,0.839623241993621,0.401119663496806,0.773149528939213
"Cluster_2151_chromosome_8:4117884-4117974",59.8793522491332,-0.682025529940806,0.607283305150933,-1.12307637004989,0.261405060950254,0.712741385987887
"Cluster_2972_chromosome_10:5278782-5278872",53.9289209040342,-1.13012038512354,0.734183245926193,-1.53928925972407,0.123733694804869,0.525868202920692
"Cluster_3037_chromosome_10:11981301-11981397",3753.66207843411,-1.1118899872058,0.442474547679572,-2.51289027365931,0.0119746573176125,0.152676880799559
"Cluster_3044_chromosome_10:12450144-12450240",265.216528285268,1.11148834106279,0.525310440449198,2.11586950396863,0.0343559077537784,0.240168891256127
"Cluster_3293_chromosome_10:27379383-27379471",178.864135154078,-0.700106776083795,0.549010870759956,-1.27521477874325,0.202233231785349,0.644618426315801
"Cluster_3331_chromosome_10:30762009-30762103",2403.20294747405,0.151113128953511,0.609727655271094,0.247837091932994,0.80426045481408,0.911495182122624
"Cluster_3337_chromosome_10:30943312-30943406",1137.79036810385,-1.58805240100993,2.54264867028186,-0.624566193344318,0.532255813514059,0.799578461286776
"Cluster_3338_chromosome_10:30952312-30952406",1148.82585544192,-1.80516289014761,2.55321608011527,-0.707015322442318,0.479556955859099,0.788948540284325
"Cluster_3406_chromosome_11:4453816-4453908",85.3855266537256,-0.99724760186991,1.10422303994021,-0.903121530523313,0.366461398193126,0.765677501891254
"Cluster_3423_chromosome_11:5587646-5587736",26.1899231375381,-1.48819285282383,1.15154895761741,-1.29234006333777,0.196239403409145,0.644618426315801
"Cluster_3730_chromosome_11:30949714-30949806",333.671345525026,1.06147977866152,0.551007762729784,1.92643343789345,0.054050275599286,0.275656405556359
"Cluster_3889_chromosome_12:9275018-9275111",224.136532390689,-0.237758825304953,0.550281751184212,-0.432067435987643,0.665692401376021,0.880752152127813
"Cluster_4044_chromosome_12:23068953-23069045",213.55838132026,-0.397423281215737,0.987464488783403,-0.402468428718261,0.687339318716818,0.880752152127813
"Cluster_4425_chromosome_13:7028626-7028718",113.709847673239,-0.433587247597843,0.599942995601037,-0.722714075798927,0.469855565973926,0.788948540284325
