"Plot Title: 20987157"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20987157, SEN S/N: 20987157)","Coupler Detached (LGR S/N: 20987157)","Coupler Attached (LGR S/N: 20987157)","End Of File (LGR S/N: 20987157)"
1,02/06/21 04:00:00 PM,4.532,Logged,,
2,02/06/21 04:10:00 PM,4.298,,,
3,02/06/21 04:20:00 PM,4.636,,,
4,02/06/21 04:30:00 PM,4.973,,,
5,02/06/21 04:40:00 PM,5.257,,,
6,02/06/21 04:50:00 PM,5.437,,,
7,02/06/21 05:00:00 PM,5.616,,,
8,02/06/21 05:10:00 PM,5.719,,,
9,02/06/21 05:20:00 PM,5.334,,,
10,02/06/21 05:30:00 PM,4.869,,,
11,02/06/21 05:40:00 PM,4.506,,,
12,02/06/21 05:50:00 PM,4.324,,,
13,02/06/21 06:00:00 PM,4.662,,,
14,02/06/21 06:10:00 PM,4.973,,,
15,02/06/21 06:20:00 PM,5.205,,,
16,02/06/21 06:30:00 PM,5.411,,,
17,02/06/21 06:40:00 PM,5.565,,,
18,02/06/21 06:50:00 PM,5.668,,,
19,02/06/21 07:00:00 PM,5.719,,,
20,02/06/21 07:10:00 PM,5.179,,,
21,02/06/21 07:20:00 PM,4.714,,,
22,02/06/21 07:30:00 PM,4.376,,,
23,02/06/21 07:40:00 PM,4.532,,,
24,02/06/21 07:50:00 PM,4.844,,,
25,02/06/21 08:00:00 PM,5.128,,,
26,02/06/21 08:10:00 PM,5.360,,,
27,02/06/21 08:20:00 PM,5.514,,,
28,02/06/21 08:30:00 PM,5.668,,,
29,02/06/21 08:40:00 PM,5.745,,,
30,02/06/21 08:50:00 PM,5.257,,,
31,02/06/21 09:00:00 PM,4.792,,,
32,02/06/21 09:10:00 PM,4.428,,,
33,02/06/21 09:20:00 PM,4.506,,,
34,02/06/21 09:30:00 PM,4.844,,,
35,02/06/21 09:40:00 PM,5.154,,,
36,02/06/21 09:50:00 PM,5.385,,,
37,02/06/21 10:00:00 PM,5.591,,,
38,02/06/21 10:10:00 PM,5.719,,,
39,02/06/21 10:20:00 PM,5.334,,,
40,02/06/21 10:30:00 PM,4.895,,,
41,02/06/21 10:40:00 PM,4.558,,,
42,02/06/21 10:50:00 PM,4.350,,,
43,02/06/21 11:00:00 PM,4.714,,,
44,02/06/21 11:10:00 PM,5.102,,,
45,02/06/21 11:20:00 PM,5.411,,,
46,02/06/21 11:30:00 PM,5.693,,,
47,02/06/21 11:40:00 PM,5.411,,,
48,02/06/21 11:50:00 PM,4.999,,,
49,02/07/21 12:00:00 AM,4.714,,,
50,02/07/21 12:10:00 AM,4.506,,,
51,02/07/21 12:20:00 AM,4.376,,,
52,02/07/21 12:30:00 AM,4.532,,,
53,02/07/21 12:40:00 AM,4.999,,,
54,02/07/21 12:50:00 AM,5.385,,,
55,02/07/21 01:00:00 AM,5.693,,,
