"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST-1065","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"::chromosome_1:3198120-3212012",180.829120823865,2.50709788381717,0.744325682374224,3.36828077169139,0.00075638524438343,0.0198177207391421,85,1681,103,8,447,120,358,25,108,118,160,349,65,92,79,64,1455,20,14
"::chromosome_6:9597724-9599710",61.8588899086969,2.93589574464181,0.944627009833134,3.10799470487343,0.00188361442902394,0.0363991666812222,46,236,7,3,213,61,169,11,13,60,63,211,23,453,0,108,97,7,2
"::chromosome_2:1257505-1260075",61.4861973464054,-2.16152498308411,0.716621061995275,-3.01627331056363,0.00255902483963937,0.0445726861740003,55,13,237,13,9,103,47,15,100,133,81,10,70,84,60,46,129,12,11
"::chromosome_3:10963255-10972486",161.795601245887,-1.01774830014751,0.342519558706761,-2.97135820211315,0.00296485751408037,0.0486708910497265,426,334,108,19,45,261,175,149,355,485,190,247,374,388,42,279,287,32,38
"::chromosome_11:1324459-1332848",74.7516591801623,-1.76291530780784,0.512635157608648,-3.43892782545686,0.000584022915937992,0.0167854964628885,87,72,60,22,31,89,64,53,414,164,86,79,117,113,28,64,86,31,10
"::chromosome_14:32849298-32859163",413.922901568409,-2.08375383056225,0.494787267782664,-4.21141360387136,2.53777612006232e-05,0.00161218311736836,1371,682,512,55,15,603,390,181,866,971,269,202,864,1017,238,975,820,73,133
"::chromosome_13:33072193-33104936",2664.6018405654,-0.808424527704999,0.257614512009248,-3.13811718679877,0.00170036881424726,0.0343593044709005,6486,5323,2707,201,1145,4423,3971,882,7151,6190,3511,5440,5871,5644,912,6017,4438,781,573
"::chromosome_6:13254017-13255392",6.60843340027973,-6.2902247516218,1.60628371279171,-3.91601103935083,9.00261274384484e-05,0.00430408418552376,18,1,0,0,0,1,0,0,1,23,0,1,5,2,5,15,0,10,6
"::chromosome_14:42722777-42725930",276.808595331874,1.90201297867542,0.570628687111052,3.33318850179936,0.000858567515512193,0.0215805249495273,114,1547,797,6,153,503,717,347,227,1009,342,1165,376,124,56,342,106,36,19
"::chromosome_6:2110689-2113056",89.308532322188,2.67790792149791,0.884668803203295,3.02701746891207,0.00246979684795688,0.0433441168681175,26,241,87,1,166,24,478,101,54,1,187,589,233,98,5,36,177,1,15
"::chromosome_11:33117435-33120671",52.667293571363,1.49907944455709,0.477183010689591,3.14151889521534,0.00168073963270846,0.0341486529975269,68,228,23,6,49,122,327,30,64,90,36,166,103,93,14,95,45,1,11
"::chromosome_7:6848839-6855120",284.60159630807,-1.32283077527639,0.412591353543723,-3.20615244094351,0.00134522702866855,0.0295663049547411,1090,578,342,21,82,433,364,158,388,669,413,359,634,431,135,390,443,36,121
"::chromosome_10:24885459-24914013",182.101527082459,-1.72629095511747,0.366083792164019,-4.71556237142569,2.41044037016705e-06,0.000248409271481104,482,223,232,16,39,257,220,77,525,674,236,165,249,262,43,475,459,80,29
"::chromosome_2:11968042-11976379",18.4920069655077,-2.11453439481813,0.549823508735313,-3.84584209518781,0.000120139116965184,0.00539607898233454,82,17,10,1,8,39,17,23,33,34,26,8,43,32,7,29,27,10,2
"::chromosome_4:20229686-20234665",59.9606135634585,-1.94855526294754,0.523873161096211,-3.71951725656294,0.000199603910515577,0.00799708971936059,159,47,78,10,25,62,50,5,77,196,43,52,113,147,17,94,115,30,23
"::chromosome_11:23936761-23937574",14.1744065674687,2.63276285480805,0.743315281324934,3.54191945323018,0.000397226749432369,0.0132103109703843,20,81,5,1,17,21,105,0,10,27,24,114,9,13,1,32,8,0,1
"::chromosome_8:620126-620699",20.0587007914935,-3.2417424670737,0.913805872903457,-3.54751765467827,0.000388879687679957,0.0130957239597709,18,11,25,0,5,23,1,52,21,16,18,8,14,26,11,10,21,4,18
"::chromosome_8:11927621-11933909",77.9618067613843,1.54741305436734,0.434541759047663,3.5610226684741,0.000369413185636551,0.0128016747562605,119,341,41,10,88,196,274,37,127,185,113,383,95,129,21,99,84,1,7
"::chromosome_9:22900033-22908799",221.840984106219,-2.19463311719651,0.535074163562483,-4.1015494050111,4.10392857346762e-05,0.00236421972167157,498,162,630,48,40,458,215,74,361,648,149,77,243,283,93,290,389,118,31
"::chromosome_1:985046-986914",44.5747145435277,-3.0133204322278,0.964181692904199,-3.1252620272756,0.00177646741842688,0.0354338393675469,42,4,34,25,1,111,46,1,23,89,19,3,34,10,15,237,30,25,13
"::chromosome_14:53714767-53716618",41.9815838592474,-4.07561745063362,1.14025856856372,-3.57429232543922,0.00035117641425336,0.0124319131381676,67,7,105,10,3,1,6,25,21,25,7,20,20,132,7,8,129,6,43
"::chromosome_7:10686749-10690296",469.991953885009,-2.69383693814118,0.602783589855814,-4.46899514763755,7.85879132711143e-06,0.000659640629492837,686,285,1267,71,76,380,407,500,935,618,369,234,417,917,41,475,672,221,249
"::chromosome_6:1012135-1018508",2243.04404163115,-2.73142311018393,0.855768708202593,-3.1917772687913,0.00141400323980623,0.0304997210446576,3815,155,7685,564,118,3712,438,115,183,12453,2000,330,9235,967,1868,5125,2812,344,48
"::chromosome_1:4997076-4998359",62.0146237618871,2.08029977083784,0.650041625575587,3.20025624358411,0.00137305456202847,0.0298815786219682,46,361,35,4,43,66,317,120,49,57,72,226,39,178,25,39,40,10,2
"::chromosome_5:12865428-12870289",248.463109147015,1.55584240092329,0.399410868812804,3.89534317267786,9.80597932845068e-05,0.00460508649475342,394,1574,114,10,345,636,986,73,428,354,325,882,440,314,117,378,355,14,24
"::chromosome_11:19411037-19423734",152.709539558908,-2.77268993914884,0.865162267532064,-3.20482069457113,0.00135146642656378,0.0296106325862492,655,172,406,18,29,407,57,32,166,127,20,74,9,213,63,80,645,100,40
"::chromosome_3:13138140-13140820",720.656555271361,1.30329475273245,0.372968205191066,3.49438567307578,0.000475154067846796,0.0148635884629984,583,4280,625,64,1140,1526,2315,186,904,1837,932,1964,1265,443,283,921,904,144,112
"::chromosome_1:2824317-2828971",246.809062608011,-1.06434139309514,0.316233260051548,-3.36568453590759,0.000763539757440744,0.0199207630105848,436,417,289,32,100,499,333,146,581,713,399,227,394,493,57,487,505,35,80
"::chromosome_13:22405818-22409797",30.4923938194453,-3.79778207598033,0.933116958657214,-4.06999577142555,4.70139910641149e-05,0.00264275616436161,624,35,4,1,8,12,18,1,12,15,3,4,59,41,0,10,29,4,17
"::chromosome_14:13110449-13128005",157.84470331126,-2.65239215342054,0.462682545158989,-5.7326393251103,9.88797518035064e-09,3.21792876483341e-06,571,200,101,13,17,234,125,30,785,281,171,137,299,232,82,318,115,29,93
"::chromosome_4:19218385-19223094",620.603661667221,-0.931793299899515,0.299933973083944,-3.10666141057229,0.00189212980558311,0.0365165473512667,1621,1924,533,62,229,1015,924,267,1129,1360,659,616,1355,1630,201,1156,1246,144,202
"::chromosome_9:11842461-11848037",206.920917750547,2.72157294275931,0.619973604243861,4.38982066999227,1.13444175700471e-05,0.000848544136791833,103,1590,110,12,412,146,1215,293,134,99,259,270,106,293,139,160,225,16,14
"::chromosome_12:34004639-34015128",135.613371107095,1.36021047110199,0.413003043862095,3.29346355024971,0.000989611718436369,0.0238406459441489,261,944,48,11,183,276,425,39,217,243,174,560,288,177,24,217,181,7,20
"::chromosome_1:17558792-17564342",7775.98119576539,-0.945468951733997,0.292961308257077,-3.2272826652738,0.00124971937865767,0.0278633347044467,12340,14166,11514,560,2924,13548,10531,7488,13987,16515,8660,11586,13534,13595,3324,12577,13713,2703,2022
"::chromosome_10:1148338-1148997",262.022922046302,-1.85083499551181,0.564621206173285,-3.27801183390867,0.0010454101283394,0.0248619972829435,762,372,511,24,80,279,302,91,823,975,222,134,307,635,38,454,613,158,15
"::chromosome_7:1828756-1831485",33.4164078753841,-1.42561208831894,0.401502766632195,-3.55069057251329,0.000384221854285205,0.0130060499945083,82,47,19,3,7,57,45,30,109,94,47,35,94,65,16,50,59,9,5
"::chromosome_10:1109604-1111379",33.9687063971711,-2.79330645818527,0.833098375073034,-3.35291310337797,0.000799658083602565,0.0205737273936582,170,28,106,0,5,20,4,4,101,82,34,34,38,102,4,48,100,11,9
"::chromosome_9:25945159-25945447",334.459525994755,-2.24594983280741,0.369581580822063,-6.07700694339724,1.22446462871388e-09,5.97732075332698e-07,1053,263,245,13,40,608,274,115,1020,965,506,299,882,801,188,633,682,85,94
"::chromosome_7:18209666-18222226",46.8599522188113,-2.65577349920158,0.718776416142689,-3.69485341972373,0.000220013674131962,0.00858045769988156,91,18,89,12,6,85,27,47,103,22,101,8,50,20,46,29,114,13,6
"::chromosome_7:25678209-25679275",17.9026699571667,-3.89643293444955,1.2637567603636,-3.08321431517288,0.00204777621982933,0.0378726309848795,19,2,3,2,0,2,0,3,6,5,5,4,1,273,8,5,117,5,2
"::chromosome_1:1947640-1951475",10.8810044014499,-3.74908458234738,0.947359991021639,-3.95740227355849,7.57692701054049e-05,0.00384021847118924,23,3,5,3,0,4,2,8,23,12,4,1,50,35,7,31,45,0,2
"::chromosome_7:8442789-8470764",163.592980124779,-1.94827419772269,0.648578659892982,-3.00391350841571,0.00266531083290839,0.0457368325166057,164,132,94,18,36,163,116,33,181,1067,168,106,1233,255,24,163,222,90,36
"::chromosome_14:39501131-39503866",3282.03034098629,-1.26721819947707,0.3710862374955,-3.41488870088434,0.000638080787417116,0.0179068057588313,6929,3956,3699,287,1069,5286,4972,2322,14138,9270,4588,6445,2488,4901,969,4708,5805,888,892
"::chromosome_12:9383443-9388858",35.8373890168606,-1.57557969217262,0.393665443100809,-4.00233172554378,6.2721274998108e-05,0.0033147568410681,103,36,30,7,6,62,44,21,89,90,54,29,89,56,13,110,73,10,2
"::chromosome_5:9547700-9549520",4033.24065793253,-1.07545032664311,0.302387040527847,-3.55653577205491,0.000375777332478959,0.0129325965073927,7367,7481,6173,479,1535,6108,5422,1727,9446,9279,4946,7019,5939,7757,1234,6540,6530,1243,1393
"::chromosome_14:18396105-18398071",44.1277608204915,-4.35578584732145,1.37586909359057,-3.16584322419385,0.00154634111791508,0.0324120087427398,0,3,114,51,0,73,2,2,32,11,88,1,12,2,11,37,13,7,2
"::chromosome_8:19441915-19444136",4.63892493386489,-6.55289603778276,1.88383304821263,-3.47849085883704,0.000504245635720132,0.0153340271190302,17,0,0,0,0,10,0,0,8,7,0,0,2,10,0,1,52,1,4
"::chromosome_14:33709545-33713692",18.8009800238371,4.16091723519144,1.07535778573159,3.8693328772997,0.000109133557620379,0.00504844761560608,9,23,19,0,70,51,22,9,2,12,4,177,78,40,3,10,4,0,1
"::chromosome_10:21707824-21712457",46.4757739528247,1.56243249872685,0.469135955826659,3.33044713226831,0.000867066270924409,0.0216589384004846,47,182,59,4,74,186,191,22,52,71,27,110,107,73,12,62,44,3,7
"::chromosome_9:30672621-30679483",148.831133840081,-3.01608149773957,0.450020337165369,-6.7021004355882,2.05444744002467e-11,2.08489300545963e-08,622,151,196,27,19,100,57,17,419,457,139,55,230,243,39,510,198,58,46
"::chromosome_11:12205484-12218884",678.233357761237,-2.21905209824599,0.445512385101702,-4.98089878632538,6.32896368055968e-07,9.03094432879861e-05,2085,201,461,77,232,809,596,709,2122,2253,650,500,858,1164,295,928,1457,251,162
"::chromosome_5:19053313-19064456",70.161104823313,1.23105607484416,0.359043367164971,3.42871136867018,0.000606454100849383,0.0172277543196877,72,263,104,2,66,178,201,89,85,84,114,279,94,48,20,89,102,11,9
"::chromosome_11:7969687-7972375",10.5201296507827,-2.50107499563516,0.67178143210838,-3.72304871211691,0.000196831527618752,0.00790469962270963,31,10,21,0,0,27,8,8,30,15,17,3,15,22,9,16,25,2,2
"::chromosome_6:1711248-1711596",19.9436335531711,-3.43493634587524,0.512949037784147,-6.69644758612588,2.13546992472954e-11,2.08489300545963e-08,65,12,4,3,3,27,10,6,75,38,19,8,31,35,2,35,36,14,10
"::chromosome_13:2185453-2190540",37.9836150990014,-1.93068398001332,0.629969698062087,-3.06472515416613,0.00217870113268147,0.0394268165153806,99,48,32,0,14,40,43,28,47,64,55,59,57,72,6,28,53,51,6
"::chromosome_10:22832628-22834493",575.652314609505,-1.06778815994599,0.333679283321092,-3.20004331500103,0.00137406935657892,0.0298815786219682,1005,1075,599,52,192,734,825,351,1910,1809,726,1092,566,863,257,1114,833,222,134
"::chromosome_14:46299318-46305294",16.9623685221752,-2.67919448353621,0.698989577822029,-3.83295340666491,0.000126613941810374,0.00563234681194827,60,13,34,0,5,60,7,1,36,30,17,7,32,15,8,48,38,5,7
"::chromosome_9:21853516-21862437",109.789759410591,1.07184858208582,0.34415673179446,3.11441992285641,0.00184306977484586,0.0360642872609607,205,472,69,10,110,238,393,24,134,268,159,372,145,186,42,228,160,12,15
"::chromosome_12:8823154-8824056",607.184183284823,-4.45197066180542,1.47737664405139,-3.01342970306937,0.00258312878025795,0.0448046314298377,142,104,406,581,13,51,175,980,127,80,71,29,239,287,37,80,83,722,2
"::chromosome_13:27180113-27215377",2254.86156537923,-1.45479204569033,0.398630330472198,-3.64947655630483,0.000262775218990192,0.00986736905317423,9588,2479,2297,259,460,4679,1628,907,3406,2979,2979,3966,6129,5881,794,5211,5077,542,399
"::chromosome_8:18367194-18367401",24.3555772593495,-7.81746231889268,1.65034489829382,-4.73686580724709,2.17048781872166e-06,0.000231393959984407,190,1,20,0,1,146,0,2,100,76,39,0,81,15,0,0,2,23,0
"::chromosome_5:18235241-18242029",175.65609737111,-2.27886760127491,0.272336768504857,-8.36782933786725,5.86893105936986e-17,2.17737342302622e-13,753,292,128,19,52,190,147,60,493,427,152,87,282,255,63,384,310,88,58
"::chromosome_11:33503349-33523232",198.641840590186,1.84498100259615,0.532428117247889,3.46522083043402,0.00052979625397645,0.0158212571395906,165,504,144,65,311,222,899,201,188,220,133,656,332,179,62,185,186,26,13
"::chromosome_11:25506691-25508990",157.257088300817,1.10991487096201,0.302161361193469,3.67325215433931,0.000239482952760856,0.00910329666744649,335,761,72,9,256,189,679,56,267,197,165,470,412,215,70,213,215,30,12
"::chromosome_11:12335892-12359129",317.613192606913,0.901740764111735,0.264016806150741,3.41546728505186,0.000636726774840407,0.0178963254453529,435,1233,290,25,341,541,1522,189,558,382,477,840,558,397,109,393,444,90,29
"::chromosome_4:24208418-24211540",50.5068952977367,-3.80775916135968,0.644140795155535,-5.91137712437582,3.39259295395237e-09,1.3985022065737e-06,95,14,130,7,0,37,25,54,206,141,62,5,60,88,13,81,102,16,10
"::chromosome_4:21051895-21057217",78.273306588748,1.04364998909665,0.30049939620362,3.47305186726387,0.000514575901087626,0.0155715872188833,114,370,75,8,109,150,267,32,94,195,97,197,156,93,17,95,107,19,10
"::chromosome_12:29591811-29600183",150.42773484994,3.35938420696807,0.832278451997937,4.03637051866915,5.42844627291351e-05,0.00291877328587089,85,3112,19,8,140,37,403,20,61,1601,49,137,193,62,30,32,77,9,5
"::chromosome_13:19555234-19558444",155.269916687186,1.14544310310507,0.367089434637777,3.12033797495513,0.00180643645332032,0.0357027649573453,230,434,134,13,235,295,737,99,227,281,153,516,215,193,62,133,213,46,7
"::chromosome_11:1964483-1971593",2482.15379996086,-1.08754459482615,0.352644909162741,-3.0839651064529,0.00204261551179892,0.0378726309848795,3951,3625,3523,344,753,2926,3617,2461,3950,4606,3398,3714,4232,4603,853,3611,3976,999,651
"::chromosome_14:53648139-53656421",45.3763491820097,-2.19918252748761,0.583315453435522,-3.7701427495795,0.000163154199189749,0.00694153760314185,86,69,61,4,13,74,15,18,244,98,24,47,90,164,3,90,54,17,14
"::chromosome_6:29881318-29883981",225.205809475539,-2.02091297963943,0.562315302930903,-3.59391424900944,0.000325747083666889,0.0117560474747486,541,341,240,79,46,223,279,68,230,973,115,108,325,132,53,350,157,204,33
"::chromosome_11:19828879-19838096",295.999193883349,-1.83396441637515,0.546556879369252,-3.35548684062237,0.000792254256424089,0.0204929167955309,639,413,876,26,141,436,279,185,382,271,259,222,309,302,103,260,429,285,47
"::chromosome_13:20593491-20625318",185.081751868501,1.03311311656315,0.318877497502892,3.23984327728795,0.00119595413509125,0.0270548161048082,257,812,115,17,308,404,484,113,255,527,167,505,292,253,49,248,274,50,15
"::chromosome_1:8064352-8070632",56.8536213024474,-1.46636473071013,0.447174369345358,-3.27917884215239,0.00104109634984195,0.0247911903588809,154,70,42,7,34,66,39,62,128,109,66,58,82,160,16,81,106,13,20
"::chromosome_13:25327114-25342621",297.621927644276,1.91959761169801,0.586067907265858,3.27538428209348,0.00105518333072261,0.024902863594026,205,1091,342,9,341,1810,1392,32,289,847,282,690,774,322,85,508,388,22,22
"::chromosome_12:19350158-19358004",151.73354611513,-1.98862194597591,0.344122350081099,-5.77882240286704,7.5225280227909e-09,2.5371435422322e-06,386,187,115,35,63,235,109,64,324,209,149,121,245,277,46,304,191,67,65
"::chromosome_11:2185541-2187876",280.815019696866,-2.02904221289599,0.643221362659432,-3.15450065978345,0.00160773014818503,0.0330854352512257,872,62,624,35,50,375,219,164,361,474,167,275,111,1022,100,457,1111,94,49
"::chromosome_12:36662919-36687272",969.499089810969,0.870644180238302,0.233069762107372,3.73555184664929,0.00018730398250056,0.00766995336729666,1553,4789,861,58,1148,2065,2941,432,1740,1935,1392,2572,1325,1851,346,1547,1175,150,138
"::chromosome_11:15084364-15097697",239.091249152873,-0.654640343404738,0.219282594169988,-2.98537303374503,0.00283232690478994,0.04737571152737,623,491,176,19,185,401,425,139,675,540,251,355,540,365,92,433,503,61,48
"::chromosome_13:35856832-35866033",181.299355144572,-1.34204829262457,0.433113311787377,-3.09860781486072,0.00194432211385484,0.03697626785318,301,448,221,30,60,191,356,73,458,489,128,104,261,375,54,237,251,99,57
"::chromosome_3:9487304-9506844",114.170089841185,1.17717443511008,0.270349533745309,4.3542684124585,1.33512039393268e-05,0.000963676393286043,149,400,106,11,143,235,405,77,173,152,169,513,175,173,22,128,121,22,14
"::chromosome_13:40835788-40838259",23.3965498083455,-3.16391686695529,0.776059274615924,-4.0769010440873,4.56399044712516e-05,0.00258115923152962,26,33,10,1,4,5,11,0,37,61,6,8,29,28,21,27,31,23,19
"::chromosome_4:3658271-3659690",123.861422664086,-2.60738562705949,0.542172134815432,-4.80914724241058,1.51575528444292e-06,0.000177491741491891,185,93,265,11,8,108,89,91,358,135,178,53,245,296,20,331,356,38,41
"::chromosome_11:1257093-1257819",146050.398008568,-0.836143703469429,0.200490945005531,-4.17048113293277,3.03957220700288e-05,0.00187041876540685,322606,259098,181165,19245,71987,223656,222613,90176,306795,306188,183648,212629,276123,295582,58933,217020,260729,51596,26113
"::chromosome_11:26434943-26436107",109.620546831185,-2.18558858228311,0.565249312989996,-3.86659219579059,0.000110366751950282,0.00507950126302029,192,95,91,11,19,220,75,8,97,273,107,89,349,216,29,432,226,38,55
"::chromosome_12:3672124-3674874",95.8469913367772,-1.84204111021521,0.620838366842291,-2.96702202794618,0.00300699414734384,0.0490184257495882,163,55,103,45,33,145,40,53,141,61,64,71,213,296,37,74,151,28,24
"::chromosome_9:18939384-18942843",36.6573282978801,-1.3384089669092,0.422014746271426,-3.17147440636678,0.00151667231981039,0.0320435894447412,76,59,45,1,22,47,55,17,101,62,29,38,52,57,14,82,82,16,15
"::chromosome_13:22485150-22496775",125.1124355949,1.97617930120682,0.324499778184868,6.08992496777913,1.12963618524719e-09,5.66344628009066e-07,161,878,136,8,178,228,747,41,197,169,115,514,178,125,42,117,136,10,6
"::chromosome_10:32202946-32209911",113.442037902067,-1.46181737145788,0.379258792506599,-3.85440601599881,0.000116010936805147,0.00523601673414959,302,140,150,30,36,168,129,53,270,304,105,157,168,119,27,131,216,40,31
"::chromosome_4:15410419-15432075",76.832774128759,-1.42442427586381,0.442913174393549,-3.21603501140867,0.00129974974216008,0.0288249560312398,220,97,65,0,48,141,121,48,146,106,52,97,232,106,34,113,102,35,36
"::chromosome_9:29059771-29065109",23.7147929718156,-2.21422818297526,0.540551091632946,-4.09624218181915,4.1991065001973e-05,0.00240411807341543,48,31,42,4,9,32,16,17,51,31,17,9,42,31,7,30,26,10,13
"::chromosome_3:12099479-12100379",22.4073230531093,-1.93676263498138,0.546545355906624,-3.54364484859381,0.000394636461875699,0.0132103109703843,81,18,25,2,7,31,17,12,49,105,45,9,49,52,7,47,61,4,1
"::chromosome_2:15917421-15917787",148.818563637615,-5.9199188845166,1.04010025958648,-5.69168099897429,1.25794710568067e-08,3.88915313506275e-06,202,12,14,141,8,11,0,9,235,416,22,2,11,3,19,425,102,7,105
"::chromosome_11:33267746-33290860",156.677826879763,1.24641232861246,0.360012920171335,3.46213221464183,0.000535913816874342,0.0158805132636087,193,727,87,8,175,233,559,71,265,192,191,784,267,176,44,317,342,40,11
"::chromosome_4:6282968-6284559",24.3755380570901,-1.37288533056649,0.368132283599553,-3.72932609208458,0.000191992559525107,0.00784462991011175,69,54,16,3,7,35,29,7,68,80,22,25,47,55,11,52,33,9,6
"::chromosome_8:23933238-23937555",161.840601190953,-2.8802479819005,0.637214854257211,-4.52005781512727,6.18227456502738e-06,0.000548713842972526,315,268,218,21,5,157,90,80,624,558,100,49,73,490,62,164,216,85,62
"::chromosome_3:7637146-7646658",62.6983008523029,-1.16397429028185,0.344511658826707,-3.37862089847977,0.000728503921579407,0.0194722589989885,135,154,34,5,26,129,84,42,186,194,59,60,146,80,28,135,75,20,18
"::chromosome_4:6587612-6617230",535.292825797695,1.05928502709667,0.321813954641806,3.29160687974426,0.000996167557428055,0.0239674554997282,969,2830,424,41,664,1003,1994,100,1012,635,543,2282,877,849,112,909,799,66,95
"::chromosome_7:11843865-11854988",43.6496365971546,2.17655326350358,0.733304711304749,2.96814302424282,0.00299604885817336,0.0490094411985149,5,240,48,2,65,77,92,94,35,94,67,148,30,42,4,20,66,1,8
"::chromosome_8:23898784-23899644",226.657489261435,-3.1918049816731,0.674813628551502,-4.72990592754382,2.24623897528493e-06,0.000235410920856133,940,185,110,18,1,192,196,80,630,1743,111,90,212,363,42,516,154,202,27
"::chromosome_8:30334-39351",4112.63629197373,-0.886631687455112,0.288372880729052,-3.07460148545719,0.0021078399474356,0.0387901101437802,8927,9428,5916,661,1618,7003,4613,2452,7042,8181,3641,6020,8267,8959,1684,8134,4705,1483,797
"::chromosome_14:43550602-43552384",54.4457067183017,-3.23594049331707,1.04851949650865,-3.08619964062859,0.00202732653869353,0.0377958867263969,69,77,29,3,2,49,32,16,174,44,134,48,56,78,0,29,7,0,87
"::chromosome_8:9296997-9305911",233.010252944624,-1.93880766662998,0.575353887158726,-3.36976547808585,0.0007523218303812,0.0197744894354504,314,293,394,49,57,125,96,148,656,405,285,141,479,1041,22,400,448,60,60
"::chromosome_2:1284924-1285488",30.8957661657912,-2.32126711144548,0.493745298200853,-4.70134524805378,2.58453098801646e-06,0.000263423350701677,92,34,14,0,6,61,18,17,71,65,26,30,65,47,25,60,46,13,15
"::chromosome_12:2911313-2911739",18.3900756336578,-1.7354285956927,0.558378930958217,-3.10797650032136,0.0018837304589743,0.0363991666812222,22,27,11,3,7,23,8,9,55,58,36,10,33,43,10,46,22,9,2
"::chromosome_5:26234143-26234677",92.3290566787956,-3.64195862023814,0.500903865132819,-7.27077364290739,3.57434454597775e-13,5.4744689924966e-10,344,38,96,6,4,71,29,21,341,379,68,41,112,128,39,405,174,57,11
"::chromosome_4:22291232-22292219",304.026449047068,3.02165234785535,0.689735678066978,4.38088450973522,1.18198511520868e-05,0.000877032955484842,194,4073,86,27,298,455,1954,27,140,945,183,1814,34,401,75,167,113,53,7
"::chromosome_13:21690334-21692468",248.571404238248,-4.3737905657998,0.737122731879681,-5.93359881148493,2.96365497904399e-09,1.30894761574443e-06,524,19,885,29,10,267,73,131,1135,1021,70,33,65,199,47,999,378,117,18
"::chromosome_5:17914961-17924304",288.481504946716,1.06211376021957,0.282268750669165,3.76277486509452,0.000168038462166036,0.00709842224942808,481,1166,233,20,474,425,870,101,508,495,216,1368,628,427,66,452,275,48,50
"::chromosome_9:1032526-1035412",79.6600618689132,-1.53589170723546,0.451637858467886,-3.40071514918114,0.000672098231403564,0.0184588768909822,274,125,46,1,16,130,104,18,236,221,119,119,136,150,39,255,136,22,24
"::chromosome_9:1853656-1855954",600.258102704968,-2.00962147514932,0.423150233666645,-4.7491914579267,2.0423152587232e-06,0.000224171290232635,1435,645,1076,90,123,518,440,239,2350,1995,698,556,616,1056,86,1816,1174,166,137
"::chromosome_10:29441902-29445343",1286.16185352663,1.81862864801563,0.542039996521115,3.35515581818284,0.000793202925023785,0.0204929167955309,1023,3735,2890,116,1364,1452,2662,291,880,3608,1175,7716,1109,1924,530,3039,1945,245,47
"::chromosome_8:13052066-13059384",11.6910064118114,-2.10073248860744,0.591610361094821,-3.5508716999477,0.000383957539319341,0.0130060499945083,34,8,22,0,3,30,12,7,34,28,30,7,20,17,4,10,27,3,3
