"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST-1065","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"::chromosome_14:34809935-34830919",121.047701249684,1.46959948615612,0.465350905438404,3.15804582946201,0.00158830586011837,0.0328207090943825,224,577,50,2,164,286,442,56,160,183,91,262,385,358,60,112,116,20,18
"::chromosome_9:30052579-30058435",785.662551258216,-3.05797899172671,0.767411628130549,-3.98479626791178,6.75380456917948e-05,0.00396081016032512,631,655,642,689,273,366,797,307,701,688,397,439,598,1147,167,713,534,342,171
"::chromosome_9:30672621-30679483",148.831133840081,-3.03017929769779,0.486547838414241,-6.22791647286681,4.72678938491900e-10,4.93772236122101e-07,622,151,196,27,19,100,57,17,419,457,139,55,230,243,39,510,198,58,46
"::chromosome_11:12205484-12218884",678.233357761237,-1.86032353619643,0.482294076401116,-3.8572390315846,0.000114675008221067,0.00558798276211928,2085,201,461,77,232,809,596,709,2122,2253,650,500,858,1164,295,928,1457,251,162
"::chromosome_5:19053313-19064456",70.161104823313,1.21517168390355,0.388780055199637,3.12560191206198,0.00177441575090534,0.035090717546115,72,263,104,2,66,178,201,89,85,84,114,279,94,48,20,89,102,11,9
"::chromosome_6:1711248-1711596",19.9436335531711,-2.35998232403207,0.566879141357624,-4.16311370776515,3.13936929699032e-05,0.00223282631616579,65,12,4,3,3,27,10,6,75,38,19,8,31,35,2,35,36,14,10
"::chromosome_11:5002923-5007690",22.3729987128879,-3.12112127695674,0.872286210266111,-3.57809310777087,0.000346110164898966,0.0117102941217031,50,7,1,1,8,22,22,0,52,123,4,7,67,60,2,143,77,2,8
"::chromosome_1:2892315-2894580",51.7597252557093,-5.66946473930528,1.78937699295196,-3.16840149484223,0.0015327968168786,0.0325057256716284,5,33,7,45,0,192,1,46,119,54,62,0,0,12,1,4,107,23,9
"::chromosome_14:14362732-14402551",329.638942467637,-1.89976274485686,0.514698145637571,-3.69102309957533,0.000223353850286411,0.00880456663605443,296,816,198,196,142,437,522,248,270,791,257,536,405,194,116,803,184,66,39
"::chromosome_12:8823154-8824056",607.184183284823,-5.66165816927644,1.59501541103442,-3.54959464974991,0.000385824738982965,0.0125840742994876,142,104,406,581,13,51,175,980,127,80,71,29,239,287,37,80,83,722,2
"::chromosome_8:18367194-18367401",24.3555772593495,-5.68963298359579,1.77581333422886,-3.20395892627223,0.00135551813385358,0.0300479178902237,190,1,20,0,1,146,0,2,100,76,39,0,81,15,0,0,2,23,0
"::chromosome_6:15383497-15384888",9.35083769974807,-2.51339467668461,0.732352136124344,-3.43194831107568,0.000599261762048557,0.0170922544212962,16,12,17,2,1,9,10,5,14,50,8,6,15,7,5,23,21,4,0
"::chromosome_5:18235241-18242029",175.65609737111,-1.62204177109805,0.299471085257605,-5.41635520405173,6.08262058075528e-08,2.11499477004838e-05,753,292,128,19,52,190,147,60,493,427,152,87,282,255,63,384,310,88,58
"::chromosome_11:25506691-25508990",157.257088300817,1.39246694100187,0.332154399889373,4.19222789601956,2.76228299967612e-05,0.00205194658029274,335,761,72,9,256,189,679,56,267,197,165,470,412,215,70,213,215,30,12
"::chromosome_12:21882340-21890215",200.221117262041,-3.46143306280778,0.888789173174551,-3.894549086871,9.83815684784402e-05,0.00501326077911174,160,132,207,154,23,206,141,117,153,149,128,105,150,128,226,118,103,68,23
"::chromosome_11:12335892-12359129",317.613192606913,1.16938163559569,0.289450607061991,4.0400040872785,5.34502699444756e-05,0.00338396898428775,435,1233,290,25,341,541,1522,189,558,382,477,840,558,397,109,393,444,90,29
"::chromosome_4:24208418-24211540",50.5068952977367,-3.61741494326136,0.695407046160062,-5.20186696875765,1.97296435889099e-07,4.58001754090333e-05,95,14,130,7,0,37,25,54,206,141,62,5,60,88,13,81,102,16,10
"::chromosome_3:21255724-21256927",106.363310252099,-2.00636253201273,0.389252546034635,-5.15439796721127,2.54447056791131e-07,5.63279331064297e-05,131,129,193,21,40,202,85,45,171,522,94,129,224,156,39,219,232,19,16
"::chromosome_10:9468587-9472551",10.2463103722873,-5.78136562250576,1.67473251972569,-3.45211283259293,0.00055621507955521,0.0162812238873656,11,0,3,3,2,38,3,0,8,214,0,0,8,23,0,9,1,0,0
"::chromosome_11:17557881-17565626",20.4908422715135,-4.41576342817238,1.13010663530441,-3.90738651577152,9.32998387880487e-05,0.00481300464661557,36,8,15,22,0,14,19,22,23,25,4,2,4,5,2,7,10,9,1
"::chromosome_12:1000413-1002934",79.8178063766407,8.29654750562643,2.60812039908509,3.1810446743704,0.00146744998470009,0.0315256542985569,15,927,3,0,0,25,44,33,841,0,301,12,6,0,27,0,580,4,0
"::chromosome_2:14074355-14077634",164.175110151941,-1.1643464147949,0.385213092952885,-3.02260342676698,0.00250610427330585,0.0444189043733128,241,346,134,29,79,300,183,26,389,420,216,285,276,365,63,442,266,37,46
"::chromosome_10:4088467-4092316",125.368229197933,-1.35183944034438,0.448735534874576,-3.01255268478398,0.00259060463740344,0.0454348015840096,223,253,198,37,52,179,89,89,176,257,126,172,213,233,38,157,185,40,26
"::chromosome_13:19555234-19558444",155.269916687186,1.19970063962833,0.400452782750693,2.99586041427317,0.00273671677114522,0.0472535992902078,230,434,134,13,235,295,737,99,227,281,153,516,215,193,62,133,213,46,7
"::chromosome_6:29881318-29883981",225.205809475539,-2.4248599777943,0.60711102107683,-3.99409645618578,6.4941424166463e-05,0.00386274364241374,541,341,240,79,46,223,279,68,230,973,115,108,325,132,53,350,157,204,33
"::chromosome_13:11904846-11910396",80.4655230377875,-1.78054137970703,0.577558991062529,-3.08287362375121,0.00205012197122573,0.0384576191100638,129,97,51,31,29,152,105,65,124,72,116,86,47,98,37,195,161,28,11
"::chromosome_12:19350158-19358004",151.73354611513,-1.60433735866699,0.375867463799143,-4.26835923080673,1.96916031716107e-05,0.0015899780454604,386,187,115,35,63,235,109,64,324,209,149,121,245,277,46,304,191,67,65
"::chromosome_12:36662919-36687272",969.499089810969,0.776503286888283,0.252759953362925,3.07209776136231,0.00212560097225684,0.039256679171603,1553,4789,861,58,1148,2065,2941,432,1740,1935,1392,2572,1325,1851,346,1547,1175,150,138
"::chromosome_1:11064845-11086018",138.042561037245,-1.44902314025064,0.410023225077513,-3.53400259211344,0.000409317064302389,0.0131311428267757,209,261,177,44,38,257,220,70,358,345,91,217,173,222,38,266,187,46,20
"::chromosome_3:9487304-9506844",114.170089841185,1.22809790663199,0.293932135068103,4.17816822358483,2.93866274732815e-05,0.00213551344168882,149,400,106,11,143,235,405,77,173,152,169,513,175,173,22,128,121,22,14
"::chromosome_4:3658271-3659690",123.861422664086,-2.18166380224413,0.590175506738643,-3.6966356233592,0.000218475567172107,0.00871726153187501,185,93,265,11,8,108,89,91,358,135,178,53,245,296,20,331,356,38,41
"::chromosome_11:1257093-1257819",146050.398008568,-0.682551502203827,0.216567146047734,-3.15168535329631,0.0016233109617489,0.0332500237924891,322606,259098,181165,19245,71987,223656,222613,90176,306795,306188,183648,212629,276123,295582,58933,217020,260729,51596,26113
"::chromosome_7:11044363-11056418",112.902341231953,-2.1273835481636,0.58168324839163,-3.65728866018726,0.000254897271548225,0.00948853674088425,232,194,110,61,37,79,128,21,144,163,83,110,101,259,35,204,218,31,24
"::chromosome_11:26434943-26436107",109.620546831185,-2.33058875259268,0.6112277078695,-3.81296319290923,0.000137310567833694,0.00623643704014231,192,95,91,11,19,220,75,8,97,273,107,89,349,216,29,432,226,38,55
"::chromosome_12:3672124-3674874",95.8469913367772,-2.43474639901052,0.66819597849801,-3.64376092846804,0.00026868300231201,0.00986981912229218,163,55,103,45,33,145,40,53,141,61,64,71,213,296,37,74,151,28,24
"::chromosome_8:9688361-9689665",35.222917801297,-2.20836025386224,0.628135521927666,-3.51573852579627,0.000438532641193873,0.0137259074249333,144,70,36,5,8,24,21,6,113,188,20,19,88,61,24,63,95,3,3
"::chromosome_13:22485150-22496775",125.1124355949,1.85825891261391,0.351406123009809,5.28806640219537,1.23616107063045e-07,3.27552597916131e-05,161,878,136,8,178,228,747,41,197,169,115,514,178,125,42,117,136,10,6
"::chromosome_10:32202946-32209911",113.442037902067,-1.46601937774874,0.411711543953815,-3.56079249969535,0.000369737186247481,0.0122951985920435,302,140,150,30,36,168,129,53,270,304,105,157,168,119,27,131,216,40,31
"::chromosome_8:3592870-3597719",8.07579939746605,-5.10384507421724,1.4987386444914,-3.40542701889778,0.000660606679945303,0.018271903176529,13,5,0,8,0,0,1,7,8,12,6,1,11,3,8,7,15,0,0
"::chromosome_3:12099479-12100379",22.4073230531093,-2.46063128589125,0.577021179000891,-4.26436910019805,2.00467825612255e-05,0.00161087463330925,81,18,25,2,7,31,17,12,49,105,45,9,49,52,7,47,61,4,1
"::chromosome_2:15917421-15917787",148.818563637615,-7.37776361133714,1.11509638043524,-6.61625644274578,3.68409057192114e-11,5.59780816537181e-08,202,12,14,141,8,11,0,9,235,416,22,2,11,3,19,425,102,7,105
"::chromosome_4:6282968-6284559",24.3755380570901,-1.35690262122806,0.393674900985653,-3.4467592875003,0.000567353844377792,0.0164631113800875,69,54,16,3,7,35,29,7,68,80,22,25,47,55,11,52,33,9,6
"::chromosome_3:10851295-10853503",28.5184310103519,-3.3683154857001,0.891314742589583,-3.77904159412192,0.000157433128069977,0.00688531454047684,28,11,14,19,2,65,28,11,14,46,4,20,19,18,16,72,34,17,4
"::chromosome_8:23933238-23937555",161.840601190953,-2.24900494848134,0.691811330102588,-3.25089348876064,0.00115042948136354,0.0266689020131903,315,268,218,21,5,157,90,80,624,558,100,49,73,490,62,164,216,85,62
"::chromosome_4:6587612-6617230",535.292825797695,1.1995691576147,0.349919674016559,3.42812721515606,0.000607760589598675,0.0172756981199868,969,2830,424,41,664,1003,1994,100,1012,635,543,2282,877,849,112,909,799,66,95
"::chromosome_14:54736363-54751700",94.6445430457538,-2.42404422170483,0.742454820192599,-3.26490468615452,0.0010950091701339,0.0256689807428021,179,50,21,39,52,222,47,62,186,93,30,41,331,226,62,184,109,34,4
"::chromosome_4:17318146-17333622",437.073557843932,-1.76563134825564,0.447987562222305,-3.94125082289557,8.10578108796402e-05,0.00444196803620428,1037,758,508,84,175,595,316,272,360,1765,288,581,854,442,188,1068,431,194,97
"::chromosome_8:23898784-23899644",226.657489261435,-3.20820646874188,0.729123672621345,-4.40008545766692,1.08208255659881e-05,0.000982930861466982,940,185,110,18,1,192,196,80,630,1743,111,90,212,363,42,516,154,202,27
"::chromosome_12:756541-758922",11.7423715030889,3.34993191154477,1.09616722496023,3.05604093542053,0.00224280633149209,0.0409859898974379,1,36,11,0,68,14,5,6,16,6,8,43,29,22,2,6,8,1,1
"::chromosome_8:30334-39351",4112.63629197373,-0.974994034878329,0.311637237313556,-3.12861852865591,0.00175630159077548,0.034967241438019,8927,9428,5916,661,1618,7003,4613,2452,7042,8181,3641,6020,8267,8959,1684,8134,4705,1483,797
"::chromosome_13:40902058-40922018",45.8387651301484,-2.74749213560709,0.851373490291421,-3.22712906490268,0.00125039045930839,0.0283184636001091,87,28,30,40,26,28,35,25,70,23,13,37,70,51,22,41,37,11,2
"::chromosome_8:9296997-9305911",233.010252944624,-2.05969425748592,0.622203191855574,-3.3103241584849,0.000931879827011364,0.0231089605766587,314,293,394,49,57,125,96,148,656,405,285,141,479,1041,22,400,448,60,60
"::chromosome_12:2911313-2911739",18.3900756336578,-2.12472218092475,0.591162960961444,-3.59413955412427,0.000325465366161071,0.0112859504772119,22,27,11,3,7,23,8,9,55,58,36,10,33,43,10,46,22,9,2
"::chromosome_13:23773489-23780948",203.927985434917,-1.1829363816224,0.372405634880111,-3.1764728318443,0.00149077752273237,0.0319685108011166,268,254,268,41,84,854,236,200,394,322,335,172,446,226,98,259,217,35,37
"::chromosome_5:26234143-26234677",92.3290566787956,-3.69535160026209,0.539933361549015,-6.84408829574913,7.6964442259234e-12,1.42931520880093e-08,344,38,96,6,4,71,29,21,341,379,68,41,112,128,39,405,174,57,11
"::chromosome_13:21690334-21692468",248.571404238248,-4.74130768325387,0.794486746105146,-5.96776183680525,2.40530109058509e-09,1.74792184469736e-06,524,19,885,29,10,267,73,131,1135,1021,70,33,65,199,47,999,378,117,18
"::chromosome_5:17914961-17924304",288.481504946716,1.10102382144171,0.307605938650389,3.57933213601927,0.000344473435358309,0.0116854371041051,481,1166,233,20,474,425,870,101,508,495,216,1368,628,427,66,452,275,48,50
"::chromosome_3:11956480-11985786",100.179661594192,-3.09563553466266,0.870177082813424,-3.55747766265455,0.000374432929791331,0.01236812645955,37,62,91,92,29,45,67,44,60,105,59,114,154,51,101,59,104,14,3
"::chromosome_13:8675402-8677424",30.5557810876019,-4.10197792095228,1.22492764668463,-3.34875119526826,0.000811766574227632,0.0212179015302654,6,3,4,31,4,8,29,9,7,3,15,5,28,26,60,8,24,2,1
"::chromosome_9:1853656-1855954",600.258102704968,-2.20899874137429,0.457260444036541,-4.83094212539794,1.35888503361133e-06,0.000192478003828642,1435,645,1076,90,123,518,440,239,2350,1995,698,556,616,1056,86,1816,1174,166,137
"::chromosome_8:26968684-26984602",9078.93081691581,-1.05607498393005,0.328555896800276,-3.21429319703252,0.00130766072726352,0.0292586899537917,16668,16849,9089,1417,3781,11503,10617,9870,16454,23143,9421,12376,18085,14916,3805,14161,15445,3088,1729
"::chromosome_8:5805089-5817740",676.516279351468,0.945573566000189,0.263619174390478,3.58689222127518,0.000334642558382784,0.0114922490354738,1160,2547,899,37,809,1267,2032,278,1355,1269,753,2289,956,1019,164,858,1028,157,116
"::chromosome_13:6058435-6088931",288.833726306287,-1.78568798744398,0.565664412757589,-3.15679747067493,0.0015951209447865,0.0328207090943825,424,352,252,95,95,378,305,330,353,870,166,424,606,168,91,356,480,124,57
"::chromosome_12:3439538-3455155",213.852417300361,0.942416256802015,0.293787056890467,3.20782088488459,0.00133744766382312,0.0296867201236915,387,1028,168,16,271,414,385,102,402,358,191,744,573,324,74,244,339,38,34
"::chromosome_11:1581384-1588769",131.462548079668,-2.41705918814606,0.5724787163641,-4.22209440989733,2.4204268150342e-05,0.00184726090349231,198,211,48,19,18,235,170,68,280,873,62,74,159,53,36,346,149,94,34
"::chromosome_3:1018545-1019253",20.893352773909,-2.13973017500039,0.712083265051432,-3.00488760235903,0.00265679007437921,0.0462558221908063,17,32,13,2,2,32,27,9,26,142,27,42,53,56,6,93,10,0,6
"::chromosome_1:10046836-10048210",53.9956698052758,-3.87299120371372,0.523961892132586,-7.3917421512282,1.44917349458596e-13,8.07382859616993e-10,146,11,44,12,3,73,8,10,199,80,42,14,211,175,23,113,79,12,19
"::chromosome_12:1774836-1808890",617.426045829402,1.14511811747486,0.240669152437718,4.75805937685012,1.95463008619295e-06,0.000261357498085032,1046,3945,509,56,930,1145,2026,166,836,952,735,2340,873,741,166,929,738,101,81
"::chromosome_9:23832304-23837944",99.0353786753933,-2.25574534547936,0.464682265195325,-4.85438226167546,1.2076259210951e-06,0.000177950905687056,261,75,51,20,22,64,60,9,181,275,94,91,238,276,30,224,195,38,44
"::chromosome_2:20783944-20791812",48.1117683633565,-3.41703385683861,0.945710384806558,-3.61319269803467,0.000302449758714918,0.0107246313649151,121,33,21,33,9,110,31,41,35,190,22,29,48,28,41,30,71,0,0
"::chromosome_14:46385269-46388943",38.6649781299108,-3.2487895819405,0.986248458022654,-3.29408837652741,0.00098741447758566,0.0238491988126687,44,16,100,19,11,44,11,7,37,67,12,15,24,16,8,42,271,12,3
"::chromosome_11:22917893-22931838",1575.41993847885,-0.818061061800213,0.221038509533249,-3.70098886174927,0.000214760904166182,0.00862863882748455,3820,2711,1219,141,889,2388,1998,787,3157,4247,1937,1971,4468,3468,758,2841,3146,339,381
"::chromosome_8:460088-465368",13.372064128023,-3.8206086559078,1.24816638165636,-3.06097705566923,0.00220615999669098,0.0403874678912301,2,6,8,14,5,1,3,28,4,16,7,6,4,4,5,5,9,2,0
"::chromosome_9:11070275-11070509",54.5893137441083,-2.5843715334518,0.784682814865075,-3.29352380923007,0.000989399616873211,0.023862662621095,45,36,90,30,13,58,30,41,53,83,22,60,78,66,12,42,60,37,9
"::chromosome_8:11978259-11980703",40.2588627902914,-5.44040132790481,1.3616335770908,-3.99549586572954,6.45589838386836e-05,0.00386274364241374,6,1,55,23,1,265,0,1,24,31,29,14,19,2,72,90,30,3,1
"::chromosome_4:7550984-7553702",195.618975324862,-4.64174430069066,1.21308040424898,-3.82641108077612,0.000130025086762347,0.00600342348106592,91,85,72,173,27,78,12,279,58,22,86,41,61,27,98,63,256,36,100
"::chromosome_11:1978878-2007760",1071.10500851331,-2.06388864157624,0.670561099123121,-3.0778532251202,0.00208497579202493,0.0388065538840809,708,1383,1947,381,171,1324,934,1110,2981,1034,758,811,1784,1086,400,1080,1413,659,128
"::chromosome_5:21181660-21187042",607.982565507638,2.86105447990134,0.775813564921174,3.68781187809218,0.000226190773333811,0.00885375312763773,186,9696,807,19,849,529,3132,484,393,466,380,2461,15,728,66,501,453,24,67
"::chromosome_1:15106480-15112325",163.287997747592,-2.88613684058892,0.531922647030662,-5.4258581707324,5.76767452222171e-08,2.0510832332854e-05,836,208,182,47,16,163,57,32,243,382,126,49,393,229,59,290,245,71,42
"::chromosome_13:34880162-34885762",28.8058788587028,-3.20564842866459,0.773756847522391,-4.14296615135522,3.42842562636667e-05,0.00239760275812103,41,26,75,17,5,53,14,3,32,49,39,9,34,68,5,35,55,4,3
"::chromosome_11:26744202-26752637",28.9479152791439,-3.91205636183049,1.21284037054774,-3.22553277152518,0.00125738439630961,0.0284383258456276,217,12,18,8,2,55,18,0,12,148,5,5,21,19,26,82,126,0,0
"::chromosome_10:28641390-28643995",24.0653034067948,-2.11604244664465,0.64410587190977,-3.28524011180119,0.00101895496106662,0.024399445872876,30,32,45,7,14,41,12,13,41,94,17,9,44,28,18,30,32,7,2
"::chromosome_13:3837445-3840913",69.6737289383719,-2.50373483715125,0.744970982704816,-3.36084880522564,0.000777033483831127,0.0206630305509281,410,42,64,2,8,121,97,7,193,314,97,13,101,141,32,221,180,13,6
"::chromosome_12:25343751-25345401",38.6025450770733,-6.90049742296609,2.14577745824859,-3.21584952644547,0.00130059007278799,0.0292475799169092,0,8,9,4,0,2,0,5,14,1281,2,10,0,0,0,2,21,1,0
"::chromosome_3:22337831-22357576",124.674235245677,-1.33046971900826,0.40474468950962,-3.28718264499091,0.00101195177117204,0.0242665163606449,229,271,171,8,62,194,148,49,342,615,130,153,230,150,70,290,222,27,18
"::chromosome_8:589709-603998",73.4885278621058,2.11618500051555,0.555198866257468,3.81158019068106,0.000138081244735278,0.00625444423985212,75,345,31,0,107,242,288,58,95,94,85,376,239,83,12,56,104,10,5
"::chromosome_13:23178343-23179168",31.896556738651,-8.25971517489099,2.16211036076119,-3.82020979353851,0.000133338209885624,0.00609625728259152,13,1,18,47,0,0,0,2,0,0,6,3,11,7,31,30,7,4,0
"::chromosome_12:8215195-8217759",66.0923992927649,-3.29454231118631,0.645831707956629,-5.10123964277015,3.37435976239947e-07,6.87793281326156e-05,242,19,155,12,5,186,5,59,266,91,48,14,52,53,33,38,47,17,26
"::chromosome_11:30561911-30564617",50.2199541060007,-3.14456047927288,0.841451994626925,-3.73706462086062,0.000186181086857462,0.00772166423259457,19,29,12,11,6,37,34,12,102,333,112,40,10,213,11,131,140,14,8
"::chromosome_10:22417995-22429118",2452.02559696384,-1.80468713715221,0.497463707506519,-3.62777647880686,0.000285872581212321,0.0103727683175618,4522,4647,3210,670,1142,2790,2370,294,2595,8568,1694,3693,5506,1932,854,8236,2674,908,578
