#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,End of File
1,02/06/2021 20:00:00,5.23,1423,,,,
2,02/06/2021 20:10:00,4.89,1235,,,,
3,02/06/2021 20:20:00,5.27,1020,,,,
4,02/06/2021 20:30:00,5.66,805,,,,
5,02/06/2021 20:40:00,5.70,635,,,,
6,02/06/2021 20:50:00,5.23,496,,,,
7,02/06/2021 21:00:00,4.89,425,,,,
8,02/06/2021 21:10:00,5.27,355,,,,
9,02/06/2021 21:20:00,5.62,290,,,,
10,02/06/2021 21:30:00,5.83,220,,,,
11,02/06/2021 21:40:00,5.62,147,,,,
12,02/06/2021 21:50:00,5.06,77,,,,
13,02/06/2021 22:00:00,5.10,0,,,,
14,02/06/2021 22:10:00,5.40,0,,,,
15,02/06/2021 22:20:00,5.70,0,,,,
16,02/06/2021 22:30:00,5.75,0,,,,
17,02/06/2021 22:40:00,5.32,0,,,,
18,02/06/2021 22:50:00,4.84,0,,,,
19,02/06/2021 23:00:00,5.19,0,,,,
20,02/06/2021 23:10:00,5.53,0,,,,
21,02/06/2021 23:20:00,5.75,0,,,,
22,02/06/2021 23:30:00,5.83,0,,,,
23,02/06/2021 23:40:00,5.32,0,,,,
24,02/06/2021 23:50:00,5.02,0,,,,
25,02/07/2021 00:00:00,5.27,0,,,,
26,02/07/2021 00:10:00,5.62,0,,,,
27,02/07/2021 00:20:00,5.79,0,,,,
28,02/07/2021 00:30:00,5.62,0,,,,
29,02/07/2021 00:40:00,5.06,0,,,,
30,02/07/2021 00:50:00,5.02,0,,,,
31,02/07/2021 01:00:00,5.32,0,,,,
32,02/07/2021 01:10:00,5.57,0,,,,
33,02/07/2021 01:20:00,5.79,0,,,,
34,02/07/2021 01:30:00,5.83,0,,,,
35,02/07/2021 01:40:00,5.32,0,,,,
36,02/07/2021 01:50:00,4.93,0,,,,
37,02/07/2021 02:00:00,5.23,0,,,,
38,02/07/2021 02:10:00,5.57,0,,,,
39,02/07/2021 02:20:00,5.87,0,,,,
40,02/07/2021 02:30:00,5.45,0,,,,
41,02/07/2021 02:40:00,4.97,0,,,,
42,02/07/2021 02:50:00,5.02,0,,,,
43,02/07/2021 03:00:00,5.32,0,,,,
44,02/07/2021 03:10:00,5.62,0,,,,
45,02/07/2021 03:20:00,5.83,0,,,,
46,02/07/2021 03:30:00,5.45,0,,,,
47,02/07/2021 03:40:00,4.97,0,,,,
48,02/07/2021 03:50:00,5.02,0,,,,
49,02/07/2021 04:00:00,5.40,0,,,,
50,02/07/2021 04:10:00,5.79,0,,,,
51,02/07/2021 04:20:00,5.45,0,,,,
52,02/07/2021 04:30:00,5.02,0,,,,
53,02/07/2021 04:40:00,4.80,0,,,,
54,02/07/2021 04:50:00,5.23,0,,,,
55,02/07/2021 05:00:00,5.62,0,,,,
56,02/07/2021 05:10:00,5.62,0,,,,
57,02/07/2021 05:20:00,5.19,0,,,,
58,02/07/2021 05:30:00,4.89,0,,,,
59,02/07/2021 05:40:00,5.06,0,,,,
60,02/07/2021 05:50:00,5.49,0,,,,
61,02/07/2021 06:00:00,5.70,0,,,,
62,02/07/2021 06:10:00,5.32,67,,,,
63,02/07/2021 06:20:00,4.93,137,,,,
64,02/07/2021 06:30:00,5.02,208,,,,
65,02/07/2021 06:40:00,5.45,275,,,,
66,02/07/2021 06:50:00,5.75,350,,,,
67,02/07/2021 07:00:00,5.36,418,,,,
68,02/07/2021 07:10:00,5.02,486,,,,
69,02/07/2021 07:20:00,4.89,597,,,,
70,02/07/2021 07:30:00,5.36,784,,,,
71,02/07/2021 07:40:00,5.79,1009,,,,
72,02/07/2021 07:50:00,5.53,1202,,,,
73,02/07/2021 08:00:00,5.10,1422,,,,
74,02/07/2021 08:10:00,4.84,1636,,,,
75,02/07/2021 08:20:00,5.36,1814,,,,
76,02/07/2021 08:30:00,5.70,2012,,,,
77,02/07/2021 08:40:00,5.66,2195,,,,
78,02/07/2021 08:50:00,5.23,2410,,,,
79,02/07/2021 09:00:00,5.02,2590,,,,
80,02/07/2021 09:10:00,5.32,2752,,,,
81,02/07/2021 09:20:00,5.70,2949,,,,
82,02/07/2021 09:30:00,5.70,3133,,,,
83,02/07/2021 09:40:00,5.27,3322,,,,
84,02/07/2021 09:50:00,4.93,3497,,,,
85,02/07/2021 10:00:00,5.32,3670,,,,
86,02/07/2021 10:10:00,5.75,3685,,,,
87,02/07/2021 10:20:00,5.79,3692,,,,
88,02/07/2021 10:30:00,5.32,3685,,,,
89,02/07/2021 10:40:00,4.93,3689,,,,
90,02/07/2021 10:50:00,5.36,3695,,,,
