"","Date.Time","Probe1","Temp1","Probe2","Temp2","Probe3","Temp3","Probe4","Temp4","Probe5","Temp5","Probe6","Temp6","Probe7","Temp7","Probe8","Temp8","Probe9","Temp9","Probe10","Temp10","Probe11","Temp11","Probe12","Temp12","Probe15","Temp15","Probe16","Temp16","Probe17","Temp17","Probe18","Temp18"
"14",2021-02-17 00:10:00,"T_1","6.1","T_2","5.7","T_3","8.4","T_4","8.5","T_5","5.6","T_6","8.5","T_7","8.5","T_8","5.7","T_9","8.6","T_10","6.2","T_11","8.4","T_12","5.7","T_15","8.6","T_16","6.3","T_17","8.6","T_18","6.0"
"15",2021-02-17 00:11:00,"T_1","6.1","T_2","5.7","T_3","8.3","T_4","8.6","T_5","5.6","T_6","8.6","T_7","8.5","T_8","5.7","T_9","8.6","T_10","6.2","T_11","8.4","T_12","5.7","T_15","8.6","T_16","6.3","T_17","8.6","T_18","6.0"
"16",2021-02-17 00:12:00,"T_1","6.2","T_2","5.7","T_3","8.3","T_4","8.6","T_5","5.6","T_6","8.6","T_7","8.6","T_8","5.7","T_9","8.6","T_10","6.2","T_11","8.4","T_12","5.8","T_15","8.6","T_16","6.4","T_17","8.6","T_18","5.9"
"17",2021-02-17 00:13:00,"T_1","6.2","T_2","5.7","T_3","8.3","T_4","8.6","T_5","5.6","T_6","8.7","T_7","8.6","T_8","5.7","T_9","8.6","T_10","6.2","T_11","8.5","T_12","5.8","T_15","8.7","T_16","6.4","T_17","8.5","T_18","5.9"
"18",2021-02-17 00:14:00,"T_1","6.2","T_2","5.7","T_3","8.3","T_4","8.7","T_5","5.6","T_6","8.7","T_7","8.6","T_8","5.6","T_9","8.5","T_10","6.2","T_11","8.5","T_12","5.8","T_15","8.7","T_16","6.4","T_17","8.5","T_18","5.8"
"19",2021-02-17 00:15:00,"T_1","6.2","T_2","5.7","T_3","8.4","T_4","8.7","T_5","5.7","T_6","8.7","T_7","8.5","T_8","5.6","T_9","8.5","T_10","6.2","T_11","8.6","T_12","5.8","T_15","8.7","T_16","6.4","T_17","8.5","T_18","5.8"
"20",2021-02-17 00:16:00,"T_1","6.3","T_2","5.7","T_3","8.5","T_4","8.7","T_5","5.7","T_6","8.7","T_7","8.5","T_8","5.6","T_9","8.5","T_10","6.2","T_11","8.6","T_12","5.8","T_15","8.6","T_16","6.4","T_17","8.4","T_18","5.9"
"21",2021-02-17 00:17:00,"T_1","6.3","T_2","5.7","T_3","8.5","T_4","8.7","T_5","5.7","T_6","8.7","T_7","8.5","T_8","5.5","T_9","8.4","T_10","6.1","T_11","8.6","T_12","5.9","T_15","8.6","T_16","6.4","T_17","8.4","T_18","5.9"
"22",2021-02-17 00:18:00,"T_1","6.3","T_2","5.7","T_3","8.6","T_4","8.7","T_5","5.7","T_6","8.7","T_7","8.5","T_8","5.5","T_9","8.4","T_10","6.1","T_11","8.6","T_12","5.9","T_15","8.6","T_16","6.5","T_17","8.3","T_18","6.0"
"23",2021-02-17 00:19:00,"T_1","6.3","T_2","5.7","T_3","8.6","T_4","8.7","T_5","5.7","T_6","8.7","T_7","8.5","T_8","5.5","T_9","8.3","T_10","6.1","T_11","8.6","T_12","5.9","T_15","8.6","T_16","6.5","T_17","8.3","T_18","6.0"
"24",2021-02-17 00:20:00,"T_1","6.3","T_2","5.7","T_3","8.6","T_4","8.6","T_5","5.7","T_6","8.7","T_7","8.5","T_8","5.5","T_9","8.4","T_10","6.1","T_11","8.6","T_12","6.0","T_15","8.6","T_16","6.5","T_17","8.3","T_18","6.0"
"25",2021-02-17 00:21:00,"T_1","6.3","T_2","5.7","T_3","8.6","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.4","T_8","5.5","T_9","8.4","T_10","6.0","T_11","8.6","T_12","6.0","T_15","8.6","T_16","6.5","T_17","8.3","T_18","6.0"
"26",2021-02-17 00:22:00,"T_1","6.3","T_2","5.7","T_3","8.6","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.4","T_8","5.5","T_9","8.5","T_10","6.0","T_11","8.6","T_12","6.0","T_15","8.6","T_16","6.5","T_17","8.3","T_18","6.0"
"27",2021-02-17 00:23:00,"T_1","6.3","T_2","5.7","T_3","8.6","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.4","T_8","5.4","T_9","8.5","T_10","6.0","T_11","8.5","T_12","6.0","T_15","8.5","T_16","6.5","T_17","8.4","T_18","6.1"
"28",2021-02-17 00:24:00,"T_1","6.3","T_2","5.7","T_3","8.6","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.4","T_8","5.4","T_9","8.5","T_10","6.0","T_11","8.5","T_12","6.0","T_15","8.5","T_16","6.5","T_17","8.4","T_18","6.1"
"29",2021-02-17 00:25:00,"T_1","6.3","T_2","5.7","T_3","8.5","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.4","T_8","5.4","T_9","8.6","T_10","5.9","T_11","8.5","T_12","6.0","T_15","8.5","T_16","6.5","T_17","8.5","T_18","6.1"
"30",2021-02-17 00:26:00,"T_1","6.3","T_2","5.7","T_3","8.5","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.5","T_8","5.4","T_9","8.6","T_10","5.9","T_11","8.5","T_12","6.1","T_15","8.5","T_16","6.5","T_17","8.5","T_18","6.1"
"31",2021-02-17 00:27:00,"T_1","6.3","T_2","5.7","T_3","8.5","T_4","8.6","T_5","5.9","T_6","8.6","T_7","8.5","T_8","5.4","T_9","8.6","T_10","5.8","T_11","8.4","T_12","6.1","T_15","8.5","T_16","6.5","T_17","8.6","T_18","6.1"
"32",2021-02-17 00:28:00,"T_1","6.3","T_2","5.7","T_3","8.5","T_4","8.5","T_5","5.9","T_6","8.6","T_7","8.5","T_8","5.5","T_9","8.6","T_10","5.8","T_11","8.4","T_12","6.1","T_15","8.5","T_16","6.5","T_17","8.6","T_18","6.1"
"33",2021-02-17 00:29:00,"T_1","6.3","T_2","5.7","T_3","8.4","T_4","8.5","T_5","5.9","T_6","8.6","T_7","8.6","T_8","5.5","T_9","8.6","T_10","5.8","T_11","8.4","T_12","6.1","T_15","8.5","T_16","6.5","T_17","8.6","T_18","6.1"
"34",2021-02-17 00:30:00,"T_1","6.2","T_2","5.7","T_3","8.4","T_4","8.5","T_5","5.9","T_6","8.6","T_7","8.6","T_8","5.5","T_9","8.6","T_10","5.8","T_11","8.5","T_12","6.1","T_15","8.5","T_16","6.5","T_17","8.6","T_18","6.2"
"35",2021-02-17 00:31:00,"T_1","6.2","T_2","5.7","T_3","8.3","T_4","8.5","T_5","5.9","T_6","8.6","T_7","8.5","T_8","5.5","T_9","8.5","T_10","5.7","T_11","8.5","T_12","6.1","T_15","8.5","T_16","6.6","T_17","8.6","T_18","6.2"
"36",2021-02-17 00:32:00,"T_1","6.2","T_2","5.7","T_3","8.3","T_4","8.5","T_5","5.8","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.5","T_10","5.7","T_11","8.5","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.5","T_18","6.2"
"37",2021-02-17 00:33:00,"T_1","6.1","T_2","5.7","T_3","8.3","T_4","8.5","T_5","5.8","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.5","T_10","5.7","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.5","T_18","6.2"
"38",2021-02-17 00:34:00,"T_1","6.1","T_2","5.7","T_3","8.4","T_4","8.5","T_5","5.8","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.4","T_10","5.7","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.5","T_18","6.2"
"39",2021-02-17 00:35:00,"T_1","6.1","T_2","5.7","T_3","8.4","T_4","8.5","T_5","5.7","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.4","T_10","5.6","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.5","T_18","6.2"
"40",2021-02-17 00:36:00,"T_1","6.1","T_2","5.7","T_3","8.5","T_4","8.5","T_5","5.7","T_6","8.6","T_7","8.4","T_8","5.6","T_9","8.3","T_10","5.6","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.5","T_18","6.2"
"41",2021-02-17 00:37:00,"T_1","6.0","T_2","5.7","T_3","8.5","T_4","8.5","T_5","5.7","T_6","8.6","T_7","8.4","T_8","5.7","T_9","8.3","T_10","5.6","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.4","T_18","6.3"
"42",2021-02-17 00:38:00,"T_1","6.0","T_2","5.7","T_3","8.6","T_4","8.6","T_5","5.6","T_6","8.6","T_7","8.4","T_8","5.7","T_9","8.3","T_10","5.6","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.3","T_18","6.3"
"43",2021-02-17 00:39:00,"T_1","6.0","T_2","5.7","T_3","8.6","T_4","8.6","T_5","5.6","T_6","8.6","T_7","8.4","T_8","5.7","T_9","8.3","T_10","5.6","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.3","T_18","6.3"
"44",2021-02-17 00:40:00,"T_1","6.0","T_2","5.7","T_3","8.6","T_4","8.6","T_5","5.6","T_6","8.6","T_7","8.4","T_8","5.7","T_9","8.4","T_10","5.5","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.3","T_18","6.3"
"45",2021-02-17 00:41:00,"T_1","5.9","T_2","5.7","T_3","8.6","T_4","8.7","T_5","5.5","T_6","8.6","T_7","8.5","T_8","5.7","T_9","8.5","T_10","5.5","T_11","8.5","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.3","T_18","6.3"
"46",2021-02-17 00:42:00,"T_1","5.8","T_2","5.7","T_3","8.6","T_4","8.7","T_5","5.5","T_6","8.6","T_7","8.6","T_8","5.7","T_9","8.5","T_10","5.5","T_11","8.5","T_12","6.1","T_15","8.6","T_16","6.6","T_17","8.3","T_18","6.3"
"47",2021-02-17 00:43:00,"T_1","5.8","T_2","5.7","T_3","8.6","T_4","8.7","T_5","5.5","T_6","8.6","T_7","8.6","T_8","5.8","T_9","8.5","T_10","5.5","T_11","8.5","T_12","6.1","T_15","8.6","T_16","6.6","T_17","8.4","T_18","6.3"
"48",2021-02-17 00:44:00,"T_1","5.8","T_2","5.7","T_3","8.6","T_4","8.7","T_5","5.4","T_6","8.6","T_7","8.6","T_8","5.8","T_9","8.5","T_10","5.5","T_11","8.5","T_12","6.1","T_15","8.6","T_16","6.6","T_17","8.4","T_18","6.3"
"49",2021-02-17 00:45:00,"T_1","5.8","T_2","5.7","T_3","8.6","T_4","8.7","T_5","5.4","T_6","8.6","T_7","8.6","T_8","5.8","T_9","8.6","T_10","5.5","T_11","8.3","T_12","6.1","T_15","8.6","T_16","6.5","T_17","8.5","T_18","6.3"
"50",2021-02-17 00:46:00,"T_1","5.8","T_2","5.7","T_3","8.5","T_4","8.7","T_5","5.3","T_6","8.6","T_7","8.6","T_8","5.8","T_9","8.6","T_10","5.5","T_11","8.3","T_12","6.0","T_15","8.6","T_16","6.5","T_17","8.6","T_18","6.2"
"51",2021-02-17 00:47:00,"T_1","5.8","T_2","5.7","T_3","8.5","T_4","8.6","T_5","5.3","T_6","8.6","T_7","8.6","T_8","5.8","T_9","8.5","T_10","5.5","T_11","8.4","T_12","5.9","T_15","8.6","T_16","6.5","T_17","8.6","T_18","6.2"
"52",2021-02-17 00:48:00,"T_1","5.8","T_2","5.7","T_3","8.5","T_4","8.6","T_5","5.4","T_6","8.5","T_7","8.6","T_8","5.8","T_9","8.5","T_10","5.5","T_11","8.4","T_12","5.9","T_15","8.6","T_16","6.4","T_17","8.6","T_18","6.2"
"53",2021-02-17 00:49:00,"T_1","5.8","T_2","5.7","T_3","8.4","T_4","8.6","T_5","5.4","T_6","8.5","T_7","8.6","T_8","5.9","T_9","8.5","T_10","5.5","T_11","8.4","T_12","5.8","T_15","8.6","T_16","6.3","T_17","8.6","T_18","6.1"
"54",2021-02-17 00:50:00,"T_1","5.9","T_2","5.7","T_3","8.4","T_4","8.6","T_5","5.5","T_6","8.5","T_7","8.6","T_8","5.9","T_9","8.4","T_10","5.6","T_11","8.5","T_12","5.8","T_15","8.6","T_16","6.3","T_17","8.6","T_18","6.1"
"55",2021-02-17 00:51:00,"T_1","5.8","T_2","5.6","T_3","8.3","T_4","8.6","T_5","5.5","T_6","8.5","T_7","8.5","T_8","5.9","T_9","8.4","T_10","5.6","T_11","8.6","T_12","5.8","T_15","8.6","T_16","6.3","T_17","8.6","T_18","6.1"
"56",2021-02-17 00:52:00,"T_1","5.8","T_2","5.7","T_3","8.3","T_4","8.6","T_5","5.5","T_6","8.5","T_7","8.5","T_8","6.0","T_9","8.3","T_10","5.6","T_11","8.6","T_12","5.8","T_15","8.6","T_16","6.2","T_17","8.6","T_18","6.0"
"57",2021-02-17 00:53:00,"T_1","5.8","T_2","5.6","T_3","8.3","T_4","8.6","T_5","5.5","T_6","8.5","T_7","8.5","T_8","6.0","T_9","8.3","T_10","5.6","T_11","8.6","T_12","5.7","T_15","8.6","T_16","6.2","T_17","8.6","T_18","6.0"
"58",2021-02-17 00:54:00,"T_1","5.9","T_2","5.6","T_3","8.4","T_4","8.5","T_5","5.5","T_6","8.5","T_7","8.5","T_8","6.0","T_9","8.3","T_10","5.7","T_11","8.6","T_12","5.7","T_15","8.6","T_16","6.2","T_17","8.6","T_18","6.0"
"59",2021-02-17 00:55:00,"T_1","5.9","T_2","5.6","T_3","8.4","T_4","8.5","T_5","5.6","T_6","8.5","T_7","8.5","T_8","6.0","T_9","8.3","T_10","5.7","T_11","8.6","T_12","5.7","T_15","8.6","T_16","6.1","T_17","8.5","T_18","5.9"
"60",2021-02-17 00:56:00,"T_1","5.9","T_2","5.6","T_3","8.5","T_4","8.5","T_5","5.6","T_6","8.5","T_7","8.5","T_8","6.0","T_9","8.3","T_10","5.7","T_11","8.6","T_12","5.7","T_15","8.6","T_16","6.1","T_17","8.5","T_18","5.9"
"61",2021-02-17 00:57:00,"T_1","6.0","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.6","T_6","8.5","T_7","8.5","T_8","6.0","T_9","8.3","T_10","5.7","T_11","8.6","T_12","5.6","T_15","8.6","T_16","6.1","T_17","8.5","T_18","5.9"
"62",2021-02-17 00:58:00,"T_1","6.0","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.6","T_6","8.5","T_7","8.5","T_8","6.0","T_9","8.4","T_10","5.7","T_11","8.6","T_12","5.6","T_15","8.6","T_16","6.1","T_17","8.5","T_18","5.8"
"63",2021-02-17 00:59:00,"T_1","6.0","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.6","T_6","8.6","T_7","8.6","T_8","6.1","T_9","8.5","T_10","5.8","T_11","8.5","T_12","5.6","T_15","8.6","T_16","6.0","T_17","8.4","T_18","5.8"
"64",2021-02-17 01:00:00,"T_1","6.0","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.6","T_6","8.6","T_7","8.6","T_8","6.1","T_9","8.5","T_10","5.8","T_11","8.5","T_12","5.6","T_15","8.6","T_16","6.0","T_17","8.4","T_18","5.8"
"65",2021-02-17 01:01:00,"T_1","6.0","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.7","T_6","8.6","T_7","8.6","T_8","6.1","T_9","8.5","T_10","5.8","T_11","8.5","T_12","5.6","T_15","8.6","T_16","6.0","T_17","8.4","T_18","5.8"
"66",2021-02-17 01:02:00,"T_1","6.0","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.7","T_6","8.7","T_7","8.6","T_8","6.1","T_9","8.5","T_10","5.8","T_11","8.5","T_12","5.5","T_15","8.6","T_16","6.0","T_17","8.4","T_18","5.8"
"67",2021-02-17 01:03:00,"T_1","6.1","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.7","T_6","8.7","T_7","8.6","T_8","6.2","T_9","8.6","T_10","5.8","T_11","8.4","T_12","5.5","T_15","8.6","T_16","6.0","T_17","8.5","T_18","5.8"
"68",2021-02-17 01:04:00,"T_1","6.1","T_2","5.6","T_3","8.6","T_4","8.6","T_5","5.7","T_6","8.7","T_7","8.6","T_8","6.2","T_9","8.5","T_10","5.9","T_11","8.4","T_12","5.5","T_15","8.6","T_16","5.8","T_17","8.5","T_18","5.9"
"69",2021-02-17 01:05:00,"T_1","6.1","T_2","5.6","T_3","8.6","T_4","8.6","T_5","5.7","T_6","8.7","T_7","8.6","T_8","6.2","T_9","8.5","T_10","5.9","T_11","8.4","T_12","5.5","T_15","8.5","T_16","5.8","T_17","8.5","T_18","5.9"
"70",2021-02-17 01:06:00,"T_1","6.1","T_2","5.6","T_3","8.5","T_4","8.6","T_5","5.7","T_6","8.7","T_7","8.5","T_8","6.2","T_9","8.5","T_10","5.9","T_11","8.5","T_12","5.5","T_15","8.5","T_16","5.8","T_17","8.6","T_18","6.0"
"71",2021-02-17 01:07:00,"T_1","6.1","T_2","5.6","T_3","8.5","T_4","8.6","T_5","5.7","T_6","8.7","T_7","8.5","T_8","6.2","T_9","8.5","T_10","5.9","T_11","8.5","T_12","5.5","T_15","8.5","T_16","5.7","T_17","8.6","T_18","6.0"
"72",2021-02-17 01:08:00,"T_1","6.1","T_2","5.6","T_3","8.5","T_4","8.6","T_5","5.8","T_6","8.7","T_7","8.5","T_8","6.2","T_9","8.4","T_10","6.0","T_11","8.5","T_12","5.4","T_15","8.5","T_16","5.7","T_17","8.6","T_18","6.0"
"73",2021-02-17 01:09:00,"T_1","6.2","T_2","5.6","T_3","8.5","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.5","T_8","6.2","T_9","8.3","T_10","6.0","T_11","8.6","T_12","5.4","T_15","8.5","T_16","5.7","T_17","8.6","T_18","6.0"
"74",2021-02-17 01:10:00,"T_1","6.2","T_2","5.6","T_3","8.4","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.5","T_8","6.1","T_9","8.3","T_10","6.0","T_11","8.6","T_12","5.4","T_15","8.5","T_16","5.7","T_17","8.6","T_18","6.0"
"75",2021-02-17 01:11:00,"T_1","6.2","T_2","5.6","T_3","8.4","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.5","T_8","6.1","T_9","8.3","T_10","6.0","T_11","8.6","T_12","5.5","T_15","8.5","T_16","5.7","T_17","8.6","T_18","6.0"
"76",2021-02-17 01:12:00,"T_1","6.2","T_2","5.6","T_3","8.4","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.5","T_8","6.1","T_9","8.3","T_10","6.0","T_11","8.6","T_12","5.5","T_15","8.5","T_16","5.7","T_17","8.5","T_18","6.1"
"77",2021-02-17 01:13:00,"T_1","6.2","T_2","5.6","T_3","8.5","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.5","T_8","6.1","T_9","8.3","T_10","6.0","T_11","8.6","T_12","5.5","T_15","8.5","T_16","5.8","T_17","8.5","T_18","6.1"
"78",2021-02-17 01:14:00,"T_1","6.2","T_2","5.6","T_3","8.5","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.6","T_8","6.0","T_9","8.3","T_10","6.1","T_11","8.6","T_12","5.5","T_15","8.5","T_16","5.8","T_17","8.5","T_18","6.1"
"79",2021-02-17 01:15:00,"T_1","6.3","T_2","5.6","T_3","8.5","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.6","T_8","6.0","T_9","8.4","T_10","6.1","T_11","8.6","T_12","5.5","T_15","8.5","T_16","5.8","T_17","8.5","T_18","6.1"
"80",2021-02-17 01:16:00,"T_1","6.3","T_2","5.6","T_3","8.6","T_4","8.6","T_5","5.9","T_6","8.6","T_7","8.6","T_8","6.0","T_9","8.5","T_10","6.1","T_11","8.6","T_12","5.6","T_15","8.5","T_16","5.8","T_17","8.4","T_18","6.1"
"81",2021-02-17 01:17:00,"T_1","6.3","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.9","T_6","8.5","T_7","8.6","T_8","6.0","T_9","8.5","T_10","6.1","T_11","8.5","T_12","5.6","T_15","8.6","T_16","5.8","T_17","8.4","T_18","6.1"
"82",2021-02-17 01:18:00,"T_1","6.3","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.9","T_6","8.5","T_7","8.6","T_8","5.9","T_9","8.5","T_10","6.1","T_11","8.5","T_12","5.6","T_15","8.6","T_16","5.8","T_17","8.3","T_18","6.1"
"83",2021-02-17 01:19:00,"T_1","6.3","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.9","T_6","8.5","T_7","8.6","T_8","5.9","T_9","8.5","T_10","6.1","T_11","8.4","T_12","5.7","T_15","8.6","T_16","5.8","T_17","8.3","T_18","6.2"
"84",2021-02-17 01:20:00,"T_1","6.4","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.9","T_6","8.5","T_7","8.6","T_8","5.8","T_9","8.6","T_10","6.1","T_11","8.3","T_12","5.7","T_15","8.6","T_16","5.9","T_17","8.3","T_18","6.2"
"85",2021-02-17 01:21:00,"T_1","6.4","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.9","T_6","8.5","T_7","8.6","T_8","5.8","T_9","8.6","T_10","6.1","T_11","8.3","T_12","5.7","T_15","8.6","T_16","5.9","T_17","8.3","T_18","6.2"
"86",2021-02-17 01:22:00,"T_1","6.4","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.8","T_6","8.5","T_7","8.5","T_8","5.8","T_9","8.5","T_10","6.2","T_11","8.3","T_12","5.7","T_15","8.6","T_16","5.9","T_17","8.3","T_18","6.2"
"87",2021-02-17 01:23:00,"T_1","6.3","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.8","T_6","8.5","T_7","8.5","T_8","5.8","T_9","8.5","T_10","6.2","T_11","8.3","T_12","5.7","T_15","8.6","T_16","5.9","T_17","8.4","T_18","6.2"
"88",2021-02-17 01:24:00,"T_1","6.3","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.8","T_6","8.5","T_7","8.5","T_8","5.7","T_9","8.5","T_10","6.2","T_11","8.4","T_12","5.7","T_15","8.6","T_16","5.9","T_17","8.5","T_18","6.2"
"89",2021-02-17 01:25:00,"T_1","6.3","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.7","T_6","8.5","T_7","8.5","T_8","5.7","T_9","8.4","T_10","6.2","T_11","8.5","T_12","5.8","T_15","8.6","T_16","6.0","T_17","8.5","T_18","6.2"
"90",2021-02-17 01:26:00,"T_1","6.3","T_2","5.6","T_3","8.5","T_4","8.5","T_5","5.7","T_6","8.5","T_7","8.5","T_8","5.7","T_9","8.4","T_10","6.2","T_11","8.5","T_12","5.8","T_15","8.6","T_16","6.0","T_17","8.5","T_18","6.3"
"91",2021-02-17 01:27:00,"T_1","6.3","T_2","5.6","T_3","8.5","T_4","8.6","T_5","5.7","T_6","8.5","T_7","8.5","T_8","5.7","T_9","8.3","T_10","6.2","T_11","8.6","T_12","5.8","T_15","8.5","T_16","6.0","T_17","8.6","T_18","6.3"
"92",2021-02-17 01:28:00,"T_1","6.3","T_2","5.6","T_3","8.5","T_4","8.6","T_5","5.6","T_6","8.5","T_7","8.5","T_8","5.7","T_9","8.3","T_10","6.2","T_11","8.6","T_12","5.8","T_15","8.5","T_16","6.0","T_17","8.6","T_18","6.3"
"93",2021-02-17 01:29:00,"T_1","6.2","T_2","5.6","T_3","8.4","T_4","8.6","T_5","5.6","T_6","8.5","T_7","8.5","T_8","5.6","T_9","8.3","T_10","6.2","T_11","8.6","T_12","5.8","T_15","8.5","T_16","6.0","T_17","8.6","T_18","6.3"
"94",2021-02-17 01:30:00,"T_1","6.2","T_2","5.6","T_3","8.4","T_4","8.7","T_5","5.6","T_6","8.5","T_7","8.6","T_8","5.6","T_9","8.3","T_10","6.2","T_11","8.6","T_12","5.8","T_15","8.5","T_16","6.0","T_17","8.6","T_18","6.3"
"95",2021-02-17 01:31:00,"T_1","6.2","T_2","5.6","T_3","8.4","T_4","8.7","T_5","5.5","T_6","8.5","T_7","8.6","T_8","5.6","T_9","8.3","T_10","6.2","T_11","8.6","T_12","5.8","T_15","8.5","T_16","6.0","T_17","8.6","T_18","6.3"
"96",2021-02-17 01:32:00,"T_1","6.2","T_2","5.6","T_3","8.5","T_4","8.7","T_5","5.5","T_6","8.6","T_7","8.6","T_8","5.6","T_9","8.3","T_10","6.2","T_11","8.6","T_12","5.9","T_15","8.5","T_16","6.1","T_17","8.5","T_18","6.3"
