#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,End of File
1,12/21/20 18:00,20.55,201,,,,
2,12/21/20 18:10,20.25,197,,,,
3,12/21/20 18:20,20.16,199,,,,
4,12/21/20 18:30,20.2,202,,,,
5,12/21/20 18:40,20.46,196,,,,
6,12/21/20 18:50,19.95,191,,,,
7,12/21/20 19:00,11.07,635,,,,
8,12/21/20 19:10,7.81,71,,,,
9,12/21/20 19:20,7.63,71,,,,
10,12/21/20 19:30,7.59,448,,,,
11,12/21/20 19:40,7.55,69,,,,
12,12/21/20 19:50,7.42,0,,,,
13,12/21/20 20:00,7.38,0,,,,
14,12/21/20 20:10,7.38,0,,,,
15,12/21/20 20:20,7.33,0,,,,
16,12/21/20 20:30,7.29,0,,,,
17,12/21/20 20:40,7.25,0,,,,
18,12/21/20 20:50,7.25,0,,,,
19,12/21/20 21:00,7.2,0,,,,
20,12/21/20 21:10,7.2,0,,,,
21,12/21/20 21:20,7.16,0,,,,
22,12/21/20 21:30,7.16,0,,,,
23,12/21/20 21:40,7.12,0,,,,
24,12/21/20 21:50,7.16,0,,,,
25,12/21/20 22:00,7.16,0,,,,
26,12/21/20 22:10,7.12,0,,,,
27,12/21/20 22:20,7.16,0,,,,
28,12/21/20 22:30,7.12,0,,,,
29,12/21/20 22:40,7.16,0,,,,
30,12/21/20 22:50,7.16,0,,,,
31,12/21/20 23:00,7.16,0,,,,
32,12/21/20 23:10,7.2,0,,,,
33,12/21/20 23:20,7.2,0,,,,
34,12/21/20 23:30,7.2,0,,,,
35,12/21/20 23:40,7.29,0,,,,
36,12/21/20 23:50,7.25,0,,,,
37,12/22/20 0:00,7.2,0,,,,
38,12/22/20 0:10,7.25,0,,,,
39,12/22/20 0:20,7.29,0,,,,
40,12/22/20 0:30,7.33,0,,,,
41,12/22/20 0:40,7.33,0,,,,
42,12/22/20 0:50,7.33,0,,,,
43,12/22/20 1:00,7.33,0,,,,
44,12/22/20 1:10,7.33,0,,,,
45,12/22/20 1:20,7.42,0,,,,
46,12/22/20 1:30,7.42,0,,,,
