Run,Light_Level,Light_Value,Date,Start.time,Stop.time
21,1,361,20210624,11:30,11:50
21,0,0,20210624,11:52,12:12
22,1,361,20210624,12:59,13:19
22,0,0,20210624,13:21,13:41
23,1,361,20210624,15:16,15:36
23,0,0,20210624,15:38,15:58
24,1,361,20210624,16:23,16:43
24,0,0,20210624,16:45,17:05
