Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
9258853,19/12/20 12:29:14,0.843,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.608,µmol/L,10.322,°C,1030.000,hPa,Humid,35,0
9258862,19/12/20 12:29:15,0.860,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.527,µmol/L,10.321,°C,1030.000,hPa,Humid,35,0
9258870,19/12/20 12:29:16,0.877,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.690,µmol/L,10.309,°C,1030.000,hPa,Humid,35,0
9258879,19/12/20 12:29:17,0.894,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.729,µmol/L,10.312,°C,1030.000,hPa,Humid,35,0
9258885,19/12/20 12:29:18,0.910,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.593,µmol/L,10.326,°C,1030.000,hPa,Humid,35,0
9258893,19/12/20 12:29:19,0.927,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.622,µmol/L,10.305,°C,1030.000,hPa,Humid,35,0
9258901,19/12/20 12:29:20,0.944,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.622,µmol/L,10.307,°C,1030.000,hPa,Humid,35,0
9258911,19/12/20 12:29:21,0.960,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.686,µmol/L,10.307,°C,1030.000,hPa,Humid,35,0
9258923,19/12/20 12:29:22,0.977,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.627,µmol/L,10.312,°C,1030.000,hPa,Humid,35,0
9258925,19/12/20 12:29:23,0.993,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.627,µmol/L,10.314,°C,1030.000,hPa,Humid,35,0
9258933,19/12/20 12:29:24,1.010,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.726,µmol/L,10.302,°C,1030.000,hPa,Humid,35,0
9258944,19/12/20 12:29:25,1.027,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.839,µmol/L,10.297,°C,1030.000,hPa,Humid,35,0
9258949,19/12/20 12:29:26,1.043,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.715,µmol/L,10.299,°C,1030.000,hPa,Humid,35,0
9258957,19/12/20 12:29:27,1.060,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.639,µmol/L,10.315,°C,1030.000,hPa,Humid,35,0
9258965,19/12/20 12:29:28,1.077,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.497,µmol/L,10.314,°C,1030.000,hPa,Humid,35,0
9258975,19/12/20 12:29:29,1.094,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.591,µmol/L,10.308,°C,1030.000,hPa,Humid,35,0
9258981,19/12/20 12:29:30,1.110,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.632,µmol/L,10.311,°C,1030.000,hPa,Humid,35,0
9258989,19/12/20 12:29:31,1.127,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.575,µmol/L,10.313,°C,1030.000,hPa,Humid,35,0
9258998,19/12/20 12:29:32,1.144,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.747,µmol/L,10.302,°C,1030.000,hPa,Humid,35,0
9259005,19/12/20 12:29:33,1.160,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.532,µmol/L,10.313,°C,1030.000,hPa,Humid,35,0
9259016,19/12/20 12:29:34,1.177,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.688,µmol/L,10.315,°C,1030.000,hPa,Humid,35,0
9259023,19/12/20 12:29:35,1.193,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.573,µmol/L,10.321,°C,1030.000,hPa,Humid,35,0
9259031,19/12/20 12:29:36,1.210,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.524,µmol/L,10.324,°C,1030.000,hPa,Humid,35,0
9259037,19/12/20 12:29:37,1.227,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.710,µmol/L,10.317,°C,1030.000,hPa,Humid,35,0
9259047,19/12/20 12:29:38,1.244,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.603,µmol/L,10.309,°C,1030.000,hPa,Humid,35,0
9259053,19/12/20 12:29:39,1.260,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.661,µmol/L,10.308,°C,1030.000,hPa,Humid,35,0
9259061,19/12/20 12:29:40,1.277,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.650,µmol/L,10.306,°C,1030.000,hPa,Humid,35,0
9259069,19/12/20 12:29:41,1.294,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.602,µmol/L,10.317,°C,1030.000,hPa,Humid,35,0
9259077,19/12/20 12:29:42,1.310,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.563,µmol/L,10.314,°C,1030.000,hPa,Humid,35,0
9259087,19/12/20 12:29:43,1.326,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.684,µmol/L,10.310,°C,1030.000,hPa,Humid,35,0
9259094,19/12/20 12:29:44,1.343,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.714,µmol/L,10.309,°C,1030.000,hPa,Humid,35,0
9259103,19/12/20 12:29:45,1.360,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.582,µmol/L,10.309,°C,1030.000,hPa,Humid,35,0
9259111,19/12/20 12:29:46,1.377,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.485,µmol/L,10.318,°C,1030.000,hPa,Humid,35,0
9259123,19/12/20 12:29:47,1.394,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.483,µmol/L,10.321,°C,1030.000,hPa,Humid,35,0
9259125,19/12/20 12:29:48,1.410,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.586,µmol/L,10.327,°C,1030.000,hPa,Humid,35,0
9259136,19/12/20 12:29:49,1.427,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.650,µmol/L,10.306,°C,1030.000,hPa,Humid,35,0
9259144,19/12/20 12:29:50,1.444,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.711,µmol/L,10.309,°C,1030.000,hPa,Humid,35,0
9259152,19/12/20 12:29:51,1.461,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.603,µmol/L,10.312,°C,1030.000,hPa,Humid,35,0
9259157,19/12/20 12:29:52,1.477,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.558,µmol/L,10.323,°C,1030.000,hPa,Humid,35,0
9259166,19/12/20 12:29:53,1.493,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.521,µmol/L,10.322,°C,1030.000,hPa,Humid,35,0
9259174,19/12/20 12:29:54,1.510,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.664,µmol/L,10.305,°C,1030.000,hPa,Humid,35,0
9259181,19/12/20 12:29:55,1.527,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.540,µmol/L,10.325,°C,1030.000,hPa,Humid,35,0
9259189,19/12/20 12:29:56,1.543,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.701,µmol/L,10.311,°C,1030.000,hPa,Humid,35,0
9259198,19/12/20 12:29:57,1.560,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.597,µmol/L,10.313,°C,1030.000,hPa,Humid,35,0
9259206,19/12/20 12:29:58,1.577,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.540,µmol/L,10.314,°C,1030.000,hPa,Humid,35,0
9259216,19/12/20 12:29:59,1.594,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.646,µmol/L,10.315,°C,1030.000,hPa,Humid,35,0
9259224,19/12/20 12:30:00,1.610,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.835,µmol/L,10.300,°C,1030.000,hPa,Humid,35,0
9259230,19/12/20 12:30:01,1.627,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.701,µmol/L,10.303,°C,1030.000,hPa,Humid,35,0
9259239,19/12/20 12:30:02,1.644,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.646,µmol/L,10.304,°C,1030.000,hPa,Humid,35,0
9259248,19/12/20 12:30:03,1.660,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.615,µmol/L,10.308,°C,1030.000,hPa,Humid,35,0
9259256,19/12/20 12:30:04,1.677,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.602,µmol/L,10.317,°C,1030.000,hPa,Humid,35,0
9259262,19/12/20 12:30:05,1.693,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.682,µmol/L,10.313,°C,1030.000,hPa,Humid,35,0
9259270,19/12/20 12:30:06,1.710,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.661,µmol/L,10.315,°C,1030.000,hPa,Humid,35,0
9259279,19/12/20 12:30:07,1.727,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.671,µmol/L,10.309,°C,1030.000,hPa,Humid,35,0
9259285,19/12/20 12:30:08,1.743,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.614,µmol/L,10.311,°C,1030.000,hPa,Humid,35,0
9259295,19/12/20 12:30:09,1.760,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.687,µmol/L,10.302,°C,1030.000,hPa,Humid,35,0
9259302,19/12/20 12:30:10,1.777,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.715,µmol/L,10.306,°C,1030.000,hPa,Humid,35,0
9259310,19/12/20 12:30:11,1.794,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.637,µmol/L,10.318,°C,1030.000,hPa,Humid,35,0
9259318,19/12/20 12:30:12,1.811,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.517,µmol/L,10.333,°C,1030.000,hPa,Humid,35,0
9259325,19/12/20 12:30:13,1.827,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.525,µmol/L,10.327,°C,1030.000,hPa,Humid,35,0
9259334,19/12/20 12:30:14,1.843,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.665,µmol/L,10.312,°C,1030.000,hPa,Humid,35,0
9259341,19/12/20 12:30:15,1.860,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.579,µmol/L,10.317,°C,1030.000,hPa,Humid,35,0
9259349,19/12/20 12:30:16,1.877,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.725,µmol/L,10.313,°C,1030.000,hPa,Humid,35,0
9259357,19/12/20 12:30:17,1.893,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.583,µmol/L,10.322,°C,1030.000,hPa,Humid,35,0
9259365,19/12/20 12:30:18,1.910,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.508,µmol/L,10.321,°C,1030.000,hPa,Humid,35,0
9259374,19/12/20 12:30:19,1.927,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.602,µmol/L,10.317,°C,1030.000,hPa,Humid,35,0
9259382,19/12/20 12:30:20,1.944,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.514,µmol/L,10.320,°C,1030.000,hPa,Humid,35,0
9259389,19/12/20 12:30:21,1.960,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.683,µmol/L,10.315,°C,1030.000,hPa,Humid,35,0
9259397,19/12/20 12:30:22,1.977,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.631,µmol/L,10.309,°C,1030.000,hPa,Humid,35,0
9259405,19/12/20 12:30:23,1.994,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.703,µmol/L,10.308,°C,1030.000,hPa,Humid,35,0
9259413,19/12/20 12:30:24,2.011,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.580,µmol/L,10.317,°C,1030.000,hPa,Humid,35,0
9259421,19/12/20 12:30:25,2.027,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.670,µmol/L,10.317,°C,1030.000,hPa,Humid,35,0
9259435,19/12/20 12:30:26,2.044,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.554,µmol/L,10.326,°C,1030.000,hPa,Humid,35,0
9259438,19/12/20 12:30:27,2.060,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.510,µmol/L,10.323,°C,1030.000,hPa,Humid,35,0
9259446,19/12/20 12:30:28,2.077,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.634,µmol/L,10.308,°C,1030.000,hPa,Humid,35,0
9259453,19/12/20 12:30:29,2.093,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.632,µmol/L,10.311,°C,1030.000,hPa,Humid,35,0
9259468,19/12/20 12:30:30,2.110,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.378,µmol/L,10.344,°C,1030.000,hPa,Humid,35,0
9259476,19/12/20 12:30:31,2.127,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.480,µmol/L,10.324,°C,1030.000,hPa,Humid,35,0
9259484,19/12/20 12:30:32,2.144,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.545,µmol/L,10.324,°C,1030.000,hPa,Humid,35,0
9259488,19/12/20 12:30:33,2.160,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.688,µmol/L,10.315,°C,1030.000,hPa,Humid,35,0
9259493,19/12/20 12:30:34,2.177,SABD0000000001 (OXY-10 ST),7,OXY-CH7 (PSt7-10),19/12/20 11:20:48,default,258.599,µmol/L,10.331,°C,1030.000,hPa,Humid,35,0
