#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,Stopped,End of File
39,12/22/2020 00:20:00,7.25,0,,,,,
40,12/22/2020 00:30:00,7.25,0,,,,,
41,12/22/2020 00:40:00,7.29,0,,,,,
42,12/22/2020 00:50:00,7.29,0,,,,,
43,12/22/2020 01:00:00,7.25,0,,,,,
44,12/22/2020 01:10:00,7.33,0,,,,,
45,12/22/2020 01:20:00,7.33,0,,,,,
46,12/22/2020 01:30:00,7.38,0,,,,,
47,12/22/2020 01:40:00,7.38,0,,,,,
48,12/22/2020 01:50:00,7.50,0,,,,,
49,12/22/2020 02:00:00,7.55,0,,,,,
50,12/22/2020 02:10:00,7.55,0,,,,,
51,12/22/2020 02:20:00,7.63,0,,,,,
52,12/22/2020 02:30:00,7.72,0,,,,,
53,12/22/2020 02:40:00,7.76,0,,,,,
54,12/22/2020 02:50:00,7.81,0,,,,,
55,12/22/2020 03:00:00,7.89,0,,,,,
56,12/22/2020 03:10:00,7.89,0,,,,,
57,12/22/2020 03:20:00,7.98,0,,,,,
58,12/22/2020 03:30:00,7.98,0,,,,,
59,12/22/2020 03:40:00,8.06,0,,,,,
60,12/22/2020 03:50:00,8.11,0,,,,,
61,12/22/2020 04:00:00,8.11,0,,,,,
62,12/22/2020 04:10:00,8.06,0,,,,,
63,12/22/2020 04:20:00,8.06,0,,,,,
64,12/22/2020 04:30:00,8.02,0,,,,,
65,12/22/2020 04:40:00,8.02,0,,,,,
66,12/22/2020 04:50:00,8.06,0,,,,,
67,12/22/2020 05:00:00,7.98,0,,,,,
68,12/22/2020 05:10:00,8.02,0,,,,,
69,12/22/2020 05:20:00,8.06,0,,,,,
70,12/22/2020 05:30:00,8.06,0,,,,,
71,12/22/2020 05:40:00,7.98,0,,,,,
72,12/22/2020 05:50:00,8.02,0,,,,,
73,12/22/2020 06:00:00,7.93,0,,,,,
74,12/22/2020 06:10:00,7.98,15,,,,,
75,12/22/2020 06:20:00,7.93,30,,,,,
76,12/22/2020 06:30:00,7.89,52,,,,,
77,12/22/2020 06:40:00,7.85,83,,,,,
78,12/22/2020 06:50:00,7.81,119,,,,,
79,12/22/2020 07:00:00,7.76,156,,,,,
80,12/22/2020 07:10:00,7.68,185,,,,,
81,12/22/2020 07:20:00,7.63,300,,,,,
82,12/22/2020 07:30:00,7.55,322,,,,,
83,12/22/2020 07:40:00,7.50,351,,,,,
84,12/22/2020 07:50:00,7.46,384,,,,,
85,12/22/2020 08:00:00,7.38,418,,,,,
86,12/22/2020 08:10:00,7.38,439,,,,,
87,12/22/2020 08:20:00,7.38,466,,,,,
88,12/22/2020 08:30:00,7.33,494,,,,,
89,12/22/2020 08:40:00,7.29,513,,,,,
90,12/22/2020 08:50:00,7.33,531,,,,,
91,12/22/2020 09:00:00,7.29,558,,,,,
92,12/22/2020 09:10:00,7.38,582,,,,,
93,12/22/2020 09:20:00,7.38,600,,,,,
94,12/22/2020 09:30:00,7.38,619,,,,,
95,12/22/2020 09:40:00,7.38,638,,,,,
96,12/22/2020 09:50:00,7.38,668,,,,,
97,12/22/2020 10:00:00,7.42,672,,,,,
98,12/22/2020 10:10:00,7.42,683,,,,,
99,12/22/2020 10:20:00,7.42,673,,,,,
100,12/22/2020 10:30:00,7.42,675,,,,,
101,12/22/2020 10:40:00,7.46,673,,,,,
102,12/22/2020 10:50:00,7.46,679,,,,,
103,12/22/2020 11:00:00,7.46,675,,,,,
104,12/22/2020 11:10:00,7.46,675,,,,,
105,12/22/2020 11:20:00,7.46,684,,,,,
106,12/22/2020 11:30:00,7.50,674,,,,,
107,12/22/2020 11:40:00,7.55,676,,,,,
108,12/22/2020 11:50:00,7.55,673,,,,,
109,12/22/2020 12:00:00,7.55,679,,,,,
110,12/22/2020 12:10:00,7.59,674,,,,,
111,12/22/2020 12:20:00,7.63,674,,,,,
112,12/22/2020 12:30:00,7.59,674,,,,,
113,12/22/2020 12:40:00,7.68,674,,,,,
114,12/22/2020 12:50:00,7.72,672,,,,,
115,12/22/2020 13:00:00,7.72,677,,,,,
116,12/22/2020 13:10:00,7.68,682,,,,,
117,12/22/2020 13:20:00,7.76,665,,,,,
118,12/22/2020 13:30:00,7.72,668,,,,,
119,12/22/2020 13:40:00,7.72,668,,,,,
120,12/22/2020 13:50:00,7.72,668,,,,,
121,12/22/2020 14:00:00,7.72,668,,,,,
122,12/22/2020 14:10:00,7.72,652,,,,,
123,12/22/2020 14:20:00,7.81,628,,,,,
124,12/22/2020 14:30:00,7.76,615,,,,,
125,12/22/2020 14:40:00,7.85,594,,,,,
126,12/22/2020 14:50:00,7.89,568,,,,,
127,12/22/2020 15:00:00,7.93,544,,,,,
128,12/22/2020 15:10:00,7.98,524,,,,,
129,12/22/2020 15:20:00,8.11,504,,,,,
130,12/22/2020 15:30:00,8.15,480,,,,,
131,12/22/2020 15:40:00,8.19,461,,,,,
132,12/22/2020 15:50:00,8.28,432,,,,,
133,12/22/2020 16:00:00,8.28,404,,,,,
134,12/22/2020 16:10:00,8.36,377,,,,,
135,12/22/2020 16:20:00,8.36,353,,,,,
136,12/22/2020 16:30:00,8.28,324,,,,,
137,12/22/2020 16:40:00,8.19,295,,,,,
138,12/22/2020 16:50:00,8.15,259,,,,,
139,12/22/2020 17:00:00,8.11,227,,,,,
140,12/22/2020 17:10:00,8.06,195,,,,,
141,12/22/2020 17:20:00,8.11,161,,,,,
142,12/22/2020 17:30:00,8.11,126,,,,,
143,12/22/2020 17:40:00,8.23,107,,,,,
144,12/22/2020 17:50:00,8.19,91,,,,,
145,12/22/2020 18:00:00,8.15,79,,,,,
146,12/22/2020 18:10:00,8.06,79,,,,,
147,12/22/2020 18:20:00,8.02,79,,,,,
148,12/22/2020 18:30:00,7.89,78,,,,,
149,12/22/2020 18:40:00,7.85,76,,,,,
150,12/22/2020 18:50:00,7.76,77,,,,,
151,12/22/2020 19:00:00,7.72,79,,,,,
152,12/22/2020 19:10:00,7.68,80,,,,,
153,12/22/2020 19:20:00,7.63,79,,,,,
154,12/22/2020 19:30:00,7.59,0,,,,,
155,12/22/2020 19:40:00,7.59,0,,,,,
156,12/22/2020 19:50:00,7.59,0,,,,,
157,12/22/2020 20:00:00,7.55,0,,,,,
158,12/22/2020 20:10:00,7.55,0,,,,,
159,12/22/2020 20:20:00,7.55,0,,,,,
160,12/22/2020 20:30:00,7.50,0,,,,,
161,12/22/2020 20:40:00,7.46,0,,,,,
162,12/22/2020 20:50:00,7.42,0,,,,,
163,12/22/2020 21:00:00,7.42,0,,,,,
164,12/22/2020 21:10:00,7.42,0,,,,,
165,12/22/2020 21:20:00,7.29,0,,,,,
166,12/22/2020 21:30:00,7.33,0,,,,,
167,12/22/2020 21:40:00,7.33,0,,,,,
168,12/22/2020 21:50:00,7.29,0,,,,,
169,12/22/2020 22:00:00,7.33,0,,,,,
170,12/22/2020 22:10:00,7.29,0,,,,,
171,12/22/2020 22:20:00,7.25,0,,,,,
172,12/22/2020 22:30:00,7.25,0,,,,,
173,12/22/2020 22:40:00,7.20,0,,,,,
174,12/22/2020 22:50:00,7.16,0,,,,,
175,12/22/2020 23:00:00,7.16,0,,,,,
176,12/22/2020 23:10:00,7.12,0,,,,,
177,12/22/2020 23:20:00,7.12,0,,,,,
178,12/22/2020 23:30:00,7.12,0,,,,,
179,12/22/2020 23:40:00,7.12,0,,,,,
180,12/22/2020 23:50:00,7.12,0,,,,,
181,12/23/2020 00:00:00,7.12,0,,,,,
182,12/23/2020 00:10:00,7.16,0,,,,,
183,12/23/2020 00:20:00,7.16,0,,,,,
184,12/23/2020 00:30:00,7.16,0,,,,,
185,12/23/2020 00:40:00,7.20,0,,,,,
186,12/23/2020 00:50:00,7.20,0,,,,,
187,12/23/2020 01:00:00,7.25,0,,,,,
188,12/23/2020 01:10:00,7.20,0,,,,,
189,12/23/2020 01:20:00,7.25,0,,,,,
190,12/23/2020 01:30:00,7.25,0,,,,,
191,12/23/2020 01:40:00,7.20,0,,,,,
192,12/23/2020 01:50:00,7.20,0,,,,,
193,12/23/2020 02:00:00,7.20,0,,,,,
194,12/23/2020 02:10:00,7.20,0,,,,,
195,12/23/2020 02:20:00,7.25,0,,,,,
196,12/23/2020 02:30:00,7.25,0,,,,,
197,12/23/2020 02:40:00,7.25,0,,,,,
198,12/23/2020 02:50:00,7.25,0,,,,,
199,12/23/2020 03:00:00,7.29,0,,,,,
200,12/23/2020 03:10:00,7.33,0,,,,,
201,12/23/2020 03:20:00,7.29,0,,,,,
202,12/23/2020 03:30:00,7.42,0,,,,,
203,12/23/2020 03:40:00,7.46,0,,,,,
204,12/23/2020 03:50:00,7.63,0,,,,,
205,12/23/2020 04:00:00,7.72,0,,,,,
206,12/23/2020 04:10:00,7.81,0,,,,,
207,12/23/2020 04:20:00,7.89,0,,,,,
208,12/23/2020 04:30:00,7.98,0,,,,,
209,12/23/2020 04:40:00,8.02,0,,,,,
210,12/23/2020 04:50:00,8.02,0,,,,,
211,12/23/2020 05:00:00,7.93,0,,,,,
212,12/23/2020 05:10:00,7.85,0,,,,,
213,12/23/2020 05:20:00,7.81,0,,,,,
214,12/23/2020 05:30:00,7.72,0,,,,,
215,12/23/2020 05:40:00,7.63,0,,,,,
216,12/23/2020 05:50:00,7.55,0,,,,,
217,12/23/2020 06:00:00,7.59,0,,,,,
218,12/23/2020 06:10:00,7.55,14,,,,,
219,12/23/2020 06:20:00,7.55,27,,,,,
220,12/23/2020 06:30:00,7.59,49,,,,,
221,12/23/2020 06:40:00,7.59,79,,,,,
222,12/23/2020 06:50:00,7.59,111,,,,,
223,12/23/2020 07:00:00,7.59,143,,,,,
224,12/23/2020 07:10:00,7.55,176,,,,,
225,12/23/2020 07:20:00,7.50,282,,,,,
226,12/23/2020 07:30:00,7.46,308,,,,,
227,12/23/2020 07:40:00,7.46,332,,,,,
228,12/23/2020 07:50:00,7.42,362,,,,,
229,12/23/2020 08:00:00,7.42,393,,,,,
230,12/23/2020 08:10:00,7.46,418,,,,,
231,12/23/2020 08:20:00,7.42,442,,,,,
232,12/23/2020 08:30:00,7.46,465,,,,,
233,12/23/2020 08:40:00,7.46,496,,,,,
234,12/23/2020 08:50:00,7.46,509,,,,,
235,12/23/2020 09:00:00,7.50,533,,,,,
236,12/23/2020 09:10:00,7.46,550,,,,,
237,12/23/2020 09:20:00,7.46,572,,,,,
238,12/23/2020 09:30:00,7.42,591,,,,,
239,12/23/2020 09:40:00,7.46,607,,,,,
240,12/23/2020 09:50:00,7.42,629,,,,,
241,12/23/2020 10:00:00,7.42,636,,,,,
242,12/23/2020 10:10:00,7.42,643,,,,,
243,12/23/2020 10:20:00,7.46,646,,,,,
244,12/23/2020 10:30:00,7.42,644,,,,,
245,12/23/2020 10:40:00,7.46,639,,,,,
246,12/23/2020 10:50:00,7.46,646,,,,,
247,12/23/2020 11:00:00,7.46,639,,,,,
248,12/23/2020 11:10:00,7.46,640,,,,,
249,12/23/2020 11:20:00,7.50,638,,,,,
250,12/23/2020 11:30:00,7.55,646,,,,,
251,12/23/2020 11:40:00,7.59,631,,,,,
252,12/23/2020 11:50:00,7.59,635,,,,,
253,12/23/2020 12:00:00,7.59,633,,,,,
254,12/23/2020 12:10:00,7.59,633,,,,,
255,12/23/2020 12:20:00,7.63,638,,,,,
256,12/23/2020 12:30:00,7.68,633,,,,,
257,12/23/2020 12:40:00,7.68,639,,,,,
258,12/23/2020 12:50:00,7.72,636,,,,,
259,12/23/2020 13:00:00,7.72,633,,,,,
260,12/23/2020 13:10:00,7.72,638,,,,,
261,12/23/2020 13:20:00,7.72,641,,,,,
262,12/23/2020 13:30:00,7.76,631,,,,,
263,12/23/2020 13:40:00,7.81,626,,,,,
264,12/23/2020 13:50:00,7.81,632,,,,,
265,12/23/2020 14:00:00,7.81,626,,,,,
266,12/23/2020 14:10:00,7.76,609,,,,,
267,12/23/2020 14:20:00,7.85,593,,,,,
268,12/23/2020 14:30:00,7.81,573,,,,,
269,12/23/2020 14:40:00,7.85,553,,,,,
270,12/23/2020 14:50:00,7.85,539,,,,,
271,12/23/2020 15:00:00,7.81,513,,,,,
272,12/23/2020 15:10:00,7.85,495,,,,,
273,12/23/2020 15:20:00,7.89,341,,,,,
274,12/23/2020 15:30:00,7.89,332,,,,,
275,12/23/2020 15:40:00,7.93,310,,,,,
276,12/23/2020 15:50:00,7.89,291,,,,,
277,12/23/2020 16:00:00,7.89,270,,,,,
278,12/23/2020 16:10:00,7.89,269,,,,,
279,12/23/2020 16:20:00,7.93,256,,,,,
280,12/23/2020 16:30:00,8.02,235,,,,,
281,12/23/2020 16:40:00,8.06,216,,,,,
282,12/23/2020 16:50:00,8.06,122,,,,,
283,12/23/2020 17:00:00,8.11,149,,,,,
284,12/23/2020 17:10:00,8.06,127,,,,,
285,12/23/2020 17:20:00,8.02,110,,,,,
286,12/23/2020 17:30:00,8.06,98,,,,,
287,12/23/2020 17:40:00,8.02,89,,,,,
288,12/23/2020 17:50:00,7.98,10,,,,,
289,12/23/2020 18:00:00,7.89,0,,,,,
290,12/23/2020 18:10:00,7.81,0,,,,,
291,12/23/2020 18:20:00,7.76,0,,,,,
292,12/23/2020 18:30:00,7.68,0,,,,,
293,12/23/2020 18:40:00,7.63,0,,,,,
294,12/23/2020 18:50:00,7.63,0,,,,,
295,12/23/2020 19:00:00,7.63,0,,,,,
296,12/23/2020 19:10:00,7.55,0,,,,,
297,12/23/2020 19:20:00,7.55,0,,,,,
298,12/23/2020 19:30:00,7.59,0,,,,,
299,12/23/2020 19:40:00,7.55,0,,,,,
300,12/23/2020 19:50:00,7.59,0,,,,,
301,12/23/2020 20:00:00,7.59,0,,,,,
302,12/23/2020 20:10:00,7.55,0,,,,,
303,12/23/2020 20:20:00,7.50,0,,,,,
304,12/23/2020 20:30:00,7.46,0,,,,,
305,12/23/2020 20:40:00,7.33,0,,,,,
306,12/23/2020 20:50:00,7.29,0,,,,,
307,12/23/2020 21:00:00,7.20,0,,,,,
308,12/23/2020 21:10:00,7.16,0,,,,,
309,12/23/2020 21:20:00,7.16,0,,,,,
310,12/23/2020 21:30:00,7.08,0,,,,,
311,12/23/2020 21:40:00,7.12,0,,,,,
312,12/23/2020 21:50:00,7.12,0,,,,,
313,12/23/2020 22:00:00,7.08,0,,,,,
314,12/23/2020 22:10:00,7.08,0,,,,,
315,12/23/2020 22:20:00,7.03,0,,,,,
316,12/23/2020 22:30:00,7.08,0,,,,,
317,12/23/2020 22:40:00,7.08,0,,,,,
318,12/23/2020 22:50:00,7.08,0,,,,,
319,12/23/2020 23:00:00,7.08,0,,,,,
320,12/23/2020 23:10:00,7.08,0,,,,,
321,12/23/2020 23:20:00,7.12,0,,,,,
322,12/23/2020 23:30:00,7.08,0,,,,,
323,12/23/2020 23:40:00,7.08,0,,,,,
324,12/23/2020 23:50:00,7.08,0,,,,,
325,12/24/2020 00:00:00,7.08,0,,,,,
326,12/24/2020 00:10:00,6.99,0,,,,,
327,12/24/2020 00:20:00,7.03,0,,,,,
328,12/24/2020 00:30:00,7.08,0,,,,,
329,12/24/2020 00:40:00,6.99,0,,,,,
330,12/24/2020 00:50:00,7.03,0,,,,,
331,12/24/2020 01:00:00,7.08,0,,,,,
332,12/24/2020 01:10:00,7.03,0,,,,,
333,12/24/2020 01:20:00,7.12,0,,,,,
334,12/24/2020 01:30:00,7.12,0,,,,,
335,12/24/2020 01:40:00,7.16,0,,,,,
336,12/24/2020 01:50:00,7.20,0,,,,,
337,12/24/2020 02:00:00,7.16,0,,,,,
338,12/24/2020 02:10:00,7.25,0,,,,,
339,12/24/2020 02:20:00,7.25,0,,,,,
340,12/24/2020 02:30:00,7.29,0,,,,,
341,12/24/2020 02:40:00,7.29,0,,,,,
342,12/24/2020 02:50:00,7.46,0,,,,,
343,12/24/2020 03:00:00,7.55,0,,,,,
344,12/24/2020 03:10:00,7.68,0,,,,,
345,12/24/2020 03:20:00,7.81,0,,,,,
346,12/24/2020 03:30:00,7.85,0,,,,,
347,12/24/2020 03:40:00,7.89,0,,,,,
348,12/24/2020 03:50:00,7.93,0,,,,,
349,12/24/2020 04:00:00,7.98,0,,,,,
350,12/24/2020 04:10:00,8.02,0,,,,,
351,12/24/2020 04:20:00,8.02,0,,,,,
352,12/24/2020 04:30:00,8.06,0,,,,,
353,12/24/2020 04:40:00,8.06,0,,,,,
354,12/24/2020 04:50:00,8.06,0,,,,,
355,12/24/2020 05:00:00,8.06,0,,,,,
356,12/24/2020 05:10:00,8.06,0,,,,,
357,12/24/2020 05:20:00,8.11,0,,,,,
358,12/24/2020 05:30:00,8.06,0,,,,,
359,12/24/2020 05:40:00,8.06,0,,,,,
360,12/24/2020 05:50:00,8.02,0,,,,,
361,12/24/2020 06:00:00,7.98,0,,,,,
362,12/24/2020 06:10:00,7.98,9,,,,,
363,12/24/2020 06:20:00,7.98,18,,,,,
364,12/24/2020 06:30:00,8.02,26,,,,,
365,12/24/2020 06:40:00,7.98,34,,,,,
366,12/24/2020 06:50:00,8.02,52,,,,,
367,12/24/2020 07:00:00,8.15,74,,,,,
368,12/24/2020 07:10:00,8.19,95,,,,,
369,12/24/2020 07:20:00,8.28,190,,,,,
370,12/24/2020 07:30:00,8.32,210,,,,,
371,12/24/2020 07:40:00,8.28,229,,,,,
372,12/24/2020 07:50:00,8.23,243,,,,,
373,12/24/2020 08:00:00,8.23,264,,,,,
374,12/24/2020 08:10:00,8.19,276,,,,,
375,12/24/2020 08:20:00,8.15,295,,,,,
376,12/24/2020 08:30:00,8.11,308,,,,,
377,12/24/2020 08:40:00,8.11,332,,,,,
378,12/24/2020 08:50:00,8.19,350,,,,,
379,12/24/2020 09:00:00,8.15,365,,,,,
380,12/24/2020 09:10:00,8.19,378,,,,,
381,12/24/2020 09:20:00,8.23,395,,,,,
382,12/24/2020 09:30:00,8.19,411,,,,,
383,12/24/2020 09:40:00,8.23,426,,,,,
384,12/24/2020 09:50:00,8.32,433,,,,,
385,12/24/2020 10:00:00,8.28,447,,,,,
386,12/24/2020 10:10:00,8.28,451,,,,,
387,12/24/2020 10:20:00,8.36,447,,,,,
388,12/24/2020 10:30:00,8.41,445,,,,,
389,12/24/2020 10:40:00,8.41,447,,,,,
390,12/24/2020 10:50:00,8.45,444,,,,,
391,12/24/2020 11:00:00,8.45,445,,,,,
392,12/24/2020 11:10:00,8.53,450,,,,,
393,12/24/2020 11:20:00,8.49,445,,,,,
394,12/24/2020 11:30:00,8.58,447,,,,,
395,12/24/2020 11:40:00,8.58,446,,,,,
396,12/24/2020 11:50:00,8.62,445,,,,,
397,12/24/2020 12:00:00,8.62,442,,,,,
398,12/24/2020 12:10:00,8.66,444,,,,,
399,12/24/2020 12:20:00,8.66,443,,,,,
400,12/24/2020 12:30:00,8.71,442,,,,,
401,12/24/2020 12:40:00,8.75,441,,,,,
402,12/24/2020 12:50:00,8.71,439,,,,,
403,12/24/2020 13:00:00,8.71,439,,,,,
404,12/24/2020 13:10:00,8.75,437,,,,,
405,12/24/2020 13:20:00,8.79,439,,,,,
406,12/24/2020 13:30:00,8.83,440,,,,,
407,12/24/2020 13:40:00,8.83,436,,,,,
408,12/24/2020 13:50:00,8.83,438,,,,,
409,12/24/2020 14:00:00,8.83,433,,,,,
410,12/24/2020 14:10:00,8.79,421,,,,,
411,12/24/2020 14:20:00,8.79,409,,,,,
412,12/24/2020 14:30:00,8.83,395,,,,,
413,12/24/2020 14:40:00,8.79,379,,,,,
414,12/24/2020 14:50:00,8.88,365,,,,,
415,12/24/2020 15:00:00,8.83,353,,,,,
416,12/24/2020 15:10:00,8.88,336,,,,,
417,12/24/2020 15:20:00,8.83,320,,,,,
418,12/24/2020 15:30:00,8.83,305,,,,,
419,12/24/2020 15:40:00,8.83,289,,,,,
420,12/24/2020 15:50:00,8.88,274,,,,,
421,12/24/2020 16:00:00,8.92,255,,,,,
422,12/24/2020 16:10:00,8.88,236,,,,,
423,12/24/2020 16:20:00,8.96,218,,,,,
424,12/24/2020 16:30:00,8.96,202,,,,,
425,12/24/2020 16:40:00,9.01,181,,,,,
426,12/24/2020 16:50:00,8.96,163,,,,,
427,12/24/2020 17:00:00,9.01,144,,,,,
428,12/24/2020 17:10:00,8.92,122,,,,,
429,12/24/2020 17:20:00,9.01,103,,,,,
430,12/24/2020 17:30:00,8.92,95,,,,,
431,12/24/2020 17:40:00,8.92,86,,,,,
432,12/24/2020 17:50:00,8.92,79,,,,,
433,12/24/2020 18:00:00,8.96,72,,,,,
434,12/24/2020 18:10:00,8.92,69,,,,,
435,12/24/2020 18:20:00,8.88,71,,,,,
436,12/24/2020 18:30:00,8.92,71,,,,,
437,12/24/2020 18:40:00,8.92,69,,,,,
438,12/24/2020 18:50:00,8.88,70,,,,,
439,12/24/2020 19:00:00,8.92,70,,,,,
440,12/24/2020 19:10:00,8.92,70,,,,,
441,12/24/2020 19:20:00,9.01,69,,,,,
442,12/24/2020 19:30:00,8.96,0,,,,,
443,12/24/2020 19:40:00,9.01,0,,,,,
444,12/24/2020 19:50:00,9.01,0,,,,,
445,12/24/2020 20:00:00,9.05,0,,,,,
446,12/24/2020 20:10:00,9.01,0,,,,,
447,12/24/2020 20:20:00,9.05,0,,,,,
448,12/24/2020 20:30:00,9.05,0,,,,,
449,12/24/2020 20:40:00,9.05,0,,,,,
450,12/24/2020 20:50:00,9.09,0,,,,,
451,12/24/2020 21:00:00,9.14,0,,,,,
452,12/24/2020 21:10:00,9.18,0,,,,,
453,12/24/2020 21:20:00,9.18,0,,,,,
454,12/24/2020 21:30:00,9.22,0,,,,,
455,12/24/2020 21:40:00,9.22,0,,,,,
456,12/24/2020 21:50:00,9.22,0,,,,,
457,12/24/2020 22:00:00,9.31,0,,,,,
458,12/24/2020 22:10:00,9.31,0,,,,,
459,12/24/2020 22:20:00,9.35,0,,,,,
460,12/24/2020 22:30:00,9.39,0,,,,,
461,12/24/2020 22:40:00,9.35,0,,,,,
462,12/24/2020 22:50:00,9.35,0,,,,,
463,12/24/2020 23:00:00,9.39,0,,,,,
464,12/24/2020 23:10:00,9.44,0,,,,,
465,12/24/2020 23:20:00,9.44,0,,,,,
466,12/24/2020 23:30:00,9.48,0,,,,,
467,12/24/2020 23:40:00,9.44,0,,,,,
468,12/24/2020 23:50:00,9.48,0,,,,,
469,12/25/2020 00:00:00,9.48,0,,,,,
470,12/25/2020 00:10:00,9.56,0,,,,,
471,12/25/2020 00:20:00,9.52,0,,,,,
472,12/25/2020 00:30:00,9.56,0,,,,,
473,12/25/2020 00:40:00,9.65,0,,,,,
474,12/25/2020 00:50:00,9.69,0,,,,,
475,12/25/2020 01:00:00,9.69,0,,,,,
476,12/25/2020 01:10:00,9.74,0,,,,,
477,12/25/2020 01:20:00,9.69,0,,,,,
478,12/25/2020 01:30:00,9.74,0,,,,,
479,12/25/2020 01:40:00,9.69,0,,,,,
480,12/25/2020 01:50:00,9.74,0,,,,,
481,12/25/2020 02:00:00,9.74,0,,,,,
482,12/25/2020 02:10:00,9.69,0,,,,,
483,12/25/2020 02:20:00,9.65,0,,,,,
484,12/25/2020 02:30:00,9.69,0,,,,,
485,12/25/2020 02:40:00,9.69,0,,,,,
486,12/25/2020 02:50:00,9.74,0,,,,,
487,12/25/2020 03:00:00,9.74,0,,,,,
488,12/25/2020 03:10:00,9.78,0,,,,,
489,12/25/2020 03:20:00,9.74,0,,,,,
490,12/25/2020 03:30:00,9.74,0,,,,,
491,12/25/2020 03:40:00,9.78,0,,,,,
492,12/25/2020 03:50:00,9.78,0,,,,,
493,12/25/2020 04:00:00,9.78,0,,,,,
494,12/25/2020 04:10:00,9.78,0,,,,,
495,12/25/2020 04:20:00,9.74,0,,,,,
496,12/25/2020 04:30:00,9.78,0,,,,,
497,12/25/2020 04:40:00,9.74,0,,,,,
498,12/25/2020 04:50:00,9.74,0,,,,,
499,12/25/2020 05:00:00,9.74,0,,,,,
500,12/25/2020 05:10:00,9.69,0,,,,,
501,12/25/2020 05:20:00,9.69,0,,,,,
502,12/25/2020 05:30:00,9.69,0,,,,,
503,12/25/2020 05:40:00,9.69,0,,,,,
504,12/25/2020 05:50:00,9.65,0,,,,,
505,12/25/2020 06:00:00,9.61,0,,,,,
506,12/25/2020 06:10:00,9.61,9,,,,,
507,12/25/2020 06:20:00,9.61,17,,,,,
508,12/25/2020 06:30:00,9.61,25,,,,,
509,12/25/2020 06:40:00,9.56,34,,,,,
510,12/25/2020 06:50:00,9.61,48,,,,,
511,12/25/2020 07:00:00,9.56,71,,,,,
512,12/25/2020 07:10:00,9.56,90,,,,,
513,12/25/2020 07:20:00,9.61,172,,,,,
514,12/25/2020 07:30:00,9.61,191,,,,,
515,12/25/2020 07:40:00,9.61,210,,,,,
516,12/25/2020 07:50:00,9.65,223,,,,,
517,12/25/2020 08:00:00,9.65,239,,,,,
518,12/25/2020 08:10:00,9.69,255,,,,,
519,12/25/2020 08:20:00,9.74,273,,,,,
520,12/25/2020 08:30:00,9.82,287,,,,,
521,12/25/2020 08:40:00,9.95,307,,,,,
522,12/25/2020 08:50:00,10.04,320,,,,,
523,12/25/2020 09:00:00,10.12,333,,,,,
524,12/25/2020 09:10:00,10.21,346,,,,,
525,12/25/2020 09:20:00,10.29,360,,,,,
526,12/25/2020 09:30:00,10.34,369,,,,,
527,12/25/2020 09:40:00,10.34,387,,,,,
528,12/25/2020 09:50:00,10.38,397,,,,,
529,12/25/2020 10:00:00,10.46,410,,,,,
530,12/25/2020 10:10:00,10.51,409,,,,,
531,12/25/2020 10:20:00,10.55,397,,,,,
532,12/25/2020 10:30:00,10.64,409,,,,,
