#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,End of File
1,02/06/2021 20:00:00,4.63,1356,,,,
2,02/06/2021 20:10:00,5.02,1224,,,,
3,02/06/2021 20:20:00,5.40,1068,,,,
4,02/06/2021 20:30:00,5.40,902,,,,
5,02/06/2021 20:40:00,5.06,758,,,,
6,02/06/2021 20:50:00,4.67,624,,,,
7,02/06/2021 21:00:00,4.33,542,,,,
8,02/06/2021 21:10:00,4.24,451,,,,
9,02/06/2021 21:20:00,4.72,357,,,,
10,02/06/2021 21:30:00,5.06,273,,,,
11,02/06/2021 21:40:00,5.40,189,,,,
12,02/06/2021 21:50:00,5.53,99,,,,
13,02/06/2021 22:00:00,5.06,0,,,,
14,02/06/2021 22:10:00,4.67,0,,,,
15,02/06/2021 22:20:00,4.37,0,,,,
16,02/06/2021 22:30:00,4.29,0,,,,
17,02/06/2021 22:40:00,4.72,0,,,,
18,02/06/2021 22:50:00,5.02,0,,,,
19,02/06/2021 23:00:00,5.45,0,,,,
20,02/06/2021 23:10:00,5.45,0,,,,
21,02/06/2021 23:20:00,5.02,0,,,,
22,02/06/2021 23:30:00,4.67,0,,,,
23,02/06/2021 23:40:00,4.37,0,,,,
24,02/06/2021 23:50:00,4.12,0,,,,
25,02/07/2021 00:00:00,4.37,0,,,,
26,02/07/2021 00:10:00,4.76,0,,,,
27,02/07/2021 00:20:00,5.06,0,,,,
28,02/07/2021 00:30:00,5.36,0,,,,
29,02/07/2021 00:40:00,5.57,0,,,,
30,02/07/2021 00:50:00,5.23,0,,,,
31,02/07/2021 01:00:00,4.84,0,,,,
32,02/07/2021 01:10:00,4.54,0,,,,
33,02/07/2021 01:20:00,4.33,0,,,,
34,02/07/2021 01:30:00,4.12,0,,,,
35,02/07/2021 01:40:00,4.37,0,,,,
36,02/07/2021 01:50:00,4.76,0,,,,
37,02/07/2021 02:00:00,5.06,0,,,,
38,02/07/2021 02:10:00,5.36,0,,,,
39,02/07/2021 02:20:00,5.49,0,,,,
40,02/07/2021 02:30:00,5.10,0,,,,
41,02/07/2021 02:40:00,4.84,0,,,,
42,02/07/2021 02:50:00,4.59,0,,,,
43,02/07/2021 03:00:00,4.24,0,,,,
44,02/07/2021 03:10:00,4.16,0,,,,
45,02/07/2021 03:20:00,4.42,0,,,,
46,02/07/2021 03:30:00,4.84,0,,,,
47,02/07/2021 03:40:00,5.19,0,,,,
48,02/07/2021 03:50:00,5.49,0,,,,
49,02/07/2021 04:00:00,5.40,0,,,,
50,02/07/2021 04:10:00,5.10,0,,,,
51,02/07/2021 04:20:00,4.76,0,,,,
52,02/07/2021 04:30:00,4.50,0,,,,
53,02/07/2021 04:40:00,4.42,0,,,,
54,02/07/2021 04:50:00,4.16,0,,,,
55,02/07/2021 05:00:00,4.07,0,,,,
56,02/07/2021 05:10:00,4.33,0,,,,
57,02/07/2021 05:20:00,4.80,0,,,,
58,02/07/2021 05:30:00,5.19,0,,,,
59,02/07/2021 05:40:00,5.57,0,,,,
60,02/07/2021 05:50:00,5.36,0,,,,
61,02/07/2021 06:00:00,5.06,0,,,,
62,02/07/2021 06:10:00,4.84,87,,,,
