Serial Number:21002972 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2021-02-06 15:00:00,8.58,"1,539", , , , 
2021-02-06 15:10:00,8.75,"1,353", , , , 
2021-02-06 15:20:00,8.62,"1,156", , , , 
2021-02-06 15:30:00,8.79,962, , , , 
2021-02-06 15:40:00,8.66,765, , , , 
2021-02-06 15:50:00,8.75,615, , , , 
2021-02-06 16:00:00,8.66,521, , , , 
2021-02-06 16:10:00,8.71,439, , , , 
2021-02-06 16:20:00,8.71,356, , , , 
2021-02-06 16:30:00,8.71,270, , , , 
2021-02-06 16:40:00,8.71,184, , , , 
2021-02-06 16:50:00,8.66,96, , , , 
2021-02-06 17:00:00,8.71,0, , , , 
2021-02-06 17:10:00,8.66,0, , , , 
2021-02-06 17:20:00,8.66,0, , , , 
2021-02-06 17:30:00,8.62,0, , , , 
2021-02-06 17:40:00,8.71,0, , , , 
2021-02-06 17:50:00,8.53,0, , , , 
2021-02-06 18:00:00,8.71,0, , , , 
2021-02-06 18:10:00,8.58,0, , , , 
2021-02-06 18:20:00,8.66,0, , , , 
2021-02-06 18:30:00,8.58,0, , , , 
2021-02-06 18:40:00,8.75,0, , , , 
2021-02-06 18:50:00,8.53,0, , , , 
2021-02-06 19:00:00,8.71,0, , , , 
2021-02-06 19:10:00,8.66,0, , , , 
2021-02-06 19:20:00,8.71,0, , , , 
2021-02-06 19:30:00,8.58,0, , , , 
2021-02-06 19:40:00,8.71,0, , , , 
2021-02-06 19:50:00,8.53,0, , , , 
2021-02-06 20:00:00,8.71,0, , , , 
2021-02-06 20:10:00,8.53,0, , , , 
2021-02-06 20:20:00,8.75,0, , , , 
2021-02-06 20:30:00,8.45,0, , , , 
2021-02-06 20:40:00,8.75,0, , , , 
2021-02-06 20:50:00,8.53,0, , , , 
2021-02-06 21:00:00,8.79,0, , , , 
2021-02-06 21:10:00,8.58,0, , , , 
2021-02-06 21:20:00,8.79,0, , , , 
2021-02-06 21:30:00,8.58,0, , , , 
2021-02-06 21:40:00,8.75,0, , , , 
2021-02-06 21:50:00,8.62,0, , , , 
2021-02-06 22:00:00,8.75,0, , , , 
2021-02-06 22:10:00,8.58,0, , , , 
2021-02-06 22:20:00,8.79,0, , , , 
2021-02-06 22:30:00,8.66,0, , , , 
2021-02-06 22:40:00,8.66,0, , , , 
2021-02-06 22:50:00,8.66,0, , , , 
2021-02-06 23:00:00,8.58,0, , , , 
2021-02-06 23:10:00,8.75,0, , , , 
2021-02-06 23:20:00,8.58,0, , , , 
2021-02-06 23:30:00,8.79,0, , , , 
2021-02-06 23:40:00,8.66,0, , , , 
2021-02-06 23:50:00,8.49,0, , , , 
2021-02-07 00:00:00,8.75,0, , , , 
2021-02-07 00:10:00,8.62,0, , , , 
2021-02-07 00:20:00,8.75,0, , , , 
2021-02-07 00:30:00,8.75,0, , , , 
2021-02-07 00:40:00,8.58,0, , , , 
2021-02-07 00:50:00,8.75,0, , , , 
2021-02-07 01:00:00,8.71,0, , , , 
2021-02-07 01:10:00,8.53,78, , , , 
2021-02-07 01:20:00,8.83,161, , , , 
2021-02-07 01:30:00,8.66,245, , , , 
2021-02-07 01:40:00,8.58,331, , , , 
2021-02-07 01:50:00,8.75,417, , , , 
2021-02-07 02:00:00,8.58,496, , , , 
2021-02-07 02:10:00,8.75,577, , , , 
2021-02-07 02:20:00,8.66,678, , , , 
2021-02-07 02:30:00,8.58,902, , , , 
2021-02-07 02:40:00,8.79,"1,089", , , , 
2021-02-07 02:50:00,8.58,"1,260", , , , 
2021-02-07 03:00:00,8.79,"1,425", , , , 
2021-02-07 03:10:00,8.66,"1,612", , , , 
2021-02-07 03:20:00,8.62,"1,770", , , , 
2021-02-07 03:30:00,8.75,"1,955", , , , 
2021-02-07 03:40:00,8.49,"2,106", , , , 
2021-02-07 03:50:00,8.79,"2,300", , , , 
2021-02-07 04:00:00,8.62,"2,445", , , , 
2021-02-07 04:10:00,8.83,"2,584", , , , 
2021-02-07 04:20:00,8.66,"2,779", , , , 
2021-02-07 04:30:00,8.79,"2,924", , , , 
2021-02-07 04:40:00,8.79,"3,052", , , , 
2021-02-07 04:50:00,8.53,"3,196", , , , 
2021-02-07 05:00:00,8.83,"3,343", , , , 
2021-02-07 05:10:00,8.62,"3,370", , , , 
2021-02-07 05:20:00,8.88,"3,343", , , , 
2021-02-07 05:30:00,8.66,"3,375", , , , 
