Serial Number:21002982 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2021-02-06 15:00:00,5.23,"1,423", , , , 
2021-02-06 15:10:00,4.89,"1,235", , , , 
2021-02-06 15:20:00,5.27,"1,020", , , , 
2021-02-06 15:30:00,5.66,805, , , , 
2021-02-06 15:40:00,5.70,635, , , , 
2021-02-06 15:50:00,5.23,496, , , , 
2021-02-06 16:00:00,4.89,425, , , , 
2021-02-06 16:10:00,5.27,355, , , , 
2021-02-06 16:20:00,5.62,290, , , , 
2021-02-06 16:30:00,5.83,220, , , , 
2021-02-06 16:40:00,5.62,147, , , , 
2021-02-06 16:50:00,5.06,77, , , , 
2021-02-06 17:00:00,5.10,0, , , , 
2021-02-06 17:10:00,5.40,0, , , , 
2021-02-06 17:20:00,5.70,0, , , , 
2021-02-06 17:30:00,5.75,0, , , , 
2021-02-06 17:40:00,5.32,0, , , , 
2021-02-06 17:50:00,4.84,0, , , , 
2021-02-06 18:00:00,5.19,0, , , , 
2021-02-06 18:10:00,5.53,0, , , , 
2021-02-06 18:20:00,5.75,0, , , , 
2021-02-06 18:30:00,5.83,0, , , , 
2021-02-06 18:40:00,5.32,0, , , , 
2021-02-06 18:50:00,5.02,0, , , , 
2021-02-06 19:00:00,5.27,0, , , , 
2021-02-06 19:10:00,5.62,0, , , , 
2021-02-06 19:20:00,5.79,0, , , , 
2021-02-06 19:30:00,5.62,0, , , , 
2021-02-06 19:40:00,5.06,0, , , , 
2021-02-06 19:50:00,5.02,0, , , , 
2021-02-06 20:00:00,5.32,0, , , , 
2021-02-06 20:10:00,5.57,0, , , , 
2021-02-06 20:20:00,5.79,0, , , , 
2021-02-06 20:30:00,5.83,0, , , , 
2021-02-06 20:40:00,5.32,0, , , , 
2021-02-06 20:50:00,4.93,0, , , , 
2021-02-06 21:00:00,5.23,0, , , , 
2021-02-06 21:10:00,5.57,0, , , , 
2021-02-06 21:20:00,5.87,0, , , , 
2021-02-06 21:30:00,5.45,0, , , , 
2021-02-06 21:40:00,4.97,0, , , , 
2021-02-06 21:50:00,5.02,0, , , , 
2021-02-06 22:00:00,5.32,0, , , , 
2021-02-06 22:10:00,5.62,0, , , , 
2021-02-06 22:20:00,5.83,0, , , , 
2021-02-06 22:30:00,5.45,0, , , , 
2021-02-06 22:40:00,4.97,0, , , , 
2021-02-06 22:50:00,5.02,0, , , , 
2021-02-06 23:00:00,5.40,0, , , , 
2021-02-06 23:10:00,5.79,0, , , , 
2021-02-06 23:20:00,5.45,0, , , , 
2021-02-06 23:30:00,5.02,0, , , , 
2021-02-06 23:40:00,4.80,0, , , , 
2021-02-06 23:50:00,5.23,0, , , , 
2021-02-07 00:00:00,5.62,0, , , , 
2021-02-07 00:10:00,5.62,0, , , , 
2021-02-07 00:20:00,5.19,0, , , , 
2021-02-07 00:30:00,4.89,0, , , , 
2021-02-07 00:40:00,5.06,0, , , , 
2021-02-07 00:50:00,5.49,0, , , , 
2021-02-07 01:00:00,5.70,0, , , , 
2021-02-07 01:10:00,5.32,67, , , , 
2021-02-07 01:20:00,4.93,137, , , , 
2021-02-07 01:30:00,5.02,208, , , , 
2021-02-07 01:40:00,5.45,275, , , , 
2021-02-07 01:50:00,5.75,350, , , , 
2021-02-07 02:00:00,5.36,418, , , , 
2021-02-07 02:10:00,5.02,486, , , , 
2021-02-07 02:20:00,4.89,597, , , , 
2021-02-07 02:30:00,5.36,784, , , , 
2021-02-07 02:40:00,5.79,"1,009", , , , 
2021-02-07 02:50:00,5.53,"1,202", , , , 
2021-02-07 03:00:00,5.10,"1,422", , , , 
2021-02-07 03:10:00,4.84,"1,636", , , , 
2021-02-07 03:20:00,5.36,"1,814", , , , 
2021-02-07 03:30:00,5.70,"2,012", , , , 
2021-02-07 03:40:00,5.66,"2,195", , , , 
2021-02-07 03:50:00,5.23,"2,410", , , , 
2021-02-07 04:00:00,5.02,"2,590", , , , 
2021-02-07 04:10:00,5.32,"2,752", , , , 
2021-02-07 04:20:00,5.70,"2,949", , , , 
2021-02-07 04:30:00,5.70,"3,133", , , , 
2021-02-07 04:40:00,5.27,"3,322", , , , 
2021-02-07 04:50:00,4.93,"3,497", , , , 
2021-02-07 05:00:00,5.32,"3,670", , , , 
2021-02-07 05:10:00,5.75,"3,685", , , , 
2021-02-07 05:20:00,5.79,"3,692", , , , 
2021-02-07 05:30:00,5.32,"3,685", , , , 
2021-02-07 05:40:00,4.93,"3,689", , , , 
2021-02-07 05:50:00,5.36,"3,695", , , , 
2021-02-07 06:00:00,5.66,"3,692", , , , 
2021-02-07 06:10:00,5.83,"3,689", , , , 
2021-02-07 06:20:00,5.36,"3,698", , , , 
2021-02-07 06:30:00,4.93,"3,698", , , , 
2021-02-07 06:40:00,5.23,"3,689", , , , 
2021-02-07 06:50:00,5.53,"3,695", , , , 
2021-02-07 07:00:00,5.83,"3,698", , , , 
2021-02-07 07:10:00,5.87,"3,685", , , , 
2021-02-07 07:20:00,5.45,"3,683", , , , 
2021-02-07 07:30:00,4.93,"3,695", , , , 
2021-02-07 07:40:00,5.32,"3,685", , , , 
2021-02-07 07:50:00,5.62,"3,692", , , , 
2021-02-07 08:00:00,5.87,"3,692", , , , 
2021-02-07 08:10:00,5.53,"3,672", , , , 
2021-02-07 08:20:00,5.02,"3,689", , , , 
2021-02-07 08:30:00,5.15,"3,685", , , , 
2021-02-07 08:40:00,5.45,"3,685", , , , 
2021-02-07 08:50:00,5.83,"3,683", , , , 
2021-02-07 09:00:00,5.79,"3,672", , , , 
2021-02-07 09:10:00,5.23,"3,689", , , , 
2021-02-07 09:20:00,5.10,"3,676", , , , 
2021-02-07 09:30:00,5.36,"3,685", , , , 
2021-02-07 09:40:00,5.57,"3,702", , , , 
2021-02-07 09:50:00,5.75,"3,683", , , , 
2021-02-07 10:00:00,5.92,"3,683", , , , 
2021-02-07 10:10:00,5.45,"3,670", , , , 
2021-02-07 10:20:00,5.02,"3,689", , , , 
2021-02-07 10:30:00,5.23,"3,676", , , , 
2021-02-07 10:40:00,5.49,"3,679", , , , 
2021-02-07 10:50:00,5.70,"3,676", , , , 
2021-02-07 11:00:00,5.92,"3,683", , , , 
2021-02-07 11:10:00,5.70,"3,679", , , , 
2021-02-07 11:20:00,5.15,"3,667", , , , 
2021-02-07 11:30:00,5.15,"3,676", , , , 
2021-02-07 11:40:00,5.36,"3,676", , , , 
2021-02-07 11:50:00,5.57,"3,692", , , , 
2021-02-07 12:00:00,5.75,"3,683", , , , 
2021-02-07 12:10:00,5.92,"3,683", , , , 
2021-02-07 12:20:00,5.70,"3,685", , , , 
2021-02-07 12:30:00,5.19,"3,689", , , , 
2021-02-07 12:40:00,5.10,"3,679", , , , 
2021-02-07 12:50:00,5.36,"3,679", , , , 
2021-02-07 13:00:00,5.62,"3,672", , , , 
2021-02-07 13:10:00,5.79,"3,494", , , , 
2021-02-07 13:20:00,5.92,"3,320", , , , 
2021-02-07 13:30:00,5.70,"3,141", , , , 
2021-02-07 13:40:00,5.15,"2,988", , , , 
2021-02-07 13:50:00,5.19,"2,775", , , , 
2021-02-07 14:00:00,5.45,"2,614", , , , 
2021-02-07 14:10:00,5.70,"2,422", , , , 
2021-02-07 14:20:00,5.83,"2,251", , , , 
2021-02-07 14:30:00,5.45,"2,008", , , , 
2021-02-07 14:40:00,4.93,"1,796", , , , 
2021-02-07 14:50:00,5.15,"1,596", , , , 
2021-02-07 15:00:00,5.49,"1,409", , , , 
2021-02-07 15:10:00,5.79,"1,219", , , , 
2021-02-07 15:20:00,5.62,"1,003", , , , 
2021-02-07 15:30:00,5.02,797, , , , 
2021-02-07 15:40:00,5.10,634, , , , 
2021-02-07 15:50:00,5.40,498, , , , 
2021-02-07 16:00:00,5.62,426, , , , 
2021-02-07 16:10:00,5.75,358, , , , 
2021-02-07 16:20:00,5.79,295, , , , 
2021-02-07 16:30:00,5.27,227, , , , 
2021-02-07 16:40:00,4.89,155, , , , 
2021-02-07 16:50:00,5.19,84, , , , 
2021-02-07 17:00:00,5.36,10, , , , 
2021-02-07 17:10:00,5.66,10, , , , 
2021-02-07 17:20:00,5.79,10, , , , 
2021-02-07 17:30:00,5.79,10, , , , 
2021-02-07 17:40:00,5.19,10, , , , 
2021-02-07 17:50:00,4.97,10, , , , 
2021-02-07 18:00:00,5.19,10, , , , 
2021-02-07 18:10:00,5.40,10, , , , 
2021-02-07 18:20:00,5.53,10, , , , 
2021-02-07 18:30:00,5.66,10, , , , 
2021-02-07 18:40:00,5.70,10, , , , 
2021-02-07 18:50:00,5.79,10, , , , 
2021-02-07 19:00:00,5.83,10, , , , 
2021-02-07 19:10:00,5.36,10, , , , 
2021-02-07 19:20:00,4.93,10, , , , 
2021-02-07 19:30:00,5.15,10, , , , 
2021-02-07 19:40:00,5.27,10, , , , 
2021-02-07 19:50:00,5.49,10, , , , 
2021-02-07 20:00:00,5.57,10, , , , 
2021-02-07 20:10:00,5.66,10, , , , 
2021-02-07 20:20:00,5.75,10, , , , 
2021-02-07 20:30:00,5.79,10, , , , 
2021-02-07 20:40:00,5.79,10, , , , 
2021-02-07 20:50:00,5.87,10, , , , 
2021-02-07 21:00:00,5.83,10, , , , 
2021-02-07 21:10:00,5.87,10, , , , 
2021-02-07 21:20:00,5.87,10, , , , 
2021-02-07 21:30:00,5.92,10, , , , 
2021-02-07 21:40:00,5.87,10, , , , 
2021-02-07 21:50:00,6.00,10, , , , 
2021-02-07 22:00:00,5.96,10, , , , 
2021-02-07 22:10:00,6.00,10, , , , 
2021-02-07 22:20:00,6.00,10, , , , 
2021-02-07 22:30:00,6.00,10, , , , 
2021-02-07 22:40:00,6.00,10, , , , 
2021-02-07 22:50:00,5.92,10, , , , 
2021-02-07 23:00:00,5.96,10, , , , 
2021-02-07 23:10:00,5.92,10, , , , 
2021-02-07 23:20:00,5.96,10, , , , 
2021-02-07 23:30:00,6.05,10, , , , 
2021-02-07 23:40:00,5.92,10, , , , 
2021-02-07 23:50:00,5.36,10, , , , 
2021-02-08 00:00:00,4.93,10, , , , 
2021-02-08 00:10:00,5.23,11, , , , 
2021-02-08 00:20:00,5.57,10, , , , 
2021-02-08 00:30:00,5.70,10, , , , 
2021-02-08 00:40:00,5.70,10, , , , 
2021-02-08 00:50:00,5.15,10, , , , 
2021-02-08 01:00:00,5.02,10, , , , 
2021-02-08 01:10:00,5.32,77, , , , 
2021-02-08 01:20:00,5.57,145, , , , 
