#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,End of File
1,01/29/2021 18:00:00,9.01,1708,,,,
2,01/29/2021 18:10:00,9.18,2762,,,,
3,01/29/2021 18:20:00,9.01,4631,,,,
4,01/29/2021 18:30:00,9.09,3053,,,,
5,01/29/2021 18:40:00,8.92,145,,,,
6,01/29/2021 18:50:00,9.05,1266,,,,
7,01/29/2021 19:00:00,9.05,3315,,,,
8,01/29/2021 19:10:00,9.05,2872,,,,
9,01/29/2021 19:20:00,9.05,2202,,,,
10,01/29/2021 19:30:00,8.92,2348,,,,
11,01/29/2021 19:40:00,9.14,470,,,,
12,01/29/2021 19:50:00,9.01,1618,,,,
13,01/29/2021 20:00:00,9.01,954,,,,
14,01/29/2021 20:10:00,9.01,2597,,,,
15,01/29/2021 20:20:00,8.79,1232,,,,
16,01/29/2021 20:30:00,9.01,338,,,,
17,01/29/2021 20:40:00,8.83,248,,,,
18,01/29/2021 20:50:00,8.92,52,,,,
19,01/29/2021 21:00:00,8.92,356,,,,
20,01/29/2021 21:10:00,8.79,710,,,,
21,01/29/2021 21:20:00,9.01,256,,,,
22,01/29/2021 21:30:00,8.83,40,,,,
23,01/29/2021 21:40:00,8.96,164,,,,
24,01/29/2021 21:50:00,8.92,9,,,,
25,01/29/2021 22:00:00,8.83,25,,,,
26,01/29/2021 22:10:00,8.96,0,,,,
27,01/29/2021 22:20:00,8.79,0,,,,
28,01/29/2021 22:30:00,8.96,0,,,,
29,01/29/2021 22:40:00,8.83,0,,,,
30,01/29/2021 22:50:00,8.88,0,,,,
31,01/29/2021 23:00:00,8.96,0,,,,
32,01/29/2021 23:10:00,8.83,0,,,,
33,01/29/2021 23:20:00,9.01,0,,,,
34,01/29/2021 23:30:00,8.75,0,,,,
35,01/29/2021 23:40:00,8.92,0,,,,
36,01/29/2021 23:50:00,8.83,0,,,,
37,01/30/2021 00:00:00,8.79,0,,,,
38,01/30/2021 00:10:00,8.96,0,,,,
39,01/30/2021 00:20:00,8.66,0,,,,
40,01/30/2021 00:30:00,9.01,0,,,,
41,01/30/2021 00:40:00,8.75,0,,,,
42,01/30/2021 00:50:00,8.88,0,,,,
43,01/30/2021 01:00:00,8.83,0,,,,
44,01/30/2021 01:10:00,8.79,0,,,,
45,01/30/2021 01:20:00,9.01,0,,,,
46,01/30/2021 01:30:00,8.71,0,,,,
47,01/30/2021 01:40:00,8.92,0,,,,
48,01/30/2021 01:50:00,8.75,0,,,,
49,01/30/2021 02:00:00,8.83,0,,,,
50,01/30/2021 02:10:00,8.83,0,,,,
51,01/30/2021 02:20:00,8.83,0,,,,
52,01/30/2021 02:30:00,8.92,0,,,,
53,01/30/2021 02:40:00,8.79,0,,,,
54,01/30/2021 02:50:00,8.92,0,,,,
55,01/30/2021 03:00:00,8.71,0,,,,
56,01/30/2021 03:10:00,8.92,0,,,,
57,01/30/2021 03:20:00,8.71,0,,,,
58,01/30/2021 03:30:00,8.88,0,,,,
59,01/30/2021 03:40:00,8.75,0,,,,
60,01/30/2021 03:50:00,8.88,0,,,,
61,01/30/2021 04:00:00,8.75,0,,,,
62,01/30/2021 04:10:00,8.88,0,,,,
63,01/30/2021 04:20:00,8.79,0,,,,
64,01/30/2021 04:30:00,8.79,0,,,,
65,01/30/2021 04:40:00,8.79,0,,,,
66,01/30/2021 04:50:00,8.75,0,,,,
67,01/30/2021 05:00:00,8.75,0,,,,
68,01/30/2021 05:10:00,8.71,0,,,,
69,01/30/2021 05:20:00,8.79,0,,,,
70,01/30/2021 05:30:00,8.79,0,,,,
71,01/30/2021 05:40:00,8.79,0,,,,
72,01/30/2021 05:50:00,8.71,0,,,,
73,01/30/2021 06:00:00,8.79,0,,,,
74,01/30/2021 06:10:00,8.75,216,,,,
75,01/30/2021 06:20:00,8.79,84,,,,
76,01/30/2021 06:30:00,8.75,256,,,,
77,01/30/2021 06:40:00,8.79,72,,,,
78,01/30/2021 06:50:00,8.75,21,,,,
79,01/30/2021 07:00:00,8.83,29,,,,
80,01/30/2021 07:10:00,8.75,43,,,,
81,01/30/2021 07:20:00,8.96,89,,,,
82,01/30/2021 07:30:00,8.75,88,,,,
83,01/30/2021 07:40:00,8.92,673,,,,
84,01/30/2021 07:50:00,8.71,115,,,,
85,01/30/2021 08:00:00,8.92,106,,,,
86,01/30/2021 08:10:00,8.79,2856,,,,
87,01/30/2021 08:20:00,8.92,173,,,,
88,01/30/2021 08:30:00,8.75,133,,,,
89,01/30/2021 08:40:00,9.01,393,,,,
90,01/30/2021 08:50:00,8.88,150,,,,
91,01/30/2021 09:00:00,8.88,338,,,,
92,01/30/2021 09:10:00,8.92,145,,,,
93,01/30/2021 09:20:00,8.88,555,,,,
94,01/30/2021 09:30:00,9.26,2669,,,,
95,01/30/2021 09:40:00,8.88,189,,,,
96,01/30/2021 09:50:00,9.09,2026,,,,
97,01/30/2021 10:00:00,8.92,120,,,,
98,01/30/2021 10:10:00,8.96,207,,,,
99,01/30/2021 10:20:00,9.05,999,,,,
100,01/30/2021 10:30:00,8.92,185,,,,
101,01/30/2021 10:40:00,9.18,179,,,,
102,01/30/2021 10:50:00,9.05,7611,,,,
103,01/30/2021 11:00:00,9.05,3750,,,,
104,01/30/2021 11:10:00,9.26,5226,,,,
105,01/30/2021 11:20:00,9.05,2210,,,,
106,01/30/2021 11:30:00,9.09,1816,,,,
107,01/30/2021 11:40:00,8.96,194,,,,
108,01/30/2021 11:50:00,9.31,224,,,,
109,01/30/2021 12:00:00,9.05,4390,,,,
110,01/30/2021 12:10:00,9.18,3558,,,,
111,01/30/2021 12:20:00,9.01,1313,,,,
112,01/30/2021 12:30:00,9.05,3153,,,,
113,01/30/2021 12:40:00,9.14,401,,,,
114,01/30/2021 12:50:00,8.88,254,,,,
115,01/30/2021 13:00:00,9.18,4128,,,,
116,01/30/2021 13:10:00,10.98,660,,,,
117,01/30/2021 13:20:00,11.71,657,,,,
118,01/30/2021 13:30:00,12.35,655,,,,
119,01/30/2021 13:40:00,12.57,632,,,,
120,01/30/2021 13:50:00,12.87,679,,,,
121,01/30/2021 14:00:00,13.17,680,,,,
122,01/30/2021 14:10:00,18.62,99,,,,
