#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,End of File
1,01/29/2021 18:00:00,6.73,9423,,,,
2,01/29/2021 18:10:00,6.78,6554,,,,
3,01/29/2021 18:20:00,6.73,8773,,,,
4,01/29/2021 18:30:00,6.69,9905,,,,
5,01/29/2021 18:40:00,6.69,5903,,,,
6,01/29/2021 18:50:00,6.65,1644,,,,
7,01/29/2021 19:00:00,6.56,7549,,,,
8,01/29/2021 19:10:00,6.56,5052,,,,
9,01/29/2021 19:20:00,6.56,6190,,,,
10,01/29/2021 19:30:00,6.52,3073,,,,
11,01/29/2021 19:40:00,6.48,5778,,,,
12,01/29/2021 19:50:00,6.48,4776,,,,
13,01/29/2021 20:00:00,6.43,2390,,,,
14,01/29/2021 20:10:00,6.39,3960,,,,
15,01/29/2021 20:20:00,6.39,1299,,,,
16,01/29/2021 20:30:00,6.43,2232,,,,
17,01/29/2021 20:40:00,6.39,1071,,,,
18,01/29/2021 20:50:00,6.43,2061,,,,
19,01/29/2021 21:00:00,6.43,1508,,,,
20,01/29/2021 21:10:00,6.43,1348,,,,
21,01/29/2021 21:20:00,6.43,892,,,,
22,01/29/2021 21:30:00,6.48,841,,,,
23,01/29/2021 21:40:00,6.48,566,,,,
24,01/29/2021 21:50:00,6.52,326,,,,
25,01/29/2021 22:00:00,6.56,18,,,,
26,01/29/2021 22:10:00,6.56,0,,,,
27,01/29/2021 22:20:00,6.56,0,,,,
28,01/29/2021 22:30:00,6.56,0,,,,
29,01/29/2021 22:40:00,6.65,0,,,,
30,01/29/2021 22:50:00,6.60,0,,,,
31,01/29/2021 23:00:00,6.69,0,,,,
32,01/29/2021 23:10:00,6.73,0,,,,
33,01/29/2021 23:20:00,6.73,0,,,,
34,01/29/2021 23:30:00,6.78,0,,,,
35,01/29/2021 23:40:00,6.73,0,,,,
36,01/29/2021 23:50:00,6.73,0,,,,
37,01/30/2021 00:00:00,6.69,0,,,,
38,01/30/2021 00:10:00,6.60,0,,,,
39,01/30/2021 00:20:00,6.56,0,,,,
40,01/30/2021 00:30:00,6.48,0,,,,
41,01/30/2021 00:40:00,6.39,0,,,,
42,01/30/2021 00:50:00,6.35,0,,,,
43,01/30/2021 01:00:00,6.30,0,,,,
44,01/30/2021 01:10:00,6.26,0,,,,
45,01/30/2021 01:20:00,6.22,0,,,,
46,01/30/2021 01:30:00,6.17,0,,,,
47,01/30/2021 01:40:00,6.09,0,,,,
48,01/30/2021 01:50:00,6.05,0,,,,
49,01/30/2021 02:00:00,5.96,0,,,,
50,01/30/2021 02:10:00,5.92,0,,,,
51,01/30/2021 02:20:00,5.79,0,,,,
52,01/30/2021 02:30:00,5.83,0,,,,
53,01/30/2021 02:40:00,5.70,0,,,,
54,01/30/2021 02:50:00,5.66,0,,,,
55,01/30/2021 03:00:00,5.70,0,,,,
56,01/30/2021 03:10:00,5.57,0,,,,
57,01/30/2021 03:20:00,5.57,0,,,,
58,01/30/2021 03:30:00,5.53,0,,,,
59,01/30/2021 03:40:00,5.49,0,,,,
60,01/30/2021 03:50:00,5.49,0,,,,
61,01/30/2021 04:00:00,5.49,0,,,,
62,01/30/2021 04:10:00,5.45,0,,,,
63,01/30/2021 04:20:00,5.45,0,,,,
64,01/30/2021 04:30:00,5.45,0,,,,
65,01/30/2021 04:40:00,5.40,0,,,,
66,01/30/2021 04:50:00,5.40,0,,,,
67,01/30/2021 05:00:00,5.40,0,,,,
68,01/30/2021 05:10:00,5.36,0,,,,
69,01/30/2021 05:20:00,5.32,0,,,,
70,01/30/2021 05:30:00,5.32,0,,,,
71,01/30/2021 05:40:00,5.32,0,,,,
72,01/30/2021 05:50:00,5.27,0,,,,
73,01/30/2021 06:00:00,5.27,0,,,,
74,01/30/2021 06:10:00,5.23,249,,,,
75,01/30/2021 06:20:00,5.27,667,,,,
76,01/30/2021 06:30:00,5.27,771,,,,
77,01/30/2021 06:40:00,5.32,821,,,,
78,01/30/2021 06:50:00,5.36,1222,,,,
79,01/30/2021 07:00:00,5.40,1800,,,,
80,01/30/2021 07:10:00,5.40,1875,,,,
81,01/30/2021 07:20:00,5.45,1917,,,,
82,01/30/2021 07:30:00,5.45,2950,,,,
83,01/30/2021 07:40:00,5.49,2824,,,,
84,01/30/2021 07:50:00,5.53,3876,,,,
85,01/30/2021 08:00:00,5.57,4796,,,,
86,01/30/2021 08:10:00,5.66,2531,,,,
87,01/30/2021 08:20:00,5.75,3749,,,,
88,01/30/2021 08:30:00,5.83,6303,,,,
89,01/30/2021 08:40:00,5.87,8753,,,,
90,01/30/2021 08:50:00,6.00,4262,,,,
91,01/30/2021 09:00:00,6.09,9859,,,,
92,01/30/2021 09:10:00,6.17,7073,,,,
93,01/30/2021 09:20:00,6.17,3589,,,,
94,01/30/2021 09:30:00,6.35,9981,,,,
95,01/30/2021 09:40:00,6.35,6879,,,,
96,01/30/2021 09:50:00,6.48,8929,,,,
97,01/30/2021 10:00:00,6.56,10552,,,,
98,01/30/2021 10:10:00,6.56,6226,,,,
99,01/30/2021 10:20:00,6.69,11894,,,,
100,01/30/2021 10:30:00,6.73,11290,,,,
101,01/30/2021 10:40:00,6.73,9091,,,,
102,01/30/2021 10:50:00,6.90,11561,,,,
103,01/30/2021 11:00:00,6.86,10281,,,,
104,01/30/2021 11:10:00,6.99,8264,,,,
105,01/30/2021 11:20:00,7.08,11843,,,,
106,01/30/2021 11:30:00,7.12,11689,,,,
107,01/30/2021 11:40:00,7.20,6170,,,,
108,01/30/2021 11:50:00,7.33,9533,,,,
109,01/30/2021 12:00:00,7.38,10650,,,,
110,01/30/2021 12:10:00,7.38,5773,,,,
111,01/30/2021 12:20:00,7.33,12278,,,,
112,01/30/2021 12:30:00,7.29,10598,,,,
113,01/30/2021 12:40:00,7.20,4507,,,,
114,01/30/2021 12:50:00,7.20,9838,,,,
115,01/30/2021 13:00:00,7.12,6938,,,,
116,01/30/2021 13:10:00,7.12,13384,,,,
117,01/30/2021 13:20:00,7.12,9014,,,,
118,01/30/2021 13:30:00,6.99,11264,,,,
119,01/30/2021 13:40:00,6.99,10860,,,,
120,01/30/2021 13:50:00,6.90,2856,,,,
121,01/30/2021 14:00:00,6.95,11617,,,,
122,01/30/2021 14:10:00,6.82,12785,,,,
123,01/30/2021 14:20:00,6.73,5496,,,,
124,01/30/2021 14:30:00,11.41,204,,,,
125,01/30/2021 14:40:00,13.12,207,,,,
126,01/30/2021 14:50:00,13.85,203,,,,
127,01/30/2021 15:00:00,16.64,212,,,,
128,01/30/2021 15:10:00,16.30,207,,,,
129,01/30/2021 15:20:00,15.66,209,,,,
130,01/30/2021 15:30:00,15.31,212,,,,
131,01/30/2021 15:40:00,8.02,2661,,,,
132,01/30/2021 15:50:00,5.79,2660,,,,
133,01/30/2021 16:00:00,5.75,2609,,,,
134,01/30/2021 16:10:00,5.75,2627,,,,
135,01/30/2021 16:20:00,5.70,2630,,,,
136,01/30/2021 16:30:00,5.66,2630,,,,
137,01/30/2021 16:40:00,5.70,2648,,,,
138,01/30/2021 16:50:00,5.66,2637,,,,
139,01/30/2021 17:00:00,5.66,2632,,,,
140,01/30/2021 17:10:00,5.66,2638,,,,
141,01/30/2021 17:20:00,5.66,2636,,,,
142,01/30/2021 17:30:00,5.66,2628,,,,
143,01/30/2021 17:40:00,5.62,2633,,,,
144,01/30/2021 17:50:00,5.66,2630,,,,
145,01/30/2021 18:00:00,5.57,2630,,,,
146,01/30/2021 18:10:00,5.62,2538,,,,
147,01/30/2021 18:20:00,5.62,2411,,,,
148,01/30/2021 18:30:00,5.66,2284,,,,
149,01/30/2021 18:40:00,5.70,2179,,,,
150,01/30/2021 18:50:00,5.70,2063,,,,
151,01/30/2021 19:00:00,5.70,1918,,,,
152,01/30/2021 19:10:00,5.75,1803,,,,
153,01/30/2021 19:20:00,5.70,1673,,,,
154,01/30/2021 19:30:00,5.70,1512,,,,
155,01/30/2021 19:40:00,5.75,1391,,,,
156,01/30/2021 19:50:00,5.75,1243,,,,
157,01/30/2021 20:00:00,5.79,1108,,,,
158,01/30/2021 20:10:00,5.75,972,,,,
159,01/30/2021 20:20:00,5.75,836,,,,
160,01/30/2021 20:30:00,5.79,679,,,,
