"Plot Title: 2044042"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444042, SEN S/N: 20444042, LBL: Tank1)","Coupler Detached (LGR S/N: 20444042)","Coupler Attached (LGR S/N: 20444042)","Host Connected (LGR S/N: 20444042)","Stopped (LGR S/N: 20444042)","End Of File (LGR S/N: 20444042)"
3093,01/11/21 11:50:00 PM,7.970,,,,,
3094,01/12/21 12:00:00 AM,7.970,,,,,
3095,01/12/21 12:10:00 AM,7.970,,,,,
3096,01/12/21 12:20:00 AM,7.970,,,,,
3097,01/12/21 12:30:00 AM,7.995,,,,,
3098,01/12/21 12:40:00 AM,7.995,,,,,
3099,01/12/21 12:50:00 AM,8.020,,,,,
3100,01/12/21 01:00:00 AM,8.045,,,,,
3101,01/12/21 01:10:00 AM,8.070,,,,,
3102,01/12/21 01:20:00 AM,8.120,,,,,
3103,01/12/21 01:30:00 AM,8.170,,,,,
3104,01/12/21 01:40:00 AM,8.195,,,,,
3105,01/12/21 01:50:00 AM,8.245,,,,,
3106,01/12/21 02:00:00 AM,8.295,,,,,
3107,01/12/21 02:10:00 AM,8.344,,,,,
3108,01/12/21 02:20:00 AM,8.394,,,,,
3109,01/12/21 02:30:00 AM,8.444,,,,,
3110,01/12/21 02:40:00 AM,8.494,,,,,
3111,01/12/21 02:50:00 AM,8.543,,,,,
3112,01/12/21 03:00:00 AM,8.593,,,,,
3113,01/12/21 03:10:00 AM,8.643,,,,,
3114,01/12/21 03:20:00 AM,8.693,,,,,
3115,01/12/21 03:30:00 AM,8.742,,,,,
3116,01/12/21 03:40:00 AM,8.792,,,,,
3117,01/12/21 03:50:00 AM,8.817,,,,,
3118,01/12/21 04:00:00 AM,8.866,,,,,
3119,01/12/21 04:10:00 AM,8.916,,,,,
3120,01/12/21 04:20:00 AM,8.941,,,,,
3121,01/12/21 04:30:00 AM,8.990,,,,,
3122,01/12/21 04:40:00 AM,9.015,,,,,
3123,01/12/21 04:50:00 AM,9.040,,,,,
3124,01/12/21 05:00:00 AM,9.040,,,,,
3125,01/12/21 05:10:00 AM,9.040,,,,,
3126,01/12/21 05:20:00 AM,9.040,,,,,
3127,01/12/21 05:30:00 AM,9.040,,,,,
3128,01/12/21 05:40:00 AM,9.015,,,,,
3129,01/12/21 05:50:00 AM,8.990,,,,,
3130,01/12/21 06:00:00 AM,8.990,,,,,
3131,01/12/21 06:10:00 AM,8.965,,,,,
3132,01/12/21 06:20:00 AM,8.965,,,,,
3133,01/12/21 06:30:00 AM,8.941,,,,,
3134,01/12/21 06:40:00 AM,8.941,,,,,
3135,01/12/21 06:50:00 AM,8.916,,,,,
3136,01/12/21 07:00:00 AM,8.916,,,,,
3137,01/12/21 07:10:00 AM,8.891,,,,,
3138,01/12/21 07:20:00 AM,8.891,,,,,
3139,01/12/21 07:30:00 AM,8.891,,,,,
3140,01/12/21 07:40:00 AM,8.866,,,,,
3141,01/12/21 07:50:00 AM,8.891,,,,,
3142,01/12/21 08:00:00 AM,8.891,,,,,
3143,01/12/21 08:10:00 AM,8.941,,,,,
3144,01/12/21 08:20:00 AM,8.941,,,,,
3145,01/12/21 08:30:00 AM,8.941,,,,,
3146,01/12/21 08:40:00 AM,8.965,,,,,
3147,01/12/21 08:50:00 AM,8.965,,,,,
3148,01/12/21 09:00:00 AM,8.990,,,,,
3149,01/12/21 09:10:00 AM,8.990,,,,,
3150,01/12/21 09:20:00 AM,8.990,,,,,
3151,01/12/21 09:30:00 AM,8.990,,,,,
3152,01/12/21 09:40:00 AM,8.990,,,,,
3153,01/12/21 09:50:00 AM,9.015,,,,,
3154,01/12/21 10:00:00 AM,9.015,,,,,
3155,01/12/21 10:10:00 AM,9.015,,,,,
3156,01/12/21 10:20:00 AM,9.015,,,,,
3157,01/12/21 10:30:00 AM,9.015,,,,,
3158,01/12/21 10:40:00 AM,9.015,,,,,
3159,01/12/21 10:50:00 AM,9.015,,,,,
3160,01/12/21 11:00:00 AM,9.015,,,,,
3161,01/12/21 11:10:00 AM,9.040,,,,,
3162,01/12/21 11:20:00 AM,9.040,,,,,
3163,01/12/21 11:30:00 AM,9.064,,,,,
3164,01/12/21 11:40:00 AM,9.064,,,,,
3165,01/12/21 11:50:00 AM,9.089,,,,,
3166,01/12/21 12:00:00 PM,9.089,,,,,
3167,01/12/21 12:10:00 PM,9.089,,,,,
3168,01/12/21 12:20:00 PM,9.114,,,,,
3169,01/12/21 12:30:00 PM,9.114,,,,,
3170,01/12/21 12:40:00 PM,9.114,,,,,
3171,01/12/21 12:50:00 PM,9.139,,,,,
3172,01/12/21 01:00:00 PM,9.139,,,,,
3173,01/12/21 01:10:00 PM,9.139,,,,,
3174,01/12/21 01:20:00 PM,9.139,,,,,
3175,01/12/21 01:30:00 PM,9.139,,,,,
3176,01/12/21 01:40:00 PM,9.163,,,,,
3177,01/12/21 01:50:00 PM,9.163,,,,,
3178,01/12/21 02:00:00 PM,9.188,,,,,
3179,01/12/21 02:10:00 PM,9.188,,,,,
3180,01/12/21 02:20:00 PM,9.213,,,,,
3181,01/12/21 02:30:00 PM,9.238,,,,,
3182,01/12/21 02:40:00 PM,9.238,,,,,
3183,01/12/21 02:50:00 PM,9.262,,,,,
3184,01/12/21 03:00:00 PM,9.287,,,,,
3185,01/12/21 03:10:00 PM,9.287,,,,,
3186,01/12/21 03:20:00 PM,9.312,,,,,
3187,01/12/21 03:30:00 PM,9.312,,,,,
3188,01/12/21 03:40:00 PM,9.336,,,,,
3189,01/12/21 03:50:00 PM,9.336,,,,,
3190,01/12/21 04:00:00 PM,9.361,,,,,
3191,01/12/21 04:10:00 PM,9.386,,,,,
3192,01/12/21 04:20:00 PM,9.386,,,,,
3193,01/12/21 04:30:00 PM,9.410,,,,,
3194,01/12/21 04:40:00 PM,9.435,,,,,
3195,01/12/21 04:50:00 PM,9.435,,,,,
3196,01/12/21 05:00:00 PM,9.435,,,,,
3197,01/12/21 05:10:00 PM,9.435,,,,,
3198,01/12/21 05:20:00 PM,9.435,,,,,
3199,01/12/21 05:30:00 PM,9.410,,,,,
3200,01/12/21 05:40:00 PM,9.386,,,,,
3201,01/12/21 05:50:00 PM,9.386,,,,,
3202,01/12/21 06:00:00 PM,9.361,,,,,
3203,01/12/21 06:10:00 PM,9.361,,,,,
3204,01/12/21 06:20:00 PM,9.336,,,,,
3205,01/12/21 06:30:00 PM,9.312,,,,,
3206,01/12/21 06:40:00 PM,9.287,,,,,
3207,01/12/21 06:50:00 PM,9.287,,,,,
3208,01/12/21 07:00:00 PM,9.262,,,,,
3209,01/12/21 07:10:00 PM,9.238,,,,,
3210,01/12/21 07:20:00 PM,9.213,,,,,
3211,01/12/21 07:30:00 PM,9.188,,,,,
3212,01/12/21 07:40:00 PM,9.163,,,,,
3213,01/12/21 07:50:00 PM,9.139,,,,,
3214,01/12/21 08:00:00 PM,9.114,,,,,
3215,01/12/21 08:10:00 PM,9.089,,,,,
3216,01/12/21 08:20:00 PM,9.040,,,,,
3217,01/12/21 08:30:00 PM,9.015,,,,,
3218,01/12/21 08:40:00 PM,8.990,,,,,
3219,01/12/21 08:50:00 PM,8.965,,,,,
3220,01/12/21 09:00:00 PM,8.941,,,,,
3221,01/12/21 09:10:00 PM,8.916,,,,,
3222,01/12/21 09:20:00 PM,8.891,,,,,
3223,01/12/21 09:30:00 PM,8.866,,,,,
3224,01/12/21 09:40:00 PM,8.841,,,,,
3225,01/12/21 09:50:00 PM,8.841,,,,,
3226,01/12/21 10:00:00 PM,8.817,,,,,
3227,01/12/21 10:10:00 PM,8.792,,,,,
3228,01/12/21 10:20:00 PM,8.767,,,,,
3229,01/12/21 10:30:00 PM,8.767,,,,,
3230,01/12/21 10:40:00 PM,8.742,,,,,
3231,01/12/21 10:50:00 PM,8.742,,,,,
3232,01/12/21 11:00:00 PM,8.717,,,,,
3233,01/12/21 11:10:00 PM,8.693,,,,,
3234,01/12/21 11:20:00 PM,8.693,,,,,
3235,01/12/21 11:30:00 PM,8.693,,,,,
3236,01/12/21 11:40:00 PM,8.668,,,,,
3237,01/12/21 11:50:00 PM,8.668,,,,,
3238,01/13/21 12:00:00 AM,8.668,,,,,
3239,01/13/21 12:10:00 AM,8.668,,,,,
3240,01/13/21 12:20:00 AM,8.668,,,,,
3241,01/13/21 12:30:00 AM,8.668,,,,,
3242,01/13/21 12:40:00 AM,8.643,,,,,
3243,01/13/21 12:50:00 AM,8.643,,,,,
3244,01/13/21 01:00:00 AM,8.668,,,,,
3245,01/13/21 01:10:00 AM,8.668,,,,,
3246,01/13/21 01:20:00 AM,8.693,,,,,
3247,01/13/21 01:30:00 AM,8.717,,,,,
3248,01/13/21 01:40:00 AM,8.742,,,,,
3249,01/13/21 01:50:00 AM,8.767,,,,,
3250,01/13/21 02:00:00 AM,8.792,,,,,
3251,01/13/21 02:10:00 AM,8.817,,,,,
3252,01/13/21 02:20:00 AM,8.841,,,,,
3253,01/13/21 02:30:00 AM,8.866,,,,,
3254,01/13/21 02:40:00 AM,8.891,,,,,
3255,01/13/21 02:50:00 AM,8.916,,,,,
3256,01/13/21 03:00:00 AM,8.941,,,,,
3257,01/13/21 03:10:00 AM,8.990,,,,,
3258,01/13/21 03:20:00 AM,9.015,,,,,
3259,01/13/21 03:30:00 AM,9.040,,,,,
3260,01/13/21 03:40:00 AM,9.064,,,,,
3261,01/13/21 03:50:00 AM,9.089,,,,,
3262,01/13/21 04:00:00 AM,9.114,,,,,
3263,01/13/21 04:10:00 AM,9.139,,,,,
3264,01/13/21 04:20:00 AM,9.188,,,,,
3265,01/13/21 04:30:00 AM,9.213,,,,,
3266,01/13/21 04:40:00 AM,9.238,,,,,
3267,01/13/21 04:50:00 AM,9.287,,,,,
3268,01/13/21 05:00:00 AM,9.312,,,,,
3269,01/13/21 05:10:00 AM,9.336,,,,,
3270,01/13/21 05:20:00 AM,9.386,,,,,
3271,01/13/21 05:30:00 AM,9.410,,,,,
3272,01/13/21 05:40:00 AM,9.435,,,,,
3273,01/13/21 05:50:00 AM,9.485,,,,,
3274,01/13/21 06:00:00 AM,9.509,,,,,
3275,01/13/21 06:10:00 AM,9.509,,,,,
3276,01/13/21 06:20:00 AM,9.534,,,,,
3277,01/13/21 06:30:00 AM,9.534,,,,,
3278,01/13/21 06:40:00 AM,9.534,,,,,
3279,01/13/21 06:50:00 AM,9.509,,,,,
3280,01/13/21 07:00:00 AM,9.509,,,,,
3281,01/13/21 07:10:00 AM,9.509,,,,,
3282,01/13/21 07:20:00 AM,9.509,,,,,
3283,01/13/21 07:30:00 AM,9.509,,,,,
3284,01/13/21 07:40:00 AM,9.485,,,,,
3285,01/13/21 07:50:00 AM,9.485,,,,,
3286,01/13/21 08:00:00 AM,9.485,,,,,
3287,01/13/21 08:10:00 AM,9.460,,,,,
3288,01/13/21 08:20:00 AM,9.460,,,,,
3289,01/13/21 08:30:00 AM,9.435,,,,,
3290,01/13/21 08:40:00 AM,9.435,,,,,
3291,01/13/21 08:50:00 AM,9.435,,,,,
3292,01/13/21 09:00:00 AM,9.435,,,,,
3293,01/13/21 09:10:00 AM,9.435,,,,,
3294,01/13/21 09:20:00 AM,9.435,,,,,
3295,01/13/21 09:30:00 AM,9.460,,,,,
3296,01/13/21 09:40:00 AM,9.460,,,,,
3297,01/13/21 09:50:00 AM,9.460,,,,,
3298,01/13/21 10:00:00 AM,9.485,,,,,
3299,01/13/21 10:10:00 AM,9.485,,,,,
3300,01/13/21 10:20:00 AM,9.485,,,,,
3301,01/13/21 10:30:00 AM,9.485,,,,,
3302,01/13/21 10:40:00 AM,9.485,,,,,
3303,01/13/21 10:50:00 AM,9.485,,,,,
3304,01/13/21 11:00:00 AM,9.485,,,,,
3305,01/13/21 11:10:00 AM,9.485,,,,,
3306,01/13/21 11:20:00 AM,9.485,,,,,
3307,01/13/21 11:30:00 AM,9.509,,,,,
3308,01/13/21 11:40:00 AM,9.509,,,,,
3309,01/13/21 11:50:00 AM,9.509,,,,,
3310,01/13/21 12:00:00 PM,9.509,,,,,
3311,01/13/21 12:10:00 PM,9.509,,,,,
3312,01/13/21 12:20:00 PM,9.509,,,,,
3313,01/13/21 12:30:00 PM,9.509,,,,,
3314,01/13/21 12:40:00 PM,9.509,,,,,
3315,01/13/21 12:50:00 PM,9.509,,,,,
3316,01/13/21 01:00:00 PM,9.534,,,,,
3317,01/13/21 01:10:00 PM,9.534,,,,,
3318,01/13/21 01:20:00 PM,9.534,,,,,
3319,01/13/21 01:30:00 PM,9.534,,,,,
3320,01/13/21 01:40:00 PM,9.534,,,,,
3321,01/13/21 01:50:00 PM,9.534,,,,,
3322,01/13/21 02:00:00 PM,9.534,,,,,
3323,01/13/21 02:10:00 PM,9.534,,,,,
3324,01/13/21 02:20:00 PM,9.558,,,,,
3325,01/13/21 02:30:00 PM,9.558,,,,,
3326,01/13/21 02:40:00 PM,9.558,,,,,
3327,01/13/21 02:50:00 PM,9.558,,,,,
3328,01/13/21 03:00:00 PM,9.558,,,,,
3329,01/13/21 03:10:00 PM,9.558,,,,,
3330,01/13/21 03:20:00 PM,9.558,,,,,
3331,01/13/21 03:30:00 PM,9.558,,,,,
3332,01/13/21 03:40:00 PM,9.558,,,,,
3333,01/13/21 03:50:00 PM,9.583,,,,,
3334,01/13/21 04:00:00 PM,9.583,,,,,
3335,01/13/21 04:10:00 PM,9.583,,,,,
3336,01/13/21 04:20:00 PM,9.583,,,,,
3337,01/13/21 04:30:00 PM,9.608,,,,,
3338,01/13/21 04:40:00 PM,9.608,,,,,
3339,01/13/21 04:50:00 PM,9.632,,,,,
3340,01/13/21 05:00:00 PM,9.632,,,,,
3341,01/13/21 05:10:00 PM,9.632,,,,,
3342,01/13/21 05:20:00 PM,9.632,,,,,
3343,01/13/21 05:30:00 PM,9.632,,,,,
3344,01/13/21 05:40:00 PM,9.657,,,,,
3345,01/13/21 05:50:00 PM,9.657,,,,,
3346,01/13/21 06:00:00 PM,9.657,,,,,
3347,01/13/21 06:10:00 PM,9.632,,,,,
3348,01/13/21 06:20:00 PM,9.632,,,,,
3349,01/13/21 06:30:00 PM,9.632,,,,,
3350,01/13/21 06:40:00 PM,9.608,,,,,
3351,01/13/21 06:50:00 PM,9.583,,,,,
3352,01/13/21 07:00:00 PM,9.583,,,,,
3353,01/13/21 07:10:00 PM,9.558,,,,,
3354,01/13/21 07:20:00 PM,9.558,,,,,
3355,01/13/21 07:30:00 PM,9.534,,,,,
3356,01/13/21 07:40:00 PM,9.509,,,,,
3357,01/13/21 07:50:00 PM,9.485,,,,,
3358,01/13/21 08:00:00 PM,9.460,,,,,
3359,01/13/21 08:10:00 PM,9.435,,,,,
3360,01/13/21 08:20:00 PM,9.410,,,,,
3361,01/13/21 08:30:00 PM,9.386,,,,,
3362,01/13/21 08:40:00 PM,9.336,,,,,
3363,01/13/21 08:50:00 PM,9.312,,,,,
3364,01/13/21 09:00:00 PM,9.287,,,,,
3365,01/13/21 09:10:00 PM,9.262,,,,,
3366,01/13/21 09:20:00 PM,9.238,,,,,
3367,01/13/21 09:30:00 PM,9.188,,,,,
3368,01/13/21 09:40:00 PM,9.163,,,,,
3369,01/13/21 09:50:00 PM,9.139,,,,,
3370,01/13/21 10:00:00 PM,9.139,,,,,
3371,01/13/21 10:10:00 PM,9.114,,,,,
3372,01/13/21 10:20:00 PM,9.089,,,,,
3373,01/13/21 10:30:00 PM,9.064,,,,,
3374,01/13/21 10:40:00 PM,9.040,,,,,
3375,01/13/21 10:50:00 PM,9.040,,,,,
3376,01/13/21 11:00:00 PM,9.015,,,,,
3377,01/13/21 11:10:00 PM,8.990,,,,,
3378,01/13/21 11:20:00 PM,8.990,,,,,
3379,01/13/21 11:30:00 PM,8.965,,,,,
3380,01/13/21 11:40:00 PM,8.941,,,,,
3381,01/13/21 11:50:00 PM,8.941,,,,,
3382,01/14/21 12:00:00 AM,8.916,,,,,
3383,01/14/21 12:10:00 AM,8.916,,,,,
3384,01/14/21 12:20:00 AM,8.891,,,,,
3385,01/14/21 12:30:00 AM,8.891,,,,,
3386,01/14/21 12:40:00 AM,8.891,,,,,
3387,01/14/21 12:50:00 AM,8.891,,,,,
3388,01/14/21 01:00:00 AM,8.866,,,,,
3389,01/14/21 01:10:00 AM,8.866,,,,,
3390,01/14/21 01:20:00 AM,8.866,,,,,
3391,01/14/21 01:30:00 AM,8.891,,,,,
3392,01/14/21 01:40:00 AM,8.891,,,,,
3393,01/14/21 01:50:00 AM,8.891,,,,,
3394,01/14/21 02:00:00 AM,8.916,,,,,
3395,01/14/21 02:10:00 AM,8.916,,,,,
3396,01/14/21 02:20:00 AM,8.941,,,,,
3397,01/14/21 02:30:00 AM,8.941,,,,,
3398,01/14/21 02:40:00 AM,8.965,,,,,
3399,01/14/21 02:50:00 AM,8.990,,,,,
3400,01/14/21 03:00:00 AM,9.015,,,,,
3401,01/14/21 03:10:00 AM,9.040,,,,,
3402,01/14/21 03:20:00 AM,8.916,,,,,
3403,01/14/21 03:30:00 AM,8.618,,,,,
3404,01/14/21 03:40:00 AM,8.394,,,,,
3405,01/14/21 03:50:00 AM,8.270,,,,,
3406,01/14/21 04:00:00 AM,8.195,,,,,
3407,01/14/21 04:10:00 AM,8.245,,,,,
3408,01/14/21 04:20:00 AM,8.344,,,,,
3409,01/14/21 04:30:00 AM,8.394,,,,,
3410,01/14/21 04:40:00 AM,8.444,,,,,
3411,01/14/21 04:50:00 AM,8.494,,,,,
3412,01/14/21 05:00:00 AM,8.543,,,,,
3413,01/14/21 05:10:00 AM,8.568,,,,,
3414,01/14/21 05:20:00 AM,8.593,,,,,
3415,01/14/21 05:30:00 AM,8.643,,,,,
3416,01/14/21 05:40:00 AM,8.668,,,,,
3417,01/14/21 05:50:00 AM,8.693,,,,,
3418,01/14/21 06:00:00 AM,8.717,,,,,
3419,01/14/21 06:10:00 AM,8.742,,,,,
3420,01/14/21 06:20:00 AM,8.767,,,,,
3421,01/14/21 06:30:00 AM,8.767,,,,,
3422,01/14/21 06:40:00 AM,8.792,,,,,
3423,01/14/21 06:50:00 AM,8.792,,,,,
3424,01/14/21 07:00:00 AM,8.792,,,,,
3425,01/14/21 07:10:00 AM,8.767,,,,,
3426,01/14/21 07:20:00 AM,8.767,,,,,
3427,01/14/21 07:30:00 AM,8.742,,,,,
3428,01/14/21 07:40:00 AM,8.742,,,,,
3429,01/14/21 07:50:00 AM,8.717,,,,,
3430,01/14/21 08:00:00 AM,8.717,,,,,
3431,01/14/21 08:10:00 AM,8.717,,,,,
3432,01/14/21 08:20:00 AM,8.693,,,,,
3433,01/14/21 08:30:00 AM,8.693,,,,,
3434,01/14/21 08:40:00 AM,8.668,,,,,
3435,01/14/21 08:50:00 AM,8.668,,,,,
3436,01/14/21 09:00:00 AM,8.643,,,,,
3437,01/14/21 09:10:00 AM,8.618,,,,,
3438,01/14/21 09:20:00 AM,8.593,,,,,
3439,01/14/21 09:30:00 AM,8.593,,,,,
3440,01/14/21 09:40:00 AM,8.568,,,,,
3441,01/14/21 09:50:00 AM,8.543,,,,,
3442,01/14/21 10:00:00 AM,8.568,,,,,
3443,01/14/21 10:10:00 AM,8.593,,,,,
3444,01/14/21 10:20:00 AM,8.568,,,,,
3445,01/14/21 10:30:00 AM,8.568,,,,,
3446,01/14/21 10:40:00 AM,8.568,,,,,
3447,01/14/21 10:50:00 AM,8.543,,,,,
3448,01/14/21 11:00:00 AM,8.543,,,,,
3449,01/14/21 11:10:00 AM,8.543,,,,,
3450,01/14/21 11:20:00 AM,8.519,,,,,
3451,01/14/21 11:30:00 AM,8.519,,,,,
3452,01/14/21 11:40:00 AM,8.494,,,,,
3453,01/14/21 11:50:00 AM,8.494,,,,,
3454,01/14/21 12:00:00 PM,8.494,,,,,
3455,01/14/21 12:10:00 PM,8.494,,,,,
3456,01/14/21 12:20:00 PM,8.494,,,,,
3457,01/14/21 12:30:00 PM,8.469,,,,,
3458,01/14/21 12:40:00 PM,8.469,,,,,
3459,01/14/21 12:50:00 PM,8.494,,,,,
3460,01/14/21 01:00:00 PM,8.494,,,,,
3461,01/14/21 01:10:00 PM,8.494,,,,,
3462,01/14/21 01:20:00 PM,8.494,,,,,
3463,01/14/21 01:30:00 PM,8.494,,,,,
3464,01/14/21 01:40:00 PM,8.494,,,,,
3465,01/14/21 01:50:00 PM,8.494,,,,,
3466,01/14/21 02:00:00 PM,8.519,,,,,
3467,01/14/21 02:10:00 PM,8.519,,,,,
3468,01/14/21 02:20:00 PM,8.519,,,,,
3469,01/14/21 02:30:00 PM,8.494,,,,,
3470,01/14/21 02:40:00 PM,8.494,,,,,
3471,01/14/21 02:50:00 PM,8.494,,,,,
3472,01/14/21 03:00:00 PM,8.494,,,,,
3473,01/14/21 03:10:00 PM,8.494,,,,,
3474,01/14/21 03:20:00 PM,8.519,,,,,
3475,01/14/21 03:30:00 PM,8.519,,,,,
3476,01/14/21 03:40:00 PM,8.519,,,,,
3477,01/14/21 03:50:00 PM,8.543,,,,,
3478,01/14/21 04:00:00 PM,8.543,,,,,
3479,01/14/21 04:10:00 PM,8.568,,,,,
3480,01/14/21 04:20:00 PM,8.568,,,,,
3481,01/14/21 04:30:00 PM,8.593,,,,,
3482,01/14/21 04:40:00 PM,8.593,,,,,
3483,01/14/21 04:50:00 PM,8.593,,,,,
3484,01/14/21 05:00:00 PM,8.618,,,,,
3485,01/14/21 05:10:00 PM,8.618,,,,,
3486,01/14/21 05:20:00 PM,8.643,,,,,
3487,01/14/21 05:30:00 PM,8.643,,,,,
3488,01/14/21 05:40:00 PM,8.643,,,,,
3489,01/14/21 05:50:00 PM,8.668,,,,,
3490,01/14/21 06:00:00 PM,8.693,,,,,
3491,01/14/21 06:10:00 PM,8.693,,,,,
3492,01/14/21 06:20:00 PM,8.693,,,,,
3493,01/14/21 06:30:00 PM,8.717,,,,,
3494,01/14/21 06:40:00 PM,8.717,,,,,
3495,01/14/21 06:50:00 PM,8.717,,,,,
3496,01/14/21 07:00:00 PM,8.717,,,,,
3497,01/14/21 07:10:00 PM,8.693,,,,,
3498,01/14/21 07:20:00 PM,8.693,,,,,
3499,01/14/21 07:30:00 PM,8.668,,,,,
3500,01/14/21 07:40:00 PM,8.668,,,,,
3501,01/14/21 07:50:00 PM,8.643,,,,,
3502,01/14/21 08:00:00 PM,8.643,,,,,
3503,01/14/21 08:10:00 PM,8.618,,,,,
3504,01/14/21 08:20:00 PM,8.593,,,,,
3505,01/14/21 08:30:00 PM,8.593,,,,,
3506,01/14/21 08:40:00 PM,8.568,,,,,
3507,01/14/21 08:50:00 PM,8.543,,,,,
3508,01/14/21 09:00:00 PM,8.543,,,,,
3509,01/14/21 09:10:00 PM,8.519,,,,,
3510,01/14/21 09:20:00 PM,8.494,,,,,
3511,01/14/21 09:30:00 PM,8.469,,,,,
3512,01/14/21 09:40:00 PM,8.444,,,,,
3513,01/14/21 09:50:00 PM,8.444,,,,,
3514,01/14/21 10:00:00 PM,8.419,,,,,
3515,01/14/21 10:10:00 PM,8.394,,,,,
3516,01/14/21 10:20:00 PM,8.369,,,,,
3517,01/14/21 10:30:00 PM,8.344,,,,,
3518,01/14/21 10:40:00 PM,8.319,,,,,
3519,01/14/21 10:50:00 PM,8.295,,,,,
3520,01/14/21 11:00:00 PM,8.295,,,,,
3521,01/14/21 11:10:00 PM,8.270,,,,,
3522,01/14/21 11:20:00 PM,8.270,,,,,
3523,01/14/21 11:30:00 PM,8.245,,,,,
3524,01/14/21 11:40:00 PM,8.245,,,,,
3525,01/14/21 11:50:00 PM,8.220,,,,,
3526,01/15/21 12:00:00 AM,8.220,,,,,
3527,01/15/21 12:10:00 AM,8.195,,,,,
3528,01/15/21 12:20:00 AM,8.195,,,,,
3529,01/15/21 12:30:00 AM,8.195,,,,,
3530,01/15/21 12:40:00 AM,8.170,,,,,
3531,01/15/21 12:50:00 AM,8.170,,,,,
3532,01/15/21 01:00:00 AM,8.170,,,,,
3533,01/15/21 01:10:00 AM,8.170,,,,,
3534,01/15/21 01:20:00 AM,8.170,,,,,
3535,01/15/21 01:30:00 AM,8.145,,,,,
3536,01/15/21 01:40:00 AM,8.170,,,,,
3537,01/15/21 01:50:00 AM,8.145,,,,,
3538,01/15/21 02:00:00 AM,8.170,,,,,
3539,01/15/21 02:10:00 AM,8.170,,,,,
3540,01/15/21 02:20:00 AM,8.170,,,,,
3541,01/15/21 02:30:00 AM,8.170,,,,,
3542,01/15/21 02:40:00 AM,8.170,,,,,
3543,01/15/21 02:50:00 AM,8.170,,,,,
3544,01/15/21 03:00:00 AM,8.170,,,,,
3545,01/15/21 03:10:00 AM,8.170,,,,,
3546,01/15/21 03:20:00 AM,8.170,,,,,
3547,01/15/21 03:30:00 AM,8.170,,,,,
3548,01/15/21 03:40:00 AM,8.170,,,,,
3549,01/15/21 03:50:00 AM,8.195,,,,,
3550,01/15/21 04:00:00 AM,8.195,,,,,
3551,01/15/21 04:10:00 AM,8.220,,,,,
3552,01/15/21 04:20:00 AM,8.245,,,,,
3553,01/15/21 04:30:00 AM,8.295,,,,,
3554,01/15/21 04:40:00 AM,8.319,,,,,
3555,01/15/21 04:50:00 AM,8.344,,,,,
3556,01/15/21 05:00:00 AM,8.369,,,,,
3557,01/15/21 05:10:00 AM,8.369,,,,,
3558,01/15/21 05:20:00 AM,8.394,,,,,
3559,01/15/21 05:30:00 AM,8.394,,,,,
3560,01/15/21 05:40:00 AM,8.394,,,,,
3561,01/15/21 05:50:00 AM,8.419,,,,,
3562,01/15/21 06:00:00 AM,8.419,,,,,
3563,01/15/21 06:10:00 AM,8.419,,,,,
3564,01/15/21 06:20:00 AM,8.444,,,,,
3565,01/15/21 06:30:00 AM,8.444,,,,,
3566,01/15/21 06:40:00 AM,8.469,,,,,
3567,01/15/21 06:50:00 AM,8.469,,,,,
3568,01/15/21 07:00:00 AM,8.494,,,,,
3569,01/15/21 07:10:00 AM,8.519,,,,,
3570,01/15/21 07:20:00 AM,8.519,,,,,
3571,01/15/21 07:30:00 AM,8.543,,,,,
3572,01/15/21 07:40:00 AM,8.543,,,,,
3573,01/15/21 07:50:00 AM,8.543,,,,,
3574,01/15/21 08:00:00 AM,8.543,,,,,
3575,01/15/21 08:10:00 AM,8.543,,,,,
3576,01/15/21 08:20:00 AM,8.543,,,,,
3577,01/15/21 08:30:00 AM,8.543,,,,,
3578,01/15/21 08:40:00 AM,8.543,,,,,
3579,01/15/21 08:50:00 AM,8.543,,,,,
3580,01/15/21 09:00:00 AM,8.543,,,,,
3581,01/15/21 09:10:00 AM,8.543,,,,,
3582,01/15/21 09:20:00 AM,8.519,,,,,
3583,01/15/21 09:30:00 AM,8.519,,,,,
3584,01/15/21 09:40:00 AM,8.494,,,,,
3585,01/15/21 09:50:00 AM,8.494,,,,,
3586,01/15/21 10:00:00 AM,8.494,,,,,
3587,01/15/21 10:10:00 AM,8.519,,,,,
3588,01/15/21 10:20:00 AM,8.519,,,,,
3589,01/15/21 10:30:00 AM,8.543,,,,,
3590,01/15/21 10:40:00 AM,8.543,,,,,
3591,01/15/21 10:50:00 AM,8.543,,,,,
3592,01/15/21 11:00:00 AM,8.543,,,,,
3593,01/15/21 11:10:00 AM,8.543,,,,,
3594,01/15/21 11:20:00 AM,8.543,,,,,
3595,01/15/21 11:30:00 AM,8.568,,,,,
3596,01/15/21 11:40:00 AM,8.543,,,,,
3597,01/15/21 11:50:00 AM,8.543,,,,,
3598,01/15/21 12:00:00 PM,8.543,,,,,
3599,01/15/21 12:10:00 PM,8.543,,,,,
3600,01/15/21 12:20:00 PM,8.568,,,,,
3601,01/15/21 12:30:00 PM,8.568,,,,,
3602,01/15/21 12:40:00 PM,8.568,,,,,
3603,01/15/21 12:50:00 PM,8.568,,,,,
3604,01/15/21 01:00:00 PM,8.568,,,,,
