"Plot Title: 20987161"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20987161, SEN S/N: 20987161)","Coupler Detached (LGR S/N: 20987161)","Coupler Attached (LGR S/N: 20987161)","Stopped (LGR S/N: 20987161)","End Of File (LGR S/N: 20987161)"
48,01/16/21 06:00:00 PM,9.558,,,,
49,01/16/21 06:10:00 PM,9.534,,,,
50,01/16/21 06:20:00 PM,9.509,,,,
51,01/16/21 06:30:00 PM,9.485,,,,
52,01/16/21 06:40:00 PM,9.435,,,,
53,01/16/21 06:50:00 PM,9.410,,,,
54,01/16/21 07:00:00 PM,9.386,,,,
55,01/16/21 07:10:00 PM,9.361,,,,
56,01/16/21 07:20:00 PM,9.361,,,,
57,01/16/21 07:30:00 PM,9.336,,,,
58,01/16/21 07:40:00 PM,9.336,,,,
59,01/16/21 07:50:00 PM,9.312,,,,
60,01/16/21 08:00:00 PM,9.312,,,,
61,01/16/21 08:10:00 PM,9.312,,,,
62,01/16/21 08:20:00 PM,9.287,,,,
63,01/16/21 08:30:00 PM,9.287,,,,
64,01/16/21 08:40:00 PM,9.287,,,,
65,01/16/21 08:50:00 PM,9.287,,,,
66,01/16/21 09:00:00 PM,9.287,,,,
67,01/16/21 09:10:00 PM,9.262,,,,
68,01/16/21 09:20:00 PM,9.262,,,,
69,01/16/21 09:30:00 PM,9.238,,,,
70,01/16/21 09:40:00 PM,9.213,,,,
71,01/16/21 09:50:00 PM,9.188,,,,
72,01/16/21 10:00:00 PM,9.188,,,,
73,01/16/21 10:10:00 PM,9.163,,,,
74,01/16/21 10:20:00 PM,9.139,,,,
75,01/16/21 10:30:00 PM,9.114,,,,
76,01/16/21 10:40:00 PM,9.114,,,,
77,01/16/21 10:50:00 PM,9.089,,,,
78,01/16/21 11:00:00 PM,9.064,,,,
79,01/16/21 11:10:00 PM,9.040,,,,
80,01/16/21 11:20:00 PM,9.040,,,,
81,01/16/21 11:30:00 PM,8.990,,,,
82,01/16/21 11:40:00 PM,8.965,,,,
83,01/16/21 11:50:00 PM,8.941,,,,
84,01/17/21 12:00:00 AM,8.916,,,,
85,01/17/21 12:10:00 AM,8.916,,,,
86,01/17/21 12:20:00 AM,8.891,,,,
87,01/17/21 12:30:00 AM,8.866,,,,
88,01/17/21 12:40:00 AM,8.841,,,,
89,01/17/21 12:50:00 AM,8.817,,,,
90,01/17/21 01:00:00 AM,8.792,,,,
91,01/17/21 01:10:00 AM,8.792,,,,
92,01/17/21 01:20:00 AM,8.742,,,,
93,01/17/21 01:30:00 AM,8.742,,,,
94,01/17/21 01:40:00 AM,8.717,,,,
95,01/17/21 01:50:00 AM,8.717,,,,
96,01/17/21 02:00:00 AM,8.693,,,,
97,01/17/21 02:10:00 AM,8.693,,,,
98,01/17/21 02:20:00 AM,8.668,,,,
99,01/17/21 02:30:00 AM,8.668,,,,
100,01/17/21 02:40:00 AM,8.643,,,,
101,01/17/21 02:50:00 AM,8.643,,,,
102,01/17/21 03:00:00 AM,8.643,,,,
103,01/17/21 03:10:00 AM,8.643,,,,
104,01/17/21 03:20:00 AM,8.643,,,,
105,01/17/21 03:30:00 AM,8.643,,,,
106,01/17/21 03:40:00 AM,8.643,,,,
107,01/17/21 03:50:00 AM,8.643,,,,
108,01/17/21 04:00:00 AM,8.643,,,,
109,01/17/21 04:10:00 AM,8.643,,,,
110,01/17/21 04:20:00 AM,8.643,,,,
111,01/17/21 04:30:00 AM,8.668,,,,
112,01/17/21 04:40:00 AM,8.693,,,,
113,01/17/21 04:50:00 AM,8.742,,,,
114,01/17/21 05:00:00 AM,8.767,,,,
115,01/17/21 05:10:00 AM,8.792,,,,
116,01/17/21 05:20:00 AM,8.841,,,,
117,01/17/21 05:30:00 AM,8.891,,,,
118,01/17/21 05:40:00 AM,8.916,,,,
119,01/17/21 05:50:00 AM,8.941,,,,
120,01/17/21 06:00:00 AM,8.990,,,,
121,01/17/21 06:10:00 AM,9.015,,,,
122,01/17/21 06:20:00 AM,9.064,,,,
123,01/17/21 06:30:00 AM,9.089,,,,
124,01/17/21 06:40:00 AM,9.139,,,,
125,01/17/21 06:50:00 AM,9.163,,,,
126,01/17/21 07:00:00 AM,9.188,,,,
127,01/17/21 07:10:00 AM,9.213,,,,
128,01/17/21 07:20:00 AM,9.238,,,,
129,01/17/21 07:30:00 AM,9.262,,,,
130,01/17/21 07:40:00 AM,9.262,,,,
131,01/17/21 07:50:00 AM,9.213,,,,
132,01/17/21 08:00:00 AM,9.188,,,,
133,01/17/21 08:10:00 AM,9.139,,,,
134,01/17/21 08:20:00 AM,9.114,,,,
135,01/17/21 08:30:00 AM,9.089,,,,
136,01/17/21 08:40:00 AM,9.064,,,,
137,01/17/21 08:50:00 AM,9.040,,,,
138,01/17/21 09:00:00 AM,9.040,,,,
139,01/17/21 09:10:00 AM,9.015,,,,
140,01/17/21 09:20:00 AM,8.990,,,,
141,01/17/21 09:30:00 AM,8.965,,,,
142,01/17/21 09:40:00 AM,8.941,,,,
143,01/17/21 09:50:00 AM,8.916,,,,
144,01/17/21 10:00:00 AM,8.916,,,,
145,01/17/21 10:10:00 AM,8.965,,,,
146,01/17/21 10:20:00 AM,8.990,,,,
147,01/17/21 10:30:00 AM,9.040,,,,
148,01/17/21 10:40:00 AM,9.064,,,,
149,01/17/21 10:50:00 AM,9.089,,,,
150,01/17/21 11:00:00 AM,9.089,,,,
151,01/17/21 11:10:00 AM,9.114,,,,
152,01/17/21 11:20:00 AM,9.114,,,,
153,01/17/21 11:30:00 AM,9.114,,,,
154,01/17/21 11:40:00 AM,9.139,,,,
155,01/17/21 11:50:00 AM,9.139,,,,
156,01/17/21 12:00:00 PM,9.139,,,,
157,01/17/21 12:10:00 PM,9.139,,,,
158,01/17/21 12:20:00 PM,9.139,,,,
159,01/17/21 12:30:00 PM,9.114,,,,
160,01/17/21 12:40:00 PM,9.114,,,,
161,01/17/21 12:50:00 PM,9.089,,,,
162,01/17/21 01:00:00 PM,9.089,,,,
163,01/17/21 01:10:00 PM,9.064,,,,
164,01/17/21 01:20:00 PM,9.064,,,,
165,01/17/21 01:30:00 PM,9.040,,,,
166,01/17/21 01:40:00 PM,9.040,,,,
167,01/17/21 01:50:00 PM,9.040,,,,
168,01/17/21 02:00:00 PM,9.015,,,,
169,01/17/21 02:10:00 PM,9.015,,,,
170,01/17/21 02:20:00 PM,9.015,,,,
171,01/17/21 02:30:00 PM,8.990,,,,
172,01/17/21 02:40:00 PM,8.990,,,,
173,01/17/21 02:50:00 PM,8.965,,,,
174,01/17/21 03:00:00 PM,8.965,,,,
175,01/17/21 03:10:00 PM,8.965,,,,
176,01/17/21 03:20:00 PM,8.941,,,,
177,01/17/21 03:30:00 PM,8.941,,,,
178,01/17/21 03:40:00 PM,8.941,,,,
179,01/17/21 03:50:00 PM,8.941,,,,
180,01/17/21 04:00:00 PM,8.941,,,,
181,01/17/21 04:10:00 PM,8.941,,,,
182,01/17/21 04:20:00 PM,8.916,,,,
183,01/17/21 04:30:00 PM,8.916,,,,
184,01/17/21 04:40:00 PM,8.916,,,,
185,01/17/21 04:50:00 PM,8.916,,,,
186,01/17/21 05:00:00 PM,8.891,,,,
187,01/17/21 05:10:00 PM,8.891,,,,
188,01/17/21 05:20:00 PM,8.891,,,,
189,01/17/21 05:30:00 PM,8.891,,,,
190,01/17/21 05:40:00 PM,8.891,,,,
191,01/17/21 05:50:00 PM,8.916,,,,
192,01/17/21 06:00:00 PM,8.916,,,,
193,01/17/21 06:10:00 PM,8.941,,,,
194,01/17/21 06:20:00 PM,8.941,,,,
195,01/17/21 06:30:00 PM,8.941,,,,
196,01/17/21 06:40:00 PM,8.965,,,,
197,01/17/21 06:50:00 PM,8.990,,,,
198,01/17/21 07:00:00 PM,8.990,,,,
199,01/17/21 07:10:00 PM,9.015,,,,
200,01/17/21 07:20:00 PM,9.015,,,,
201,01/17/21 07:30:00 PM,9.040,,,,
202,01/17/21 07:40:00 PM,9.040,,,,
203,01/17/21 07:50:00 PM,9.064,,,,
204,01/17/21 08:00:00 PM,9.064,,,,
205,01/17/21 08:10:00 PM,9.089,,,,
206,01/17/21 08:20:00 PM,9.089,,,,
207,01/17/21 08:30:00 PM,9.089,,,,
208,01/17/21 08:40:00 PM,9.114,,,,
209,01/17/21 08:50:00 PM,9.114,,,,
210,01/17/21 09:00:00 PM,9.139,,,,
211,01/17/21 09:10:00 PM,9.139,,,,
212,01/17/21 09:20:00 PM,9.139,,,,
213,01/17/21 09:30:00 PM,9.139,,,,
214,01/17/21 09:40:00 PM,9.163,,,,
215,01/17/21 09:50:00 PM,9.163,,,,
216,01/17/21 10:00:00 PM,9.163,,,,
217,01/17/21 10:10:00 PM,9.163,,,,
218,01/17/21 10:20:00 PM,9.163,,,,
219,01/17/21 10:30:00 PM,9.163,,,,
220,01/17/21 10:40:00 PM,9.139,,,,
221,01/17/21 10:50:00 PM,9.139,,,,
222,01/17/21 11:00:00 PM,9.114,,,,
223,01/17/21 11:10:00 PM,9.089,,,,
224,01/17/21 11:20:00 PM,9.064,,,,
225,01/17/21 11:30:00 PM,9.040,,,,
226,01/17/21 11:40:00 PM,8.990,,,,
227,01/17/21 11:50:00 PM,8.965,,,,
228,01/18/21 12:00:00 AM,8.941,,,,
229,01/18/21 12:10:00 AM,8.916,,,,
230,01/18/21 12:20:00 AM,8.891,,,,
231,01/18/21 12:30:00 AM,8.866,,,,
232,01/18/21 12:40:00 AM,8.866,,,,
233,01/18/21 12:50:00 AM,8.841,,,,
234,01/18/21 01:00:00 AM,8.841,,,,
235,01/18/21 01:10:00 AM,8.817,,,,
236,01/18/21 01:20:00 AM,8.792,,,,
237,01/18/21 01:30:00 AM,8.792,,,,
238,01/18/21 01:40:00 AM,8.767,,,,
239,01/18/21 01:50:00 AM,8.742,,,,
240,01/18/21 02:00:00 AM,8.742,,,,
241,01/18/21 02:10:00 AM,8.717,,,,
242,01/18/21 02:20:00 AM,8.717,,,,
243,01/18/21 02:30:00 AM,8.717,,,,
244,01/18/21 02:40:00 AM,8.717,,,,
245,01/18/21 02:50:00 AM,8.693,,,,
246,01/18/21 03:00:00 AM,8.693,,,,
247,01/18/21 03:10:00 AM,8.693,,,,
248,01/18/21 03:20:00 AM,8.693,,,,
249,01/18/21 03:30:00 AM,8.693,,,,
250,01/18/21 03:40:00 AM,8.693,,,,
251,01/18/21 03:50:00 AM,8.693,,,,
252,01/18/21 04:00:00 AM,8.693,,,,
253,01/18/21 04:10:00 AM,8.693,,,,
254,01/18/21 04:20:00 AM,8.693,,,,
255,01/18/21 04:30:00 AM,8.693,,,,
256,01/18/21 04:40:00 AM,8.693,,,,
257,01/18/21 04:50:00 AM,8.693,,,,
258,01/18/21 05:00:00 AM,8.693,,,,
259,01/18/21 05:10:00 AM,8.717,,,,
260,01/18/21 05:20:00 AM,8.717,,,,
261,01/18/21 05:30:00 AM,8.742,,,,
262,01/18/21 05:40:00 AM,8.742,,,,
263,01/18/21 05:50:00 AM,8.792,,,,
264,01/18/21 06:00:00 AM,8.792,,,,
265,01/18/21 06:10:00 AM,8.817,,,,
266,01/18/21 06:20:00 AM,8.841,,,,
267,01/18/21 06:30:00 AM,8.866,,,,
268,01/18/21 06:40:00 AM,8.891,,,,
269,01/18/21 06:50:00 AM,8.891,,,,
270,01/18/21 07:00:00 AM,8.841,,,,
271,01/18/21 07:10:00 AM,8.792,,,,
272,01/18/21 07:20:00 AM,8.742,,,,
273,01/18/21 07:30:00 AM,8.717,,,,
274,01/18/21 07:40:00 AM,8.717,,,,
275,01/18/21 07:50:00 AM,8.717,,,,
276,01/18/21 08:00:00 AM,8.717,,,,
277,01/18/21 08:10:00 AM,8.717,,,,
278,01/18/21 08:20:00 AM,8.717,,,,
279,01/18/21 08:30:00 AM,8.717,,,,
280,01/18/21 08:40:00 AM,8.717,,,,
281,01/18/21 08:50:00 AM,8.717,,,,
282,01/18/21 09:00:00 AM,8.717,,,,
283,01/18/21 09:10:00 AM,8.717,,,,
284,01/18/21 09:20:00 AM,8.717,,,,
285,01/18/21 09:30:00 AM,8.717,,,,
286,01/18/21 09:40:00 AM,8.717,,,,
287,01/18/21 09:50:00 AM,8.742,,,,
288,01/18/21 10:00:00 AM,8.742,,,,
289,01/18/21 10:10:00 AM,8.742,,,,
290,01/18/21 10:20:00 AM,8.742,,,,
291,01/18/21 10:30:00 AM,8.767,,,,
292,01/18/21 10:40:00 AM,8.767,,,,
293,01/18/21 10:50:00 AM,8.767,,,,
294,01/18/21 11:00:00 AM,8.767,,,,
295,01/18/21 11:10:00 AM,8.767,,,,
296,01/18/21 11:20:00 AM,8.767,,,,
297,01/18/21 11:30:00 AM,8.742,,,,
298,01/18/21 11:40:00 AM,8.742,,,,
299,01/18/21 11:50:00 AM,8.717,,,,
300,01/18/21 12:00:00 PM,8.693,,,,
301,01/18/21 12:10:00 PM,8.693,,,,
302,01/18/21 12:20:00 PM,8.668,,,,
303,01/18/21 12:30:00 PM,8.643,,,,
304,01/18/21 12:40:00 PM,8.643,,,,
305,01/18/21 12:50:00 PM,8.618,,,,
306,01/18/21 01:00:00 PM,8.593,,,,
307,01/18/21 01:10:00 PM,8.593,,,,
308,01/18/21 01:20:00 PM,8.568,,,,
309,01/18/21 01:30:00 PM,8.543,,,,
310,01/18/21 01:40:00 PM,8.543,,,,
311,01/18/21 01:50:00 PM,8.543,,,,
312,01/18/21 02:00:00 PM,8.519,,,,
313,01/18/21 02:10:00 PM,8.519,,,,
314,01/18/21 02:20:00 PM,8.494,,,,
315,01/18/21 02:30:00 PM,8.494,,,,
316,01/18/21 02:40:00 PM,8.469,,,,
317,01/18/21 02:50:00 PM,8.469,,,,
318,01/18/21 03:00:00 PM,8.444,,,,
319,01/18/21 03:10:00 PM,8.444,,,,
320,01/18/21 03:20:00 PM,8.394,,,,
321,01/18/21 03:30:00 PM,8.394,,,,
322,01/18/21 03:40:00 PM,8.369,,,,
323,01/18/21 03:50:00 PM,8.344,,,,
324,01/18/21 04:00:00 PM,8.344,,,,
325,01/18/21 04:10:00 PM,8.319,,,,
326,01/18/21 04:20:00 PM,8.295,,,,
327,01/18/21 04:30:00 PM,8.295,,,,
328,01/18/21 04:40:00 PM,8.270,,,,
329,01/18/21 04:50:00 PM,8.245,,,,
330,01/18/21 05:00:00 PM,8.245,,,,
331,01/18/21 05:10:00 PM,8.245,,,,
332,01/18/21 05:20:00 PM,8.245,,,,
333,01/18/21 05:30:00 PM,8.220,,,,
334,01/18/21 05:40:00 PM,8.245,,,,
335,01/18/21 05:50:00 PM,8.245,,,,
336,01/18/21 06:00:00 PM,8.245,,,,
337,01/18/21 06:10:00 PM,8.245,,,,
338,01/18/21 06:20:00 PM,8.245,,,,
339,01/18/21 06:30:00 PM,8.245,,,,
340,01/18/21 06:40:00 PM,8.245,,,,
341,01/18/21 06:50:00 PM,8.245,,,,
342,01/18/21 07:00:00 PM,8.270,,,,
343,01/18/21 07:10:00 PM,8.270,,,,
344,01/18/21 07:20:00 PM,8.270,,,,
345,01/18/21 07:30:00 PM,8.270,,,,
346,01/18/21 07:40:00 PM,8.270,,,,
347,01/18/21 07:50:00 PM,8.270,,,,
348,01/18/21 08:00:00 PM,8.270,,,,
349,01/18/21 08:10:00 PM,8.270,,,,
350,01/18/21 08:20:00 PM,8.270,,,,
351,01/18/21 08:30:00 PM,8.270,,,,
352,01/18/21 08:40:00 PM,8.295,,,,
353,01/18/21 08:50:00 PM,8.295,,,,
354,01/18/21 09:00:00 PM,8.295,,,,
355,01/18/21 09:10:00 PM,8.295,,,,
356,01/18/21 09:20:00 PM,8.319,,,,
357,01/18/21 09:30:00 PM,8.319,,,,
358,01/18/21 09:40:00 PM,8.344,,,,
359,01/18/21 09:50:00 PM,8.369,,,,
360,01/18/21 10:00:00 PM,8.369,,,,
361,01/18/21 10:10:00 PM,8.394,,,,
362,01/18/21 10:20:00 PM,8.394,,,,
363,01/18/21 10:30:00 PM,8.394,,,,
364,01/18/21 10:40:00 PM,8.369,,,,
365,01/18/21 10:50:00 PM,8.369,,,,
366,01/18/21 11:00:00 PM,8.369,,,,
367,01/18/21 11:10:00 PM,8.344,,,,
368,01/18/21 11:20:00 PM,8.344,,,,
369,01/18/21 11:30:00 PM,8.319,,,,
370,01/18/21 11:40:00 PM,8.295,,,,
371,01/18/21 11:50:00 PM,8.270,,,,
372,01/19/21 12:00:00 AM,8.270,,,,
373,01/19/21 12:10:00 AM,8.220,,,,
374,01/19/21 12:20:00 AM,8.195,,,,
375,01/19/21 12:30:00 AM,8.170,,,,
376,01/19/21 12:40:00 AM,8.145,,,,
377,01/19/21 12:50:00 AM,8.419,,,,
378,01/19/21 01:00:00 AM,8.394,,,,
379,01/19/21 01:10:00 AM,8.295,,,,
380,01/19/21 01:20:00 AM,8.220,,,,
381,01/19/21 01:30:00 AM,8.170,,,,
382,01/19/21 01:40:00 AM,8.344,,,,
383,01/19/21 01:50:00 AM,8.394,,,,
384,01/19/21 02:00:00 AM,8.295,,,,
385,01/19/21 02:10:00 AM,8.220,,,,
386,01/19/21 02:20:00 AM,8.145,,,,
387,01/19/21 02:30:00 AM,8.394,,,,
388,01/19/21 02:40:00 AM,8.369,,,,
389,01/19/21 02:50:00 AM,8.295,,,,
390,01/19/21 03:00:00 AM,8.195,,,,
391,01/19/21 03:10:00 AM,8.145,,,,
392,01/19/21 03:20:00 AM,8.419,,,,
393,01/19/21 03:30:00 AM,8.344,,,,
394,01/19/21 03:40:00 AM,8.270,,,,
395,01/19/21 03:50:00 AM,8.195,,,,
396,01/19/21 04:00:00 AM,8.145,,,,
397,01/19/21 04:10:00 AM,8.394,,,,
398,01/19/21 04:20:00 AM,8.394,,,,
399,01/19/21 04:30:00 AM,8.319,,,,
400,01/19/21 04:40:00 AM,8.245,,,,
401,01/19/21 04:50:00 AM,8.195,,,,
402,01/19/21 05:00:00 AM,8.145,,,,
403,01/19/21 05:10:00 AM,8.419,,,,
404,01/19/21 05:20:00 AM,8.394,,,,
405,01/19/21 05:30:00 AM,8.295,,,,
406,01/19/21 05:40:00 AM,8.245,,,,
407,01/19/21 05:50:00 AM,8.245,,,,
408,01/19/21 06:00:00 AM,8.220,,,,
409,01/19/21 06:10:00 AM,8.245,,,,
410,01/19/21 06:20:00 AM,8.245,,,,
411,01/19/21 06:30:00 AM,8.295,,,,
412,01/19/21 06:40:00 AM,8.344,,,,
413,01/19/21 06:50:00 AM,8.344,,,,
414,01/19/21 07:00:00 AM,8.344,,,,
415,01/19/21 07:10:00 AM,8.344,,,,
416,01/19/21 07:20:00 AM,8.344,,,,
417,01/19/21 07:30:00 AM,8.344,,,,
418,01/19/21 07:40:00 AM,8.319,,,,
419,01/19/21 07:50:00 AM,8.319,,,,
420,01/19/21 08:00:00 AM,8.319,,,,
421,01/19/21 08:10:00 AM,8.319,,,,
422,01/19/21 08:20:00 AM,8.319,,,,
423,01/19/21 08:30:00 AM,8.344,,,,
424,01/19/21 08:40:00 AM,8.344,,,,
425,01/19/21 08:50:00 AM,8.319,,,,
426,01/19/21 09:00:00 AM,8.319,,,,
427,01/19/21 09:10:00 AM,8.295,,,,
428,01/19/21 09:20:00 AM,8.295,,,,
429,01/19/21 09:30:00 AM,8.295,,,,
430,01/19/21 09:40:00 AM,8.319,,,,
431,01/19/21 09:50:00 AM,8.319,,,,
432,01/19/21 10:00:00 AM,8.344,,,,
433,01/19/21 10:10:00 AM,8.369,,,,
434,01/19/21 10:20:00 AM,8.369,,,,
435,01/19/21 10:30:00 AM,8.394,,,,
436,01/19/21 10:40:00 AM,8.419,,,,
437,01/19/21 10:50:00 AM,8.444,,,,
438,01/19/21 11:00:00 AM,8.469,,,,
439,01/19/21 11:10:00 AM,8.494,,,,
440,01/19/21 11:20:00 AM,8.494,,,,
441,01/19/21 11:30:00 AM,8.519,,,,
442,01/19/21 11:40:00 AM,8.519,,,,
443,01/19/21 11:50:00 AM,8.494,,,,
444,01/19/21 12:00:00 PM,8.494,,,,
445,01/19/21 12:10:00 PM,8.494,,,,
446,01/19/21 12:20:00 PM,8.469,,,,
447,01/19/21 12:30:00 PM,8.444,,,,
448,01/19/21 12:40:00 PM,8.444,,,,
449,01/19/21 12:50:00 PM,8.394,,,,
450,01/19/21 01:00:00 PM,8.394,,,,
451,01/19/21 01:10:00 PM,8.369,,,,
452,01/19/21 01:20:00 PM,8.344,,,,
453,01/19/21 01:30:00 PM,8.344,,,,
454,01/19/21 01:40:00 PM,8.295,,,,
455,01/19/21 01:50:00 PM,8.295,,,,
456,01/19/21 02:00:00 PM,8.270,,,,
457,01/19/21 02:10:00 PM,8.245,,,,
458,01/19/21 02:20:00 PM,8.220,,,,
459,01/19/21 02:30:00 PM,8.195,,,,
460,01/19/21 02:40:00 PM,8.195,,,,
461,01/19/21 02:50:00 PM,8.170,,,,
462,01/19/21 03:00:00 PM,8.145,,,,
463,01/19/21 03:10:00 PM,8.444,,,,
464,01/19/21 03:20:00 PM,8.444,,,,
465,01/19/21 03:30:00 PM,8.369,,,,
466,01/19/21 03:40:00 PM,8.295,,,,
467,01/19/21 03:50:00 PM,8.220,,,,
468,01/19/21 04:00:00 PM,8.170,,,,
469,01/19/21 04:10:00 PM,8.220,,,,
470,01/19/21 04:20:00 PM,8.494,,,,
471,01/19/21 04:30:00 PM,8.394,,,,
472,01/19/21 04:40:00 PM,8.319,,,,
473,01/19/21 04:50:00 PM,8.245,,,,
474,01/19/21 05:00:00 PM,8.220,,,,
475,01/19/21 05:10:00 PM,8.170,,,,
476,01/19/21 05:20:00 PM,8.145,,,,
477,01/19/21 05:30:00 PM,8.220,,,,
478,01/19/21 05:40:00 PM,8.469,,,,
479,01/19/21 05:50:00 PM,8.394,,,,
480,01/19/21 06:00:00 PM,8.344,,,,
481,01/19/21 06:10:00 PM,8.245,,,,
482,01/19/21 06:20:00 PM,8.195,,,,
483,01/19/21 06:30:00 PM,8.170,,,,
484,01/19/21 06:40:00 PM,8.195,,,,
485,01/19/21 06:50:00 PM,8.394,,,,
486,01/19/21 07:00:00 PM,8.344,,,,
487,01/19/21 07:10:00 PM,8.295,,,,
488,01/19/21 07:20:00 PM,8.245,,,,
489,01/19/21 07:30:00 PM,8.195,,,,
490,01/19/21 07:40:00 PM,8.170,,,,
491,01/19/21 07:50:00 PM,8.145,,,,
492,01/19/21 08:00:00 PM,8.145,,,,
493,01/19/21 08:10:00 PM,8.145,,,,
494,01/19/21 08:20:00 PM,8.295,,,,
495,01/19/21 08:30:00 PM,8.319,,,,
496,01/19/21 08:40:00 PM,8.295,,,,
497,01/19/21 08:50:00 PM,8.270,,,,
498,01/19/21 09:00:00 PM,8.270,,,,
499,01/19/21 09:10:00 PM,8.245,,,,
500,01/19/21 09:20:00 PM,8.245,,,,
501,01/19/21 09:30:00 PM,8.220,,,,
502,01/19/21 09:40:00 PM,8.220,,,,
503,01/19/21 09:50:00 PM,8.195,,,,
504,01/19/21 10:00:00 PM,8.170,,,,
505,01/19/21 10:10:00 PM,8.170,,,,
506,01/19/21 10:20:00 PM,8.170,,,,
507,01/19/21 10:30:00 PM,8.170,,,,
508,01/19/21 10:40:00 PM,8.170,,,,
509,01/19/21 10:50:00 PM,8.170,,,,
510,01/19/21 11:00:00 PM,8.170,,,,
511,01/19/21 11:10:00 PM,8.195,,,,
512,01/19/21 11:20:00 PM,8.195,,,,
513,01/19/21 11:30:00 PM,8.195,,,,
514,01/19/21 11:40:00 PM,8.170,,,,
515,01/19/21 11:50:00 PM,8.170,,,,
516,01/20/21 12:00:00 AM,8.145,,,,
517,01/20/21 12:10:00 AM,8.394,,,,
518,01/20/21 12:20:00 AM,8.369,,,,
519,01/20/21 12:30:00 AM,8.295,,,,
520,01/20/21 12:40:00 AM,8.195,,,,
521,01/20/21 12:50:00 AM,8.145,,,,
522,01/20/21 01:00:00 AM,8.419,,,,
523,01/20/21 01:10:00 AM,8.444,,,,
524,01/20/21 01:20:00 AM,8.344,,,,
525,01/20/21 01:30:00 AM,8.220,,,,
526,01/20/21 01:40:00 AM,8.145,,,,
527,01/20/21 01:50:00 AM,8.394,,,,
528,01/20/21 02:00:00 AM,8.469,,,,
529,01/20/21 02:10:00 AM,8.344,,,,
530,01/20/21 02:20:00 AM,8.245,,,,
531,01/20/21 02:30:00 AM,8.145,,,,
532,01/20/21 02:40:00 AM,8.419,,,,
533,01/20/21 02:50:00 AM,8.394,,,,
534,01/20/21 03:00:00 AM,8.295,,,,
535,01/20/21 03:10:00 AM,8.195,,,,
536,01/20/21 03:20:00 AM,8.145,,,,
537,01/20/21 03:30:00 AM,8.469,,,,
538,01/20/21 03:40:00 AM,8.369,,,,
539,01/20/21 03:50:00 AM,8.245,,,,
540,01/20/21 04:00:00 AM,8.170,,,,
541,01/20/21 04:10:00 AM,8.195,,,,
542,01/20/21 04:20:00 AM,8.444,,,,
543,01/20/21 04:30:00 AM,8.369,,,,
544,01/20/21 04:40:00 AM,8.270,,,,
545,01/20/21 04:50:00 AM,8.195,,,,
546,01/20/21 05:00:00 AM,8.145,,,,
547,01/20/21 05:10:00 AM,8.469,,,,
548,01/20/21 05:20:00 AM,8.394,,,,
