Id,Date,Delta T [min],Device,Channel,Phase [°],Amplitude [µV],Reference Amplitude [µV],User Signal Intensity,Signal LED Current,Reference LED Current,Battery [V]
9273443,19/12/20 13:02:10,33.840,Devices!A2:F2,6,23.482,46897,0,389744.476,26.3,44.0,#N/A
9273450,19/12/20 13:02:11,33.857,Devices!A2:F2,6,23.48,46896,0,389738.7098,26.3,44.0,#N/A
9273460,19/12/20 13:02:12,33.874,Devices!A2:F2,6,23.477,46897,0,389750.977,26.3,44.0,#N/A
9273465,19/12/20 13:02:13,33.890,Devices!A2:F2,6,23.48,46895,0,389748.8483,26.3,44.0,#N/A
9273475,19/12/20 13:02:14,33.907,Devices!A2:F2,6,23.484,46894,0,389750.228,26.3,44.0,#N/A
9273483,19/12/20 13:02:15,33.924,Devices!A2:F2,6,23.476,46900,0,389736.0181,26.3,44.0,#N/A
9273496,19/12/20 13:02:16,33.941,Devices!A2:F2,6,23.477,46895,0,389728.4568,26.3,44.0,#N/A
9273497,19/12/20 13:02:17,33.957,Devices!A2:F2,6,23.48,46900,0,389732.7244,26.3,44.0,#N/A
9273507,19/12/20 13:02:18,33.974,Devices!A2:F2,6,23.484,46897,0,389744.0753,26.3,44.0,#N/A
9273515,19/12/20 13:02:19,33.990,Devices!A2:F2,6,23.475,46900,0,389738.2279,26.3,44.0,#N/A
9273526,19/12/20 13:02:20,34.007,Devices!A2:F2,6,23.484,46895,0,389745.7717,26.3,44.0,#N/A
9273529,19/12/20 13:02:21,34.023,Devices!A2:F2,6,23.482,46900,0,389740.3678,26.3,44.0,#N/A
9273539,19/12/20 13:02:22,34.040,Devices!A2:F2,6,23.486,46894,0,389735.2215,26.3,44.0,#N/A
9273546,19/12/20 13:02:23,34.057,Devices!A2:F2,6,23.485,46904,0,389744.4251,26.3,44.0,#N/A
9273560,19/12/20 13:02:24,34.074,Devices!A2:F2,6,23.471,46899,0,389739.3039,26.3,44.0,#N/A
9273561,19/12/20 13:02:25,34.090,Devices!A2:F2,6,23.482,46901,0,389740.562,26.3,44.0,#N/A
9273570,19/12/20 13:02:26,34.107,Devices!A2:F2,6,23.485,46897,0,389742.5906,26.3,44.0,#N/A
9273578,19/12/20 13:02:27,34.124,Devices!A2:F2,6,23.485,46901,0,389746.6466,26.3,44.0,#N/A
9273587,19/12/20 13:02:28,34.141,Devices!A2:F2,6,23.485,46903,0,389741.3949,26.3,44.0,#N/A
9273593,19/12/20 13:02:29,34.157,Devices!A2:F2,6,23.489,46900,0,389733.1147,26.3,44.0,#N/A
9273601,19/12/20 13:02:30,34.174,Devices!A2:F2,6,23.485,46902,0,389737.443,26.3,44.0,#N/A
9273612,19/12/20 13:02:31,34.190,Devices!A2:F2,6,23.48,46898,0,389737.4695,26.3,44.0,#N/A
9273620,19/12/20 13:02:32,34.207,Devices!A2:F2,6,23.484,46903,0,389727.1435,26.3,44.0,#N/A
9273625,19/12/20 13:02:33,34.223,Devices!A2:F2,6,23.482,46907,0,389726.7978,26.3,44.0,#N/A
9273634,19/12/20 13:02:34,34.240,Devices!A2:F2,6,23.487,46899,0,389726.6165,26.3,44.0,#N/A
9273643,19/12/20 13:02:35,34.257,Devices!A2:F2,6,23.485,46893,0,389722.3111,26.3,44.0,#N/A
9273651,19/12/20 13:02:36,34.274,Devices!A2:F2,6,23.481,46898,0,389731.1917,26.3,44.0,#N/A
9273660,19/12/20 13:02:37,34.291,Devices!A2:F2,6,23.478,46895,0,389726.1101,26.3,44.0,#N/A
9273667,19/12/20 13:02:38,34.307,Devices!A2:F2,6,23.487,46897,0,389724.7292,26.3,44.0,#N/A
9273676,19/12/20 13:02:39,34.323,Devices!A2:F2,6,23.482,46900,0,389750.1037,26.3,44.0,#N/A
9273684,19/12/20 13:02:40,34.340,Devices!A2:F2,6,23.486,46901,0,389740.6125,26.3,44.0,#N/A
9273692,19/12/20 13:02:41,34.357,Devices!A2:F2,6,23.482,46899,0,389726.7084,26.3,44.0,#N/A
9273703,19/12/20 13:02:42,34.374,Devices!A2:F2,6,23.481,46903,0,389728.7579,26.3,44.0,#N/A
9273707,19/12/20 13:02:43,34.390,Devices!A2:F2,6,23.488,46893,0,389732.4548,26.3,44.0,#N/A
9273717,19/12/20 13:02:44,34.407,Devices!A2:F2,6,23.481,46902,0,389727.3447,26.3,44.0,#N/A
9273726,19/12/20 13:02:45,34.424,Devices!A2:F2,6,23.485,46902,0,389731.9109,26.3,44.0,#N/A
9273734,19/12/20 13:02:46,34.441,Devices!A2:F2,6,23.483,46896,0,389746.6502,26.3,44.0,#N/A
9273744,19/12/20 13:02:47,34.457,Devices!A2:F2,6,23.486,46896,0,389726.2032,26.3,44.0,#N/A
9273749,19/12/20 13:02:48,34.473,Devices!A2:F2,6,23.477,46896,0,389722.7028,26.3,44.0,#N/A
9273757,19/12/20 13:02:49,34.490,Devices!A2:F2,6,23.476,46901,0,389742.3104,26.3,44.0,#N/A
9273765,19/12/20 13:02:50,34.507,Devices!A2:F2,6,23.484,46903,0,389746.2357,26.3,44.0,#N/A
9273775,19/12/20 13:02:51,34.524,Devices!A2:F2,6,23.484,46905,0,389751.1769,26.3,44.0,#N/A
9273782,19/12/20 13:02:52,34.540,Devices!A2:F2,6,23.484,46898,0,389731.8464,26.3,44.0,#N/A
9273791,19/12/20 13:02:53,34.557,Devices!A2:F2,6,23.478,46900,0,389733.8011,26.3,44.0,#N/A
9273797,19/12/20 13:02:54,34.574,Devices!A2:F2,6,23.486,46897,0,389727.7835,26.3,44.0,#N/A
9273807,19/12/20 13:02:55,34.591,Devices!A2:F2,6,23.483,46903,0,389737.2556,26.3,44.0,#N/A
9273812,19/12/20 13:02:56,34.607,Devices!A2:F2,6,23.491,46902,0,389722.109,26.3,44.0,#N/A
9273819,19/12/20 13:02:57,34.623,Devices!A2:F2,6,23.484,46900,0,389731.0815,26.3,44.0,#N/A
9273828,19/12/20 13:02:58,34.640,Devices!A2:F2,6,23.48,46899,0,389728.3245,26.3,44.0,#N/A
9273839,19/12/20 13:02:59,34.657,Devices!A2:F2,6,23.486,46900,0,389742.5368,26.3,44.0,#N/A
9273845,19/12/20 13:03:00,34.673,Devices!A2:F2,6,23.48,46900,0,389733.9956,26.3,44.0,#N/A
9273851,19/12/20 13:03:01,34.690,Devices!A2:F2,6,23.488,46900,0,389722.2979,26.3,44.0,#N/A
9273862,19/12/20 13:03:02,34.707,Devices!A2:F2,6,23.482,46902,0,389731.9586,26.3,44.0,#N/A
9273870,19/12/20 13:03:03,34.724,Devices!A2:F2,6,23.48,46897,0,389739.02,26.3,44.0,#N/A
9273878,19/12/20 13:03:04,34.740,Devices!A2:F2,6,23.478,46897,0,389720.9893,26.3,44.0,#N/A
9273885,19/12/20 13:03:05,34.757,Devices!A2:F2,6,23.482,46901,0,389722.7053,26.3,44.0,#N/A
9273894,19/12/20 13:03:06,34.774,Devices!A2:F2,6,23.487,46902,0,389704.7644,26.3,44.0,#N/A
9273903,19/12/20 13:03:07,34.791,Devices!A2:F2,6,23.489,46898,0,389732.1634,26.3,44.0,#N/A
9273910,19/12/20 13:03:08,34.807,Devices!A2:F2,6,23.485,46910,0,389735.2356,26.3,44.0,#N/A
9273917,19/12/20 13:03:09,34.824,Devices!A2:F2,6,23.485,46895,0,389724.069,26.3,44.0,#N/A
9273924,19/12/20 13:03:10,34.841,Devices!A2:F2,6,23.484,46903,0,389732.3009,26.3,44.0,#N/A
9273931,19/12/20 13:03:11,34.857,Devices!A2:F2,6,23.487,46899,0,389722.6021,26.3,44.0,#N/A
9273939,19/12/20 13:03:12,34.874,Devices!A2:F2,6,23.487,46897,0,389723.5225,26.3,44.0,#N/A
9273946,19/12/20 13:03:13,34.890,Devices!A2:F2,6,23.485,46897,0,389716.0563,26.3,44.0,#N/A
9273953,19/12/20 13:03:14,34.907,Devices!A2:F2,6,23.488,46897,0,389712.8361,26.3,44.0,#N/A
9273966,19/12/20 13:03:15,34.923,Devices!A2:F2,6,23.488,46902,0,389718.5494,26.3,44.0,#N/A
9273971,19/12/20 13:03:16,34.940,Devices!A2:F2,6,23.49,46902,0,389721.4411,26.3,44.0,#N/A
9273981,19/12/20 13:03:17,34.957,Devices!A2:F2,6,23.487,46901,0,389721.7936,26.3,44.0,#N/A
9273989,19/12/20 13:03:18,34.973,Devices!A2:F2,6,23.485,46905,0,389722.9954,26.3,44.0,#N/A
9273998,19/12/20 13:03:19,34.990,Devices!A2:F2,6,23.495,46899,0,389731.2647,26.3,44.0,#N/A
9274005,19/12/20 13:03:20,35.007,Devices!A2:F2,6,23.484,46898,0,389713.8489,26.3,44.0,#N/A
9274015,19/12/20 13:03:21,35.024,Devices!A2:F2,6,23.479,46899,0,389729.1382,26.3,44.0,#N/A
9274022,19/12/20 13:03:22,35.040,Devices!A2:F2,6,23.482,46897,0,389707.6322,26.3,44.0,#N/A
9274030,19/12/20 13:03:23,35.057,Devices!A2:F2,6,23.488,46901,0,389716.4833,26.3,44.0,#N/A
9274040,19/12/20 13:03:24,35.074,Devices!A2:F2,6,23.489,46900,0,389711.027,26.3,44.0,#N/A
9274041,19/12/20 13:03:25,35.090,Devices!A2:F2,6,23.492,46900,0,389709.7426,26.3,44.0,#N/A
9274049,19/12/20 13:03:26,35.107,Devices!A2:F2,6,23.484,46904,0,389704.3189,26.3,44.0,#N/A
9274062,19/12/20 13:03:27,35.124,Devices!A2:F2,6,23.482,46893,0,389700.3186,26.3,44.0,#N/A
9274070,19/12/20 13:03:28,35.141,Devices!A2:F2,6,23.498,46896,0,389710.2387,26.3,44.0,#N/A
9274073,19/12/20 13:03:29,35.157,Devices!A2:F2,6,23.483,46899,0,389708.6159,26.3,44.0,#N/A
9274081,19/12/20 13:03:30,35.174,Devices!A2:F2,6,23.489,46905,0,389715.3915,26.3,44.0,#N/A
9274092,19/12/20 13:03:31,35.190,Devices!A2:F2,6,23.486,46898,0,389699.1611,26.3,44.0,#N/A
9274102,19/12/20 13:03:32,35.207,Devices!A2:F2,6,23.492,46896,0,389710.8456,26.3,44.0,#N/A
9274108,19/12/20 13:03:33,35.224,Devices!A2:F2,6,23.483,46899,0,389710.2904,26.3,44.0,#N/A
9274113,19/12/20 13:03:34,35.240,Devices!A2:F2,6,23.486,46897,0,389705.0557,26.3,44.0,#N/A
9274128,19/12/20 13:03:35,35.257,Devices!A2:F2,6,23.481,46893,0,389713.0615,26.3,44.0,#N/A
9274133,19/12/20 13:03:36,35.274,Devices!A2:F2,6,23.489,46893,0,389695.5576,26.3,44.0,#N/A
9274141,19/12/20 13:03:37,35.291,Devices!A2:F2,6,23.485,46892,0,389699.8638,26.3,44.0,#N/A
9274146,19/12/20 13:03:38,35.307,Devices!A2:F2,6,23.482,46896,0,389694.6105,26.3,44.0,#N/A
9274157,19/12/20 13:03:39,35.324,Devices!A2:F2,6,23.493,46901,0,389691.4496,26.3,44.0,#N/A
9274165,19/12/20 13:03:40,35.340,Devices!A2:F2,6,23.484,46900,0,389698.0691,26.3,44.0,#N/A
9274174,19/12/20 13:03:41,35.357,Devices!A2:F2,6,23.483,46901,0,389716.2711,26.3,44.0,#N/A
9274178,19/12/20 13:03:42,35.373,Devices!A2:F2,6,23.483,46902,0,389709.0498,26.3,44.0,#N/A
9274187,19/12/20 13:03:43,35.390,Devices!A2:F2,6,23.482,46894,0,389709.4188,26.3,44.0,#N/A
9274197,19/12/20 13:03:44,35.407,Devices!A2:F2,6,23.484,46900,0,389701.7565,26.3,44.0,#N/A
9274208,19/12/20 13:03:45,35.424,Devices!A2:F2,6,23.485,46896,0,389704.7843,26.3,44.0,#N/A
9274214,19/12/20 13:03:46,35.441,Devices!A2:F2,6,23.487,46894,0,389716.7778,26.3,44.0,#N/A
9274220,19/12/20 13:03:47,35.457,Devices!A2:F2,6,23.487,46896,0,389700.0956,26.3,44.0,#N/A
9274228,19/12/20 13:03:48,35.473,Devices!A2:F2,6,23.492,46893,0,389697.458,26.3,44.0,#N/A
9274238,19/12/20 13:03:49,35.490,Devices!A2:F2,6,23.489,46897,0,389705.7068,26.3,44.0,#N/A
9274244,19/12/20 13:03:50,35.507,Devices!A2:F2,6,23.485,46894,0,389702.4811,26.3,44.0,#N/A
9274250,19/12/20 13:03:51,35.523,Devices!A2:F2,6,23.489,46891,0,389704.4395,26.3,44.0,#N/A
9274260,19/12/20 13:03:52,35.540,Devices!A2:F2,6,23.485,46893,0,389701.71,26.3,44.0,#N/A
9274270,19/12/20 13:03:53,35.557,Devices!A2:F2,6,23.499,46896,0,389697.2814,26.3,44.0,#N/A
9274273,19/12/20 13:03:54,35.573,Devices!A2:F2,6,23.497,46899,0,389698.6812,26.3,44.0,#N/A
9274283,19/12/20 13:03:55,35.590,Devices!A2:F2,6,23.488,46899,0,389708.2637,26.3,44.0,#N/A
9274292,19/12/20 13:03:56,35.607,Devices!A2:F2,6,23.488,46901,0,389698.9759,26.3,44.0,#N/A
9274301,19/12/20 13:03:57,35.624,Devices!A2:F2,6,23.484,46906,0,389695.8807,26.3,44.0,#N/A
9274309,19/12/20 13:03:58,35.641,Devices!A2:F2,6,23.484,46898,0,389682.4274,26.3,44.0,#N/A
9274314,19/12/20 13:03:59,35.657,Devices!A2:F2,6,23.491,46892,0,389694.0592,26.3,44.0,#N/A
9274324,19/12/20 13:04:00,35.673,Devices!A2:F2,6,23.493,46899,0,389696.3102,26.3,44.0,#N/A
9274332,19/12/20 13:04:01,35.690,Devices!A2:F2,6,23.485,46894,0,389698.2228,26.3,44.0,#N/A
9274341,19/12/20 13:04:02,35.707,Devices!A2:F2,6,23.489,46898,0,389692.7676,26.3,44.0,#N/A
9274350,19/12/20 13:04:03,35.724,Devices!A2:F2,6,23.489,46894,0,389693.273,26.3,44.0,#N/A
9274357,19/12/20 13:04:04,35.740,Devices!A2:F2,6,23.498,46900,0,389689.5602,26.3,44.0,#N/A
9274365,19/12/20 13:04:05,35.757,Devices!A2:F2,6,23.487,46895,0,389690.5834,26.3,44.0,#N/A
9274375,19/12/20 13:04:06,35.774,Devices!A2:F2,6,23.49,46898,0,389701.2651,26.3,44.0,#N/A
9274382,19/12/20 13:04:07,35.791,Devices!A2:F2,6,23.487,46903,0,389692.3702,26.3,44.0,#N/A
9274389,19/12/20 13:04:08,35.807,Devices!A2:F2,6,23.488,46899,0,389694.2718,26.3,44.0,#N/A
9274399,19/12/20 13:04:09,35.824,Devices!A2:F2,6,23.487,46900,0,389706.1717,26.3,44.0,#N/A
9274408,19/12/20 13:04:10,35.840,Devices!A2:F2,6,23.489,46900,0,389685.8665,26.3,44.0,#N/A
9274416,19/12/20 13:04:11,35.857,Devices!A2:F2,6,23.488,46899,0,389703.5445,26.3,44.0,#N/A
9274420,19/12/20 13:04:12,35.873,Devices!A2:F2,6,23.492,46898,0,389700.1955,26.3,44.0,#N/A
9274430,19/12/20 13:04:13,35.890,Devices!A2:F2,6,23.494,46897,0,389703.9171,26.3,44.0,#N/A
9274438,19/12/20 13:04:14,35.907,Devices!A2:F2,6,23.492,46900,0,389707.3675,26.3,44.0,#N/A
9274446,19/12/20 13:04:15,35.924,Devices!A2:F2,6,23.49,46900,0,389701.9272,26.3,44.0,#N/A
9274454,19/12/20 13:04:16,35.941,Devices!A2:F2,6,23.489,46896,0,389683.6115,26.3,44.0,#N/A
9274461,19/12/20 13:04:17,35.957,Devices!A2:F2,6,23.487,46893,0,389692.2136,26.3,44.0,#N/A
9274470,19/12/20 13:04:18,35.974,Devices!A2:F2,6,23.492,46902,0,389694.0409,26.3,44.0,#N/A
9274479,19/12/20 13:04:19,35.990,Devices!A2:F2,6,23.492,46896,0,389698.008,26.3,44.0,#N/A
9274487,19/12/20 13:04:20,36.007,Devices!A2:F2,6,23.494,46896,0,389686.6841,26.3,44.0,#N/A
9274493,19/12/20 13:04:21,36.023,Devices!A2:F2,6,23.493,46903,0,389687.8726,26.3,44.0,#N/A
9274502,19/12/20 13:04:22,36.040,Devices!A2:F2,6,23.487,46899,0,389701.6404,26.3,44.0,#N/A
9274511,19/12/20 13:04:23,36.057,Devices!A2:F2,6,23.482,46896,0,389691.1101,26.3,44.0,#N/A
9274519,19/12/20 13:04:24,36.074,Devices!A2:F2,6,23.495,46898,0,389689.9507,26.3,44.0,#N/A
9274525,19/12/20 13:04:25,36.090,Devices!A2:F2,6,23.49,46896,0,389684.7901,26.3,44.0,#N/A
9274535,19/12/20 13:04:26,36.107,Devices!A2:F2,6,23.485,46893,0,389690.871,26.3,44.0,#N/A
9274544,19/12/20 13:04:27,36.124,Devices!A2:F2,6,23.486,46897,0,389699.4255,26.3,44.0,#N/A
9274547,19/12/20 13:04:28,36.140,Devices!A2:F2,6,23.486,46900,0,389698.8295,26.3,44.0,#N/A
9274558,19/12/20 13:04:29,36.157,Devices!A2:F2,6,23.487,46893,0,389683.0295,26.3,44.0,#N/A
9274567,19/12/20 13:04:30,36.174,Devices!A2:F2,6,23.487,46892,0,389682.4122,26.3,44.0,#N/A
9274575,19/12/20 13:04:31,36.190,Devices!A2:F2,6,23.491,46893,0,389688.9466,26.3,44.0,#N/A
9274583,19/12/20 13:04:32,36.207,Devices!A2:F2,6,23.493,46901,0,389695.4912,26.3,44.0,#N/A
9274587,19/12/20 13:04:33,36.223,Devices!A2:F2,6,23.486,46895,0,389690.5656,26.3,44.0,#N/A
9274599,19/12/20 13:04:34,36.240,Devices!A2:F2,6,23.498,46896,0,389687.8852,26.3,44.0,#N/A
9274607,19/12/20 13:04:35,36.257,Devices!A2:F2,6,23.487,46894,0,389677.6805,26.3,44.0,#N/A
9274611,19/12/20 13:04:36,36.273,Devices!A2:F2,6,23.493,46893,0,389679.4753,26.3,44.0,#N/A
9274619,19/12/20 13:04:37,36.290,Devices!A2:F2,6,23.486,46893,0,389674.0513,26.3,44.0,#N/A
9274632,19/12/20 13:04:38,36.307,Devices!A2:F2,6,23.495,46898,0,389673.4496,26.3,44.0,#N/A
9274640,19/12/20 13:04:39,36.324,Devices!A2:F2,6,23.486,46894,0,389684.9739,26.3,44.0,#N/A
9274643,19/12/20 13:04:40,36.340,Devices!A2:F2,6,23.49,46896,0,389684.4883,26.3,44.0,#N/A
9274652,19/12/20 13:04:41,36.357,Devices!A2:F2,6,23.494,46897,0,389685.9705,26.3,44.0,#N/A
9274663,19/12/20 13:04:42,36.374,Devices!A2:F2,6,23.49,46902,0,389679.6276,26.3,44.0,#N/A
9274665,19/12/20 13:04:43,36.390,Devices!A2:F2,6,23.487,46892,0,389668.6716,26.3,44.0,#N/A
9274674,19/12/20 13:04:44,36.407,Devices!A2:F2,6,23.492,46894,0,389683.0412,26.3,44.0,#N/A
9274681,19/12/20 13:04:45,36.424,Devices!A2:F2,6,23.489,46894,0,389679.4108,26.3,44.0,#N/A
9274693,19/12/20 13:04:46,36.441,Devices!A2:F2,6,23.492,46896,0,389676.8866,26.3,44.0,#N/A
9274698,19/12/20 13:04:47,36.457,Devices!A2:F2,6,23.49,46899,0,389687.1031,26.3,44.0,#N/A
9274705,19/12/20 13:04:48,36.474,Devices!A2:F2,6,23.493,46896,0,389687.2192,26.3,44.0,#N/A
9274713,19/12/20 13:04:49,36.490,Devices!A2:F2,6,23.492,46892,0,389679.1324,26.3,44.0,#N/A
9274726,19/12/20 13:04:50,36.507,Devices!A2:F2,6,23.479,46899,0,389682.8269,26.3,44.0,#N/A
9274729,19/12/20 13:04:51,36.523,Devices!A2:F2,6,23.488,46899,0,389681.7218,26.3,44.0,#N/A
9274738,19/12/20 13:04:52,36.540,Devices!A2:F2,6,23.493,46897,0,389675.1832,26.3,44.0,#N/A
9274748,19/12/20 13:04:53,36.557,Devices!A2:F2,6,23.493,46896,0,389677.0958,26.3,44.0,#N/A
9274754,19/12/20 13:04:54,36.573,Devices!A2:F2,6,23.491,46895,0,389678.5833,26.3,44.0,#N/A
9274768,19/12/20 13:04:55,36.591,Devices!A2:F2,6,23.497,46900,0,389682.4327,26.3,44.0,#N/A
9274775,19/12/20 13:04:56,36.607,Devices!A2:F2,6,23.489,46893,0,389679.5579,26.3,44.0,#N/A
9274780,19/12/20 13:04:57,36.624,Devices!A2:F2,6,23.49,46896,0,389665.5596,26.3,44.0,#N/A
9274788,19/12/20 13:04:58,36.640,Devices!A2:F2,6,23.489,46895,0,389673.2407,26.3,44.0,#N/A
9274797,19/12/20 13:04:59,36.657,Devices!A2:F2,6,23.494,46897,0,389673.1269,26.3,44.0,#N/A
9274807,19/12/20 13:05:00,36.674,Devices!A2:F2,6,23.494,46895,0,389671.4632,26.3,44.0,#N/A
9274816,19/12/20 13:05:01,36.691,Devices!A2:F2,6,23.49,46898,0,389676.4232,26.3,44.0,#N/A
9274820,19/12/20 13:05:02,36.707,Devices!A2:F2,6,23.491,46899,0,389659.8256,26.3,44.0,#N/A
9274832,19/12/20 13:05:03,36.723,Devices!A2:F2,6,23.497,46894,0,389662.9947,26.3,44.0,#N/A
9274840,19/12/20 13:05:04,36.740,Devices!A2:F2,6,23.486,46894,0,389648.9004,26.3,44.0,#N/A
9274843,19/12/20 13:05:05,36.757,Devices!A2:F2,6,23.488,46898,0,389653.696,26.3,44.0,#N/A
9274850,19/12/20 13:05:06,36.773,Devices!A2:F2,6,23.491,46893,0,389659.4134,26.3,44.0,#N/A
9274864,19/12/20 13:05:07,36.790,Devices!A2:F2,6,23.49,46892,0,389676.4049,26.3,44.0,#N/A
9274872,19/12/20 13:05:08,36.807,Devices!A2:F2,6,23.493,46895,0,389668.1996,26.3,44.0,#N/A
9274878,19/12/20 13:05:09,36.823,Devices!A2:F2,6,23.493,46899,0,389677.3838,26.3,44.0,#N/A
9274888,19/12/20 13:05:10,36.840,Devices!A2:F2,6,23.499,46897,0,389664.4475,26.3,44.0,#N/A
9274889,19/12/20 13:05:11,36.857,Devices!A2:F2,6,23.497,46897,0,389669.3886,26.3,44.0,#N/A
9274898,19/12/20 13:05:12,36.874,Devices!A2:F2,6,23.496,46894,0,389654.7387,26.3,44.0,#N/A
9274905,19/12/20 13:05:13,36.890,Devices!A2:F2,6,23.496,46897,0,389656.0263,26.3,44.0,#N/A
9274914,19/12/20 13:05:14,36.907,Devices!A2:F2,6,23.491,46889,0,389662.5226,26.3,44.0,#N/A
9274922,19/12/20 13:05:15,36.924,Devices!A2:F2,6,23.498,46897,0,389664.3507,26.3,44.0,#N/A
9274927,19/12/20 13:05:16,36.941,Devices!A2:F2,6,23.494,46899,0,389657.9194,26.3,44.0,#N/A
9274933,19/12/20 13:05:17,36.957,Devices!A2:F2,6,23.491,46892,0,389657.5285,26.3,44.0,#N/A
9274939,19/12/20 13:05:18,36.973,Devices!A2:F2,6,23.482,46897,0,389660.7583,26.3,44.0,#N/A
9274944,19/12/20 13:05:19,36.990,Devices!A2:F2,6,23.487,46896,0,389662.5123,26.3,44.0,#N/A
9274950,19/12/20 13:05:20,37.007,Devices!A2:F2,6,23.499,46900,0,389665.7408,26.3,44.0,#N/A
9274955,19/12/20 13:05:21,37.023,Devices!A2:F2,6,23.499,46891,0,389646.6349,26.3,44.0,#N/A
9274960,19/12/20 13:05:22,37.040,Devices!A2:F2,6,23.491,46896,0,389665.413,26.3,44.0,#N/A
9274963,19/12/20 13:05:23,37.057,Devices!A2:F2,6,23.497,46895,0,389670.4111,26.3,44.0,#N/A
9274966,19/12/20 13:05:24,37.074,Devices!A2:F2,6,23.494,46898,0,389668.5009,26.3,44.0,#N/A
9274971,19/12/20 13:05:25,37.090,Devices!A2:F2,6,23.494,46895,0,389679.3856,26.3,44.0,#N/A
9274974,19/12/20 13:05:26,37.107,Devices!A2:F2,6,23.496,46890,0,389661.9768,26.3,44.0,#N/A
9275034,19/12/20 13:07:30,39.182,Devices!A2:F2,6,23.495,47006,0,389889.8171,26.3,44.0,#N/A
9275045,19/12/20 13:07:32,39.207,Devices!A2:F2,6,23.496,46992,0,389863.0182,26.3,44.0,#N/A
9275052,19/12/20 13:07:33,39.224,Devices!A2:F2,6,23.493,46984,0,389833.5878,26.3,44.0,#N/A
9275057,19/12/20 13:07:34,39.240,Devices!A2:F2,6,23.495,46982,0,389805.6066,26.3,44.0,#N/A
9275066,19/12/20 13:07:35,39.257,Devices!A2:F2,6,23.493,46978,0,389804.9108,26.3,44.0,#N/A
9275075,19/12/20 13:07:36,39.274,Devices!A2:F2,6,23.501,46979,0,389800.7526,26.3,44.0,#N/A
9275083,19/12/20 13:07:37,39.291,Devices!A2:F2,6,23.511,46978,0,389800.328,26.3,44.0,#N/A
9275090,19/12/20 13:07:38,39.307,Devices!A2:F2,6,23.501,46975,0,389778.1033,26.3,44.0,#N/A
9275099,19/12/20 13:07:39,39.324,Devices!A2:F2,6,23.5,46970,0,389784.4448,26.3,44.0,#N/A
9275107,19/12/20 13:07:40,39.341,Devices!A2:F2,6,23.504,46970,0,389768.1984,26.3,44.0,#N/A
9275113,19/12/20 13:07:41,39.357,Devices!A2:F2,6,23.498,46969,0,389761.4029,26.3,44.0,#N/A
9275116,19/12/20 13:07:42,39.374,Devices!A2:F2,6,23.5,46965,0,389772.6797,26.3,44.0,#N/A
9275127,19/12/20 13:07:43,39.390,Devices!A2:F2,6,23.493,46969,0,389776.937,26.3,44.0,#N/A
9275136,19/12/20 13:07:44,39.407,Devices!A2:F2,6,23.5,46967,0,389777.96,26.3,44.0,#N/A
9275140,19/12/20 13:07:45,39.423,Devices!A2:F2,6,23.497,46962,0,389764.3263,26.3,44.0,#N/A
9275149,19/12/20 13:07:46,39.440,Devices!A2:F2,6,23.506,46962,0,389759.9703,26.3,44.0,#N/A
9275158,19/12/20 13:07:47,39.457,Devices!A2:F2,6,23.497,46968,0,389771.7136,26.3,44.0,#N/A
9275170,19/12/20 13:07:48,39.474,Devices!A2:F2,6,23.495,46964,0,389775.2013,26.3,44.0,#N/A
9275176,19/12/20 13:07:49,39.491,Devices!A2:F2,6,23.491,46967,0,389775.682,26.3,44.0,#N/A
9275180,19/12/20 13:07:50,39.507,Devices!A2:F2,6,23.497,46972,0,389767.4468,26.3,44.0,#N/A
9275192,19/12/20 13:07:51,39.524,Devices!A2:F2,6,23.491,46963,0,389774.6253,26.3,44.0,#N/A
9275201,19/12/20 13:07:52,39.541,Devices!A2:F2,6,23.503,46960,0,389777.8625,26.3,44.0,#N/A
9275208,19/12/20 13:07:53,39.557,Devices!A2:F2,6,23.503,46966,0,389764.9602,26.3,44.0,#N/A
9275212,19/12/20 13:07:54,39.573,Devices!A2:F2,6,23.508,46966,0,389753.0714,26.3,44.0,#N/A
9275222,19/12/20 13:07:55,39.590,Devices!A2:F2,6,23.501,46965,0,389770.7327,26.3,44.0,#N/A
9275232,19/12/20 13:07:56,39.607,Devices!A2:F2,6,23.498,46959,0,389772.2242,26.3,44.0,#N/A
9275240,19/12/20 13:07:57,39.624,Devices!A2:F2,6,23.5,46963,0,389760.7756,26.3,44.0,#N/A
9275244,19/12/20 13:07:58,39.640,Devices!A2:F2,6,23.503,46965,0,389760.6744,26.3,44.0,#N/A
9275253,19/12/20 13:07:59,39.657,Devices!A2:F2,6,23.501,46966,0,389760.8616,26.3,44.0,#N/A
9275265,19/12/20 13:08:00,39.674,Devices!A2:F2,6,23.503,46963,0,389754.6222,26.3,44.0,#N/A
9275274,19/12/20 13:08:01,39.691,Devices!A2:F2,6,23.498,46957,0,389756.1128,26.3,44.0,#N/A
9275277,19/12/20 13:08:02,39.707,Devices!A2:F2,6,23.505,46961,0,389757.2159,26.3,44.0,#N/A
9275284,19/12/20 13:08:03,39.724,Devices!A2:F2,6,23.499,46957,0,389748.3061,26.3,44.0,#N/A
9275294,19/12/20 13:08:04,39.740,Devices!A2:F2,6,23.5,46956,0,389745.3664,26.3,44.0,#N/A
9275306,19/12/20 13:08:05,39.757,Devices!A2:F2,6,23.499,46959,0,389753.0456,26.3,44.0,#N/A
