Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
9258472,19/12/20 12:28:26,0.339,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.157,µmol/L,10.187,°C,1029.000,hPa,Humid,35,0
9258478,19/12/20 12:28:27,0.356,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.157,µmol/L,10.192,°C,1029.000,hPa,Humid,35,0
9258490,19/12/20 12:28:28,0.373,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.060,µmol/L,10.193,°C,1029.000,hPa,Humid,35,0
9258499,19/12/20 12:28:29,0.390,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.158,µmol/L,10.184,°C,1029.000,hPa,Humid,35,0
9258504,19/12/20 12:28:30,0.406,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.209,µmol/L,10.176,°C,1029.000,hPa,Humid,35,0
9258513,19/12/20 12:28:31,0.423,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.317,µmol/L,10.168,°C,1029.000,hPa,Humid,35,0
9258522,19/12/20 12:28:32,0.439,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.231,µmol/L,10.171,°C,1029.000,hPa,Humid,35,0
9258531,19/12/20 12:28:33,0.456,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.161,µmol/L,10.189,°C,1029.000,hPa,Humid,35,0
9258539,19/12/20 12:28:34,0.473,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.137,µmol/L,10.184,°C,1029.000,hPa,Humid,35,0
9258544,19/12/20 12:28:35,0.489,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.221,µmol/L,10.180,°C,1029.000,hPa,Humid,35,0
9258552,19/12/20 12:28:36,0.506,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.213,µmol/L,10.183,°C,1029.000,hPa,Humid,35,0
9258563,19/12/20 12:28:37,0.523,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.209,µmol/L,10.184,°C,1029.000,hPa,Humid,35,0
9258571,19/12/20 12:28:38,0.540,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.208,µmol/L,10.184,°C,1029.000,hPa,Humid,35,0
9258577,19/12/20 12:28:39,0.556,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.184,µmol/L,10.181,°C,1029.000,hPa,Humid,35,0
9258587,19/12/20 12:28:40,0.573,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.211,µmol/L,10.173,°C,1029.000,hPa,Humid,35,0
9258596,19/12/20 12:28:41,0.593,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.337,µmol/L,10.161,°C,1029.000,hPa,Humid,35,0
9258600,19/12/20 12:28:42,0.606,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.181,µmol/L,10.184,°C,1029.000,hPa,Humid,35,0
9258609,19/12/20 12:28:43,0.623,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.203,µmol/L,10.184,°C,1029.000,hPa,Humid,35,0
9258617,19/12/20 12:28:44,0.640,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.176,µmol/L,10.182,°C,1029.000,hPa,Humid,35,0
9258628,19/12/20 12:28:45,0.656,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.267,µmol/L,10.179,°C,1029.000,hPa,Humid,35,0
9258633,19/12/20 12:28:46,0.672,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.157,µmol/L,10.187,°C,1029.000,hPa,Humid,35,0
9258641,19/12/20 12:28:47,0.689,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.103,µmol/L,10.183,°C,1029.000,hPa,Humid,35,0
9258652,19/12/20 12:28:48,0.706,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.134,µmol/L,10.192,°C,1029.000,hPa,Humid,35,0
9258657,19/12/20 12:28:49,0.722,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.221,µmol/L,10.182,°C,1029.000,hPa,Humid,35,0
9258665,19/12/20 12:28:50,0.739,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.326,µmol/L,10.180,°C,1029.000,hPa,Humid,35,0
9258673,19/12/20 12:28:51,0.757,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.214,µmol/L,10.180,°C,1029.000,hPa,Humid,35,0
9258681,19/12/20 12:28:52,0.772,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.094,µmol/L,10.192,°C,1029.000,hPa,Humid,35,0
9258688,19/12/20 12:28:53,0.789,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.108,µmol/L,10.198,°C,1029.000,hPa,Humid,35,0
9258698,19/12/20 12:28:54,0.806,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.243,µmol/L,10.174,°C,1029.000,hPa,Humid,35,0
9258707,19/12/20 12:28:55,0.823,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.333,µmol/L,10.177,°C,1029.000,hPa,Humid,35,0
9258714,19/12/20 12:28:56,0.839,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.272,µmol/L,10.174,°C,1029.000,hPa,Humid,35,0
9258721,19/12/20 12:28:57,0.856,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.219,µmol/L,10.180,°C,1029.000,hPa,Humid,35,0
9258730,19/12/20 12:28:58,0.873,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.196,µmol/L,10.185,°C,1029.000,hPa,Humid,35,0
9258740,19/12/20 12:28:59,0.890,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.246,µmol/L,10.179,°C,1029.000,hPa,Humid,35,0
9258745,19/12/20 12:29:00,0.906,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.279,µmol/L,10.181,°C,1029.000,hPa,Humid,35,0
9258755,19/12/20 12:29:01,0.923,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.153,µmol/L,10.182,°C,1029.000,hPa,Humid,35,0
9258764,19/12/20 12:29:02,0.939,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.110,µmol/L,10.198,°C,1029.000,hPa,Humid,35,0
9258771,19/12/20 12:29:03,0.956,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.176,µmol/L,10.193,°C,1029.000,hPa,Humid,35,0
9258780,19/12/20 12:29:04,0.973,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.173,µmol/L,10.193,°C,1029.000,hPa,Humid,35,0
9258786,19/12/20 12:29:05,0.989,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.093,µmol/L,10.194,°C,1029.000,hPa,Humid,35,0
9258796,19/12/20 12:29:06,1.006,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.222,µmol/L,10.195,°C,1029.000,hPa,Humid,35,0
9258803,19/12/20 12:29:07,1.023,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.129,µmol/L,10.180,°C,1029.000,hPa,Humid,35,0
9258811,19/12/20 12:29:08,1.040,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.089,µmol/L,10.190,°C,1029.000,hPa,Humid,35,0
9258818,19/12/20 12:29:09,1.056,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.270,µmol/L,10.179,°C,1029.000,hPa,Humid,35,0
9258821,19/12/20 12:29:10,1.073,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.228,µmol/L,10.187,°C,1029.000,hPa,Humid,35,0
9258836,19/12/20 12:29:11,1.089,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.184,µmol/L,10.184,°C,1029.000,hPa,Humid,35,0
9258841,19/12/20 12:29:12,1.106,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.318,µmol/L,10.179,°C,1029.000,hPa,Humid,35,0
9258849,19/12/20 12:29:13,1.123,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.061,µmol/L,10.193,°C,1029.000,hPa,Humid,35,0
9258854,19/12/20 12:29:14,1.139,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.250,µmol/L,10.181,°C,1029.000,hPa,Humid,35,0
9258861,19/12/20 12:29:15,1.156,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.180,µmol/L,10.190,°C,1030.000,hPa,Humid,35,0
9258871,19/12/20 12:29:16,1.173,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.159,µmol/L,10.189,°C,1029.000,hPa,Humid,35,0
9258881,19/12/20 12:29:17,1.190,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.163,µmol/L,10.181,°C,1029.000,hPa,Humid,35,0
9258886,19/12/20 12:29:18,1.206,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.008,µmol/L,10.199,°C,1029.000,hPa,Humid,35,0
9258900,19/12/20 12:29:19,1.223,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.331,µmol/L,10.177,°C,1029.000,hPa,Humid,35,0
9258908,19/12/20 12:29:20,1.240,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.351,µmol/L,10.175,°C,1029.000,hPa,Humid,35,0
9258916,19/12/20 12:29:21,1.256,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.091,µmol/L,10.195,°C,1029.000,hPa,Humid,35,0
9258917,19/12/20 12:29:22,1.272,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,266.991,µmol/L,10.204,°C,1029.000,hPa,Humid,35,0
9258926,19/12/20 12:29:23,1.289,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,266.977,µmol/L,10.211,°C,1029.000,hPa,Humid,35,0
9258934,19/12/20 12:29:24,1.306,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.184,µmol/L,10.184,°C,1029.000,hPa,Humid,35,0
9258943,19/12/20 12:29:25,1.323,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.085,µmol/L,10.193,°C,1029.000,hPa,Humid,35,0
9258950,19/12/20 12:29:26,1.339,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.149,µmol/L,10.193,°C,1029.000,hPa,Humid,35,0
9258958,19/12/20 12:29:27,1.356,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.041,µmol/L,10.201,°C,1029.000,hPa,Humid,35,0
9258966,19/12/20 12:29:28,1.373,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.096,µmol/L,10.192,°C,1029.000,hPa,Humid,35,0
9258979,19/12/20 12:29:29,1.390,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.223,µmol/L,10.179,°C,1029.000,hPa,Humid,35,0
9258988,19/12/20 12:29:30,1.406,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.227,µmol/L,10.184,°C,1029.000,hPa,Humid,35,0
9258990,19/12/20 12:29:31,1.423,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.214,µmol/L,10.188,°C,1029.000,hPa,Humid,35,0
9258997,19/12/20 12:29:32,1.439,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,266.961,µmol/L,10.191,°C,1029.000,hPa,Humid,35,0
9259006,19/12/20 12:29:33,1.456,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.114,µmol/L,10.195,°C,1029.000,hPa,Humid,35,0
9259017,19/12/20 12:29:34,1.473,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.131,µmol/L,10.193,°C,1029.000,hPa,Humid,35,0
9259021,19/12/20 12:29:35,1.489,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.177,µmol/L,10.187,°C,1029.000,hPa,Humid,35,0
9259030,19/12/20 12:29:36,1.506,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.029,µmol/L,10.197,°C,1029.000,hPa,Humid,35,0
9259044,19/12/20 12:29:37,1.523,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.221,µmol/L,10.177,°C,1029.000,hPa,Humid,35,0
9259052,19/12/20 12:29:38,1.540,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.154,µmol/L,10.185,°C,1029.000,hPa,Humid,35,0
9259054,19/12/20 12:29:39,1.556,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.059,µmol/L,10.185,°C,1029.000,hPa,Humid,35,0
9259062,19/12/20 12:29:40,1.573,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.017,µmol/L,10.208,°C,1029.000,hPa,Humid,35,0
9259070,19/12/20 12:29:41,1.589,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.153,µmol/L,10.198,°C,1029.000,hPa,Humid,35,0
9259078,19/12/20 12:29:42,1.606,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,266.948,µmol/L,10.198,°C,1029.000,hPa,Humid,35,0
9259086,19/12/20 12:29:43,1.622,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.298,µmol/L,10.189,°C,1029.000,hPa,Humid,35,0
9259093,19/12/20 12:29:44,1.639,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.132,µmol/L,10.177,°C,1029.000,hPa,Humid,35,0
9259101,19/12/20 12:29:45,1.656,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.110,µmol/L,10.187,°C,1029.000,hPa,Humid,35,0
9259110,19/12/20 12:29:46,1.673,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.034,µmol/L,10.196,°C,1029.000,hPa,Humid,35,0
9259117,19/12/20 12:29:47,1.689,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.144,µmol/L,10.191,°C,1029.000,hPa,Humid,35,0
9259128,19/12/20 12:29:48,1.706,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.063,µmol/L,10.193,°C,1029.000,hPa,Humid,35,0
9259135,19/12/20 12:29:49,1.723,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,266.957,µmol/L,10.208,°C,1029.000,hPa,Humid,35,0
9259143,19/12/20 12:29:50,1.740,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.126,µmol/L,10.191,°C,1029.000,hPa,Humid,35,0
9259150,19/12/20 12:29:51,1.756,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.193,µmol/L,10.191,°C,1029.000,hPa,Humid,35,0
9259158,19/12/20 12:29:52,1.772,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.024,µmol/L,10.202,°C,1029.000,hPa,Humid,35,0
9259167,19/12/20 12:29:53,1.789,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.167,µmol/L,10.194,°C,1029.000,hPa,Humid,35,0
9259173,19/12/20 12:29:54,1.806,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.086,µmol/L,10.193,°C,1029.000,hPa,Humid,35,0
9259184,19/12/20 12:29:55,1.823,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.037,µmol/L,10.193,°C,1029.000,hPa,Humid,35,0
9259190,19/12/20 12:29:56,1.839,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.126,µmol/L,10.188,°C,1029.000,hPa,Humid,35,0
9259199,19/12/20 12:29:57,1.856,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.200,µmol/L,10.187,°C,1029.000,hPa,Humid,35,0
9259208,19/12/20 12:29:58,1.873,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.066,µmol/L,10.190,°C,1029.000,hPa,Humid,35,0
9259215,19/12/20 12:29:59,1.890,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,266.966,µmol/L,10.204,°C,1029.000,hPa,Humid,35,0
9259222,19/12/20 12:30:00,1.906,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,266.849,µmol/L,10.212,°C,1029.000,hPa,Humid,35,0
9259232,19/12/20 12:30:01,1.923,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,266.848,µmol/L,10.202,°C,1029.000,hPa,Humid,35,0
9259240,19/12/20 12:30:02,1.939,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.008,µmol/L,10.204,°C,1029.000,hPa,Humid,35,0
9259247,19/12/20 12:30:03,1.956,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,266.986,µmol/L,10.199,°C,1029.000,hPa,Humid,35,0
9259254,19/12/20 12:30:04,1.973,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.021,µmol/L,10.208,°C,1030.000,hPa,Humid,35,0
9259263,19/12/20 12:30:05,1.989,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.062,µmol/L,10.203,°C,1029.000,hPa,Humid,35,0
9259271,19/12/20 12:30:06,2.006,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.007,µmol/L,10.197,°C,1029.000,hPa,Humid,35,0
9259278,19/12/20 12:30:07,2.023,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.061,µmol/L,10.203,°C,1029.000,hPa,Humid,35,0
9259287,19/12/20 12:30:08,2.039,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.000,µmol/L,10.205,°C,1029.000,hPa,Humid,35,0
9259296,19/12/20 12:30:09,2.056,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.053,µmol/L,10.207,°C,1029.000,hPa,Humid,35,0
9259306,19/12/20 12:30:10,2.073,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,266.996,µmol/L,10.203,°C,1029.000,hPa,Humid,35,0
9259311,19/12/20 12:30:11,2.090,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.106,µmol/L,10.188,°C,1029.000,hPa,Humid,35,0
9259320,19/12/20 12:30:12,2.106,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.068,µmol/L,10.190,°C,1029.000,hPa,Humid,35,0
9259326,19/12/20 12:30:13,2.122,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.128,µmol/L,10.196,°C,1029.000,hPa,Humid,35,0
9259333,19/12/20 12:30:14,2.139,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.158,µmol/L,10.184,°C,1029.000,hPa,Humid,35,0
9259342,19/12/20 12:30:15,2.156,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.045,µmol/L,10.205,°C,1029.000,hPa,Humid,35,0
9259350,19/12/20 12:30:16,2.173,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.110,µmol/L,10.187,°C,1029.000,hPa,Humid,35,0
9259358,19/12/20 12:30:17,2.189,SABD0000000001 (OXY-10 ST),2,OXY-CH2 (PSt7-10),19/12/20 11:14:07,default,267.164,µmol/L,10.189,°C,1029.000,hPa,Humid,35,0
