Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
9285450,19/12/20 13:30:52,62.847,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.744,µmol/L,10.783,°C,1029.000,hPa,Humid,35,0
9285460,19/12/20 13:30:53,62.864,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.259,µmol/L,10.769,°C,1029.000,hPa,Humid,35,0
9285466,19/12/20 13:30:54,62.880,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.985,µmol/L,10.785,°C,1029.000,hPa,Humid,35,0
9285479,19/12/20 13:30:55,62.897,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.448,µmol/L,10.798,°C,1029.000,hPa,Humid,35,0
9285484,19/12/20 13:30:56,62.913,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.832,µmol/L,10.794,°C,1029.000,hPa,Humid,35,0
9285491,19/12/20 13:30:57,62.930,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.061,µmol/L,10.789,°C,1029.000,hPa,Humid,35,0
9285498,19/12/20 13:30:58,62.947,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.739,µmol/L,10.786,°C,1029.000,hPa,Humid,35,0
9285511,19/12/20 13:30:59,62.964,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.598,µmol/L,10.797,°C,1029.000,hPa,Humid,35,0
9285515,19/12/20 13:31:00,62.980,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.809,µmol/L,10.794,°C,1029.000,hPa,Humid,35,0
9285524,19/12/20 13:31:01,62.997,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.697,µmol/L,10.796,°C,1029.000,hPa,Humid,35,0
9285536,19/12/20 13:31:02,63.014,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.775,µmol/L,10.785,°C,1029.000,hPa,Humid,35,0
9285544,19/12/20 13:31:03,63.031,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.707,µmol/L,10.774,°C,1029.000,hPa,Humid,35,0
9285552,19/12/20 13:31:04,63.047,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.438,µmol/L,10.799,°C,1029.000,hPa,Humid,35,0
9285560,19/12/20 13:31:05,63.063,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.551,µmol/L,10.794,°C,1029.000,hPa,Humid,35,0
9285569,19/12/20 13:31:06,63.080,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.802,µmol/L,10.803,°C,1029.000,hPa,Humid,35,0
9285574,19/12/20 13:31:07,63.097,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.972,µmol/L,10.802,°C,1029.000,hPa,Humid,35,0
9285584,19/12/20 13:31:08,63.113,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.397,µmol/L,10.782,°C,1029.000,hPa,Humid,35,0
9285589,19/12/20 13:31:09,63.130,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.406,µmol/L,10.803,°C,1029.000,hPa,Humid,35,0
9285600,19/12/20 13:31:10,63.147,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.901,µmol/L,10.784,°C,1029.000,hPa,Humid,35,0
9285608,19/12/20 13:31:11,63.164,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.012,µmol/L,10.782,°C,1029.000,hPa,Humid,35,0
9285615,19/12/20 13:31:12,63.180,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.560,µmol/L,10.782,°C,1029.000,hPa,Humid,35,0
9285621,19/12/20 13:31:13,63.197,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.592,µmol/L,10.787,°C,1029.000,hPa,Humid,35,0
9285633,19/12/20 13:31:14,63.214,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.825,µmol/L,10.792,°C,1029.000,hPa,Humid,35,0
9285640,19/12/20 13:31:15,63.231,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.354,µmol/L,10.790,°C,1029.000,hPa,Humid,35,0
9285646,19/12/20 13:31:16,63.247,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.482,µmol/L,10.792,°C,1029.000,hPa,Humid,35,0
9285655,19/12/20 13:31:17,63.263,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.496,µmol/L,10.790,°C,1029.000,hPa,Humid,35,0
9285664,19/12/20 13:31:18,63.280,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.696,µmol/L,10.788,°C,1029.000,hPa,Humid,35,0
9285672,19/12/20 13:31:19,63.297,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.549,µmol/L,10.800,°C,1029.000,hPa,Humid,35,0
9285678,19/12/20 13:31:20,63.313,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.930,µmol/L,10.783,°C,1029.000,hPa,Humid,35,0
9285686,19/12/20 13:31:21,63.330,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.086,µmol/L,10.789,°C,1029.000,hPa,Humid,35,0
9285694,19/12/20 13:31:22,63.347,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.853,µmol/L,10.797,°C,1029.000,hPa,Humid,35,0
9285704,19/12/20 13:31:23,63.364,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.321,µmol/L,10.815,°C,1029.000,hPa,Humid,35,0
9285708,19/12/20 13:31:24,63.380,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.194,µmol/L,10.819,°C,1029.000,hPa,Humid,35,0
9285717,19/12/20 13:31:25,63.397,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.844,µmol/L,10.798,°C,1029.000,hPa,Humid,35,0
9285726,19/12/20 13:31:26,63.414,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.072,µmol/L,10.791,°C,1029.000,hPa,Humid,35,0
9285737,19/12/20 13:31:27,63.430,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.284,µmol/L,10.793,°C,1029.000,hPa,Humid,35,0
9285745,19/12/20 13:31:28,63.447,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.884,µmol/L,10.794,°C,1029.000,hPa,Humid,35,0
9285748,19/12/20 13:31:29,63.463,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.970,µmol/L,10.797,°C,1029.000,hPa,Humid,35,0
9285757,19/12/20 13:31:30,63.480,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.685,µmol/L,10.784,°C,1029.000,hPa,Humid,35,0
9285769,19/12/20 13:31:31,63.497,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.886,µmol/L,10.791,°C,1029.000,hPa,Humid,35,0
9285775,19/12/20 13:31:32,63.514,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.526,µmol/L,10.800,°C,1029.000,hPa,Humid,35,0
9285779,19/12/20 13:31:33,63.530,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.465,µmol/L,10.801,°C,1029.000,hPa,Humid,35,0
9285786,19/12/20 13:31:34,63.547,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.147,µmol/L,10.782,°C,1029.000,hPa,Humid,35,0
9285798,19/12/20 13:31:35,63.564,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.533,µmol/L,10.775,°C,1029.000,hPa,Humid,35,0
9285806,19/12/20 13:31:36,63.580,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.514,µmol/L,10.785,°C,1029.000,hPa,Humid,35,0
9285812,19/12/20 13:31:37,63.597,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.915,µmol/L,10.793,°C,1029.000,hPa,Humid,35,0
9285824,19/12/20 13:31:38,63.614,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.642,µmol/L,10.797,°C,1029.000,hPa,Humid,35,0
9285833,19/12/20 13:31:39,63.630,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.174,µmol/L,10.784,°C,1029.000,hPa,Humid,35,0
9285835,19/12/20 13:31:40,63.646,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.572,µmol/L,10.784,°C,1029.000,hPa,Humid,35,0
9285845,19/12/20 13:31:41,63.663,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.662,µmol/L,10.784,°C,1029.000,hPa,Humid,35,0
9285856,19/12/20 13:31:42,63.680,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.269,µmol/L,10.811,°C,1029.000,hPa,Humid,35,0
9285864,19/12/20 13:31:43,63.697,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.441,µmol/L,10.804,°C,1029.000,hPa,Humid,35,0
9285869,19/12/20 13:31:44,63.713,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.923,µmol/L,10.786,°C,1029.000,hPa,Humid,35,0
9285878,19/12/20 13:31:45,63.730,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.446,µmol/L,10.801,°C,1029.000,hPa,Humid,35,0
9285886,19/12/20 13:31:46,63.747,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.704,µmol/L,10.806,°C,1029.000,hPa,Humid,35,0
9285895,19/12/20 13:31:47,63.764,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.748,µmol/L,10.790,°C,1029.000,hPa,Humid,35,0
9285902,19/12/20 13:31:48,63.780,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.188,µmol/L,10.804,°C,1029.000,hPa,Humid,35,0
9285910,19/12/20 13:31:49,63.797,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.758,µmol/L,10.795,°C,1029.000,hPa,Humid,35,0
9285917,19/12/20 13:31:50,63.814,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.085,µmol/L,10.792,°C,1029.000,hPa,Humid,35,0
9285927,19/12/20 13:31:51,63.830,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.962,µmol/L,10.790,°C,1029.000,hPa,Humid,35,0
9285937,19/12/20 13:31:52,63.847,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.590,µmol/L,10.801,°C,1029.000,hPa,Humid,35,0
9285945,19/12/20 13:31:53,63.864,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.708,µmol/L,10.803,°C,1029.000,hPa,Humid,35,0
9285950,19/12/20 13:31:54,63.881,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.751,µmol/L,10.793,°C,1029.000,hPa,Humid,35,0
9285961,19/12/20 13:31:55,63.897,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.955,µmol/L,10.788,°C,1029.000,hPa,Humid,35,0
9285963,19/12/20 13:31:56,63.913,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.565,µmol/L,10.798,°C,1029.000,hPa,Humid,35,0
9285977,19/12/20 13:31:57,63.930,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.792,µmol/L,10.801,°C,1029.000,hPa,Humid,35,0
9285981,19/12/20 13:31:58,63.947,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.597,µmol/L,10.805,°C,1029.000,hPa,Humid,35,0
9285993,19/12/20 13:31:59,63.963,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.971,µmol/L,10.792,°C,1029.000,hPa,Humid,35,0
9285998,19/12/20 13:32:00,63.980,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.622,µmol/L,10.786,°C,1029.000,hPa,Humid,35,0
9286008,19/12/20 13:32:01,63.997,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.730,µmol/L,10.803,°C,1029.000,hPa,Humid,35,0
9286013,19/12/20 13:32:02,64.014,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.296,µmol/L,10.816,°C,1029.000,hPa,Humid,35,0
9286025,19/12/20 13:32:03,64.031,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.551,µmol/L,10.813,°C,1029.000,hPa,Humid,35,0
9286033,19/12/20 13:32:04,64.047,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.328,µmol/L,10.804,°C,1029.000,hPa,Humid,35,0
9286039,19/12/20 13:32:05,64.063,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.810,µmol/L,10.805,°C,1029.000,hPa,Humid,35,0
9286048,19/12/20 13:32:06,64.080,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.460,µmol/L,10.797,°C,1029.000,hPa,Humid,35,0
9286057,19/12/20 13:32:07,64.097,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.684,µmol/L,10.811,°C,1029.000,hPa,Humid,35,0
9286065,19/12/20 13:32:08,64.113,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.745,µmol/L,10.815,°C,1029.000,hPa,Humid,35,0
9286073,19/12/20 13:32:09,64.130,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.142,µmol/L,10.796,°C,1029.000,hPa,Humid,35,0
9286081,19/12/20 13:32:10,64.147,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.892,µmol/L,10.803,°C,1029.000,hPa,Humid,35,0
9286089,19/12/20 13:32:11,64.164,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,272.976,µmol/L,10.802,°C,1029.000,hPa,Humid,35,0
9286095,19/12/20 13:32:12,64.180,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.299,µmol/L,10.802,°C,1029.000,hPa,Humid,35,0
9286100,19/12/20 13:32:13,64.197,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.405,µmol/L,10.806,°C,1029.000,hPa,Humid,35,0
9286113,19/12/20 13:32:14,64.214,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.736,µmol/L,10.800,°C,1029.000,hPa,Humid,35,0
9286121,19/12/20 13:32:15,64.230,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.487,µmol/L,10.796,°C,1029.000,hPa,Humid,35,0
9286124,19/12/20 13:32:16,64.246,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.158,µmol/L,10.805,°C,1029.000,hPa,Humid,35,0
9286133,19/12/20 13:32:17,64.263,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.844,µmol/L,10.804,°C,1029.000,hPa,Humid,35,0
9286145,19/12/20 13:32:18,64.280,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.636,µmol/L,10.806,°C,1029.000,hPa,Humid,35,0
9286153,19/12/20 13:32:19,64.297,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.930,µmol/L,10.804,°C,1029.000,hPa,Humid,35,0
9286161,19/12/20 13:32:20,64.314,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.746,µmol/L,10.804,°C,1029.000,hPa,Humid,35,0
9286167,19/12/20 13:32:21,64.330,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.629,µmol/L,10.807,°C,1029.000,hPa,Humid,35,0
9286176,19/12/20 13:32:22,64.347,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.723,µmol/L,10.799,°C,1029.000,hPa,Humid,35,0
9286185,19/12/20 13:32:23,64.364,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.588,µmol/L,10.812,°C,1029.000,hPa,Humid,35,0
9286193,19/12/20 13:32:24,64.381,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.479,µmol/L,10.803,°C,1029.000,hPa,Humid,35,0
9286201,19/12/20 13:32:25,64.397,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.230,µmol/L,10.807,°C,1029.000,hPa,Humid,35,0
9286206,19/12/20 13:32:26,64.413,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.833,µmol/L,10.797,°C,1029.000,hPa,Humid,35,0
9286217,19/12/20 13:32:27,64.430,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.601,µmol/L,10.797,°C,1029.000,hPa,Humid,35,0
9286225,19/12/20 13:32:28,64.447,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.390,µmol/L,10.813,°C,1029.000,hPa,Humid,35,0
9286232,19/12/20 13:32:29,64.463,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.826,µmol/L,10.795,°C,1029.000,hPa,Humid,35,0
9286235,19/12/20 13:32:30,64.480,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.579,µmol/L,10.807,°C,1029.000,hPa,Humid,35,0
9286249,19/12/20 13:32:31,64.497,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.076,µmol/L,10.804,°C,1029.000,hPa,Humid,35,0
9286257,19/12/20 13:32:32,64.514,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.478,µmol/L,10.821,°C,1029.000,hPa,Humid,35,0
9286265,19/12/20 13:32:33,64.531,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.127,µmol/L,10.803,°C,1029.000,hPa,Humid,35,0
9286268,19/12/20 13:32:34,64.547,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.643,µmol/L,10.808,°C,1029.000,hPa,Humid,35,0
9286281,19/12/20 13:32:35,64.563,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.518,µmol/L,10.798,°C,1029.000,hPa,Humid,35,0
9286289,19/12/20 13:32:36,64.580,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.111,µmol/L,10.802,°C,1029.000,hPa,Humid,35,0
9286297,19/12/20 13:32:37,64.597,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.324,µmol/L,10.794,°C,1029.000,hPa,Humid,35,0
9286300,19/12/20 13:32:38,64.613,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.505,µmol/L,10.805,°C,1029.000,hPa,Humid,35,0
9286313,19/12/20 13:32:39,64.630,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.326,µmol/L,10.801,°C,1029.000,hPa,Humid,35,0
9286321,19/12/20 13:32:40,64.647,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.174,µmol/L,10.822,°C,1029.000,hPa,Humid,35,0
9286329,19/12/20 13:32:41,64.664,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.592,µmol/L,10.822,°C,1029.000,hPa,Humid,35,0
9286333,19/12/20 13:32:42,64.680,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.325,µmol/L,10.820,°C,1029.000,hPa,Humid,35,0
9286345,19/12/20 13:32:43,64.697,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.613,µmol/L,10.806,°C,1029.000,hPa,Humid,35,0
9286353,19/12/20 13:32:44,64.714,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.293,µmol/L,10.824,°C,1029.000,hPa,Humid,35,0
9286361,19/12/20 13:32:45,64.731,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.928,µmol/L,10.813,°C,1029.000,hPa,Humid,35,0
9286364,19/12/20 13:32:46,64.747,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.600,µmol/L,10.810,°C,1029.000,hPa,Humid,35,0
9286375,19/12/20 13:32:47,64.763,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.889,µmol/L,10.806,°C,1029.000,hPa,Humid,35,0
9286385,19/12/20 13:32:48,64.780,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.391,µmol/L,10.810,°C,1029.000,hPa,Humid,35,0
9286393,19/12/20 13:32:49,64.797,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.703,µmol/L,10.801,°C,1029.000,hPa,Humid,35,0
9286398,19/12/20 13:32:50,64.813,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.199,µmol/L,10.806,°C,1029.000,hPa,Humid,35,0
9286403,19/12/20 13:32:51,64.830,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.693,µmol/L,10.813,°C,1029.000,hPa,Humid,35,0
9286417,19/12/20 13:32:52,64.847,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.010,µmol/L,10.811,°C,1029.000,hPa,Humid,35,0
9286425,19/12/20 13:32:53,64.864,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.589,µmol/L,10.803,°C,1029.000,hPa,Humid,35,0
9286431,19/12/20 13:32:54,64.880,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.922,µmol/L,10.819,°C,1029.000,hPa,Humid,35,0
9286435,19/12/20 13:32:55,64.897,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.126,µmol/L,10.811,°C,1029.000,hPa,Humid,35,0
9286445,19/12/20 13:32:56,64.914,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.232,µmol/L,10.807,°C,1029.000,hPa,Humid,35,0
9286457,19/12/20 13:32:57,64.931,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.243,µmol/L,10.816,°C,1029.000,hPa,Humid,35,0
9286464,19/12/20 13:32:58,64.947,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,274.293,µmol/L,10.822,°C,1029.000,hPa,Humid,35,0
9286473,19/12/20 13:32:59,64.963,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.329,µmol/L,10.806,°C,1029.000,hPa,Humid,35,0
9286481,19/12/20 13:33:00,64.980,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.752,µmol/L,10.819,°C,1029.000,hPa,Humid,35,0
9286487,19/12/20 13:33:01,64.997,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.573,µmol/L,10.813,°C,1029.000,hPa,Humid,35,0
9286495,19/12/20 13:33:02,65.014,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.648,µmol/L,10.815,°C,1029.000,hPa,Humid,35,0
9286499,19/12/20 13:33:03,65.030,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.970,µmol/L,10.813,°C,1029.000,hPa,Humid,35,0
9286511,19/12/20 13:33:04,65.047,SABD0000000001 (OXY-10 ST),1,OXY-CH1 (PSt7-10),19/12/20 11:12:53,default,273.858,µmol/L,10.810,°C,1029.000,hPa,Humid,35,0
