"","Date.Time","Tank1","Tank2","Tank3","Tank4","Tank5","Tank6","Tank7","Tank8","Tank9","Tank10","Tank11","Tank12","Tank15","Tank16","Tank17","Tank18"
"40",2021-01-16 21:40:00,9.139,8.643,8.717,8.916,8.99,8.742,9.336,9.657,8.444,8.742,8.891,8.866,8.419,8.643,8.841,8.866
"41",2021-01-16 21:50:00,9.188,8.668,8.767,8.941,9.015,8.792,9.386,9.682,8.494,8.792,8.941,8.891,8.469,8.668,8.866,8.916
"42",2021-01-16 22:00:00,9.213,8.693,8.792,8.99,9.04,8.841,9.41,9.682,8.543,8.817,8.965,8.941,8.519,8.717,8.891,8.941
"43",2021-01-16 22:10:00,9.262,8.742,8.841,9.015,9.089,8.891,9.435,9.731,8.593,8.866,8.99,8.99,8.593,8.767,8.941,8.99
"44",2021-01-16 22:20:00,9.312,8.817,8.916,9.064,9.139,8.941,9.485,9.756,8.668,8.916,9.04,9.04,8.668,8.841,8.99,9.064
"45",2021-01-16 22:30:00,9.361,8.866,8.965,9.114,9.163,8.99,9.534,9.78,8.717,8.965,9.089,9.089,8.717,8.866,9.04,9.089
"46",2021-01-16 22:40:00,9.386,8.866,8.99,9.139,9.188,8.99,9.534,9.805,8.717,8.99,9.114,9.114,8.693,8.891,9.064,9.114
"47",2021-01-16 22:50:00,9.361,8.841,8.965,9.139,9.188,8.965,9.534,9.805,8.668,8.965,9.114,9.089,8.618,8.866,9.04,9.089
"48",2021-01-16 23:00:00,9.336,8.792,8.941,9.114,9.188,8.941,9.509,9.805,8.593,8.941,9.089,9.064,8.543,8.841,9.015,9.064
"49",2021-01-16 23:10:00,9.312,8.742,8.916,9.089,9.163,8.891,9.485,9.78,8.543,8.891,9.064,9.015,8.469,8.792,8.99,9.04
"50",2021-01-16 23:20:00,9.287,8.693,8.866,9.064,9.139,8.841,9.46,9.78,8.494,8.866,9.04,8.99,8.394,8.742,8.965,8.99
"51",2021-01-16 23:30:00,9.238,8.643,8.841,9.04,9.114,8.792,9.435,9.756,8.419,8.841,9.015,8.941,8.319,8.693,8.916,8.941
"52",2021-01-16 23:40:00,9.213,8.593,8.792,9.015,9.089,8.742,9.386,9.731,8.369,8.817,8.99,8.891,8.27,8.643,8.891,8.891
"53",2021-01-16 23:50:00,9.163,8.543,8.742,8.99,9.064,8.717,9.361,9.706,8.344,8.817,8.941,8.866,8.245,8.593,8.841,8.866
"54",2021-01-17 00:00:00,9.139,8.543,8.717,8.965,9.04,8.693,9.336,9.706,8.319,8.792,8.916,8.841,8.22,8.568,8.817,8.841
"55",2021-01-17 00:10:00,9.139,8.742,8.717,8.941,9.015,8.668,9.336,9.682,8.295,8.792,8.916,8.817,8.22,8.543,8.792,8.817
"56",2021-01-17 00:20:00,9.114,8.693,8.693,8.941,8.99,8.643,9.312,9.682,8.295,8.767,8.891,8.792,8.22,8.543,8.792,8.792
"57",2021-01-17 00:30:00,9.089,8.643,8.693,8.941,8.99,8.643,9.287,9.657,8.295,8.742,8.891,8.792,8.22,8.519,8.767,8.792
"58",2021-01-17 00:40:00,9.089,8.593,8.668,8.916,8.99,8.643,9.287,9.657,8.319,8.742,8.866,8.767,8.22,8.519,8.767,8.767
"59",2021-01-17 00:50:00,9.089,8.568,8.668,8.916,8.965,8.643,9.262,9.632,8.295,8.742,8.866,8.767,8.22,8.519,8.742,8.767
"60",2021-01-17 01:00:00,9.089,8.543,8.668,8.891,8.965,8.643,9.262,9.632,8.295,8.717,8.841,8.767,8.22,8.494,8.742,8.767
"61",2021-01-17 01:10:00,9.089,8.593,8.668,8.891,8.965,8.618,9.262,9.632,8.295,8.717,8.841,8.742,8.22,8.494,8.742,8.767
"62",2021-01-17 01:20:00,9.064,8.593,8.643,8.891,8.941,8.618,9.238,9.632,8.295,8.717,8.841,8.742,8.22,8.494,8.742,8.742
"63",2021-01-17 01:30:00,9.064,8.568,8.643,8.891,8.941,8.618,9.238,9.608,8.295,8.717,8.841,8.742,8.22,8.494,8.717,8.742
"64",2021-01-17 01:40:00,9.064,8.543,8.643,8.866,8.941,8.618,9.238,9.608,8.469,8.693,8.817,8.742,8.195,8.494,8.717,8.742
"65",2021-01-17 01:50:00,9.04,8.717,8.643,8.866,8.916,8.593,9.238,9.583,8.394,8.693,8.817,8.717,8.195,8.469,8.717,8.717
"66",2021-01-17 02:00:00,9.04,8.668,8.618,8.841,8.916,8.593,9.238,9.583,8.344,8.693,8.792,8.717,8.195,8.469,8.693,8.717
"67",2021-01-17 02:10:00,9.04,8.593,8.618,8.841,8.891,8.568,9.213,9.583,8.295,8.668,8.792,8.693,8.145,8.444,8.693,8.693
"68",2021-01-17 02:20:00,9.015,8.543,8.593,8.817,8.891,8.543,9.188,9.558,8.494,8.643,8.767,8.668,8.12,8.419,8.668,8.668
"69",2021-01-17 02:30:00,8.99,8.792,8.568,8.792,8.866,8.519,9.188,9.534,8.444,8.643,8.742,8.643,8.07,8.394,8.643,8.643
"70",2021-01-17 02:40:00,8.965,8.717,8.543,8.767,8.841,8.494,9.163,9.534,8.344,8.593,8.717,8.618,8.045,8.369,8.618,8.618
"71",2021-01-17 02:50:00,8.941,8.593,8.494,8.742,8.817,8.444,9.139,9.509,8.344,8.568,8.693,8.593,7.995,8.344,8.593,8.593
"72",2021-01-17 03:00:00,8.916,8.543,8.469,8.742,8.792,8.444,9.114,9.485,8.494,8.543,8.668,8.568,7.97,8.319,8.568,8.568
"73",2021-01-17 03:10:00,8.891,8.742,8.469,8.693,8.767,8.394,9.114,9.46,8.369,8.543,8.643,8.543,7.97,8.295,8.543,8.543
"74",2021-01-17 03:20:00,8.866,8.618,8.444,8.693,8.742,8.394,9.089,9.46,8.295,8.494,8.643,8.519,7.945,8.27,8.519,8.519
"75",2021-01-17 03:30:00,8.841,8.519,8.419,8.668,8.742,8.369,9.064,9.435,8.519,8.494,8.593,8.494,7.92,8.245,8.494,8.494
"76",2021-01-17 03:40:00,8.817,8.767,8.643,8.643,8.693,8.469,9.064,9.41,8.344,8.444,8.593,8.469,7.895,8.22,8.469,8.469
"77",2021-01-17 03:50:00,8.792,8.643,8.593,8.618,8.693,8.419,9.04,9.386,8.369,8.419,8.568,8.444,7.87,8.195,8.444,8.469
"78",2021-01-17 04:00:00,8.767,8.519,8.519,8.593,8.668,8.369,9.015,9.386,8.469,8.394,8.543,8.419,7.845,8.17,8.419,8.444
"79",2021-01-17 04:10:00,8.742,8.742,8.469,8.568,8.643,8.444,8.99,9.361,8.295,8.344,8.519,8.394,7.87,8.145,8.394,8.419
"80",2021-01-17 04:20:00,8.717,8.593,8.419,8.543,8.668,8.394,8.965,9.336,8.519,8.319,8.494,8.369,7.97,8.12,8.369,8.394
"81",2021-01-17 04:30:00,8.693,8.717,8.693,8.519,8.643,8.394,8.941,9.312,8.394,8.295,8.469,8.344,7.87,8.095,8.344,8.369
"82",2021-01-17 04:40:00,8.668,8.668,8.618,8.494,8.593,8.394,8.916,9.287,8.295,8.27,8.444,8.319,7.87,8.07,8.319,8.319
"83",2021-01-17 04:50:00,8.593,8.444,8.519,8.469,8.568,8.295,8.891,9.287,8.494,8.245,8.419,8.295,7.945,8.045,8.295,8.295
"84",2021-01-17 05:00:00,8.519,8.27,8.369,8.394,8.469,8.17,8.866,9.262,8.27,8.22,8.394,8.27,7.845,8.02,8.27,8.295
"85",2021-01-17 05:10:00,8.444,8.145,8.27,8.344,8.394,8.07,8.866,9.238,8.095,8.195,8.369,8.245,7.745,7.995,8.245,8.27
"86",2021-01-17 05:20:00,8.394,8.045,8.195,8.295,8.319,7.995,8.841,9.213,7.97,8.17,8.344,8.22,7.695,7.97,8.22,8.245
"87",2021-01-17 05:30:00,8.344,7.945,8.12,8.245,8.245,7.92,8.817,9.188,7.87,8.145,8.319,8.195,7.645,7.945,8.195,8.22
"88",2021-01-17 05:40:00,8.295,7.87,8.07,8.195,8.195,7.87,8.792,9.163,7.795,8.12,8.295,8.17,7.619,7.92,8.17,8.195
"89",2021-01-17 05:50:00,8.245,7.82,8.02,8.145,8.12,7.82,8.767,9.139,7.745,8.095,8.27,8.145,7.569,7.895,8.17,8.17
"90",2021-01-17 06:00:00,8.195,7.77,7.97,8.12,8.07,7.77,8.742,9.139,7.695,8.07,8.245,8.145,7.569,7.87,8.145,8.145
"91",2021-01-17 06:10:00,8.17,7.745,7.92,8.07,8.045,7.745,8.717,9.114,7.67,8.045,8.22,8.12,7.544,7.87,8.12,8.145
"92",2021-01-17 06:20:00,8.145,7.695,7.895,8.045,7.995,7.72,8.717,9.089,7.645,8.045,8.195,8.095,7.519,7.845,8.095,8.12
"93",2021-01-17 06:30:00,8.12,7.67,7.845,8.02,7.945,7.695,8.693,9.064,7.619,8.02,8.195,8.07,7.494,7.82,8.095,8.095
"94",2021-01-17 06:40:00,8.07,7.645,7.82,7.995,7.895,7.67,8.668,9.04,7.594,7.995,8.17,8.07,7.494,7.82,8.07,8.095
"95",2021-01-17 06:50:00,8.07,7.619,7.795,7.97,7.87,7.645,8.643,9.04,7.569,7.97,8.145,8.045,7.494,7.795,8.045,8.07
"96",2021-01-17 07:00:00,8.045,7.594,7.77,7.945,7.845,7.645,8.643,9.015,7.569,7.97,8.145,8.045,7.469,7.795,8.045,8.07
"97",2021-01-17 07:10:00,8.045,7.594,7.77,7.92,7.82,7.619,8.643,8.99,7.544,7.945,8.145,8.02,7.469,7.77,8.045,8.045
"98",2021-01-17 07:20:00,7.995,7.569,7.745,7.895,7.795,7.619,8.618,8.99,7.544,7.945,8.12,8.02,7.469,7.77,8.02,8.045
"99",2021-01-17 07:30:00,7.995,7.569,7.745,7.895,7.795,7.594,8.593,8.965,7.544,7.945,8.12,8.02,7.469,7.77,8.02,8.045
"100",2021-01-17 07:40:00,7.97,7.569,7.72,7.87,7.77,7.594,8.593,8.965,7.544,7.945,8.095,7.995,7.469,7.77,8.02,8.045
"101",2021-01-17 07:50:00,7.97,7.544,7.72,7.845,7.745,7.594,8.593,8.965,7.544,7.945,8.095,7.995,7.469,7.77,8.02,8.02
"102",2021-01-17 08:00:00,7.945,7.544,7.72,7.845,7.745,7.594,8.593,8.965,7.544,7.92,8.095,7.995,7.469,7.77,7.995,8.02
"103",2021-01-17 08:10:00,7.97,7.544,7.695,7.845,7.745,7.594,8.593,8.941,7.544,7.92,8.095,7.995,7.469,7.77,7.995,8.02
"104",2021-01-17 08:20:00,7.945,7.544,7.695,7.82,7.72,7.594,8.593,8.941,7.544,7.945,8.095,7.995,7.494,7.77,7.995,8.045
"105",2021-01-17 08:30:00,7.97,7.544,7.695,7.82,7.72,7.594,8.593,8.941,7.544,7.945,8.095,7.995,7.494,7.77,8.02,8.045
"106",2021-01-17 08:40:00,7.945,7.544,7.695,7.82,7.695,7.594,8.593,8.941,7.544,7.945,8.095,8.02,7.494,7.795,8.02,8.045
"107",2021-01-17 08:50:00,7.945,7.544,7.695,7.82,7.695,7.594,8.593,8.941,7.569,7.945,8.095,8.02,7.494,7.795,8.02,8.045
"108",2021-01-17 09:00:00,7.945,7.569,7.695,7.795,7.695,7.594,8.593,8.941,7.569,7.945,8.095,8.02,7.519,7.795,8.045,8.07
"109",2021-01-17 09:10:00,7.945,7.569,7.72,7.82,7.695,7.619,8.593,8.941,7.594,7.97,8.12,8.045,7.544,7.82,8.045,8.07
"110",2021-01-17 09:20:00,7.97,7.619,7.745,7.82,7.695,7.645,8.593,8.965,7.645,7.995,8.145,8.07,7.594,7.845,8.07,8.095
"111",2021-01-17 09:30:00,7.995,7.645,7.77,7.845,7.72,7.67,8.618,8.99,7.695,8.045,8.145,8.095,7.645,7.895,8.095,8.145
"112",2021-01-17 09:40:00,8.045,7.72,7.82,7.87,7.745,7.72,8.643,9.015,7.745,8.07,8.195,8.145,7.745,7.945,8.145,8.195
"113",2021-01-17 09:50:00,8.07,7.77,7.87,7.895,7.795,7.795,8.693,9.04,7.82,8.12,8.245,8.195,7.82,7.995,8.195,8.245
"114",2021-01-17 10:00:00,8.12,7.845,7.92,7.945,7.87,7.845,8.717,9.064,7.895,8.17,8.295,8.27,7.895,8.07,8.245,8.295
"115",2021-01-17 10:10:00,8.17,7.895,7.97,7.995,7.92,7.895,8.742,9.114,7.97,8.245,8.344,8.319,7.97,8.145,8.295,8.369
"116",2021-01-17 10:20:00,8.22,7.945,8.02,8.045,7.97,7.945,8.792,9.139,8.02,8.295,8.394,8.369,8.02,8.195,8.369,8.419
"117",2021-01-17 10:30:00,8.27,7.995,8.07,8.07,8.02,8.02,8.841,9.188,8.07,8.344,8.444,8.444,8.07,8.245,8.419,8.469
"118",2021-01-17 10:40:00,8.319,8.045,8.12,8.12,8.07,8.07,8.866,9.213,8.12,8.394,8.469,8.469,8.12,8.295,8.469,8.519
"119",2021-01-17 10:50:00,8.344,8.095,8.17,8.145,8.095,8.095,8.891,9.262,8.17,8.444,8.519,8.519,8.17,8.344,8.494,8.568
"120",2021-01-17 11:00:00,8.394,8.12,8.195,8.195,8.145,8.145,8.941,9.287,8.195,8.494,8.568,8.568,8.195,8.394,8.543,8.618
"121",2021-01-17 11:10:00,8.419,8.17,8.245,8.22,8.195,8.195,8.965,9.336,8.245,8.543,8.593,8.593,8.22,8.419,8.593,8.643
"122",2021-01-17 11:20:00,8.444,8.195,8.27,8.27,8.245,8.22,9.015,9.361,8.27,8.568,8.643,8.643,8.245,8.469,8.618,8.693
"123",2021-01-17 11:30:00,8.494,8.245,8.319,8.295,8.27,8.245,9.04,9.386,8.295,8.593,8.693,8.668,8.295,8.494,8.668,8.742
"124",2021-01-17 11:40:00,8.543,8.27,8.344,8.344,8.319,8.295,9.064,9.435,8.344,8.643,8.717,8.717,8.319,8.543,8.693,8.767
"125",2021-01-17 11:50:00,8.618,8.344,8.394,8.394,8.369,8.394,9.114,9.46,8.369,8.668,8.742,8.742,8.344,8.568,8.742,8.792
"126",2021-01-17 12:00:00,8.693,8.419,8.469,8.469,8.469,8.469,9.139,9.485,8.394,8.717,8.792,8.792,8.369,8.593,8.767,8.841
"127",2021-01-17 12:10:00,8.792,8.469,8.543,8.543,8.543,8.568,9.163,9.509,8.419,8.742,8.817,8.841,8.394,8.643,8.817,8.866
"128",2021-01-17 12:20:00,8.866,8.891,8.593,8.643,8.792,8.643,9.188,9.558,8.444,8.767,8.866,8.866,8.444,8.668,8.841,8.916
"129",2021-01-17 12:30:00,8.941,8.891,8.643,8.693,8.866,8.693,9.213,9.583,8.469,8.817,8.891,8.891,8.444,8.693,8.891,8.941
"130",2021-01-17 12:40:00,8.99,8.866,8.693,8.767,8.916,8.742,9.238,9.583,8.494,8.841,8.916,8.916,8.469,8.717,8.916,8.965
"131",2021-01-17 12:50:00,9.04,8.841,8.742,8.817,8.941,8.792,9.163,9.485,8.519,8.866,8.965,8.941,8.494,8.742,8.941,8.99
"132",2021-01-17 13:00:00,9.089,8.841,8.767,8.866,8.99,8.817,9.139,9.41,8.543,8.891,8.99,8.99,8.543,8.792,8.99,9.04
"133",2021-01-17 13:10:00,9.139,8.841,8.817,8.916,9.04,8.866,9.089,9.336,8.568,8.916,9.015,9.015,8.568,8.817,9.015,9.064
"134",2021-01-17 13:20:00,9.188,8.817,8.841,8.965,9.064,8.891,9.064,9.287,8.593,8.941,9.04,9.04,8.568,8.841,9.04,9.089
"135",2021-01-17 13:30:00,9.213,8.817,8.866,8.99,9.089,8.891,9.04,9.238,8.593,8.965,9.064,9.04,8.568,8.841,9.064,9.114
"136",2021-01-17 13:40:00,9.238,8.792,8.866,9.04,9.139,8.916,9.015,9.188,8.568,8.965,9.089,9.064,8.543,8.866,9.064,9.139
"137",2021-01-17 13:50:00,9.238,8.792,8.891,9.04,9.139,8.916,8.99,9.163,8.568,8.965,9.089,9.064,8.543,8.866,9.089,9.139
"138",2021-01-17 14:00:00,9.262,8.792,8.891,9.064,9.163,8.916,8.99,9.139,8.568,8.965,9.089,9.064,8.543,8.866,9.089,9.139
"139",2021-01-17 14:10:00,9.262,8.767,8.891,9.089,9.188,8.916,8.965,9.089,8.543,8.965,9.089,9.064,8.494,8.866,9.089,9.139
"140",2021-01-17 14:20:00,9.262,8.742,8.891,9.089,9.188,8.916,8.941,9.064,8.519,8.941,9.089,9.04,8.494,8.841,9.089,9.114
"141",2021-01-17 14:30:00,9.262,8.717,8.866,9.089,9.188,8.891,8.916,9.04,8.494,8.941,9.089,9.04,8.469,8.841,9.089,9.114
"142",2021-01-17 14:40:00,9.262,8.693,8.866,9.089,9.188,8.891,8.891,9.015,8.469,8.916,9.089,9.015,8.444,8.817,9.064,9.089
"143",2021-01-17 14:50:00,9.238,8.668,8.841,9.114,9.188,8.841,8.866,8.965,8.444,8.891,9.064,8.99,8.394,8.792,9.064,9.089
"144",2021-01-17 15:00:00,9.238,8.643,8.817,9.089,9.163,8.841,8.866,8.941,8.394,8.841,9.015,8.99,8.369,8.767,8.99,9.064
"145",2021-01-17 15:10:00,9.213,8.618,8.792,9.089,9.163,8.817,8.916,8.916,8.369,8.742,8.891,8.965,8.344,8.742,8.866,9.064
"146",2021-01-17 15:20:00,9.188,8.593,8.792,9.089,9.139,8.767,8.965,8.891,8.344,8.643,8.792,8.941,8.295,8.742,8.767,9.064
"147",2021-01-17 15:30:00,9.188,8.568,8.767,9.064,9.139,8.742,8.99,8.866,8.319,8.568,8.717,8.916,8.27,8.717,8.693,9.04
"148",2021-01-17 15:40:00,9.163,8.543,8.742,9.04,9.114,8.717,9.015,8.841,8.295,8.519,8.643,8.891,8.245,8.693,8.618,9.04
"149",2021-01-17 15:50:00,9.139,8.742,8.717,9.04,9.089,8.693,9.04,8.841,8.419,8.469,8.593,8.866,8.245,8.693,8.568,9.015
"150",2021-01-17 16:00:00,9.139,8.693,8.693,9.015,9.089,8.668,9.04,8.817,8.469,8.444,8.543,8.841,8.22,8.668,8.519,8.99
"151",2021-01-17 16:10:00,9.139,8.618,8.693,9.015,9.064,8.643,9.04,8.792,8.419,8.419,8.519,8.841,8.22,8.643,8.494,8.99
"152",2021-01-17 16:20:00,9.114,8.593,8.668,8.99,9.064,8.643,9.064,8.792,8.344,8.394,8.469,8.817,8.195,8.643,8.444,8.965
"153",2021-01-17 16:30:00,9.114,8.543,8.668,8.99,9.04,8.643,9.064,8.767,8.319,8.369,8.444,8.792,8.195,8.643,8.444,8.965
"154",2021-01-17 16:40:00,9.089,8.693,8.668,8.965,9.04,8.618,9.064,8.767,8.27,8.369,8.444,8.792,8.195,8.618,8.419,8.965
"155",2021-01-17 16:50:00,9.089,8.767,8.643,8.965,9.04,8.618,9.089,8.742,8.519,8.344,8.419,8.792,8.195,8.618,8.394,8.941
"156",2021-01-17 17:00:00,9.089,8.693,8.643,8.965,9.015,8.593,9.089,8.742,8.469,8.344,8.394,8.767,8.195,8.593,8.394,8.941
"157",2021-01-17 17:10:00,9.064,8.618,8.643,8.941,9.015,8.593,9.089,8.742,8.394,8.319,8.394,8.767,8.17,8.593,8.369,8.941
"158",2021-01-17 17:20:00,9.064,8.568,8.618,8.941,8.99,8.568,9.064,8.717,8.319,8.295,8.369,8.742,8.145,8.568,8.344,8.916
"159",2021-01-17 17:30:00,9.04,8.618,8.593,8.916,8.99,8.568,9.064,8.693,8.319,8.295,8.344,8.742,8.12,8.568,8.344,8.891
"160",2021-01-17 17:40:00,9.015,8.742,8.568,8.891,8.965,8.543,9.064,8.693,8.494,8.27,8.319,8.717,8.095,8.543,8.319,8.891
"161",2021-01-17 17:50:00,9.015,8.643,8.568,8.891,8.941,8.519,9.04,8.668,8.394,8.245,8.295,8.693,8.07,8.519,8.295,8.866
"162",2021-01-17 18:00:00,8.99,8.568,8.543,8.866,8.941,8.494,9.04,8.643,8.295,8.22,8.27,8.668,8.045,8.494,8.27,8.841
"163",2021-01-17 18:10:00,8.965,8.693,8.519,8.841,8.916,8.494,9.015,8.643,8.519,8.195,8.27,8.643,8.045,8.494,8.245,8.841
"164",2021-01-17 18:20:00,8.965,8.717,8.519,8.841,8.916,8.469,9.015,8.618,8.444,8.195,8.245,8.643,8.045,8.469,8.245,8.817
"165",2021-01-17 18:30:00,8.941,8.618,8.494,8.841,8.891,8.469,8.99,8.618,8.319,8.195,8.245,8.643,8.045,8.469,8.22,8.792
"166",2021-01-17 18:40:00,8.941,8.543,8.494,8.817,8.891,8.444,8.99,8.593,8.394,8.17,8.22,8.618,8.02,8.444,8.22,8.792
"167",2021-01-17 18:50:00,8.941,8.767,8.494,8.792,8.866,8.444,8.99,8.593,8.444,8.17,8.22,8.618,8.02,8.444,8.195,8.792
"168",2021-01-17 19:00:00,8.916,8.693,8.469,8.792,8.866,8.444,8.965,8.568,8.319,8.17,8.22,8.593,8.02,8.444,8.195,8.767
"169",2021-01-17 19:10:00,8.916,8.593,8.469,8.792,8.841,8.419,8.965,8.568,8.394,8.145,8.195,8.593,7.995,8.419,8.195,8.767
"170",2021-01-17 19:20:00,8.916,8.519,8.469,8.767,8.841,8.419,8.941,8.568,8.494,8.145,8.195,8.568,7.995,8.419,8.195,8.742
"171",2021-01-17 19:30:00,8.891,8.742,8.444,8.767,8.841,8.419,8.941,8.543,8.369,8.145,8.195,8.568,7.995,8.394,8.17,8.742
"172",2021-01-17 19:40:00,8.891,8.643,8.444,8.742,8.817,8.394,8.941,8.543,8.27,8.145,8.17,8.568,7.995,8.394,8.17,8.717
