"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chromosome_14_809177",5633.01622478228,-0.0677075457991894,0.479678216122782,-0.141152013002522,0.887749854501446,0.946592848647317
"chromosome_3_65584",5048.01648011658,0.00727407924084345,0.599364107247522,0.0121363277394912,0.990316849178342,0.990316849178342
"chromosome_10_389652",4597.30205503578,0.0577607889436003,0.507987620033895,0.11370511143509,0.909471560465069,0.946592848647317
"chromosome_10_389890",4597.30205503578,0.0577607889436003,0.507987620033895,0.11370511143509,0.909471560465069,0.946592848647317
"chromosome_10_389864",4597.30205503578,0.0577607889436003,0.507987620033895,0.11370511143509,0.909471560465069,0.946592848647317
"chromosome_10_400118",3519.858467514,1.0492061703702,0.513492305369489,2.0432753507674,0.0410251882510322,0.472602581326267
"chromosome_10_374068",2521.90381112214,0.177088167805289,0.629918884548278,0.281128526464612,0.778611822146425,0.946592848647317
"chromosome_3_83113",1454.61070479451,0.305047424103564,0.563162919769247,0.541668162791249,0.588047125845559,0.900385969840735
"chromosome_9_342023",2530.719116572,-0.305498924930994,0.619516202905147,-0.493124995760228,0.621924270293409,0.900385969840735
"chromosome_4_96985",1230.85412122773,-0.487274076362199,0.826235865000573,-0.589751785178027,0.555357071460168,0.885988617512282
"chromosome_4_131839",619.847132489867,-0.600539098837324,0.56786177659026,-1.0575445004298,0.290263156449233,0.765741999637917
"chromosome_4_131799",619.847132489867,-0.600539098837324,0.56786177659026,-1.0575445004298,0.290263156449233,0.765741999637917
"chromosome_7_273041",889.884987838339,0.32123885960385,0.499059126059505,0.643688979581043,0.519777137604295,0.885988617512282
"chromosome_7_253343",874.517799574718,0.0572279695832023,0.81742180825082,0.0700103288235764,0.944185438599315,0.959004707240163
"chromosome_5_167919",786.009465579339,-0.0386128780144341,0.575093187571025,-0.0671419499464429,0.946468697995193,0.959004707240163
"chromosome_5_167917",786.009465579339,-0.0386128780144341,0.575093187571025,-0.0671419499464429,0.946468697995193,0.959004707240163
"chromosome_4_131803",356.761490451352,-1.43070659877342,0.565354869116301,-2.5306346100985,0.0113856387433794,0.250364700716699
"chromosome_4_131843",356.761490451352,-1.43070659877342,0.565354869116301,-2.5306346100985,0.0113856387433794,0.250364700716699
"chromosome_13_585866",573.729441299766,0.5197386357523,0.619039172660881,0.839589251708019,0.401138727732226,0.885988617512282
"chromosome_13_596712",467.825616834903,0.610191788132699,0.68206130465155,0.894628948998115,0.370985471411879,0.873242725015653
"chromosome_10_389860",368.875969666288,0.44231392457597,0.679855744804604,0.650599671998204,0.515304942157483,0.885988617512282
"chromosome_10_389884",368.875969666288,0.44231392457597,0.679855744804604,0.650599671998204,0.515304942157483,0.885988617512282
"chromosome_10_389646",368.875969666288,0.44231392457597,0.679855744804604,0.650599671998204,0.515304942157483,0.885988617512282
"chromosome_6_183194",568.558365127128,-0.51515599104978,0.762144560553224,-0.675929499091143,0.499085407527614,0.885988617512282
"chromosome_11_464397",350.33791730018,-0.289703678510228,0.656746126169657,-0.441119737089076,0.65912631552107,0.906707492937947
