Run,Light_Level,Light_Value,Date,Start.time,Stop.time
1,1,0,20201216,8:28,9:07
1,1,0,20201216,8:29,9:08
1,1,0,20201216,8:30,9:09
1,1,0,20201216,8:31,9:10
1,1,0,20201216,8:32,9:11
1,1,0,20201216,8:33,9:12
1,1,0,20201216,8:34,9:13
1,1,0,20201216,8:35,9:14
1,2,350,20201216,9:13,9:30
1,2,350,20201216,9:14,9:31
1,2,350,20201216,9:15,9:32
1,2,350,20201216,9:16,9:33
1,2,350,20201216,9:17,9:34
1,2,350,20201216,9:18,9:35
1,2,350,20201216,9:19,9:36
1,2,350,20201216,9:20,9:37
