"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST-1065","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"evm.TU.chromosome_11.1878",429.076078886465,-2.12185550035204,0.637872274020881,-3.32645826879533,0.000879571892442359,0.0375736358701044,934,507,1713,44,41,524,109,148,919,198,561,281,665,945,128,1077,890,186,59
"evm.TU.chromosome_5.609",40.3527451475481,-9.22785262922409,1.58926134159157,-5.80637833924964,6.38386203901951e-09,3.97696872080807e-06,45,0,175,5,0,87,0,0,73,32,45,0,46,188,0,90,191,4,14
"evm.TU.chromosome_12.1199",939.160561909941,1.38861310198429,0.332710771053678,4.1736343478951,2.99778749338622e-05,0.00317129151481947,1026,4953,732,48,1299,2329,3142,203,1888,1378,1505,4695,1278,1389,207,1593,1125,157,89
"evm.TU.chromosome_7.2847",65.7991395558382,1.3294087243783,0.353699092960252,3.75858675025692,0.000170875794172455,0.0112712689291342,70,422,56,2,81,167,278,19,99,113,111,264,86,99,15,105,93,4,10
"evm.TU.chromosome_4.871",73.8694897489158,-2.87276283041546,0.803269419120262,-3.57633785381959,0.000348441272898167,0.0193428030378396,137,91,58,7,0,203,56,33,139,123,84,29,362,363,22,260,114,25,0
"evm.TU.chromosome_7.729",3736.55044928845,0.973118506118156,0.288178761580377,3.37678772988529,0.00073337623134297,0.0328291990824926,5642,17970,2643,188,6014,8088,9662,950,6617,7948,5391,13451,5954,4929,1348,5931,5019,567,616
"evm.TU.chromosome_14.7108",164.966667582714,-2.41054185088962,0.664731557763533,-3.62633881713065,0.000287468116590316,0.0167021954683187,200,52,288,51,21,777,38,31,458,1016,55,63,458,88,33,288,191,45,15
"evm.TU.chromosome_11.1077",192.408875996734,1.99203177237798,0.546571738480656,3.64459343967431,0.00026781482385492,0.0160167548122514,188,1443,308,11,226,164,648,141,245,297,246,709,137,104,73,206,49,35,44
"evm.TU.chromosome_12.835",205.052139258107,-3.67063062834884,0.796881324818239,-4.60624501293976,4.10005268714877e-06,0.00071837407511473,618,190,72,33,50,95,48,33,371,108,53,14,276,2681,55,412,317,22,65
"evm.TU.chromosome_12.833",445.405523450684,-3.29435696411142,0.856751090593907,-3.84517393707401,0.000120466956109554,0.00871520136989987,812,368,152,62,71,175,257,52,1699,95,14,79,285,4688,208,1459,458,92,192
"evm.TU.chromosome_12.1427",847.801978541516,-1.2367753491472,0.360450458277448,-3.431193720928,0.000600931294862515,0.0289829809674873,2299,1145,1086,113,177,1837,1310,364,1246,1016,1384,1397,2138,2090,295,1664,2250,172,153
"evm.TU.chromosome_14.5490",1210.49618576413,-1.57132257317924,0.393174410665196,-3.99650264756748,6.42851630729647e-05,0.00549753791571105,3416,1976,1532,57,403,1697,1054,210,3799,1307,1844,1520,4038,3202,561,2620,2816,223,391
"evm.TU.chromosome_14.5491",70.8173619841669,-2.79928764078468,0.865764534793662,-3.23331290239538,0.00122363458127161,0.0471519806772824,365,46,152,2,0,33,33,7,133,199,58,25,27,239,28,85,124,57,22
"evm.TU.chromosome_14.6778",929.477657917656,0.98034180973865,0.273215184807617,3.58816736496162,0.000333010505614047,0.0187178611764567,992,3936,1036,54,1147,2582,3288,285,1117,1421,1758,3621,1428,1089,349,1391,1261,163,80
"evm.TU.chromosome_12.2540",127.772252062278,2.35150007486799,0.687400833329794,3.42085717801249,0.00062424105143644,0.029706351019356,160,987,66,15,255,155,1197,74,110,108,108,232,81,78,51,105,59,0,10
"evm.TU.chromosome_7.2340",20.5789268149414,-4.67587465824002,1.34713737894483,-3.47097091307978,0.000518580169539481,0.0257863092543947,13,11,38,0,0,47,6,41,2,2,6,2,22,2,55,19,54,0,0
"evm.TU.chromosome_13.1874",1818.69832529045,-1.64942536004963,0.407260838363329,-4.0500465664173,5.12074420064246e-05,0.00455725913443684,5673,4064,888,115,748,2465,1999,962,2899,3099,1597,1413,8160,7004,818,5493,3203,303,319
"evm.TU.chromosome_13.1876",962.854357825675,-1.12795605309866,0.30216090845005,-3.73296485930151,0.000189239004750577,0.0120913480328809,3202,1878,914,155,379,1728,931,532,1998,1979,1102,1156,2484,1838,518,2286,1402,155,141
"evm.TU.chromosome_4.2059",203.917032575273,1.33695728576527,0.30687384192657,4.35670006075389,1.32038007667267e-05,0.00174189199879635,378,1288,96,11,222,354,630,61,489,440,232,888,330,257,51,369,187,28,42
"evm.TU.chromosome_14.6570",143.778987529355,-1.54872066723276,0.479281130179622,-3.23134079293366,0.00123210941297384,0.0472502990117195,337,182,144,40,16,190,151,46,290,372,151,198,422,159,70,234,373,19,37
"evm.TU.chromosome_11.1961",21.8211663282696,7.48607464106993,2.04533653319624,3.66006988071125,0.000252146474280865,0.015283483726208,4,13,13,0,29,106,121,99,0,0,0,24,0,0,0,0,0,0,0
"evm.TU.chromosome_6.1548",13.5203016109897,-20.921858028785,4.56393157677034,-4.58417434110401,4.55783836259346e-06,0.000762825678790176,0,0,0,0,0,43,0,8,0,0,0,0,44,0,0,154,183,0,0
"evm.TU.chromosome_12.2838",106.588538678793,2.57368570355381,0.558524339364726,4.60800993289058,4.06541246868876e-06,0.000717913428624275,127,789,134,9,71,135,534,70,57,117,82,906,114,54,18,108,60,2,16
"evm.TU.chromosome_12.1802",245.21838304929,-1.09188198983051,0.339945622631046,-3.21193131236629,0.00131845894180983,0.0494115125939873,688,337,200,55,113,427,199,64,553,398,288,191,435,503,81,501,345,84,93
"evm.TU.chromosome_10.2560",182.065408535881,-2.42634036776874,0.647880405677241,-3.74504360142278,0.000180362449392986,0.0116757653417285,534,117,360,16,13,139,80,174,343,526,166,152,262,149,41,462,926,43,27
"evm.TU.chromosome_9.2065",130.963953919925,2.58290730407561,0.708299892427388,3.6466295303587,0.000265702568769419,0.015932918475379,135,3318,131,4,28,134,447,12,126,145,135,362,102,108,32,150,81,10,11
"evm.TU.chromosome_11.3023",289.543737080766,1.61341609268001,0.417898854348046,3.86078132517751,0.00011302502381676,0.00831085970209337,493,1470,272,20,284,554,1179,285,532,406,297,1233,258,234,64,532,348,33,14
"evm.TU.chromosome_13.1161",543.35629338013,1.00131373342256,0.263743726663839,3.79654047543965,0.000146729414899492,0.0100941735826715,917,2326,814,30,573,1095,2112,261,845,774,557,1553,753,898,126,653,621,163,86
"evm.TU.chromosome_7.2650",552.992824349488,2.36589875205211,0.7128833033011,3.31877425252704,0.000904134900654245,0.0383308760245231,59,3521,935,14,2218,566,1167,97,610,480,829,2415,316,422,225,798,157,43,33
"evm.TU.chromosome_5.2032",125.164276460644,-22.8498829776544,3.62973073211854,-6.29520057106763,3.07002636141449e-10,2.99354266119317e-07,82,0,0,0,0,0,0,444,127,21,0,0,0,326,123,0,44,146,0
"evm.TU.chromosome_5.2690",61.2453692963157,2.24541475801418,0.64480424453581,3.48232006386781,0.000497089165695193,0.0251222315606186,55,390,56,0,213,140,290,24,40,40,47,209,57,24,16,81,82,13,0
"evm.TU.chromosome_2.635",472.936536830638,2.05199516296598,0.550108401358117,3.73016510545918,0.00019135433519463,0.012191771805142,813,3137,571,111,566,196,1468,89,464,1306,161,965,473,177,55,989,344,179,127
"evm.TU.chromosome_11.126",132.669070462387,-1.99999545903154,0.570890271051799,-3.50329224449172,0.000459544978118444,0.0235840165314928,328,218,167,24,28,180,72,8,231,114,243,139,394,454,69,147,310,35,39
"evm.TU.chromosome_11.125",252.272370388913,-2.8267150012113,0.496102763009839,-5.69784168115032,1.21333642759741e-08,6.80287401543177e-06,264,222,440,35,26,273,108,148,235,486,263,193,1271,671,150,266,562,81,55
"evm.TU.chromosome_11.122",170.136542558388,-5.86176639446472,1.17168128428758,-5.00286765101728,5.64837208355086e-07,0.000158345050897244,25,33,27,29,7,10,28,6,203,77,29,16,33,3737,31,607,283,0,0
"evm.TU.chromosome_11.2205",40.7275467742519,-5.16779673605623,1.37173073289261,-3.76735507351266,0.000164986261577689,0.0110452145922472,6,10,60,0,0,47,4,16,253,2,27,4,0,153,32,129,151,32,3
"evm.TU.chromosome_11.2209",14.6959555085151,-8.45051751833179,2.33430264600033,-3.62014648478044,0.000294436278379498,0.0170628486181318,0,0,10,0,0,8,0,0,27,0,29,0,0,77,12,28,109,16,0
