"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"evm.TU.chromosome_10.779",37.9226075776952,-0.256811317590092,0.953982266180186,-0.269199257359765,0.787776351726067,0.950219808783867
"evm.TU.chromosome_10.776",14.6412146605147,0.93784413484377,0.922350901690494,1.01679754757639,0.309249749028724,0.72185538355747
"evm.TU.chromosome_10.774",24.4176568031945,-0.929940152490751,0.930985863655898,-0.998876770092899,0.317854390652953,0.728965170077229
"evm.TU.chromosome_10.773",25.677904159841,0.568177039838735,1.04705166631502,0.542644702374975,0.587374454339588,0.879800624339294
"evm.TU.chromosome_10.772",50.6175070973959,1.01605483448278,0.648066775422743,1.56782429375429,0.116922143660839,0.492733905641228
"evm.TU.chromosome_10.771",57.0197435247467,2.71334264647445,0.724942884809218,3.7428364404025,0.000181954670894684,0.00951408596209474
"evm.TU.chromosome_10.770",40.2569173338326,0.624750304477531,0.800411603630184,0.780536291133264,0.435075274844223,0.808495186521336
"evm.TU.chromosome_14.6067",8.0089293120076,0.385590014815598,1.49704611415849,0.257567225998474,0.796740926298826,NA
"evm.TU.chromosome_11.1878",429.2238827837,-2.33198422209521,0.638204702666388,-3.6539753034603,0.000258211115336551,0.011828529060748
"evm.TU.chromosome_9.2634",7.6474051548212,-0.0200412784517357,1.6961435786219,-0.0118157912480611,0.990572581954911,NA
"evm.TU.chromosome_9.2631",237.955526351743,0.754044493911181,0.44107980601948,1.70954209106975,0.0873505819310632,0.431814062506528
"evm.TU.chromosome_9.2632",86.4179870888292,0.955290070998237,0.59431101377672,1.60739082543258,0.107968661398831,0.47766628598877
"evm.TU.chromosome_8.383",106.139888036002,-1.48621728901085,0.752740421101997,-1.97440877007117,0.0483352816305207,0.326772190750989
"evm.TU.chromosome_8.381",11.5583123574574,-0.739826355108264,1.88478296186201,-0.392526020278419,0.694669589424481,NA
"evm.TU.chromosome_8.386",11.109128926299,2.50051350842254,1.08846385693267,2.29728666918631,0.0216024217630268,NA
"evm.TU.chromosome_9.2639",9.12904367383003,0.583184388486767,1.61656178370129,0.360756015864425,0.718281845848249,NA
"evm.TU.chromosome_8.384",800.209973066125,-1.11319223833203,0.495683742767397,-2.24577112841565,0.0247186715137649,0.228795760333486
"evm.TU.chromosome_8.2624",57.5847565131781,0.62328567701699,0.77437475105932,0.80488894577768,0.420883767933085,0.800285748234175
"evm.TU.chromosome_8.2625",87.0255398947925,0.954978453327363,0.673480067421194,1.4179758236707,0.156197823308828,0.560632460608858
"evm.TU.chromosome_8.2627",121.634030225109,-0.692586831172409,0.679348028659643,-1.01948751148787,0.30797157907546,0.721285479821657
"evm.TU.chromosome_8.2621",55.4123783308424,0.967247538943452,0.748784631620573,1.29175666553154,0.196441426795744,0.618701610732668
"evm.TU.chromosome_8.2622",54.8582141649408,-1.31943531330236,0.537077899505741,-2.45669262227435,0.0140222606591269,0.163433756497969
"evm.TU.chromosome_8.2623",149.264472270505,1.33441064446067,0.64253692751723,2.07678436415608,0.0378214659765011,0.288094138128747
"evm.TU.chromosome_8.2628",91.4336699010918,0.214154739515366,0.850182084362525,0.251892792678573,0.801123930617705,0.95207838481824
"evm.TU.chromosome_8.2629",59.1816822298158,0.473122824338039,0.587267957873118,0.805633643033287,0.420454121109555,0.80017911329599
"evm.TU.chromosome_6.2013",14.2254599865287,0.31947383551069,1.27739945355606,0.250097050395105,0.802512296957728,0.95207838481824
"evm.TU.chromosome_5.2397",35.7143814400273,0.225522660013951,1.06960522436486,0.210846632829293,0.833006948682009,0.961838089783378
"evm.TU.chromosome_2.1948",20.1954969409805,0.937230459800652,1.27740449298136,0.733699047521925,0.463132179150629,0.824081910484462
"evm.TU.chromosome_2.1949",13.8798803074482,0.788469951213644,1.11535601213474,0.706922222712146,0.479614813036234,0.831702736890363
"evm.TU.chromosome_5.2396",239.602568129651,-0.388820390606998,0.567026143299712,-0.685718630792444,0.492890555916401,0.839852011040587
"evm.TU.chromosome_2.1942",69.301682037462,0.570570692914152,0.850256034183948,0.67105750500409,0.502183896842856,0.843169303673993
"evm.TU.chromosome_2.1941",30.6795940473415,-0.433493252055452,0.923323400252065,-0.469492327322268,0.638717767899864,0.901350702901438
"evm.TU.chromosome_2.1946",262.33038514115,-0.676580214007408,0.510211638560369,-1.32607757815261,0.184814002159148,0.604325881992917
"evm.TU.chromosome_2.1947",21.6366683756121,-1.36953494293655,1.09726764441667,-1.24813207598464,0.211982693392858,0.638106902134268
"evm.TU.chromosome_5.2393",285.446812613209,0.401711125929982,0.466939575327969,0.86030644467826,0.389620141273415,0.780883871994704
"evm.TU.chromosome_5.2392",61.3745682243702,-1.19126614465032,0.664169248304082,-1.79361834004231,0.0728741072033427,0.395312662138153
"evm.TU.chromosome_10.199",340.996391537786,2.27495093363627,0.864845019616276,2.63047237601674,0.00852662988453476,0.12353547172295
"evm.TU.chromosome_10.198",603.238486829363,1.10559759790321,0.643349912338697,1.71850120237703,0.0857052353275805,0.427972981930634
"evm.TU.chromosome_10.193",21.7899845088467,1.03572864291695,0.906614348442689,1.14241368967527,0.253282103588788,0.675421184659175
"evm.TU.chromosome_10.192",34.5178277318451,1.46525534408738,0.734240473624549,1.99560688455951,0.0459767295679374,0.318294817151773
"evm.TU.chromosome_10.191",13.5800037375105,0.530708800849019,1.63800818091324,0.323996428731591,0.745940737987271,0.93922895396858
"evm.TU.chromosome_10.195",44.285993885122,-1.03799844798039,0.786904881199674,-1.31909011213389,0.187138988427993,0.60701010540961
